id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2804532655,4,61,1,2,20,4q0b35m26thti4c2on9a3npk0,1,37.4,32.2,2025-04-21T15:03:45.929Z,2025-04-21T17:27:45Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5670655899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531463,3,12,1,2,21,4q0b35m26thti4c2on9a3npk0,1,23.8,36.8,2025-04-21T15:03:46.899Z,2025-04-21T17:27:47Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5670649715,56,Back,5671092879,213,4.46,5671092873,141,20.7,5671092871,140,21.1,5671092877,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532079,4,16,1,2,23,doohk95o6e8pkqah8vkop51dg,1,85.9,59.9,2025-04-21T15:03:48.208Z,2025-04-21T17:27:40Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5670655721,231,54.2,5670652965,56,Center,5670655711,103,7.6,5670652957,22,,5670655707,80,,5670655719,230,94.2,5670653917,374,2025-04-21 16:03:47.232,5670653925,375,02:22.037,5670655709,102,47.5,5670652961,17,5670655715,458,5670653899,20,,,,,,,,,,,,,,,,,,,,,
2804533151,5,1,1,3,28,4q0b35m26thti4c2on9a3npk0,1,47.7,50.3,2025-04-21T15:04:54.044Z,2025-04-21T16:00:24Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5670658431,279,G,5670658419,140,27.8,5671098491,189,,5670658429,213,3.43,5670658417,56,Back,5670658421,141,41.2,5670658425,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533159,6,1,1,3,29,4q0b35m26thti4c2on9a3npk0,0,27.8,41.2,2025-04-21T15:04:54.682Z,2025-04-21T17:27:27Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670658473,140,49.7,5670658479,212,28.7,5670658465,157,,5670658487,1,,5670658475,141,15.9,5670658469,56,Back,5670658483,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533167,5,1,1,3,30,doohk95o6e8pkqah8vkop51dg,1,55.0,94.4,2025-04-21T15:04:55.393Z,2025-04-21T15:04:56Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670658519,140,70.2,5670658523,141,86.8,5670658515,56,Left,5670658525,212,16.8,5670658527,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533175,6,61,1,3,31,doohk95o6e8pkqah8vkop51dg,0,70.2,86.8,2025-04-21T15:04:56.440Z,2025-04-21T17:29:01Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5670658563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533251,7,1,1,3,32,4q0b35m26thti4c2on9a3npk0,1,22.5,15.3,2025-04-21T15:04:57.698Z,2025-04-21T15:04:59Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670658947,140,32.7,5670658951,212,10.7,5670658945,56,Back,5670658949,141,15.5,5670658953,213,0.01,5670658943,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533393,8,1,1,3,34,4q0b35m26thti4c2on9a3npk0,1,32.7,15.5,2025-04-21T15:04:59.306Z,2025-04-21T15:05:04Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5670659757,140,34.9,5670659761,212,14.5,5670659755,56,Back,5670659765,1,,5670659753,157,,5670659759,141,36.6,5670659763,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533405,9,44,1,3,38,4q0b35m26thti4c2on9a3npk0,1,35.8,25.4,2025-04-21T15:05:03.930Z,2025-04-21T17:22:31Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5670660021,233,7,5670659821,56,Back,5670659823,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533429,7,44,1,3,38,doohk95o6e8pkqah8vkop51dg,0,64.2,74.6,2025-04-21T15:05:03.931Z,2025-04-21T17:25:27Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5670659957,286,,5670660057,233,9,5670659955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533421,10,1,1,3,39,4q0b35m26thti4c2on9a3npk0,0,34.9,36.6,2025-04-21T15:05:04.290Z,2025-04-21T15:05:05Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5670659895,3,,5670659897,56,Right,5670659903,212,25.8,5670659899,140,54.7,5670659901,141,14.1,5670659905,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533471,11,1,1,3,41,4q0b35m26thti4c2on9a3npk0,1,39.4,14.6,2025-04-21T15:05:06.210Z,2025-04-21T15:05:07Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5670660159,213,1.51,5670660153,212,14.2,5670660143,140,40.2,5670660141,56,Back,5670660147,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533583,12,1,1,3,42,4q0b35m26thti4c2on9a3npk0,1,40.2,35.4,2025-04-21T15:05:07.426Z,2025-04-21T15:05:11Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5670660723,56,Back,5670660735,213,1.98,5670660731,212,25.8,5670660725,140,30.4,5670660727,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533739,13,1,1,3,45,4q0b35m26thti4c2on9a3npk0,1,31.2,72.1,2025-04-21T15:05:10.906Z,2025-04-21T15:05:15Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5670661521,141,95.0,5670661517,56,Left,5670661525,213,0.50,5670661527,1,,5670661519,140,58.4,5670661523,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533777,14,1,1,3,50,4q0b35m26thti4c2on9a3npk0,0,79.8,97.1,2025-04-21T15:05:15.490Z,2025-04-21T15:05:17Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5670661765,212,35.6,5670661767,213,5.11,5670661755,2,,5670661761,140,92.8,5670661757,155,,5670661769,1,,5670661763,141,48.7,5670661759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534235,10,1,1,4,4,doohk95o6e8pkqah8vkop51dg,0,17.2,53.6,2025-04-21T15:05:29.736Z,2025-04-21T15:05:35Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5670664217,56,Left,5670664215,198,,5670664221,141,100.0,5670664227,1,,5670664225,213,0.52,5670664213,157,,5670664219,140,71.5,5670664223,212,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534253,15,56,1,4,6,4q0b35m26thti4c2on9a3npk0,1,32.8,10.7,2025-04-21T15:05:31.709Z,2025-04-21T17:28:16Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670664345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534241,11,5,1,4,10,doohk95o6e8pkqah8vkop51dg,0,69.8,101.7,2025-04-21T15:05:35.658Z,2025-04-21T16:00:51Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5670664271,56,Left,5670664273,347,,5670666057,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534549,16,5,1,4,10,4q0b35m26thti4c2on9a3npk0,1,30.2,-1.7,2025-04-21T15:05:35.658Z,2025-04-21T16:00:51Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670665987,233,11,5670665907,56,Back,5670665909,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534595,17,1,1,4,22,4q0b35m26thti4c2on9a3npk0,1,35.8,0.0,2025-04-21T15:05:48.066Z,2025-04-21T15:05:50Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5670666203,213,1.71,5670666187,107,,5670666199,212,13.7,5670666191,140,34.0,5670666195,141,18.2,5670666189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534643,18,1,1,4,24,4q0b35m26thti4c2on9a3npk0,1,34.0,18.2,2025-04-21T15:05:50.083Z,2025-04-21T15:05:52Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5670666425,56,Right,5670666429,141,20.9,5670666423,155,,5670666433,213,0.08,5670666427,140,56.5,5670666431,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534725,19,1,1,4,26,4q0b35m26thti4c2on9a3npk0,1,56.5,20.9,2025-04-21T15:05:51.779Z,2025-04-21T15:05:54Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5670666731,141,4.4,5670666737,212,14.8,5670666741,213,5.42,5670666725,140,65.7,5670666721,56,Right,5670666717,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534749,20,61,1,4,28,4q0b35m26thti4c2on9a3npk0,1,65.7,4.4,2025-04-21T15:05:53.920Z,2025-04-21T15:05:54Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5670666827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535037,12,5,1,4,29,doohk95o6e8pkqah8vkop51dg,1,32.6,101.8,2025-04-21T15:05:55.016Z,2025-04-21T16:00:51Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670668419,347,,5670668411,56,Back,5670668525,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534789,21,5,1,4,29,4q0b35m26thti4c2on9a3npk0,0,67.4,-1.8,2025-04-21T15:05:55.016Z,2025-04-21T16:00:52Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5670667087,347,,5670667083,56,Right,5670668625,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535175,13,1,1,4,38,doohk95o6e8pkqah8vkop51dg,1,29.2,100.0,2025-04-21T15:06:04.160Z,2025-04-21T16:01:49Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670669297,56,Back,5670669295,107,,5670669303,212,9.7,5670669299,140,27.1,5670669305,213,4.48,5670669301,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804612915,475,1,1,4,39,doohk95o6e8pkqah8vkop51dg,1,26.3,89.3,2025-04-21T15:06:04.195Z,2025-04-21T16:01:48Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5671103477,56,Back,5671103483,212,4.6,5671103481,141,96.0,5671103479,140,27.0,5671103485,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535225,15,1,1,4,39,doohk95o6e8pkqah8vkop51dg,0,27.7,89.9,2025-04-21T15:06:04.640Z,2025-04-21T16:02:34Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670669577,1,,5670669575,213,6.09,5670669569,140,68.1,5670669571,141,77.5,5670669573,212,43.2,5670669565,157,,5670669567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535199,22,1,1,4,42,4q0b35m26thti4c2on9a3npk0,0,31.6,25.2,2025-04-21T15:06:07.634Z,2025-04-21T15:06:15Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5670669443,213,5.33,5670669439,141,0.0,5670669431,56,Back,5670669441,212,21.8,5670669435,140,43.6,5670669429,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535473,16,5,1,4,44,doohk95o6e8pkqah8vkop51dg,1,56.2,101.8,2025-04-21T15:06:10.154Z,2025-04-21T16:00:52Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670670933,56,Left,5670670935,347,,5670670993,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535211,23,5,1,4,44,4q0b35m26thti4c2on9a3npk0,0,43.8,-1.8,2025-04-21T15:06:10.154Z,2025-04-21T16:00:53Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5670671039,233,16,5670669495,347,,5670669491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535591,17,1,1,4,55,doohk95o6e8pkqah8vkop51dg,1,55.9,100.0,2025-04-21T15:06:21.007Z,2025-04-21T15:06:25Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670671675,212,11.7,5670671677,213,5.44,5670671671,140,63.3,5670671669,56,Left,5670671673,141,89.0,5670671667,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535641,18,1,1,4,59,doohk95o6e8pkqah8vkop51dg,1,63.4,89.0,2025-04-21T15:06:24.887Z,2025-04-21T16:02:56Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5670671959,56,Left,5670671963,141,95.9,5670671961,140,61.7,5670671967,213,1.93,5670671965,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535661,19,1,1,5,2,doohk95o6e8pkqah8vkop51dg,0,61.6,96.9,2025-04-21T15:06:27.263Z,2025-04-21T15:06:41Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670673711,233,24,5670673715,286,,5670672097,213,4.20,5670672089,140,60.3,5670672087,56,Left,5670672093,212,2.8,5670672091,141,93.3,5670673709,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535775,24,74,1,5,2,4q0b35m26thti4c2on9a3npk0,1,34.9,2.6,2025-04-21T15:06:27.264Z,2025-04-21T16:00:43Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670673775,233,19,5670672807,285,,5670672805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535741,20,5,1,5,4,doohk95o6e8pkqah8vkop51dg,1,61.6,101.8,2025-04-21T15:06:29.991Z,2025-04-21T16:00:53Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670672565,56,Left,5670672567,347,,5670674149,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535819,25,5,1,5,4,4q0b35m26thti4c2on9a3npk0,0,38.4,-1.8,2025-04-21T15:06:29.991Z,2025-04-21T16:00:53Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670673081,347,,5670674207,233,20,5670673079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535871,21,1,1,5,12,doohk95o6e8pkqah8vkop51dg,1,56.6,100.0,2025-04-21T15:06:37.351Z,2025-04-21T15:06:38Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670673351,212,9.7,5670673353,213,5.33,5670673343,140,61.9,5670673335,107,,5670673347,141,89.4,5670673339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535999,22,1,1,5,13,doohk95o6e8pkqah8vkop51dg,1,61.9,89.4,2025-04-21T15:06:38.631Z,2025-04-21T15:06:42Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5670673899,56,Back,5670673901,140,36.7,5670673907,213,3.09,5670673905,212,26.5,5670673903,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536125,23,1,1,5,17,doohk95o6e8pkqah8vkop51dg,1,36.3,81.1,2025-04-21T15:06:42.319Z,2025-04-21T15:06:47Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5670674653,56,Back,5670674659,212,19.7,5670674657,141,56.7,5670674655,140,26.2,5670674661,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536135,24,1,1,5,22,doohk95o6e8pkqah8vkop51dg,0,27.3,58.2,2025-04-21T15:06:47.463Z,2025-04-21T15:06:48Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5670674745,1,,5670674741,212,42.6,5670674735,56,Center,5670674737,140,67.2,5670674743,213,0.18,5670674739,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536161,26,1,1,5,22,4q0b35m26thti4c2on9a3npk0,1,32.2,20.0,2025-04-21T15:06:48.011Z,2025-04-21T15:06:49Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5670674873,141,30.3,5670674871,140,42.8,5670674869,56,Back,5670674875,212,13.2,5670674877,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536227,28,1,1,5,24,4q0b35m26thti4c2on9a3npk0,1,42.8,30.3,2025-04-21T15:06:49.411Z,2025-04-21T15:06:52Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5670675175,213,4.44,5670675169,140,38.5,5670675171,141,6.8,5670675173,212,16.6,5670675167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536245,29,61,1,5,26,4q0b35m26thti4c2on9a3npk0,0,38.5,6.8,2025-04-21T15:06:51.979Z,2025-04-21T15:06:52Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5670675243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536263,26,1,1,5,27,doohk95o6e8pkqah8vkop51dg,1,53.4,81.2,2025-04-21T15:06:52.423Z,2025-04-21T15:06:53Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5670675365,141,89.1,5670675341,56,Left,5670675367,212,7.6,5670675369,213,0.79,5670675343,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536359,27,1,1,5,28,doohk95o6e8pkqah8vkop51dg,1,62.2,84.8,2025-04-21T15:06:53.351Z,2025-04-21T15:06:57Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5670675819,140,59.5,5670675823,212,6.0,5670675817,56,Center,5670675821,141,77.0,5670675825,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536375,28,1,1,5,31,doohk95o6e8pkqah8vkop51dg,1,59.4,80.5,2025-04-21T15:06:57.143Z,2025-04-21T15:06:58Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5670675911,213,0.46,5670675905,141,88.3,5670675901,56,Left,5670675903,140,69.6,5670675909,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
