id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2736321621,8,5,1,0,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,2.8,101.6,2024-10-20T12:02:57.452Z,2024-10-20T12:08:53Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5298439669,347,,5298440783,233,14,5298439667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321577,14,5,1,0,36,36g6ifzjliec1jqnbtf7yesme,1,97.2,-1.6,2024-10-20T12:02:57.452Z,2024-10-20T12:08:53Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5298439457,347,,5298440717,233,8,5298439455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321617,15,1,1,0,42,36g6ifzjliec1jqnbtf7yesme,1,95.9,0.0,2024-10-20T12:03:03.884Z,2024-10-20T15:36:08Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5298439649,213,2.85,5298439643,140,77.4,5298439641,56,Right,5298439639,107,,5298439647,212,20.3,5298439645,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321627,16,1,1,0,44,36g6ifzjliec1jqnbtf7yesme,1,75.5,7.6,2024-10-20T12:03:05.180Z,2024-10-20T15:36:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5298439693,141,14.8,5298439697,213,1.15,5298439691,140,77.6,5298439689,56,Right,5298439695,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321663,17,1,1,0,45,36g6ifzjliec1jqnbtf7yesme,0,76.5,16.4,2024-10-20T12:03:05.980Z,2024-10-20T15:36:30Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5298439881,140,90.3,5298439887,213,5.59,5298439885,212,18.8,5298439879,56,Right,5298439883,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321669,18,43,1,0,46,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-10-20T12:03:07.628Z,2024-10-20T15:36:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5298439919,56,Right,5299840049,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321839,9,5,1,0,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.2,101.3,2024-10-20T12:03:08.429Z,2024-10-20T12:08:54Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5298440731,233,19,5298440653,56,Back,5298440655,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321687,19,5,1,0,47,36g6ifzjliec1jqnbtf7yesme,0,89.8,-1.3,2024-10-20T12:03:08.429Z,2024-10-20T12:08:54Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5298440013,347,,5298440821,233,9,5298440011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736321983,10,1,1,0,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.5,100.0,2024-10-20T12:03:20.916Z,2024-10-20T12:03:23Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5298441333,212,11.0,5298441329,140,18.0,5298441325,107,,5298441335,213,5.05,5298441331,141,86.3,5298441327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322009,11,1,1,1,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.0,84.9,2024-10-20T12:03:23.569Z,2024-10-20T12:56:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5298441467,56,Back,5298441473,140,7.3,5298441479,212,7.2,5298441481,213,2.95,5298441477,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322041,12,1,1,1,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,7.3,86.9,2024-10-20T12:03:24.722Z,2024-10-20T12:03:26Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5298441611,1,,5298441609,213,0.14,5298441603,140,38.1,5298441601,56,Back,5298441607,212,32.7,5298441599,157,,5298441605,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322075,20,1,1,1,7,36g6ifzjliec1jqnbtf7yesme,1,54.7,7.2,2024-10-20T12:03:28.512Z,2024-10-20T12:04:18Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5298445579,213,0.21,5298445573,140,72.4,5298445711,3,,5298445577,212,19.0,5298445571,56,Right,5298445575,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322105,22,61,1,1,8,36g6ifzjliec1jqnbtf7yesme,0,67.4,17.3,2024-10-20T12:03:29.229Z,2024-10-20T14:43:20Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,5298441919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322149,13,1,1,1,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.5,80.3,2024-10-20T12:03:31.169Z,2024-10-20T12:57:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5298442079,56,Back,5298442103,213,3.39,5298442097,140,17.5,5298442101,212,10.8,5298442099,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322155,14,43,1,1,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-10-20T12:03:33.106Z,2024-10-20T15:37:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5299845805,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322163,15,1,1,1,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.5,76.4,2024-10-20T12:03:33.522Z,2024-10-20T12:03:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5298442187,213,4.74,5298442181,140,18.0,5298442185,212,16.9,5298442183,141,51.6,5298442179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322177,16,1,1,1,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.0,51.6,2024-10-20T12:03:34.337Z,2024-10-20T12:03:35Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5298442273,56,Back,5298442277,140,23.4,5298442293,213,0.78,5298442287,212,8.0,5298442281,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322227,17,1,1,1,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.4,59.9,2024-10-20T12:03:35.665Z,2024-10-20T12:03:39Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5298442549,212,11.5,5298442543,56,Back,5298442547,141,47.5,5298442551,213,5.46,5298442545,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322245,18,1,1,1,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.6,42.8,2024-10-20T12:03:37.361Z,2024-10-20T15:37:38Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5298442673,56,Back,5298442677,141,10.4,5298442681,212,22.6,5298442675,140,31.6,5298442687,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322269,19,1,1,1,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.9,10.4,2024-10-20T12:03:41.457Z,2024-10-20T12:03:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5298442787,140,67.4,5298442793,213,0.61,5298442785,56,Center,5298442791,212,17.3,5298442789,141,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322307,20,1,1,1,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.6,27.2,2024-10-20T12:03:43.361Z,2024-10-20T12:03:45Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5298442943,56,Right,5298442949,212,21.7,5298442945,140,86.1,5298442951,213,5.56,5298442947,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322323,21,1,1,1,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.5,8.0,2024-10-20T12:03:45.682Z,2024-10-20T15:37:50Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5299849259,224,,5298443047,56,Right,5298443045,155,,5298443051,141,13.5,5298443151,233,23,5299849261,20,,5298443155,286,,5298443055,213,1.74,5298443149,236,5298443049,140,87.9,5298443043,2,5298443053,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322337,23,12,1,1,24,36g6ifzjliec1jqnbtf7yesme,1,10.9,88.4,2024-10-20T12:03:45.782Z,2024-10-20T12:03:47Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5298443187,233,21,5298443125,185,,5298443127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322409,22,5,1,1,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.6,-1.4,2024-10-20T12:03:46.258Z,2024-10-20T15:37:55Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5298443619,347,,5298443673,233,24,5298443617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322347,24,5,1,1,25,36g6ifzjliec1jqnbtf7yesme,0,6.4,101.4,2024-10-20T12:03:46.258Z,2024-10-20T19:23:05Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5298443265,56,Back,5298443267,347,,5298443723,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322443,23,1,1,1,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.7,0.0,2024-10-20T12:03:53.586Z,2024-10-20T12:03:55Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5298443809,140,69.4,5298443807,56,Right,5298443805,107,,5298443815,213,2.67,5298443811,141,13.4,5298443817,1,,5298443813,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322477,24,1,1,1,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.7,14.0,2024-10-20T12:03:55.457Z,2024-10-20T12:03:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5298444009,212,11.1,5298444003,56,Right,5298444007,141,5.6,5298444005,140,77.8,5298444013,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322515,25,1,1,1,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.3,3.8,2024-10-20T12:03:57.665Z,2024-10-20T12:04:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5298444215,56,Right,5298444221,212,10.2,5298444217,140,69.8,5298444219,141,14.9,5298444223,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322541,26,1,1,1,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.0,8.3,2024-10-20T12:04:00.113Z,2024-10-20T12:04:01Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5298444367,141,4.1,5298444365,140,62.9,5298444369,212,11.0,5298444371,213,3.40,5298444363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322557,27,1,1,1,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.9,4.1,2024-10-20T12:04:00.233Z,2024-10-20T15:42:47Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5298444461,213,0.95,5298444459,212,11.7,5298444457,141,18.1,5298444451,56,Right,5298444455,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322581,28,1,1,1,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.8,27.2,2024-10-20T12:04:01.193Z,2024-10-20T15:42:58Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5298444593,140,71.7,5298444599,213,4.36,5298444595,141,9.9,5298444597,212,12.5,5298444591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322623,26,1,1,1,43,36g6ifzjliec1jqnbtf7yesme,1,18.8,86.3,2024-10-20T12:04:04.941Z,2024-10-20T15:42:51Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5298444775,56,Back,5298444787,213,3.76,5298444777,140,15.8,5298444779,141,83.0,5298444783,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322673,27,1,1,1,44,36g6ifzjliec1jqnbtf7yesme,0,18.2,76.1,2024-10-20T12:04:05.886Z,2024-10-20T12:04:09Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5298445101,212,61.5,5298445105,1,,5298445103,213,5.25,5298445099,141,0.0,5298445087,155,,5298445093,56,Back,5298445089,196,,5298445097,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322679,28,5,1,1,48,36g6ifzjliec1jqnbtf7yesme,0,48.2,-1.6,2024-10-20T12:04:09.550Z,2024-10-20T12:04:17Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5298445113,347,,5298445655,233,29,5298445111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
