id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/8/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2807283225,9,1,1,0,12,77tfx9me4aaqhzv78bmgsy9bg,1,69.5,12.9,2025-04-27T16:01:06.814Z,2025-04-27T16:01:10Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5685815999,213,2.70,5685815993,140,43.6,5685815995,141,31.9,5685815997,212,30.1,5685815991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283269,10,1,1,0,16,77tfx9me4aaqhzv78bmgsy9bg,1,42.2,34.2,2025-04-27T16:01:10.718Z,2025-04-27T16:01:13Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685816221,212,27.0,5685816219,141,73.2,5685816223,213,1.76,5685816215,56,Back,5685816217,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283303,11,1,1,0,19,77tfx9me4aaqhzv78bmgsy9bg,1,33.7,71.4,2025-04-27T16:01:13.693Z,2025-04-27T16:01:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685816401,140,18.2,5685816411,213,3.84,5685816399,56,Back,5685816403,141,51.2,5685816407,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283335,12,1,1,0,22,77tfx9me4aaqhzv78bmgsy9bg,1,18.2,51.2,2025-04-27T16:01:16.381Z,2025-04-27T16:01:19Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5685816611,141,17.1,5685816605,56,Back,5685816613,212,23.9,5685816615,213,4.95,5685816609,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283371,13,1,1,0,25,77tfx9me4aaqhzv78bmgsy9bg,1,25.6,14.4,2025-04-27T16:01:19.581Z,2025-04-27T16:01:22Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685816825,56,Right,5685816823,155,,5685816829,141,17.9,5685816831,212,34.3,5685816827,140,58.2,5685816835,1,,5685816833,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283379,14,61,1,0,28,77tfx9me4aaqhzv78bmgsy9bg,0,58.2,17.9,2025-04-27T16:01:22.846Z,2025-04-27T16:01:23Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5685816857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283415,3,5,1,0,29,59as3grjvj19voay31j3yfgni,1,32.1,101.2,2025-04-27T16:01:23.870Z,2025-04-27T16:34:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5685817005,347,,5685817003,56,Back,5685817009,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283395,15,5,1,0,29,77tfx9me4aaqhzv78bmgsy9bg,0,67.9,-1.2,2025-04-27T16:01:23.870Z,2025-04-27T16:34:13Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5685816897,56,Right,5685817023,233,3,5685816899,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283535,4,1,1,0,38,59as3grjvj19voay31j3yfgni,1,26.5,100.0,2025-04-27T16:01:33.034Z,2025-04-27T16:01:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5685817617,212,36.9,5685817619,213,6.16,5685817613,140,61.4,5685817615,141,95.1,5685817609,107,,5685817611,56,Left,5685817621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283579,5,1,1,0,40,59as3grjvj19voay31j3yfgni,1,61.4,94.1,2025-04-27T16:01:34.985Z,2025-04-27T16:01:36Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5685817821,141,79.6,5685817819,140,60.7,5685817829,213,4.64,5685817827,212,9.9,5685817817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283591,6,61,1,0,42,59as3grjvj19voay31j3yfgni,0,63.6,78.5,2025-04-27T16:01:36.825Z,2025-04-27T16:01:37Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5685817867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283615,16,1,1,0,42,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,13.4,2025-04-27T16:01:37.166Z,2025-04-27T16:01:39Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685818045,141,40.6,5685818043,140,9.1,5685818049,213,2.43,5685818041,56,Back,5685818047,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283689,18,1,1,0,49,77tfx9me4aaqhzv78bmgsy9bg,1,7.0,38.2,2025-04-27T16:01:44.093Z,2025-04-27T16:01:46Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5685818467,141,17.6,5685818465,140,9.2,5685818463,56,Back,5685818469,212,14.2,5685818471,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283723,19,1,1,0,51,77tfx9me4aaqhzv78bmgsy9bg,1,9.2,17.4,2025-04-27T16:01:45.982Z,2025-04-27T16:01:48Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685818655,213,5.45,5685818637,56,Back,5685818649,212,10.9,5685818645,141,5.6,5685818641,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283799,20,1,1,0,54,77tfx9me4aaqhzv78bmgsy9bg,1,20.2,5.0,2025-04-27T16:01:48.701Z,2025-04-27T16:03:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5685819087,140,36.9,5685819089,141,44.0,5685819085,56,Back,5685819093,213,0.99,5685819091,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283805,21,61,1,0,57,77tfx9me4aaqhzv78bmgsy9bg,0,36.9,44.0,2025-04-27T16:01:52.022Z,2025-04-27T16:02:59Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5685819115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283877,8,1,1,1,1,59as3grjvj19voay31j3yfgni,1,63.1,28.9,2025-04-27T16:01:55.865Z,2025-04-27T16:01:59Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5685819549,56,Right,5685819557,213,4.83,5685819553,141,7.1,5685819555,212,14.9,5685819551,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283955,9,1,1,1,4,59as3grjvj19voay31j3yfgni,1,64.7,6.7,2025-04-27T16:01:58.985Z,2025-04-27T16:02:05Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5685820017,141,16.4,5685820019,212,14.2,5685820015,140,52.7,5685820013,56,Right,5685820021,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283983,10,1,1,1,10,59as3grjvj19voay31j3yfgni,1,52.5,24.1,2025-04-27T16:02:05.016Z,2025-04-27T16:02:07Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5685820211,212,6.2,5685820261,189,,5685820207,140,58.4,5685820213,213,6.21,5685820209,141,23.4,5685820205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284023,11,1,1,1,12,59as3grjvj19voay31j3yfgni,1,58.5,23.4,2025-04-27T16:02:07.049Z,2025-04-27T16:02:09Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5685820413,212,6.2,5685820415,213,5.01,5685820409,140,60.2,5685820411,141,14.7,5685820407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284031,12,1,1,1,14,59as3grjvj19voay31j3yfgni,0,62.2,6.4,2025-04-27T16:02:08.937Z,2025-04-27T16:02:11Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5685820441,141,9.5,5685820589,286,,5685820583,236,,5685820585,233,22,5685820443,212,3.4,5685820439,140,64.7,5685820445,213,0.68,5685820437,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284051,22,74,1,1,14,77tfx9me4aaqhzv78bmgsy9bg,1,24.4,89.0,2025-04-27T16:02:08.938Z,2025-04-27T16:34:33Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5685820545,285,,5685820543,56,Back,5685820617,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284107,24,1,1,1,17,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,82.9,2025-04-27T16:02:12.047Z,2025-04-27T16:02:14Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5685820857,56,Back,5685820863,212,16.1,5685820859,140,34.1,5685820865,213,4.59,5685820861,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284151,25,1,1,1,20,77tfx9me4aaqhzv78bmgsy9bg,1,38.9,44.6,2025-04-27T16:02:14.558Z,2025-04-27T16:02:18Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5685821109,56,Back,5685821113,141,13.5,5685821117,212,24.9,5685821121,213,4.16,5685821111,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284209,26,1,1,1,23,77tfx9me4aaqhzv78bmgsy9bg,1,26.0,13.4,2025-04-27T16:02:18.109Z,2025-04-27T16:02:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5685821369,213,2.35,5685821365,141,42.7,5685821363,140,7.1,5685821367,212,28.1,5685821361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284253,27,1,1,1,27,77tfx9me4aaqhzv78bmgsy9bg,0,4.1,43.4,2025-04-27T16:02:22.141Z,2025-04-27T16:02:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5685821627,213,5.99,5685821617,157,,5685821623,141,26.2,5685821625,212,40.2,5685821619,56,Back,5685821621,140,40.7,5685821629,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284267,13,1,1,1,30,59as3grjvj19voay31j3yfgni,0,57.1,63.3,2025-04-27T16:02:25.225Z,2025-04-27T16:02:25Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5685821685,141,54.8,5685821683,140,71.3,5685821689,212,16.0,5685821679,3,,5685821681,56,Center,5685821691,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284293,28,61,1,1,33,77tfx9me4aaqhzv78bmgsy9bg,0,32.2,27.4,2025-04-27T16:02:27.357Z,2025-04-27T16:02:27Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5685821823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284361,15,1,1,1,35,59as3grjvj19voay31j3yfgni,1,75.8,65.5,2025-04-27T16:02:30.024Z,2025-04-27T16:02:48Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,1.0,,5685822213,56,Center,5685822215,140,90.5,5685822219,212,15.4,5685823241,210,15,5685822217,141,65.2,5685822221,213,6.27,5685823515,4,,5685823243,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284365,16,15,1,1,37,59as3grjvj19voay31j3yfgni,1,91.6,66.0,2025-04-27T16:02:31.978Z,2025-04-27T16:02:49Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5685822245,56,Center,5685823265,29,,5685823281,102,53.7,5685822787,72,,5685823283,103,19,5685822243,64,,5685823291,230,98.8,5685823261,76,,5685822241,22,5685823285,328,5685823293,231,53.2,5685823287,146,92.9,5685823273,55,15,5685822795,82,5685823289,147,64.1,5685823269,154,5685823323,233,29,,,,,,,,,,,,,,,
2807284373,29,10,1,1,37,77tfx9me4aaqhzv78bmgsy9bg,1,7.1,35.9,2025-04-27T16:02:32.078Z,2025-04-27T16:02:48Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685822309,94,,5685823351,233,16,5685822311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284377,17,6,1,1,38,59as3grjvj19voay31j3yfgni,1,91.5,63.0,2025-04-27T16:02:32.970Z,2025-04-27T16:34:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5685822393,56,Center,5685822397,73,,5685822431,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807284383,30,6,1,1,38,77tfx9me4aaqhzv78bmgsy9bg,0,8.5,37.0,2025-04-27T16:02:32.970Z,2025-04-27T19:30:21Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685822487,233,17,5685822375,73,,5685822373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807285003,18,1,1,2,17,59as3grjvj19voay31j3yfgni,1,99.6,99.6,2025-04-27T16:03:11.369Z,2025-04-27T19:30:57Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,1.0,,5686902019,20,,5685825885,56,Center,5685825893,213,4.65,5685846959,154,,5685825891,212,34.9,5685825889,141,48.4,5685825895,1,,5685825877,2,,5685825883,223,5685825887,140,5685846955,210,15,5685825879,6,,5685825881,155,,,,,,,,,,,,97.5,,,,,,,,,,,,,,
2807285007,19,15,1,2,21,59as3grjvj19voay31j3yfgni,1,95.2,53.0,2025-04-27T16:03:15.352Z,2025-04-27T16:54:12Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5685846977,29,,5685847043,233,31,5685846979,154,,5685846973,80,,5685828331,328,,5685825917,56,Center,5685828325,15,,5685846993,102,47.3,5685846985,55,5685846997,103,5686141111,16,,5685847001,146,98.9,5685828323,25,,5685847003,147,,,,,,,,,15.8,18,50.9,,,,,,,,,,,,
2807285011,31,10,1,2,21,77tfx9me4aaqhzv78bmgsy9bg,1,2.7,49.3,2025-04-27T16:03:15.452Z,2025-04-27T19:31:17Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5685825951,56,Back,5685847073,233,19,5686903449,377,,5685825949,182,,5685828163,174,,5685828165,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807285611,37,61,1,2,22,77tfx9me4aaqhzv78bmgsy9bg,0,3.6,56.3,2025-04-27T16:03:16.717Z,2025-04-27T16:03:51Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5685829095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807286667,38,61,1,2,22,77tfx9me4aaqhzv78bmgsy9bg,1,3.6,56.3,2025-04-27T16:03:16.853Z,2025-04-27T17:01:13Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5685834751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807285059,20,1,1,2,22,59as3grjvj19voay31j3yfgni,1,92.3,39.1,2025-04-27T16:03:17.096Z,2025-04-27T16:06:56Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,1.0,,5685826169,140,87.1,5685847919,210,15,5685826167,56,Center,5685826181,213,2.71,5685826173,141,42.8,5685847921,154,,5685826177,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807285063,21,15,1,2,23,59as3grjvj19voay31j3yfgni,1,87.1,43.0,2025-04-27T16:03:17.977Z,2025-04-27T16:06:57Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5685847289,82,,5685826221,56,Center,5685848017,233,32,5685847277,20,,5685847961,102,49.8,5685847967,146,92.5,5685847963,103,19,5685847955,154,,5685847969,147,5685847275,25,5685847973,231,48.2,5685847951,78,,5685847957,55,20,5685826219,17,5685847965,328,,5685847971,230,5685847953,29,,,45.8,,98.0,,,,,,,,,,,
2807285039,32,10,1,2,23,77tfx9me4aaqhzv78bmgsy9bg,1,7.5,54.2,2025-04-27T16:03:18.077Z,2025-04-27T19:33:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685826093,94,,5685848091,233,21,5685826097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807285161,22,1,1,2,28,59as3grjvj19voay31j3yfgni,1,64.3,68.8,2025-04-27T16:03:22.540Z,2025-04-27T16:54:37Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5685826767,140,71.3,5685826765,56,Left,5685826769,141,82.4,5685826773,212,11.8,5685826779,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807285197,23,43,1,2,29,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-27T16:03:23.928Z,2025-04-27T19:34:33Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5685826943,56,Left,5686918879,144,3,5685826945,286,0,5685826979,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
