id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2751866501,13,1,1,1,13,59as3grjvj19voay31j3yfgni,1,22.5,60.7,2024-11-25T18:16:20.157Z,2024-11-25T19:14:10Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5383352081,213,1.17,5383352077,141,93.8,5383352073,56,Back,5383352075,140,31.5,5383352079,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866513,14,1,1,1,15,59as3grjvj19voay31j3yfgni,1,34.8,96.0,2024-11-25T18:16:22.221Z,2024-11-25T18:16:24Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5383352137,141,89.6,5383352141,213,3.75,5383352133,56,Back,5383352135,140,28.8,5383352139,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866527,15,1,1,1,17,59as3grjvj19voay31j3yfgni,1,29.7,92.3,2024-11-25T18:16:24.189Z,2024-11-25T18:16:27Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5383352213,56,Back,5383352219,212,15.3,5383352221,213,3.93,5383352215,140,19.5,5383352217,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866543,16,1,1,1,20,59as3grjvj19voay31j3yfgni,1,19.9,74.8,2024-11-25T18:16:27.549Z,2024-11-25T18:16:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5383352311,212,26.1,5383352307,140,21.9,5383352313,213,4.79,5383352305,56,Back,5383352309,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866559,17,1,1,1,24,59as3grjvj19voay31j3yfgni,1,21.3,33.6,2024-11-25T18:16:31.085Z,2024-11-25T18:16:34Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5383352423,140,18.8,5383352425,141,67.9,5383352429,213,1.68,5383352421,56,Back,5383352427,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866583,18,1,1,1,27,59as3grjvj19voay31j3yfgni,1,18.9,68.4,2024-11-25T18:16:34.189Z,2024-11-25T18:16:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5383352517,141,89.7,5383352521,213,1.31,5383352519,212,15.0,5383352515,140,22.6,5383352513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866617,19,1,1,1,30,59as3grjvj19voay31j3yfgni,1,22.9,86.0,2024-11-25T18:16:36.589Z,2024-11-25T18:16:44Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5383352713,1,,5383352701,155,,5383352703,56,Center,5383352705,140,77.7,5383352709,212,58.3,5383352711,213,6.12,5383352707,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866619,20,61,1,1,36,59as3grjvj19voay31j3yfgni,0,91.6,70.2,2024-11-25T18:16:43.220Z,2024-11-25T18:16:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5383352717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866651,21,12,1,1,42,ahnt9ejgwj58ul8auzdvi3czf,1,5.7,16.0,2024-11-25T18:16:48.941Z,2024-11-26T11:12:58Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5384189367,167,,5383352859,140,12.2,5383352857,56,Back,5383352861,141,0.0,5383352863,212,13.5,5383352865,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866639,21,43,1,1,42,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-25T18:16:48.942Z,2024-11-25T19:10:27Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5383352805,56,Left,5383472933,144,74,5383352897,233,21,5383352807,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866707,22,5,1,1,43,ahnt9ejgwj58ul8auzdvi3czf,0,10.2,-1.8,2024-11-25T18:16:49.981Z,2024-11-26T11:13:11Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5383353169,233,22,5384189679,361,,5383353139,56,Back,5383353141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866647,22,5,1,1,43,59as3grjvj19voay31j3yfgni,1,89.8,101.8,2024-11-25T18:16:49.981Z,2024-11-26T11:13:13Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5383353189,233,22,5384189709,361,,5383352841,347,,5383352839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866825,23,1,1,2,8,59as3grjvj19voay31j3yfgni,1,89.7,100.0,2024-11-25T18:17:14.637Z,2024-11-25T18:17:19Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5383353729,213,4.89,5383353725,141,33.4,5383353723,140,97.6,5383353727,212,47.0,5383353731,1,,5383353719,107,,5383353721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866833,24,1,1,2,13,59as3grjvj19voay31j3yfgni,1,97.9,33.4,2024-11-25T18:17:19.631Z,2024-11-25T18:17:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5383353831,140,86.9,5383353835,212,11.6,5383353833,141,31.9,5383353829,56,Center,5383353837,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866837,25,1,1,2,14,59as3grjvj19voay31j3yfgni,0,86.9,31.9,2024-11-25T18:17:21.301Z,2024-11-25T18:17:27Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5383353869,155,,5383353871,56,Center,5383353873,140,96.1,5383353879,213,0.98,5383353875,141,53.0,5383353877,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866847,23,41,1,2,18,ahnt9ejgwj58ul8auzdvi3czf,1,5.6,49.9,2024-11-25T18:17:24.649Z,2024-11-26T11:13:45Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5383353955,212,19.7,5383353953,141,40.1,5383353957,213,5.94,5384190247,378,,5383353951,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866851,24,1,1,2,21,ahnt9ejgwj58ul8auzdvi3czf,1,23.3,40.1,2024-11-25T18:17:28.256Z,2024-11-25T19:01:36Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5383353977,141,11.3,5383353981,213,4.98,5383353973,56,Back,5383353979,212,20.3,5383353975,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866877,26,1,1,2,24,ahnt9ejgwj58ul8auzdvi3czf,1,28.0,11.7,2024-11-25T18:17:30.937Z,2024-11-25T18:17:35Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5383354093,1,,5383354083,56,Right,5383354089,212,51.2,5383354085,140,76.8,5383354091,213,6.26,5383354087,141,10.3,5383354081,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866913,27,1,1,2,32,ahnt9ejgwj58ul8auzdvi3czf,1,84.2,6.1,2024-11-25T18:17:38.713Z,2024-11-25T18:17:44Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5383354297,212,13.2,5383354293,140,94.5,5383354295,141,17.3,5383354299,213,0.61,5383354291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866925,28,1,1,2,37,ahnt9ejgwj58ul8auzdvi3czf,1,93.3,15.3,2024-11-25T18:17:43.882Z,2024-11-25T18:17:46Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5383354371,212,8.1,5383354367,140,88.1,5383354365,56,Right,5383354369,141,6.5,5383354373,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866927,29,50,1,2,39,ahnt9ejgwj58ul8auzdvi3czf,1,86.8,6.4,2024-11-25T18:17:46.553Z,2024-11-25T18:17:50Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5383354377,56,Right,5383354379,286,,5383354429,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866935,26,7,1,2,39,59as3grjvj19voay31j3yfgni,1,13.2,93.6,2024-11-25T18:17:46.554Z,2024-11-26T11:42:14Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5384190919,385,,5383354419,233,29,5383354409,56,Back,5383354407,167,,5384222739,178,,5383354411,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866945,27,5,1,2,41,59as3grjvj19voay31j3yfgni,0,10.8,101.2,2024-11-25T18:17:47.900Z,2024-11-25T19:10:45Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5383354457,347,,5383354455,56,Back,5383354587,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866961,30,5,1,2,41,ahnt9ejgwj58ul8auzdvi3czf,1,89.2,-1.2,2024-11-25T18:17:47.900Z,2024-11-25T19:10:44Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5383354579,233,27,5383354569,56,Right,5383354571,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866973,31,1,1,2,45,ahnt9ejgwj58ul8auzdvi3czf,1,94.0,0.0,2024-11-25T18:17:52.217Z,2024-11-26T11:14:35Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5383354627,56,Right,5383354635,213,2.81,5383354633,212,24.0,5383354637,1,,5383354625,107,,5383354629,140,72.4,5383354631,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751866999,32,1,1,2,48,ahnt9ejgwj58ul8auzdvi3czf,1,65.7,11.4,2024-11-25T18:17:55.001Z,2024-11-25T18:17:59Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5383354791,140,55.0,5383354789,56,Center,5383354797,213,2.39,5383354795,212,15.4,5383354793,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751867025,33,1,1,2,52,ahnt9ejgwj58ul8auzdvi3czf,1,56.0,16.0,2024-11-25T18:17:59.465Z,2024-11-26T11:14:49Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5383354927,56,Back,5383354935,213,2.01,5383354933,212,29.1,5383354929,140,44.2,5383354931,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
