id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2702420989,9,1,1,0,17,ahnt9ejgwj58ul8auzdvi3czf,0,64.5,89.4,2024-07-21T12:01:58.699Z,2024-07-21T12:01:59Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5112362035,56,Center,5112362037,140,72.6,5112362043,213,5.39,5112362039,141,74.0,5112362041,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421097,3,12,1,0,18,aljua8crr0vkwit0j3m59jw9j,1,21.1,34.9,2024-07-21T12:02:00.044Z,2024-07-21T12:02:24Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5112362679,212,42.3,5112362677,141,4.7,5112362681,213,5.78,5112362673,56,Right,5112362675,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421039,10,1,1,0,26,ahnt9ejgwj58ul8auzdvi3czf,1,36.2,82.4,2024-07-21T12:02:07.819Z,2024-07-21T12:02:12Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112362363,56,Back,5112362375,1,,5112362371,212,38.3,5112362367,140,28.2,5112362373,213,4.49,5112362369,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421057,11,1,1,0,30,ahnt9ejgwj58ul8auzdvi3czf,1,29.1,27.4,2024-07-21T12:02:12.107Z,2024-07-21T12:02:14Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112362449,141,38.0,5112362445,56,Back,5112362451,212,7.6,5112362447,140,31.4,5112362453,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421069,12,1,1,0,33,ahnt9ejgwj58ul8auzdvi3czf,1,31.4,38.0,2024-07-21T12:02:14.843Z,2024-07-21T12:02:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5112362513,212,9.0,5112362515,213,1.54,5112362509,140,31.7,5112362507,56,Back,5112362511,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421077,13,1,1,0,35,ahnt9ejgwj58ul8auzdvi3czf,1,31.7,51.2,2024-07-21T12:02:16.635Z,2024-07-21T12:02:18Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5112362553,140,31.9,5112362555,141,38.9,5112362551,56,Back,5112362557,212,8.4,5112362559,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421083,14,1,1,0,37,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,38.9,2024-07-21T12:02:18.667Z,2024-07-21T12:02:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5112362589,212,29.7,5112362587,141,10.4,5112362585,140,53.3,5112362583,56,Right,5112362591,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421085,15,3,1,0,40,ahnt9ejgwj58ul8auzdvi3czf,0,56.9,10.0,2024-07-21T12:02:21.275Z,2024-07-21T14:37:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5112726355,464,,5112362705,233,4,5112362595,56,Right,5112362597,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421103,4,7,1,0,40,aljua8crr0vkwit0j3m59jw9j,0,43.1,90.0,2024-07-21T12:02:21.276Z,2024-07-21T14:37:23Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5112726455,385,,5112362701,233,15,5112362695,285,,5112362693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421115,5,45,1,0,42,aljua8crr0vkwit0j3m59jw9j,0,41.6,83.8,2024-07-21T12:02:23.783Z,2024-07-21T15:48:28Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5112362785,56,Back,5112362787,285,,5112884701,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421099,16,3,1,0,42,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,16.2,2024-07-21T12:02:23.783Z,2024-07-21T14:37:40Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5112726667,464,,5112362819,233,5,5112362685,286,,5112362683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421119,17,1,1,0,44,ahnt9ejgwj58ul8auzdvi3czf,1,56.5,17.2,2024-07-21T12:02:26.043Z,2024-07-21T12:02:27Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5112362807,212,16.4,5112362803,140,44.3,5112362809,213,2.47,5112362805,141,32.2,5112362801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421123,18,1,1,0,45,ahnt9ejgwj58ul8auzdvi3czf,1,44.3,32.2,2024-07-21T12:02:27.051Z,2024-07-21T12:02:29Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112362837,213,1.74,5112362833,141,61.7,5112362835,212,20.3,5112362831,140,41.1,5112362829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421141,19,1,1,0,49,ahnt9ejgwj58ul8auzdvi3czf,0,36.2,70.8,2024-07-21T12:02:30.939Z,2024-07-21T12:02:31Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112362957,212,27.5,5112362959,213,0.01,5112362949,155,,5112362953,140,62.4,5112362955,141,71.3,5112362951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421157,6,12,1,0,52,aljua8crr0vkwit0j3m59jw9j,1,30.5,24.8,2024-07-21T12:02:33.411Z,2024-07-21T12:03:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5112363041,56,Back,5112363089,167,,5112363043,140,47.9,5112363045,141,0.0,5112363055,15,,5112363049,213,5.50,5112363047,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421161,7,5,1,0,53,aljua8crr0vkwit0j3m59jw9j,0,45.8,-1.3,2024-07-21T12:02:34.827Z,2024-07-21T12:24:02Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5112363059,56,Back,5112363101,233,20,5112363063,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421165,20,5,1,0,53,ahnt9ejgwj58ul8auzdvi3czf,1,54.2,101.3,2024-07-21T12:02:34.827Z,2024-07-21T12:02:36Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112363091,56,Left,5112363093,347,,5112363095,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421183,21,1,1,0,54,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,100.0,2024-07-21T12:02:35.883Z,2024-07-21T12:58:24Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5112500107,189,,5112363189,212,17.9,5112363187,141,90.2,5112363181,107,,5112363191,213,3.56,5112363183,56,Back,5112363185,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421211,22,1,1,0,58,ahnt9ejgwj58ul8auzdvi3czf,1,39.3,86.3,2024-07-21T12:02:40.076Z,2024-07-21T12:02:44Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112363351,212,23.3,5112363345,56,Back,5112363349,141,53.3,5112363353,213,4.44,5112363347,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421213,23,1,1,1,3,ahnt9ejgwj58ul8auzdvi3czf,1,33.1,53.3,2024-07-21T12:02:44.251Z,2024-07-21T12:02:47Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112363375,141,58.7,5112363373,140,35.7,5112363371,56,Back,5112363377,212,4.6,5112363379,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421225,24,1,1,1,5,ahnt9ejgwj58ul8auzdvi3czf,1,35.3,58.2,2024-07-21T12:02:46.955Z,2024-07-21T12:02:50Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5112363437,56,Back,5112363445,213,1.24,5112363443,212,13.2,5112363439,140,39.4,5112363441,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421239,25,1,1,1,8,ahnt9ejgwj58ul8auzdvi3czf,1,39.4,76.7,2024-07-21T12:02:50.075Z,2024-07-21T12:02:52Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112363533,140,56.7,5112363535,141,92.3,5112363531,56,Left,5112363537,212,21.0,5112363539,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421243,26,1,1,1,11,ahnt9ejgwj58ul8auzdvi3czf,1,56.7,92.3,2024-07-21T12:02:52.811Z,2024-07-21T12:02:54Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5112363565,141,81.0,5112363561,56,Back,5112363569,213,3.61,5112363563,140,42.4,5112363567,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421249,27,1,1,1,13,ahnt9ejgwj58ul8auzdvi3czf,1,41.5,78.0,2024-07-21T12:02:54.507Z,2024-07-21T12:02:57Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112363601,140,37.5,5112363605,212,23.2,5112363603,141,44.5,5112363599,56,Back,5112363607,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421259,28,1,1,1,15,ahnt9ejgwj58ul8auzdvi3czf,1,36.9,41.5,2024-07-21T12:02:57.099Z,2024-07-21T12:03:01Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112363669,140,53.5,5112363673,212,24.4,5112363667,56,Right,5112363675,213,5.51,5112363671,141,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421279,29,1,1,1,19,ahnt9ejgwj58ul8auzdvi3czf,1,59.1,11.9,2024-07-21T12:03:01.051Z,2024-07-21T12:03:04Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5112363759,140,40.5,5112363757,56,Back,5112363765,213,3.10,5112363763,212,19.5,5112363761,141,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421303,30,1,1,1,22,ahnt9ejgwj58ul8auzdvi3czf,1,38.8,12.7,2024-07-21T12:03:03.931Z,2024-07-21T12:03:08Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112363903,56,Back,5112363907,141,40.3,5112363905,140,19.0,5112363909,212,28.0,5112363911,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421321,31,1,1,1,27,ahnt9ejgwj58ul8auzdvi3czf,1,19.0,40.3,2024-07-21T12:03:08.523Z,2024-07-21T12:03:11Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5112364005,140,24.1,5112364011,213,0.00,5112364009,212,5.4,5112364003,56,Back,5112364007,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421341,32,1,1,1,30,ahnt9ejgwj58ul8auzdvi3czf,1,25.5,40.6,2024-07-21T12:03:11.339Z,2024-07-21T12:03:14Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5112364107,140,32.9,5112364113,213,0.81,5112364111,212,11.2,5112364109,141,52.5,5112364105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421355,33,1,1,1,33,ahnt9ejgwj58ul8auzdvi3czf,1,32.9,51.3,2024-07-21T12:03:14.171Z,2024-07-21T12:03:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5112364203,140,30.9,5112364207,212,5.1,5112364205,141,44.5,5112364201,56,Back,5112364209,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421403,34,1,1,1,35,ahnt9ejgwj58ul8auzdvi3czf,1,32.5,41.3,2024-07-21T12:03:16.299Z,2024-07-21T12:03:21Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5112364449,140,45.7,5112364447,56,Back,5112364451,141,14.3,5112364453,212,23.0,5112364455,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421415,35,1,1,1,40,ahnt9ejgwj58ul8auzdvi3czf,1,51.5,13.3,2024-07-21T12:03:21.883Z,2024-07-21T12:03:25Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5112364521,213,2.61,5112364515,140,37.1,5112364519,212,17.5,5112364513,56,Back,5112364517,141,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421457,36,1,1,1,44,ahnt9ejgwj58ul8auzdvi3czf,1,38.8,33.4,2024-07-21T12:03:25.723Z,2024-07-21T12:03:31Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112364771,56,Back,5112364775,141,65.4,5112364773,140,40.6,5112364779,213,1.48,5112364777,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421463,37,1,1,1,50,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,65.4,2024-07-21T12:03:31.659Z,2024-07-21T12:03:33Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112364823,213,6.18,5112364817,140,53.6,5112364815,56,Center,5112364821,212,13.7,5112364819,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421471,38,1,1,1,52,ahnt9ejgwj58ul8auzdvi3czf,1,53.6,63.3,2024-07-21T12:03:33.451Z,2024-07-21T12:03:34Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5112364873,212,14.0,5112364869,140,40.5,5112364871,141,67.2,5112364875,213,2.95,5112364867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421515,39,1,1,1,53,ahnt9ejgwj58ul8auzdvi3czf,1,40.5,67.2,2024-07-21T12:03:34.843Z,2024-07-21T12:03:40Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5112365133,213,4.47,5112365127,140,36.2,5112365129,141,39.8,5112365131,212,19.2,5112365125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421521,40,1,1,1,58,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,37.9,2024-07-21T12:03:40.155Z,2024-07-21T12:03:42Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112365171,212,8.9,5112365185,189,,5112365167,140,43.6,5112365173,213,5.60,5112365165,56,Back,5112365169,141,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421531,41,1,1,2,1,ahnt9ejgwj58ul8auzdvi3czf,1,43.6,29.6,2024-07-21T12:03:42.235Z,2024-07-21T12:03:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5112365217,213,2.65,5112365211,140,35.6,5112365209,56,Back,5112365215,212,9.5,5112365213,141,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421539,42,1,1,2,2,ahnt9ejgwj58ul8auzdvi3czf,1,35.6,36.2,2024-07-21T12:03:43.179Z,2024-07-21T12:03:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112365259,213,0.56,5112365257,212,11.7,5112365251,56,Back,5112365253,140,45.0,5112365255,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421543,43,1,1,2,3,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,45.4,2024-07-21T12:03:44.330Z,2024-07-21T12:03:45Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5112365281,212,14.3,5112365279,141,34.7,5112365275,56,Back,5112365277,140,33.3,5112365283,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421557,44,1,1,2,4,ahnt9ejgwj58ul8auzdvi3czf,1,33.3,34.7,2024-07-21T12:03:45.403Z,2024-07-21T12:03:47Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5112365361,212,18.8,5112365355,56,Back,5112365359,141,18.4,5112365363,213,5.65,5112365357,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421563,45,1,1,2,6,ahnt9ejgwj58ul8auzdvi3czf,1,53.7,17.3,2024-07-21T12:03:47.803Z,2024-07-21T12:03:50Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5112365409,213,5.77,5112365401,56,Right,5112365405,141,9.8,5112365407,212,10.4,5112365403,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421565,8,45,1,2,8,aljua8crr0vkwit0j3m59jw9j,0,34.2,92.4,2024-07-21T12:03:49.284Z,2024-07-21T15:48:29Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5112736095,285,,5112736093,56,Back,5112884739,233,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702485531,953,3,1,2,8,ahnt9ejgwj58ul8auzdvi3czf,1,65.8,7.6,2024-07-21T12:03:49.284Z,2024-07-21T15:48:29Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5112735901,464,,5112735899,286,,5112884705,233,8,5112735897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702421587,46,1,1,2,8,ahnt9ejgwj58ul8auzdvi3czf,1,62.3,9.8,2024-07-21T12:03:49.915Z,2024-07-21T12:03:52Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5112365525,56,Back,5112365531,212,18.4,5112365529,141,13.7,5112365527,140,45.0,5112365533,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
