id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2704222321,6,5,1,0,8,ahnt9ejgwj58ul8auzdvi3czf,1,57.2,101.4,2024-07-28T14:03:00.294Z,2024-07-28T14:59:16Z,cugmerpydsw8kqbo2rle9npm2,A. Lind,,,5122342005,347,,5122342051,233,5,5122342003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222383,7,1,1,0,18,ahnt9ejgwj58ul8auzdvi3czf,1,56.8,100.0,2024-07-28T14:03:10.669Z,2024-07-28T14:03:13Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5122342359,140,55.8,5122342361,141,85.1,5122342365,213,4.62,5122342357,56,Left,5122342363,212,11.1,5122342355,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222385,8,50,1,0,20,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,86.5,2024-07-28T14:03:12.063Z,2024-07-28T14:13:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5122342369,56,Left,5122342443,233,6,5122342371,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222389,6,7,1,0,20,36g6ifzjliec1jqnbtf7yesme,1,41.6,13.5,2024-07-28T14:03:12.064Z,2024-07-28T16:47:20Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5122342387,285,,5122823417,384,,5122342427,233,8,5122342385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222405,7,1,1,0,21,36g6ifzjliec1jqnbtf7yesme,1,37.7,7.9,2024-07-28T14:03:13.760Z,2024-07-28T14:03:15Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5122342497,213,0.77,5122342493,141,34.5,5122342489,56,Center,5122342495,212,26.1,5122342491,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704241087,413,3,1,0,23,36g6ifzjliec1jqnbtf7yesme,1,53.4,47.3,2024-07-28T14:03:14.928Z,2024-07-28T16:47:29Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5122823957,464,,5122447213,56,Center,5122447215,286,,5122447371,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704241111,433,45,1,0,23,ahnt9ejgwj58ul8auzdvi3czf,0,46.6,52.7,2024-07-28T14:03:14.928Z,2024-07-28T14:57:48Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5122447341,56,Back,5122447393,233,413,5122447343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222423,9,1,1,0,24,36g6ifzjliec1jqnbtf7yesme,1,52.7,38.5,2024-07-28T14:03:16.416Z,2024-07-28T16:47:37Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5122342579,213,5.49,5122342573,140,56.3,5122342577,212,5.4,5122342571,56,Center,5122342575,141,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222435,10,2,1,0,26,36g6ifzjliec1jqnbtf7yesme,1,62.8,44.0,2024-07-28T14:03:18.288Z,2024-07-28T16:47:44Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5122342661,140,72.1,5122342903,56,Center,5122342901,7,5lz41celw55rz3zh8pohclw5w,5122342663,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222437,11,43,1,0,29,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-07-28T14:03:21.680Z,2024-07-28T14:03:29Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5122342841,144,39,5122342681,56,Center,5122342691,249,0,5122342677,22,0,5122342679,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222445,9,43,1,0,31,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-07-28T14:03:23.803Z,2024-07-28T14:03:29Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5122342711,173,0,5122342837,144,63,5122342715,182,0,5122342717,56,Back,5122342713,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222531,11,1,1,0,47,ahnt9ejgwj58ul8auzdvi3czf,1,3.9,55.1,2024-07-28T14:03:39.883Z,2024-07-28T16:48:24Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5122343211,213,0.06,5122343199,5,,5122826793,189,,5122343203,56,Back,5122343209,212,22.8,5122343207,141,57.2,5122343205,140,25.6,5122343201,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222533,12,1,1,0,49,ahnt9ejgwj58ul8auzdvi3czf,1,25.6,57.2,2024-07-28T14:03:41.195Z,2024-07-28T14:03:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5122343221,212,11.0,5122343217,140,23.9,5122343219,141,41.3,5122343215,56,Back,5122343223,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222553,13,1,1,0,49,ahnt9ejgwj58ul8auzdvi3czf,1,23.9,41.3,2024-07-28T14:03:41.850Z,2024-07-28T14:03:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5122343343,140,24.0,5122343349,213,1.56,5122343347,212,16.3,5122343341,56,Back,5122343345,141,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222565,14,1,1,0,53,ahnt9ejgwj58ul8auzdvi3czf,1,24.0,65.3,2024-07-28T14:03:44.971Z,2024-07-28T14:03:47Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5122343415,56,Back,5122343423,213,1.16,5122343421,212,19.3,5122343417,140,31.3,5122343419,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222587,15,1,1,0,55,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,91.4,2024-07-28T14:03:47.002Z,2024-07-28T14:03:48Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5122343497,56,Back,5122343503,212,7.9,5122343499,140,27.6,5122343505,213,4.32,5122343501,141,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222599,16,1,1,0,56,ahnt9ejgwj58ul8auzdvi3czf,0,27.4,80.6,2024-07-28T14:03:48.715Z,2024-07-28T14:19:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5122343551,56,Back,5122343555,141,78.5,5122343549,155,,5122343557,212,19.3,5122343553,140,45.7,5122343559,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222603,13,1,1,0,58,36g6ifzjliec1jqnbtf7yesme,1,54.3,25.0,2024-07-28T14:03:50.040Z,2024-07-28T14:58:26Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122448021,1,,5122448017,212,2.8,5122448019,213,5.81,5122448013,140,56.7,5122448015,141,23.1,5122448011,157,,5122343577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704241237,414,61,1,0,59,36g6ifzjliec1jqnbtf7yesme,1,55.5,29.1,2024-07-28T14:03:50.928Z,2024-07-28T14:58:27Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122448153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222613,17,3,1,1,1,ahnt9ejgwj58ul8auzdvi3czf,0,63.5,75.6,2024-07-28T14:03:53.595Z,2024-07-28T16:48:43Z,cugmerpydsw8kqbo2rle9npm2,A. Lind,,,5122343619,56,Center,5122343683,286,,5122827903,464,,5122343759,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222639,15,1,1,1,2,36g6ifzjliec1jqnbtf7yesme,1,32.9,47.1,2024-07-28T14:03:54.175Z,2024-07-28T14:03:57Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122343739,56,Back,5122343745,212,25.0,5122343741,140,9.4,5122343743,141,52.9,5122343747,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222669,16,1,1,1,5,36g6ifzjliec1jqnbtf7yesme,1,12.9,52.9,2024-07-28T14:03:57.279Z,2024-07-28T14:04:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122343889,213,0.27,5122343883,140,28.0,5122343887,212,16.4,5122343885,141,59.3,5122343881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222683,17,1,1,1,10,36g6ifzjliec1jqnbtf7yesme,1,27.7,67.7,2024-07-28T14:04:01.951Z,2024-07-28T14:04:04Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5122343983,212,12.4,5122343979,140,29.7,5122343981,141,85.7,5122343985,213,1.40,5122343977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222699,18,1,1,1,12,36g6ifzjliec1jqnbtf7yesme,1,30.6,92.2,2024-07-28T14:04:04.191Z,2024-07-28T14:04:06Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5122344073,141,70.9,5122344077,213,4.35,5122344075,212,15.5,5122344071,140,25.4,5122344069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222715,19,1,1,1,14,36g6ifzjliec1jqnbtf7yesme,1,26.0,70.2,2024-07-28T14:04:06.447Z,2024-07-28T14:04:08Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122344163,213,4.82,5122344155,56,Back,5122344159,141,47.1,5122344157,140,27.6,5122344161,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222731,20,1,1,1,16,36g6ifzjliec1jqnbtf7yesme,1,28.6,44.6,2024-07-28T14:04:08.383Z,2024-07-28T14:04:11Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122344227,212,25.9,5122344223,140,41.6,5122344229,213,5.27,5122344221,56,Back,5122344225,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222755,21,1,1,1,19,36g6ifzjliec1jqnbtf7yesme,1,43.7,12.5,2024-07-28T14:04:11.103Z,2024-07-28T14:04:15Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5122344353,141,32.3,5122344357,213,2.29,5122344355,212,17.9,5122344351,140,32.5,5122344349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222767,22,1,1,1,23,36g6ifzjliec1jqnbtf7yesme,1,37.6,36.5,2024-07-28T14:04:15.167Z,2024-07-28T14:04:17Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122344415,213,1.60,5122344411,141,60.3,5122344407,56,Back,5122344409,140,37.1,5122344413,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222773,23,1,1,1,25,36g6ifzjliec1jqnbtf7yesme,1,37.1,60.3,2024-07-28T14:04:17.231Z,2024-07-28T14:04:20Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122344457,213,1.01,5122344453,141,84.7,5122344449,56,Back,5122344455,212,19.6,5122344451,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222779,24,1,1,1,28,36g6ifzjliec1jqnbtf7yesme,1,57.5,88.2,2024-07-28T14:04:20.111Z,2024-07-28T14:04:22Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5122344485,56,Left,5122344491,212,5.9,5122344487,140,59.0,5122344493,213,1.30,5122344489,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222789,25,1,1,1,30,36g6ifzjliec1jqnbtf7yesme,1,58.2,93.9,2024-07-28T14:04:22.159Z,2024-07-28T14:04:25Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5122344543,141,83.8,5122344547,213,3.47,5122344545,212,21.3,5122344541,140,39.0,5122344539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222801,26,1,1,1,32,36g6ifzjliec1jqnbtf7yesme,1,37.7,72.6,2024-07-28T14:04:24.911Z,2024-07-28T14:04:26Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122344623,213,4.42,5122344615,56,Back,5122344619,141,52.4,5122344617,140,33.8,5122344621,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222805,27,1,1,1,34,36g6ifzjliec1jqnbtf7yesme,1,34.4,52.5,2024-07-28T14:04:26.415Z,2024-07-28T14:04:27Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122344647,141,55.0,5122344649,212,14.0,5122344643,56,Back,5122344645,140,47.6,5122344651,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222815,28,1,1,1,35,36g6ifzjliec1jqnbtf7yesme,1,47.6,55.0,2024-07-28T14:04:27.728Z,2024-07-28T14:04:29Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122344695,213,2.01,5122344691,141,69.4,5122344687,56,Back,5122344689,140,43.2,5122344693,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222835,29,1,1,1,37,36g6ifzjliec1jqnbtf7yesme,1,43.2,69.4,2024-07-28T14:04:29.455Z,2024-07-28T14:04:32Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122344783,212,21.6,5122344777,56,Left,5122344781,141,86.9,5122344785,213,0.58,5122344779,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222849,30,1,1,1,40,36g6ifzjliec1jqnbtf7yesme,1,61.8,82.6,2024-07-28T14:04:32.479Z,2024-07-28T14:04:34Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5122344867,213,3.41,5122344863,141,75.6,5122344865,212,17.7,5122344861,140,45.6,5122344857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222875,31,1,1,1,42,36g6ifzjliec1jqnbtf7yesme,0,45.6,74.2,2024-07-28T14:04:34.847Z,2024-07-28T14:04:38Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122344993,213,5.66,5122344983,155,,5122344989,141,31.7,5122344987,140,84.1,5122344985,56,Center,5122344995,1,,5122344991,212,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222897,18,1,1,1,46,ahnt9ejgwj58ul8auzdvi3czf,1,19.2,70.7,2024-07-28T14:04:38.363Z,2024-07-28T14:04:41Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5122345115,141,83.1,5122345111,56,Back,5122345113,140,22.1,5122345119,213,1.22,5122345109,3,,5122345117,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222911,32,43,1,1,50,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-07-28T14:04:42.803Z,2024-07-28T14:04:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5122345327,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222915,20,4,1,1,50,ahnt9ejgwj58ul8auzdvi3czf,1,20.8,88.1,2024-07-28T14:04:42.876Z,2024-07-28T14:04:45Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5122345217,56,Back,5122345219,152,,5122345221,265,,5122345223,285,,5122345291,233,33,5122345215,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704222919,33,4,1,1,50,36g6ifzjliec1jqnbtf7yesme,0,79.2,11.9,2024-07-28T14:04:42.877Z,2024-07-28T14:59:23Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5122345265,13,,5122345273,286,,5122345269,152,,5122345271,265,,5122345267,56,Right,5122345295,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704223015,21,1,1,2,2,ahnt9ejgwj58ul8auzdvi3czf,1,19.1,80.4,2024-07-28T14:04:54.635Z,2024-07-28T14:04:55Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5122345663,212,5.2,5122345655,152,,5122345659,140,19.2,5122345653,5,,5122345657,56,Back,5122345661,141,88.1,5122345665,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704223027,22,1,1,2,3,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,88.7,2024-07-28T14:04:55.802Z,2024-07-28T14:04:58Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5122345717,212,6.6,5122345713,140,15.5,5122345719,213,4.05,5122345711,56,Back,5122345715,141,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704223045,23,1,1,2,6,ahnt9ejgwj58ul8auzdvi3czf,1,12.5,77.1,2024-07-28T14:04:58.763Z,2024-07-28T14:05:02Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5122345817,140,14.7,5122345813,56,Back,5122345821,141,90.2,5122345825,212,9.2,5122345831,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704223055,24,1,1,2,10,ahnt9ejgwj58ul8auzdvi3czf,0,17.4,91.5,2024-07-28T14:05:02.730Z,2024-07-28T14:05:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5122345895,213,5.91,5122345891,141,73.2,5122345887,56,Back,5122345897,1,,5122345889,140,47.4,5122345883,155,,5122345893,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704308749,902,44,1,2,13,36g6ifzjliec1jqnbtf7yesme,1,52.8,35.7,2024-07-28T14:05:05.114Z,2024-07-28T18:07:33Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5123051521,233,891,5122832303,286,,5122832293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
