id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value
2713424105,15,1,1,0,45,9qsmopgutr7ut5g6workk8w4i,1,65.3,76.8,2024-08-25T16:03:07.596Z,2024-08-25T16:03:10Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5173129175,140,72.3,5173129173,56,Left,5173129177,141,91.4,5173129183,213,0.93,5173129179,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424145,16,1,1,0,47,9qsmopgutr7ut5g6workk8w4i,1,76.1,83.4,2024-08-25T16:03:10.323Z,2024-08-25T16:03:38Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,1.0,,5173131093,210,15,5173129411,56,Center,5173129417,212,7.7,5173129419,213,4.53,5173129415,141,72.3,5173129413,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424149,17,15,1,0,51,9qsmopgutr7ut5g6workk8w4i,1,83.7,65.0,2024-08-25T16:03:13.403Z,2024-08-25T16:03:39Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5173129433,64,,5173131157,55,16,5173130751,20,,5173129431,22,,5173131171,231,52.5,5173131169,230,98.6,5173131167,147,63.9,5173131165,146,84.9,5173131197,233,6,5173129435,56,Center,5173130755,82,5173131151,78,5173131153,29,5173131161,102,49.7,5173131163,103,19,,,,,,,,,,,,,,
2713424167,6,10,1,0,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.1,36.1,2024-08-25T16:03:13.503Z,2024-08-25T16:03:39Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173129521,56,Back,5173129519,94,,5173131223,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424205,18,1,1,0,54,9qsmopgutr7ut5g6workk8w4i,1,65.7,67.5,2024-08-25T16:03:16.620Z,2024-08-25T16:03:18Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5173129697,141,89.4,5173129701,213,1.13,5173129695,140,72.4,5173129699,212,16.5,5173129693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424229,19,1,1,0,55,9qsmopgutr7ut5g6workk8w4i,1,72.7,90.2,2024-08-25T16:03:18.115Z,2024-08-25T16:03:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5173129857,56,Left,5173129861,141,94.1,5173129865,213,0.30,5173129859,140,81.0,5173129863,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424245,20,1,1,0,57,9qsmopgutr7ut5g6workk8w4i,1,80.5,95.0,2024-08-25T16:03:19.635Z,2024-08-25T16:03:21Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5173129947,56,Left,5173129951,141,87.6,5173129955,213,4.80,5173129953,212,5.0,5173129949,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424257,21,1,1,0,58,9qsmopgutr7ut5g6workk8w4i,1,80.9,87.3,2024-08-25T16:03:21.020Z,2024-08-25T16:03:21Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5173130005,212,4.6,5173130009,213,1.66,5173129999,56,Left,5173130003,141,94.1,5173130001,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424273,22,1,1,0,59,9qsmopgutr7ut5g6workk8w4i,1,80.5,94.1,2024-08-25T16:03:21.619Z,2024-08-25T16:03:22Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5173130059,140,85.3,5173130065,213,5.23,5173130063,212,10.1,5173130061,141,81.2,5173130057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424303,23,1,1,1,0,9qsmopgutr7ut5g6workk8w4i,1,85.3,81.0,2024-08-25T16:03:22.451Z,2024-08-25T16:03:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5173130239,56,Left,5173130247,212,11.1,5173130245,141,82.2,5173130249,213,0.07,5173130243,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424311,24,1,1,1,1,9qsmopgutr7ut5g6workk8w4i,0,95.8,82.2,2024-08-25T16:03:24.107Z,2024-08-25T16:03:26Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5173130283,2,,5173130293,212,18.6,5173130295,213,4.66,5173130291,141,54.9,5173130287,56,Center,5173130289,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424321,7,12,1,1,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.6,44.2,2024-08-25T16:03:24.930Z,2024-08-25T16:03:27Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173130367,213,4.11,5173130361,140,0.0,5173130407,167,,5173130365,212,9.6,5173130363,141,32.5,5173130359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424325,8,6,1,1,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,1.5,37.2,2024-08-25T16:03:26.371Z,2024-08-25T16:59:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173130481,73,,5173130555,233,25,5173130479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424327,25,6,1,1,3,9qsmopgutr7ut5g6workk8w4i,1,98.5,62.8,2024-08-25T16:03:26.371Z,2024-08-25T16:59:53Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5173130439,73,,5173130435,56,Center,5173130551,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424597,26,1,1,1,26,9qsmopgutr7ut5g6workk8w4i,1,99.5,99.5,2024-08-25T16:03:48.612Z,2024-08-25T16:03:52Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5173131991,212,19.1,5173131987,140,96.9,5173131985,56,Center,5173131983,6,,5173131993,213,4.57,5173131989,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424605,27,1,1,1,29,9qsmopgutr7ut5g6workk8w4i,1,96.5,73.7,2024-08-25T16:03:51.410Z,2024-08-25T16:03:52Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5173132051,213,2.13,5173132047,141,84.5,5173132045,140,92.1,5173132049,212,8.7,5173132043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424627,28,1,1,1,30,9qsmopgutr7ut5g6workk8w4i,0,92.0,84.5,2024-08-25T16:03:53.051Z,2024-08-25T16:03:55Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5173132163,2,,5173132167,56,Center,5173132171,141,58.2,5173132169,140,92.9,5173132173,212,17.9,5173132175,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424659,9,12,1,1,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.6,38.8,2024-08-25T16:03:55.777Z,2024-08-25T16:03:56Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173132399,15,,5173132337,141,33.6,5173132335,140,11.1,5173132333,56,Back,5173132341,213,5.52,5173132339,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424851,29,1,1,1,35,9qsmopgutr7ut5g6workk8w4i,1,91.5,66.6,2024-08-25T16:03:57.642Z,2024-08-25T16:04:10Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5173133343,213,0.43,5173133339,141,69.9,5173133341,212,5.3,5173133337,140,96.1,5173133335,56,Center,5173133333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424853,30,61,1,1,36,9qsmopgutr7ut5g6workk8w4i,0,96.0,69.8,2024-08-25T16:03:58.956Z,2024-08-25T16:04:16Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5173133347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424729,10,4,1,1,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.6,30.8,2024-08-25T16:04:00.091Z,2024-08-25T16:55:02Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173133691,265,,5173133687,56,Back,5173133693,285,,5173133685,13,,5173134063,233,31,5173133689,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713424865,31,4,1,1,37,9qsmopgutr7ut5g6workk8w4i,0,95.4,69.2,2024-08-25T16:04:00.092Z,2024-08-25T16:55:02Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5173133437,56,Center,5173133435,13,,5173133443,286,,5173133439,152,,5173134093,233,10,5173133441,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425049,11,1,1,1,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.9,40.7,2024-08-25T16:04:22.113Z,2024-08-25T16:04:25Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5173134609,141,18.5,5173134603,152,,5173134605,56,Back,5173134611,212,15.1,5173134601,5,,5173134607,140,7.5,5173134613,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425071,12,1,1,2,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.4,19.1,2024-08-25T16:04:25.761Z,2024-08-25T16:04:27Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173134697,141,7.7,5173134701,213,5.34,5173134695,140,12.7,5173134699,212,9.5,5173134693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425121,13,1,1,2,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.3,7.4,2024-08-25T16:04:27.553Z,2024-08-25T16:04:31Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5173134991,140,10.4,5173134987,56,Back,5173134999,212,8.8,5173134995,141,19.5,5173135001,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425233,14,1,1,2,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.2,28.2,2024-08-25T16:04:31.137Z,2024-08-25T16:04:36Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173135493,212,19.9,5173135495,213,2.39,5173135489,140,8.4,5173135487,56,Back,5173135491,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425321,15,1,1,2,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.8,53.0,2024-08-25T16:04:36.593Z,2024-08-25T16:04:40Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5173135837,212,13.8,5173135831,56,Back,5173135841,213,1.25,5173135835,141,72.3,5173135833,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425365,16,1,1,2,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.7,73.9,2024-08-25T16:04:40.737Z,2024-08-25T16:04:43Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5173136109,140,12.9,5173136115,213,4.78,5173136107,56,Back,5173136113,212,32.2,5173136111,141,26.7,5173136117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425409,17,1,1,2,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.2,25.2,2024-08-25T16:04:43.841Z,2024-08-25T16:04:47Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5173136337,213,4.99,5173136331,140,25.1,5173136329,56,Back,5173136333,141,4.1,5173136335,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425423,18,1,1,2,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.3,11.3,2024-08-25T16:04:47.346Z,2024-08-25T16:04:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5173136479,141,6.8,5173136475,56,Back,5173136487,213,6.12,5173136483,212,18.3,5173136477,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425429,19,61,1,2,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.6,7.0,2024-08-25T16:04:49.234Z,2024-08-25T16:04:56Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5173136521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425431,20,5,1,2,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.7,-1.2,2024-08-25T16:04:49.771Z,2024-08-25T16:10:44Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5173136545,347,,5173136543,56,Back,5173136735,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425453,32,5,1,2,27,9qsmopgutr7ut5g6workk8w4i,1,54.3,101.2,2024-08-25T16:04:49.771Z,2024-08-25T16:10:44Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5173136697,347,,5173136695,56,Left,5173136721,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425499,33,1,1,2,30,9qsmopgutr7ut5g6workk8w4i,1,47.2,100.0,2024-08-25T16:04:52.707Z,2024-08-25T16:04:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5173137047,107,,5173137051,140,35.7,5173137055,212,22.4,5173137053,141,74.0,5173137049,56,Back,5173137059,213,4.14,5173137063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425603,34,1,1,2,35,9qsmopgutr7ut5g6workk8w4i,1,37.0,62.1,2024-08-25T16:04:57.531Z,2024-08-25T16:05:03Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5173137633,212,14.4,5173137635,213,4.65,5173137627,56,Back,5173137631,141,40.9,5173137629,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425585,21,83,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.9,51.2,2024-08-25T16:05:02.977Z,2024-08-25T16:05:06Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5173137923,399,6anvl82jyio52wo87cbxdp4np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425643,35,1,1,2,41,9qsmopgutr7ut5g6workk8w4i,1,38.7,39.5,2024-08-25T16:05:03.723Z,2024-08-25T16:05:05Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5173137867,213,2.27,5173137861,140,33.0,5173137865,212,9.3,5173137863,141,50.0,5173137859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713425675,36,1,1,2,43,9qsmopgutr7ut5g6workk8w4i,1,30.7,56.3,2024-08-25T16:05:05.555Z,2024-08-25T16:05:08Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5173138041,212,8.9,5173138039,141,57.0,5173138043,213,3.09,5173138035,56,Back,5173138037,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
