id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2817132009,9,1,1,0,13,9qsmopgutr7ut5g6workk8w4i,1,20.1,29.0,2025-05-19T17:03:15.339Z,2025-05-19T17:51:54Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740201137,56,Back,5740201139,140,12.8,5740201147,213,2.10,5740201143,212,15.1,5740201141,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132023,10,1,1,0,17,9qsmopgutr7ut5g6workk8w4i,1,18.5,51.0,2025-05-19T17:03:20.011Z,2025-05-19T17:03:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5740201199,141,49.7,5740201197,140,27.5,5740201201,212,9.5,5740201203,213,6.19,5740201195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132029,11,1,1,0,19,9qsmopgutr7ut5g6workk8w4i,1,27.6,49.7,2025-05-19T17:03:21.835Z,2025-05-19T17:03:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5740201219,141,49.4,5740201217,140,19.0,5740201223,213,3.16,5740201221,212,9.0,5740201215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132043,12,1,1,0,20,9qsmopgutr7ut5g6workk8w4i,1,18.9,49.6,2025-05-19T17:03:22.554Z,2025-05-19T17:03:23Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5740201289,141,49.0,5740201291,212,6.7,5740201293,213,6.22,5740201287,140,25.3,5740201285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132077,13,1,1,0,21,9qsmopgutr7ut5g6workk8w4i,1,25.4,49.0,2025-05-19T17:03:23.435Z,2025-05-19T17:03:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5740201475,140,19.2,5740201479,212,6.5,5740201481,213,3.17,5740201477,141,48.7,5740201473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132089,14,1,1,0,24,9qsmopgutr7ut5g6workk8w4i,1,19.4,49.9,2025-05-19T17:03:26.379Z,2025-05-19T17:03:27Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5740201549,212,11.7,5740201551,213,0.86,5740201543,140,26.7,5740201547,141,62.9,5740201539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132091,15,1,1,0,25,9qsmopgutr7ut5g6workk8w4i,1,26.8,63.0,2025-05-19T17:03:27.355Z,2025-05-19T17:03:28Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740201595,156,,5740201569,212,10.8,5740201571,213,3.68,5740201565,140,18.0,5740201563,56,Back,5740201567,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132121,16,1,1,0,27,9qsmopgutr7ut5g6workk8w4i,1,15.6,55.7,2025-05-19T17:03:29.739Z,2025-05-19T17:03:31Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5740201729,56,Back,5740201733,141,97.2,5740201737,213,0.84,5740201727,155,,5740201735,212,37.8,5740201731,140,39.6,5740201739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132153,17,1,1,0,29,9qsmopgutr7ut5g6workk8w4i,1,40.5,97.8,2025-05-19T17:03:31.612Z,2025-05-19T17:03:35Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5740201933,140,55.9,5740201931,56,Left,5740201939,213,6.14,5740201937,212,16.3,5740201929,3,,5740201935,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132173,18,1,1,0,33,9qsmopgutr7ut5g6workk8w4i,1,62.6,95.9,2025-05-19T17:03:35.867Z,2025-05-19T17:03:38Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5740202039,213,0.07,5740202037,212,11.4,5740202031,56,Left,5740202033,140,73.4,5740202035,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132185,19,1,1,0,36,9qsmopgutr7ut5g6workk8w4i,1,93.5,87.2,2025-05-19T17:03:38.683Z,2025-05-19T20:17:42Z,2tthm6h5o033dz440e476rhbe,M. Divković,1.0,,5740817793,224,,5740202115,56,Center,5740202537,210,15,5740202127,213,4.46,5740202119,140,88.5,5740202111,2,,5740202121,141,57.6,5740202539,154,,5740202125,212,20.8,5740817795,72,,,,,,,,,,,,,,,,,,,,,,,,,
2817132207,20,15,1,0,37,9qsmopgutr7ut5g6workk8w4i,1,90.8,56.2,2025-05-19T17:03:39.475Z,2025-05-19T20:17:55Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5740202575,146,98.5,5740202569,102,50.1,5740202561,29,,5740202245,17,,5740202559,78,,5740202563,154,,5740202241,22,,5740202461,72,,5740202565,55,19,5740202581,233,5,5740202571,103,3.2,5740202247,56,Center,5740202577,147,52.3,5740202573,328,,,,,,,,,,,,,
2817132221,5,10,1,0,37,59as3grjvj19voay31j3yfgni,1,1.4,48.1,2025-05-19T17:03:39.575Z,2025-05-19T20:17:58Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5740202319,56,Back,5740202557,179,,5740202317,182,,5740818601,376,,5740202555,174,,5740202597,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132211,3,12,1,0,40,59as3grjvj19voay31j3yfgni,1,3.3,57.0,2025-05-19T17:03:42.811Z,2025-05-19T17:03:44Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740202275,212,31.3,5740202269,56,Back,5740202271,140,12.0,5740202277,213,1.28,5740202273,141,100.0,5740202283,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132213,4,5,1,0,41,59as3grjvj19voay31j3yfgni,0,15.4,101.3,2025-05-19T17:03:43.930Z,2025-05-19T17:37:04Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740202375,233,21,5740202279,56,Back,5740202281,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132227,21,5,1,0,41,9qsmopgutr7ut5g6workk8w4i,1,84.6,-1.3,2025-05-19T17:03:43.930Z,2025-05-19T17:37:03Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5740202339,56,Right,5740202361,233,4,5740202341,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132279,22,1,1,0,54,9qsmopgutr7ut5g6workk8w4i,1,85.9,0.0,2025-05-19T17:03:56.811Z,2025-05-19T17:03:57Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740202667,141,5.8,5740202663,56,Right,5740202669,212,5.0,5740202661,107,,5740202665,140,85.0,5740202671,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132281,23,1,1,0,55,9qsmopgutr7ut5g6workk8w4i,1,85.0,5.9,2025-05-19T17:03:57.386Z,2025-05-19T17:03:58Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5740202685,213,4.03,5740202679,140,83.2,5740202689,156,,5740202681,141,2.5,5740202677,56,Right,5740202683,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132317,24,1,1,0,57,9qsmopgutr7ut5g6workk8w4i,1,77.4,2.3,2025-05-19T17:03:59.370Z,2025-05-19T17:04:03Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740202867,141,1.9,5740202863,56,Right,5740202869,212,9.8,5740202865,140,68.1,5740202871,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132325,25,1,1,1,1,9qsmopgutr7ut5g6workk8w4i,1,68.8,1.9,2025-05-19T17:04:03.242Z,2025-05-19T17:04:06Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740202917,140,53.4,5740202919,141,32.9,5740202915,56,Center,5740202923,213,2.23,5740202921,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132355,26,1,1,1,3,9qsmopgutr7ut5g6workk8w4i,1,53.7,34.0,2025-05-19T17:04:06.059Z,2025-05-19T17:04:10Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740203109,141,54.8,5740203113,213,2.15,5740203111,212,16.9,5740203107,140,44.9,5740203105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132361,27,1,1,1,8,9qsmopgutr7ut5g6workk8w4i,1,45.0,53.6,2025-05-19T17:04:10.746Z,2025-05-19T17:04:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5740203145,141,44.8,5740203149,213,5.68,5740203141,56,Center,5740203147,212,10.6,5740203143,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132371,28,1,1,1,9,9qsmopgutr7ut5g6workk8w4i,1,53.5,44.9,2025-05-19T17:04:11.450Z,2025-05-19T17:04:12Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5740203189,140,53.1,5740203187,56,Center,5740203193,212,7.8,5740203191,141,56.3,5740203195,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132375,29,1,1,1,10,9qsmopgutr7ut5g6workk8w4i,0,53.0,56.0,2025-05-19T17:04:12.154Z,2025-05-19T17:04:13Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740203217,212,15.4,5740203211,56,Center,5740203213,140,64.1,5740203215,141,70.8,5740203221,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132397,7,1,1,1,11,59as3grjvj19voay31j3yfgni,1,33.5,24.5,2025-05-19T17:04:13.817Z,2025-05-19T17:04:15Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740203295,141,24.4,5740203299,213,6.28,5740203291,56,Back,5740203297,212,13.4,5740203293,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132405,8,1,1,1,13,59as3grjvj19voay31j3yfgni,1,46.3,24.4,2025-05-19T17:04:15.176Z,2025-05-19T17:04:17Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5740203387,141,23.3,5740203383,56,Back,5740203385,140,33.0,5740203391,213,3.20,5740203389,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132425,9,1,1,1,15,59as3grjvj19voay31j3yfgni,1,33.0,23.3,2025-05-19T17:04:17.144Z,2025-05-19T17:04:20Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740203499,140,41.8,5740203505,213,0.77,5740203501,141,36.4,5740203503,212,12.8,5740203495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132441,10,1,1,1,18,59as3grjvj19voay31j3yfgni,1,41.8,36.4,2025-05-19T17:04:20.712Z,2025-05-19T17:04:22Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5740203577,212,15.3,5740203573,140,35.3,5740203575,141,16.3,5740203579,213,4.25,5740203571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132459,11,1,1,1,19,59as3grjvj19voay31j3yfgni,1,35.3,16.3,2025-05-19T17:04:21.960Z,2025-05-19T17:04:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740203669,141,6.8,5740203671,212,12.3,5740203665,56,Back,5740203667,140,45.3,5740203673,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132467,12,1,1,1,21,59as3grjvj19voay31j3yfgni,1,42.9,11.3,2025-05-19T17:04:23.432Z,2025-05-19T17:04:25Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5740203715,141,18.2,5740203719,213,2.77,5740203717,212,13.1,5740203711,56,Back,5740203713,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132491,13,1,1,1,22,59as3grjvj19voay31j3yfgni,1,31.3,18.2,2025-05-19T17:04:25.143Z,2025-05-19T17:04:28Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740203849,140,28.0,5740203847,56,Back,5740203855,213,1.73,5740203851,141,50.0,5740203853,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132529,14,1,1,1,26,59as3grjvj19voay31j3yfgni,1,28.3,51.2,2025-05-19T17:04:28.808Z,2025-05-19T17:04:32Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5740204057,56,Back,5740204061,141,71.0,5740204065,213,1.44,5740204059,140,30.0,5740204063,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132545,15,1,1,1,30,59as3grjvj19voay31j3yfgni,1,31.3,70.8,2025-05-19T17:04:32.744Z,2025-05-19T17:04:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5740204161,212,18.2,5740204157,140,30.6,5740204163,213,4.67,5740204159,141,44.0,5740204155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132575,16,1,1,1,33,59as3grjvj19voay31j3yfgni,1,32.0,40.7,2025-05-19T17:04:35.480Z,2025-05-19T17:04:38Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5740204325,213,4.90,5740204319,140,36.2,5740204317,56,Back,5740204321,141,6.7,5740204323,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132597,17,1,1,1,36,59as3grjvj19voay31j3yfgni,1,33.6,14.6,2025-05-19T17:04:38.264Z,2025-05-19T17:04:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740204461,140,18.2,5740204465,212,17.2,5740204463,141,23.2,5740204459,56,Back,5740204467,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132617,18,1,1,1,38,59as3grjvj19voay31j3yfgni,1,18.2,23.2,2025-05-19T17:04:40.633Z,2025-05-19T17:04:43Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5740204589,140,9.2,5740204587,56,Back,5740204593,212,19.6,5740204591,141,48.5,5740204595,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132639,19,1,1,1,41,59as3grjvj19voay31j3yfgni,1,9.0,48.5,2025-05-19T17:04:43.544Z,2025-05-19T17:04:47Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5740204761,213,1.11,5740204753,56,Back,5740204757,141,79.2,5740204755,140,18.9,5740204759,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132657,20,1,1,1,45,59as3grjvj19voay31j3yfgni,1,19.2,78.6,2025-05-19T17:04:47.544Z,2025-05-19T17:04:51Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5740204875,212,17.9,5740204869,56,Back,5740204877,213,4.11,5740204871,140,9.5,5740204873,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132673,21,1,1,1,49,59as3grjvj19voay31j3yfgni,1,11.4,54.6,2025-05-19T17:04:51.368Z,2025-05-19T17:04:54Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5740204979,213,5.14,5740204981,1,,5740204971,56,Back,5740204975,141,3.2,5740204969,155,,5740204977,212,38.3,5740204973,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132701,22,1,1,1,52,59as3grjvj19voay31j3yfgni,1,24.3,3.1,2025-05-19T17:04:54.552Z,2025-05-19T17:04:58Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740205137,212,15.2,5740205133,141,19.6,5740205129,140,14.6,5740205141,213,2.31,5740205127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132733,23,1,1,1,56,59as3grjvj19voay31j3yfgni,1,14.5,21.4,2025-05-19T17:04:58.168Z,2025-05-19T17:05:02Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5740205309,140,22.4,5740205313,212,18.9,5740205311,141,46.4,5740205307,56,Back,5740205315,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132771,24,1,1,1,59,59as3grjvj19voay31j3yfgni,1,26.5,54.9,2025-05-19T17:05:02.088Z,2025-05-19T17:05:06Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5740205499,212,26.4,5740205495,140,33.9,5740205501,213,1.27,5740205493,56,Back,5740205497,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132789,25,1,1,2,4,59as3grjvj19voay31j3yfgni,1,43.6,90.3,2025-05-19T17:05:06.360Z,2025-05-19T17:05:08Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740205583,140,61.2,5740205587,212,20.0,5740205585,141,79.1,5740205581,56,Left,5740205589,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132835,26,1,1,2,6,59as3grjvj19voay31j3yfgni,1,62.0,81.2,2025-05-19T17:05:08.728Z,2025-05-19T17:53:42Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5740205829,56,Left,5740205835,212,7.4,5740350057,156,,5740205833,141,88.3,5740205831,140,56.6,5740205837,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132861,27,1,1,2,12,59as3grjvj19voay31j3yfgni,1,68.7,95.0,2025-05-19T17:05:14.936Z,2025-05-19T17:05:18Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740205959,140,57.9,5740205963,141,90.3,5740205955,56,Left,5740205969,212,11.8,5740205975,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132881,28,1,1,2,16,59as3grjvj19voay31j3yfgni,1,56.8,86.7,2025-05-19T17:05:18.247Z,2025-05-19T17:05:20Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5740206097,140,45.9,5740206103,213,4.00,5740206099,141,67.4,5740206101,212,17.4,5740206095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
