id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2724203595,10,1,1,0,19,aljua8crr0vkwit0j3m59jw9j,1,45.3,95.7,2024-09-22T12:02:05.602Z,2024-09-22T12:02:09Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5232177917,141,71.3,5232177913,140,24.7,5232177921,213,3.80,5232177911,56,Back,5232177919,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203669,11,1,1,0,24,aljua8crr0vkwit0j3m59jw9j,1,22.9,70.7,2024-09-22T12:02:09.858Z,2024-09-22T12:02:15Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5232178287,141,77.5,5232178285,140,30.4,5232178291,213,0.53,5232178283,56,Back,5232178289,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203715,12,1,1,0,29,aljua8crr0vkwit0j3m59jw9j,1,30.4,77.5,2024-09-22T12:02:14.994Z,2024-09-22T12:02:18Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5232178545,56,Back,5232178553,213,5.22,5232178547,140,35.7,5232178551,212,11.4,5232178549,141,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203753,13,1,1,0,32,aljua8crr0vkwit0j3m59jw9j,1,35.3,50.9,2024-09-22T12:02:18.194Z,2024-09-22T12:02:20Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5232178727,140,32.3,5232178725,56,Back,5232178731,212,11.9,5232178735,213,4.44,5232178729,141,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203805,14,1,1,0,35,aljua8crr0vkwit0j3m59jw9j,1,33.6,31.8,2024-09-22T12:02:20.706Z,2024-09-22T12:02:23Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5232179025,56,Right,5232179027,140,56.6,5232179029,141,7.4,5232179033,213,5.68,5232179031,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203823,15,1,1,0,37,aljua8crr0vkwit0j3m59jw9j,0,58.2,7.1,2024-09-22T12:02:23.474Z,2024-09-22T12:02:24Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5232179099,56,Right,5232179103,141,8.8,5232179101,140,75.4,5232179107,213,0.06,5232179105,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203873,7,8,1,0,39,c165yjiny1qnmfdvefxvflnkc,1,26.6,92.1,2024-09-22T12:02:25.157Z,2024-09-22T15:17:57Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5232179361,56,Back,5233466199,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203889,8,5,1,0,40,c165yjiny1qnmfdvefxvflnkc,0,25.2,101.2,2024-09-22T12:02:26.162Z,2024-09-22T12:06:35Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5232179475,233,16,5232179439,56,Back,5232179441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724203879,16,5,1,0,40,aljua8crr0vkwit0j3m59jw9j,1,74.8,-1.2,2024-09-22T12:02:26.162Z,2024-09-22T12:06:35Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5232179401,347,,5232179467,233,8,5232179399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204057,17,1,1,0,53,aljua8crr0vkwit0j3m59jw9j,1,74.4,0.0,2024-09-22T12:02:38.997Z,2024-09-22T12:02:40Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5232180439,56,Right,5232180445,212,9.6,5232180447,213,1.02,5232180441,140,79.2,5232180443,141,10.0,5232180437,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204067,18,3,1,0,54,aljua8crr0vkwit0j3m59jw9j,0,79.2,10.0,2024-09-22T12:02:40.499Z,2024-09-22T15:18:20Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5232180479,56,Right,5232180487,211,,5232180481,286,,5233468815,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204131,9,56,1,1,0,c165yjiny1qnmfdvefxvflnkc,1,3.2,77.8,2024-09-22T12:02:46.125Z,2024-09-22T12:02:46Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5232180857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204383,10,5,1,1,0,c165yjiny1qnmfdvefxvflnkc,1,-0.8,81.7,2024-09-22T12:02:46.132Z,2024-09-22T12:06:35Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5232182183,346,,5232182181,56,Back,5232182211,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204135,19,5,1,1,0,aljua8crr0vkwit0j3m59jw9j,0,100.8,18.3,2024-09-22T12:02:46.132Z,2024-09-22T12:06:35Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5232180873,346,,5232182239,233,10,5232180871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204495,11,1,1,1,24,c165yjiny1qnmfdvefxvflnkc,0,5.1,57.2,2024-09-22T12:03:09.774Z,2024-09-22T12:03:11Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5232182737,140,68.0,5232182743,213,0.15,5232182735,56,Center,5232182741,212,66.8,5232182733,124,,5232182747,74,,5232182739,141,72.1,5232182745,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204537,21,1,1,1,27,aljua8crr0vkwit0j3m59jw9j,1,31.9,27.2,2024-09-22T12:03:12.804Z,2024-09-22T12:03:14Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5232183035,141,36.3,5232183037,212,10.3,5232183039,213,0.65,5232183029,56,Back,5232183033,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204569,22,1,1,1,28,aljua8crr0vkwit0j3m59jw9j,1,39.8,36.3,2024-09-22T12:03:14.452Z,2024-09-22T15:18:42Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5232183239,56,Back,5232183245,212,19.1,5232183247,213,2.06,5232183241,140,31.2,5232183243,141,61.1,5233471003,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204615,23,1,1,1,30,aljua8crr0vkwit0j3m59jw9j,1,31.6,64.8,2024-09-22T12:03:16.019Z,2024-09-22T12:03:19Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5232183491,56,Back,5232183499,141,78.2,5232183503,213,0.59,5232183501,212,16.4,5232183495,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204681,24,1,1,1,34,aljua8crr0vkwit0j3m59jw9j,1,44.1,94.6,2024-09-22T12:03:19.652Z,2024-09-22T12:03:23Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5232183891,140,30.9,5232183893,141,89.3,5232183895,212,14.3,5232183889,56,Back,5232183897,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204731,25,1,1,1,38,aljua8crr0vkwit0j3m59jw9j,1,30.2,95.4,2024-09-22T12:03:23.764Z,2024-09-22T12:03:27Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5232184151,141,83.9,5232184153,212,29.6,5232184149,140,57.4,5232184147,56,Left,5232184155,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204745,12,45,1,1,41,c165yjiny1qnmfdvefxvflnkc,0,44.8,9.1,2024-09-22T12:03:26.884Z,2024-09-22T12:06:49Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5232184329,233,26,5232184235,56,Back,5232184237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204753,26,3,1,1,41,aljua8crr0vkwit0j3m59jw9j,1,55.2,90.9,2024-09-22T12:03:26.884Z,2024-09-22T15:19:12Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5232184271,286,,5232184285,233,12,5233474649,464,,5232184269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204835,27,1,1,1,42,aljua8crr0vkwit0j3m59jw9j,1,56.8,94.1,2024-09-22T12:03:27.732Z,2024-09-22T12:03:31Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5232184675,213,3.25,5232184669,140,46.2,5232184671,141,92.3,5232184667,56,Back,5232184673,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204839,28,3,1,1,45,aljua8crr0vkwit0j3m59jw9j,0,56.0,95.6,2024-09-22T12:03:30.741Z,2024-09-22T15:19:24Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5232185261,233,13,5232184711,286,,5233475841,464,,5232184709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204855,13,7,1,1,45,c165yjiny1qnmfdvefxvflnkc,1,44.0,4.4,2024-09-22T12:03:30.742Z,2024-09-22T15:19:42Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5233477881,385,,5232184815,285,,5232184841,233,28,5232184813,56,Back,5232184811,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204911,14,5,1,1,46,c165yjiny1qnmfdvefxvflnkc,0,47.2,-1.4,2024-09-22T12:03:32.564Z,2024-09-22T12:06:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5232185213,233,29,5232185081,56,Back,5232185083,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724204891,29,5,1,1,46,aljua8crr0vkwit0j3m59jw9j,1,52.8,101.4,2024-09-22T12:03:32.564Z,2024-09-22T12:06:36Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5232184995,347,,5232185191,233,14,5232184993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205011,30,1,1,1,56,aljua8crr0vkwit0j3m59jw9j,1,51.6,100.0,2024-09-22T12:03:42.133Z,2024-09-22T12:03:43Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5232185683,107,,5232185703,213,5.50,5232185687,140,64.4,5232185691,141,81.9,5232185699,212,18.9,5232185685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205051,31,43,1,1,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-22T12:03:43.396Z,2024-09-22T12:04:30Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5232185921,213,3.00,5232185913,56,Left,5232185919,212,3.8,5232185917,141,82.7,5232185915,140,61.0,5232189629,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724252905,477,61,1,1,58,aljua8crr0vkwit0j3m59jw9j,1,65.0,81.0,2024-09-22T12:03:43.638Z,2024-09-22T12:51:16Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5232446231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724252951,478,61,1,1,59,aljua8crr0vkwit0j3m59jw9j,1,65.0,81.0,2024-09-22T12:03:44.638Z,2024-09-22T12:51:19Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5232446479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205055,32,1,1,2,0,aljua8crr0vkwit0j3m59jw9j,1,62.1,87.7,2024-09-22T12:03:45.919Z,2024-09-22T12:51:06Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5232185951,56,Left,5232189845,141,94.2,5232189847,212,6.7,5232189849,213,2.42,5232189843,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205079,33,1,1,2,1,aljua8crr0vkwit0j3m59jw9j,0,63.3,89.0,2024-09-22T12:03:47.173Z,2024-09-22T12:03:49Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5232186079,141,88.3,5232186187,236,,5232186193,286,,5232186083,213,6.09,5232186081,212,2.5,5232186075,56,Left,5232186189,233,15,5232186077,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205099,15,74,1,2,1,c165yjiny1qnmfdvefxvflnkc,1,36.0,8.0,2024-09-22T12:03:47.174Z,2024-09-22T12:06:50Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5232186215,233,33,5232186183,56,Back,5232186185,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205143,17,1,1,2,6,c165yjiny1qnmfdvefxvflnkc,0,43.8,4.7,2024-09-22T12:03:51.780Z,2024-09-22T12:03:53Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5232186433,56,Right,5232186439,212,9.8,5232186517,286,,5232186511,233,34,5232186507,236,,5232186437,141,5.0,5232186435,140,53.1,5232186441,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205151,34,74,1,2,6,aljua8crr0vkwit0j3m59jw9j,1,54.5,95.1,2024-09-22T12:03:51.781Z,2024-09-22T12:06:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5232186523,233,17,5232186487,285,,5232186485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205385,18,5,1,2,7,c165yjiny1qnmfdvefxvflnkc,1,52.6,-2.0,2024-09-22T12:03:52.887Z,2024-09-22T12:06:36Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5232187643,347,,5232187657,233,35,5232187641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205171,35,5,1,2,7,aljua8crr0vkwit0j3m59jw9j,0,47.4,102.0,2024-09-22T12:03:52.887Z,2024-09-22T12:06:36Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5232186575,56,Back,5232187673,233,18,5232186577,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205429,19,1,1,2,23,c165yjiny1qnmfdvefxvflnkc,1,52.9,0.0,2024-09-22T12:04:08.656Z,2024-09-22T12:04:10Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5232187863,141,9.7,5232187861,140,53.5,5232187857,107,,5232187859,56,Right,5232187867,213,1.48,5232187865,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205467,20,1,1,2,24,c165yjiny1qnmfdvefxvflnkc,1,52.3,3.5,2024-09-22T12:04:10.271Z,2024-09-22T12:04:12Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5232188107,212,22.7,5232188105,141,6.4,5232188103,140,30.8,5232188101,56,Back,5232188109,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205501,21,1,1,2,27,c165yjiny1qnmfdvefxvflnkc,1,29.7,8.3,2024-09-22T12:04:12.856Z,2024-09-22T12:04:15Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5232188263,56,Back,5232188269,212,28.0,5232188267,141,48.5,5232188271,213,1.79,5232188265,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205545,22,1,1,2,30,c165yjiny1qnmfdvefxvflnkc,1,24.4,53.3,2024-09-22T12:04:15.735Z,2024-09-22T12:04:18Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5232188509,212,29.3,5232188503,56,Back,5232188505,140,35.3,5232188511,213,1.17,5232188507,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205577,23,1,1,2,33,c165yjiny1qnmfdvefxvflnkc,1,37.6,90.6,2024-09-22T12:04:18.767Z,2024-09-22T12:04:21Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5232188681,212,14.0,5232188679,141,72.6,5232188677,140,31.1,5232188675,56,Back,5232188685,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205687,24,1,1,2,35,c165yjiny1qnmfdvefxvflnkc,1,34.9,70.0,2024-09-22T12:04:21.113Z,2024-09-22T12:04:27Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5232189187,213,5.25,5232189175,140,61.0,5232189169,196,,5232189171,56,Right,5232189179,141,2.9,5232189167,155,,5232189183,212,53.2,5232189189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205729,25,1,1,2,41,c165yjiny1qnmfdvefxvflnkc,1,58.6,7.6,2024-09-22T12:04:27.200Z,2024-09-22T12:04:29Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5232189483,140,44.8,5232189481,56,Back,5232189489,213,3.15,5232189487,212,14.5,5232189485,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
