id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2817822415,11,5,1,0,50,2nnlsjfbcea40t4jeclcbw9lk,1,-0.8,64.2,2025-05-22T17:02:04.169Z,2025-05-22T17:02:08Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5744158347,56,Back,5744158367,233,19,5744158349,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822413,19,5,1,0,50,spvvjmk37iid7hsky9g3nce7,0,100.8,35.8,2025-05-22T17:02:04.169Z,2025-05-22T17:09:19Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5744158343,56,Center,5744158387,233,11,5744158345,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822499,12,1,1,1,9,2nnlsjfbcea40t4jeclcbw9lk,1,4.8,59.6,2025-05-22T17:02:23.576Z,2025-05-22T17:02:26Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5744158825,212,18.4,5744158831,237,,5744158821,140,10.4,5744158817,124,,5744158823,141,85.3,5744158819,56,Back,5744158827,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822507,13,1,1,1,11,2nnlsjfbcea40t4jeclcbw9lk,1,12.3,87.5,2025-05-22T17:02:25.864Z,2025-05-22T17:08:47Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5744158911,140,72.5,5744158909,56,Center,5744158919,1,,5744158915,212,63.8,5744158917,213,6.14,5744158907,157,,5744158913,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824803,110,61,1,1,15,2nnlsjfbcea40t4jeclcbw9lk,0,59.3,72.4,2025-05-22T17:02:29.194Z,2025-05-22T17:09:06Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5744172441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822527,22,1,1,1,16,spvvjmk37iid7hsky9g3nce7,1,22.5,34.9,2025-05-22T17:02:30.170Z,2025-05-22T17:02:33Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5744159015,213,2.57,5744159011,141,50.7,5744159009,140,6.6,5744159013,212,19.9,5744159007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822541,23,1,1,1,18,spvvjmk37iid7hsky9g3nce7,1,6.8,46.9,2025-05-22T17:02:32.985Z,2025-05-22T17:02:36Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5744159093,140,10.7,5744159097,212,13.7,5744159095,141,27.6,5744159099,213,5.01,5744159091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822561,24,1,1,1,22,spvvjmk37iid7hsky9g3nce7,1,9.4,32.2,2025-05-22T17:02:36.745Z,2025-05-22T17:02:42Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5744159201,141,65.8,5744159195,56,Back,5744159203,212,22.9,5744159205,213,1.63,5744159199,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822579,25,1,1,1,27,spvvjmk37iid7hsky9g3nce7,0,9.4,73.8,2025-05-22T17:02:41.882Z,2025-05-22T17:02:45Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5744159261,212,48.8,5744159253,155,,5744159257,140,55.2,5744159255,56,Left,5744159267,1,,5744159259,141,86.3,5744159263,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822609,14,44,1,1,31,2nnlsjfbcea40t4jeclcbw9lk,1,43.6,12.4,2025-05-22T17:02:45.799Z,2025-05-22T17:55:07Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5744159511,233,26,5744159487,285,,5744159485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822597,26,44,1,1,31,spvvjmk37iid7hsky9g3nce7,0,56.4,87.6,2025-05-22T17:02:45.800Z,2025-05-22T17:55:07Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5744159421,286,,5744159419,56,Left,5744159529,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822637,16,8,1,1,31,2nnlsjfbcea40t4jeclcbw9lk,1,46.4,8.2,2025-05-22T17:02:45.976Z,2025-05-22T17:09:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5744159641,56,Back,5744159649,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822611,15,4,1,1,36,2nnlsjfbcea40t4jeclcbw9lk,1,47.6,12.3,2025-05-22T17:02:50.792Z,2025-05-22T17:39:40Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5744159551,56,Back,5744159579,233,27,5744159547,13,,5744159555,286,,5744159553,152,,5744159549,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822619,27,4,1,1,36,spvvjmk37iid7hsky9g3nce7,0,52.4,87.7,2025-05-22T17:02:50.793Z,2025-05-22T17:39:40Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5744159561,56,Left,5744159565,285,,5744159563,152,,5744159557,13,,5744159559,295,,5744159587,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822657,17,1,1,1,46,2nnlsjfbcea40t4jeclcbw9lk,1,44.5,12.0,2025-05-22T17:03:00.171Z,2025-05-22T17:09:54Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5744159797,213,2.08,5744159787,152,,5744159793,141,48.4,5744159791,140,31.2,5744159789,56,Back,5744159785,5,,5744159795,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822663,18,1,1,1,47,2nnlsjfbcea40t4jeclcbw9lk,1,32.4,50.6,2025-05-22T17:03:01.303Z,2025-05-22T17:09:57Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5744159825,56,Back,5744159831,212,14.4,5744159829,141,70.8,5744159833,213,1.26,5744159827,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822677,19,1,1,1,48,2nnlsjfbcea40t4jeclcbw9lk,1,38.1,78.1,2025-05-22T17:03:02.824Z,2025-05-22T17:03:04Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5744159897,56,Left,5744159903,212,15.9,5744159899,140,52.7,5744159901,141,84.1,5744159905,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822693,20,3,1,1,50,2nnlsjfbcea40t4jeclcbw9lk,1,56.1,82.8,2025-05-22T17:03:04.424Z,2025-05-22T17:55:04Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5744159983,286,,5744159981,56,Left,5744159997,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822685,28,45,1,1,50,spvvjmk37iid7hsky9g3nce7,0,43.9,17.2,2025-05-22T17:03:04.424Z,2025-05-22T17:55:04Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5744159937,285,,5744160001,233,20,5744159935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822703,21,1,1,1,52,2nnlsjfbcea40t4jeclcbw9lk,1,56.5,57.2,2025-05-22T17:03:06.536Z,2025-05-22T17:03:10Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5744160037,140,44.6,5744160043,213,3.46,5744160039,141,51.2,5744160041,212,13.1,5744160035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822711,22,1,1,1,56,2nnlsjfbcea40t4jeclcbw9lk,1,53.4,72.7,2025-05-22T17:03:10.120Z,2025-05-22T17:03:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5744160097,56,Left,5744160101,141,91.5,5744160099,140,58.4,5744160105,213,1.18,5744160103,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822751,23,1,1,1,59,2nnlsjfbcea40t4jeclcbw9lk,1,60.7,87.5,2025-05-22T17:03:13.848Z,2025-05-22T17:03:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5744160345,213,5.68,5744160339,140,74.6,5744160343,212,17.8,5744160337,56,Center,5744160341,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822757,24,3,1,2,3,2nnlsjfbcea40t4jeclcbw9lk,0,88.7,67.5,2025-05-22T17:03:17.240Z,2025-05-22T17:54:54Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5744160359,286,,5744160357,56,Center,5744160369,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822753,29,7,1,2,3,spvvjmk37iid7hsky9g3nce7,0,11.3,32.5,2025-05-22T17:03:17.241Z,2025-05-22T17:54:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5744160349,56,Back,5744160363,233,24,5744160351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822759,25,61,1,2,4,2nnlsjfbcea40t4jeclcbw9lk,1,89.0,67.8,2025-05-22T17:03:18.355Z,2025-05-22T17:03:18Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5744160367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822897,32,1,1,2,21,spvvjmk37iid7hsky9g3nce7,0,13.2,35.4,2025-05-22T17:03:35.497Z,2025-05-22T17:03:42Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5744161169,212,46.1,5744161161,198,,5744161171,213,6.22,5744161165,140,57.0,5744161167,141,31.2,5744161173,1,,5744161163,56,Center,5744161159,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822857,26,44,1,2,23,2nnlsjfbcea40t4jeclcbw9lk,1,43.8,74.6,2025-05-22T17:03:37.512Z,2025-05-22T17:55:07Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5744160951,56,Back,5744160953,285,,5744161211,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822899,33,44,1,2,23,spvvjmk37iid7hsky9g3nce7,0,56.2,25.4,2025-05-22T17:03:37.513Z,2025-05-22T17:55:08Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5744161215,233,26,5744161185,286,,5744161183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822869,27,1,1,2,23,2nnlsjfbcea40t4jeclcbw9lk,0,44.8,84.5,2025-05-22T17:03:37.832Z,2025-05-22T17:03:39Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5744161007,56,Center,5744161013,212,19.1,5744161011,141,78.4,5744161009,140,62.6,5744161005,3,,5744161015,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822907,34,1,1,2,29,spvvjmk37iid7hsky9g3nce7,1,35.9,38.7,2025-05-22T17:03:43.530Z,2025-05-22T17:11:21Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5744176047,141,46.6,5744176049,212,8.5,5744176051,213,0.68,5744176043,56,Back,5744176045,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
