id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value
2812668051,6,1,1,0,15,33hzf6j2rd9r50g2n4agsytkd,0,29.3,88.7,2025-05-10T15:30:48.601Z,2025-05-10T15:30:52Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5715674815,213,0.06,5715674809,140,56.6,5715674807,56,Left,5715674819,1,,5715674813,212,28.7,5715674805,157,,5715674811,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668203,8,44,1,0,19,33hzf6j2rd9r50g2n4agsytkd,1,65.0,79.9,2025-05-10T15:30:53.181Z,2025-05-10T15:38:45Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5715675727,286,,5715675607,233,8,5715675591,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668065,8,44,1,0,19,durq4oppf7c08tnbzrlebt0uz,0,35.0,20.1,2025-05-10T15:30:53.182Z,2025-05-10T15:38:45Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5715674873,56,Back,5715737333,285,,5715675645,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668085,7,1,1,0,20,33hzf6j2rd9r50g2n4agsytkd,0,64.5,86.3,2025-05-10T15:30:53.912Z,2025-05-10T15:38:58Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5715738857,213,4.14,5715738855,212,9.8,5715738849,3,,5715738851,140,59.4,5715738853,141,74.2,5715674957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668185,10,1,1,0,23,durq4oppf7c08tnbzrlebt0uz,0,38.4,36.6,2025-05-10T15:30:56.685Z,2025-05-10T15:39:10Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5715675481,157,,5715675499,213,5.73,5715675491,141,6.8,5715675501,1,,5715675495,212,38.8,5715675487,140,69.9,5715675485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668241,9,1,1,0,25,33hzf6j2rd9r50g2n4agsytkd,0,32.9,89.9,2025-05-10T15:30:58.568Z,2025-05-10T15:31:00Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5715675789,3,,5715675797,212,20.7,5715675791,56,Left,5715675793,140,52.6,5715675799,213,6.23,5715675795,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812680585,98,44,1,0,25,33hzf6j2rd9r50g2n4agsytkd,1,33.6,92.3,2025-05-10T15:30:59.389Z,2025-05-10T16:58:18Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5715746709,233,11,5715746675,285,,5715746673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668237,11,44,1,0,25,durq4oppf7c08tnbzrlebt0uz,0,66.4,7.7,2025-05-10T15:30:59.390Z,2025-05-10T16:58:18Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5715675773,56,Right,5715675775,286,,5715746747,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668869,20,1,1,0,26,33hzf6j2rd9r50g2n4agsytkd,0,35.6,94.2,2025-05-10T15:31:00.386Z,2025-05-10T15:40:07Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5715748743,141,94.4,5715748739,56,Left,5715748741,140,54.8,5715748749,213,0.01,5715748747,212,20.2,5715748737,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668283,12,1,1,0,27,durq4oppf7c08tnbzrlebt0uz,0,41.3,4.7,2025-05-10T15:31:00.582Z,2025-05-10T15:40:12Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5715676039,157,,5715676043,140,58.2,5715676041,56,Right,5715676049,213,0.17,5715676051,1,,5715676047,212,18.0,5715676045,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668333,11,1,1,0,30,33hzf6j2rd9r50g2n4agsytkd,0,57.9,87.8,2025-05-10T15:31:03.961Z,2025-05-10T15:31:04Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5715676361,140,65.4,5715676367,213,5.86,5715676363,141,82.6,5715676359,56,Left,5715676365,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668421,14,1,1,0,32,durq4oppf7c08tnbzrlebt0uz,0,33.2,16.1,2025-05-10T15:31:06.413Z,2025-05-10T15:31:08Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5715676835,56,Center,5715676845,1,,5715676837,140,69.2,5715676839,141,21.5,5715676841,212,38.0,5715676843,213,0.10,5715676833,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668507,12,1,1,0,36,33hzf6j2rd9r50g2n4agsytkd,1,27.8,69.3,2025-05-10T15:31:09.832Z,2025-05-10T15:31:11Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5715677333,212,16.0,5715677331,141,66.9,5715677329,140,43.0,5715677327,56,Back,5715677335,213,6.18,5715677325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668517,13,44,1,0,37,33hzf6j2rd9r50g2n4agsytkd,1,41.0,73.8,2025-05-10T15:31:11.196Z,2025-05-10T16:58:18Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5715677409,285,,5715677407,56,Back,5715677439,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668501,15,44,1,0,37,durq4oppf7c08tnbzrlebt0uz,0,59.0,26.2,2025-05-10T15:31:11.197Z,2025-05-10T16:58:19Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5715677293,286,,5715677291,56,Center,5715677529,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668563,14,1,1,0,38,33hzf6j2rd9r50g2n4agsytkd,0,43.0,66.9,2025-05-10T15:31:11.939Z,2025-05-10T15:31:13Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5715677625,56,Back,5715677627,140,46.2,5715677629,141,62.4,5715677623,3,,5715677633,213,5.54,5715677631,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668603,16,1,1,0,40,durq4oppf7c08tnbzrlebt0uz,1,53.2,47.2,2025-05-10T15:31:13.502Z,2025-05-10T15:31:17Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5715677909,212,29.8,5715677901,155,,5715677903,56,Back,5715677911,213,1.95,5715677905,140,42.6,5715677907,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668647,17,1,1,0,44,durq4oppf7c08tnbzrlebt0uz,0,43.9,91.4,2025-05-10T15:31:17.502Z,2025-05-10T15:31:20Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5715678153,157,,5715678169,1,,5715678163,141,81.5,5715678161,140,78.7,5715678157,56,Left,5715678165,212,37.2,5715678167,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668693,15,1,1,0,44,33hzf6j2rd9r50g2n4agsytkd,1,20.9,19.7,2025-05-10T15:31:18.408Z,2025-05-10T15:42:25Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5715678377,140,27.6,5715678383,213,5.62,5715678381,212,8.9,5715678375,56,Back,5715678373,3,,5715678379,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668697,16,43,1,0,45,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-10T15:31:19.116Z,2025-05-10T15:44:14Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5715782955,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668711,17,1,1,0,45,33hzf6j2rd9r50g2n4agsytkd,0,27.7,12.8,2025-05-10T15:31:19.457Z,2025-05-10T15:42:34Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5715678449,56,Back,5715678453,141,19.4,5715678451,140,30.5,5715678459,213,0.99,5715678455,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668723,18,8,1,0,46,durq4oppf7c08tnbzrlebt0uz,1,69.8,78.2,2025-05-10T15:31:19.694Z,2025-05-10T15:42:31Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5715678527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668881,21,61,1,0,50,33hzf6j2rd9r50g2n4agsytkd,1,31.9,34.2,2025-05-10T15:31:23.545Z,2025-05-10T15:41:51Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5715762841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668821,19,1,1,0,51,33hzf6j2rd9r50g2n4agsytkd,0,26.6,20.4,2025-05-10T15:31:24.657Z,2025-05-10T15:42:16Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5715679075,141,24.0,5715766527,233,19,5715679077,212,2.9,5715679081,1,,5715679079,213,1.03,5715766463,286,,5715679071,56,Back,5715766461,236,,5715679073,140,28.0,5715679069,157,,,,,,,,,,,,,,,,,,,,,,
2812668771,19,74,1,0,51,durq4oppf7c08tnbzrlebt0uz,1,72.7,83.2,2025-05-10T15:31:24.658Z,2025-05-10T15:42:35Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5715769025,233,19,5715678821,56,Left,5715678823,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668815,20,1,1,0,52,durq4oppf7c08tnbzrlebt0uz,0,81.9,72.6,2025-05-10T15:31:25.551Z,2025-05-10T15:42:59Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5715772099,212,5.3,5715772093,3,,5715679057,56,Center,5715772101,213,4.59,5715772095,140,81.3,5715772097,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668885,22,44,1,0,55,33hzf6j2rd9r50g2n4agsytkd,1,20.0,47.9,2025-05-10T15:31:29.164Z,2025-05-10T16:58:19Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5715777407,56,Back,5715777415,233,21,5715777409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668861,21,44,1,0,55,durq4oppf7c08tnbzrlebt0uz,0,80.0,52.1,2025-05-10T15:31:29.165Z,2025-05-10T16:58:19Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5715777433,233,22,5715679285,56,Center,5715679287,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668787,18,12,1,0,55,33hzf6j2rd9r50g2n4agsytkd,1,19.2,40.1,2025-05-10T15:31:29.369Z,2025-05-10T15:43:55Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5715779747,140,27.8,5715779753,213,6.11,5715678945,56,Back,5715779751,212,9.2,5715779749,141,37.8,5715780043,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668943,22,1,1,0,58,durq4oppf7c08tnbzrlebt0uz,1,67.7,66.7,2025-05-10T15:31:32.013Z,2025-05-10T15:31:33Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5715679755,140,67.0,5715679757,141,53.0,5715679761,213,4.63,5715679759,212,9.3,5715679753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668951,23,43,1,1,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-10T15:31:33.678Z,2025-05-10T15:44:18Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5715783319,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812668997,24,1,1,1,0,durq4oppf7c08tnbzrlebt0uz,1,67.5,48.1,2025-05-10T15:31:34.141Z,2025-05-10T15:31:36Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5715680071,212,19.6,5715680073,213,4.24,5715680069,141,22.4,5715680065,56,Center,5715680067,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669039,25,1,1,1,3,durq4oppf7c08tnbzrlebt0uz,1,59.8,23.0,2025-05-10T15:31:36.541Z,2025-05-10T15:31:38Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5715680309,56,Back,5715680317,213,2.41,5715680313,141,44.0,5715680311,140,44.5,5715680315,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669105,26,1,1,1,5,durq4oppf7c08tnbzrlebt0uz,1,44.5,44.0,2025-05-10T15:31:38.622Z,2025-05-10T15:31:41Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5715680695,212,21.1,5715680693,141,75.0,5715680697,213,1.62,5715680691,140,43.6,5715680689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669167,27,1,1,1,7,durq4oppf7c08tnbzrlebt0uz,1,44.0,77.5,2025-05-10T15:31:40.925Z,2025-05-10T15:31:43Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5715680959,56,Left,5715680967,213,0.65,5715680963,141,95.1,5715680961,140,59.1,5715680965,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669207,28,1,1,1,9,durq4oppf7c08tnbzrlebt0uz,1,61.3,95.0,2025-05-10T15:31:43.406Z,2025-05-10T15:31:44Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5715681167,140,74.3,5715681171,212,13.8,5715681173,213,6.12,5715681165,56,Left,5715681169,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669269,29,1,1,1,10,durq4oppf7c08tnbzrlebt0uz,1,67.5,94.4,2025-05-10T15:31:43.718Z,2025-05-10T15:44:52Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5715681529,141,86.5,5715681533,213,3.65,5715681531,212,11.0,5715681525,56,Left,5715788051,156,,5715681527,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669241,23,43,1,1,12,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-10T15:31:45.801Z,2025-05-10T15:45:02Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5715789477,144,8,5715681351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669311,30,1,1,1,13,durq4oppf7c08tnbzrlebt0uz,0,65.9,82.6,2025-05-10T15:31:47.149Z,2025-05-10T15:31:48Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5715681769,141,80.8,5715681773,213,6.13,5715681771,212,8.0,5715681763,3,,5715681765,56,Left,5715681767,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669377,24,1,1,1,17,33hzf6j2rd9r50g2n4agsytkd,0,31.8,17.1,2025-05-10T15:31:50.729Z,2025-05-10T15:31:53Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5715682155,141,18.5,5715682159,213,0.05,5715682161,1,,5715682157,212,20.9,5715682153,140,51.7,5715682151,56,Right,5715682149,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669379,31,44,1,1,18,durq4oppf7c08tnbzrlebt0uz,1,46.0,84.0,2025-05-10T15:31:52.253Z,2025-05-10T16:58:19Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5715682167,56,Back,5715682169,285,,5715682327,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669387,25,44,1,1,18,33hzf6j2rd9r50g2n4agsytkd,0,54.0,16.0,2025-05-10T15:31:52.254Z,2025-05-10T16:58:20Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5715682205,286,,5715682405,233,31,5715682201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669403,32,1,1,1,19,durq4oppf7c08tnbzrlebt0uz,0,42.3,88.1,2025-05-10T15:31:52.718Z,2025-05-10T15:31:53Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5715682287,212,19.8,5715682283,140,59.3,5715682281,56,Center,5715682279,3,,5715682289,213,5.83,5715682285,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669447,26,1,1,1,21,33hzf6j2rd9r50g2n4agsytkd,1,42.3,30.0,2025-05-10T15:31:54.713Z,2025-05-10T15:31:56Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5715682665,212,20.3,5715682667,213,5.58,5715682653,155,,5715682663,141,10.7,5715682661,140,57.1,5715682659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669509,28,3,1,1,24,33hzf6j2rd9r50g2n4agsytkd,0,62.0,8.4,2025-05-10T15:31:57.709Z,2025-05-10T15:32:01Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5715682997,286,,5715683123,233,33,5715682995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669515,33,7,1,1,24,durq4oppf7c08tnbzrlebt0uz,1,38.0,91.6,2025-05-10T15:31:57.710Z,2025-05-10T15:32:02Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5715683031,56,Back,5715683033,285,,5715683091,233,28,5715683029,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812669547,29,5,1,1,26,33hzf6j2rd9r50g2n4agsytkd,1,60.2,-1.6,2025-05-10T15:31:59.613Z,2025-05-10T15:50:10Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5715683187,347,,5715683377,233,34,5715683185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
