id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2817135295,6,1,1,0,14,1939bnru25svvgv15k2c7tw2y,1,44.6,7.3,2025-05-19T17:11:07.839Z,2025-05-19T17:11:09Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5740220029,212,10.1,5740220023,56,Back,5740220027,141,22.1,5740220031,213,1.54,5740220025,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135315,7,1,1,0,16,1939bnru25svvgv15k2c7tw2y,1,55.9,25.8,2025-05-19T17:11:09.743Z,2025-05-19T17:11:14Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5740220163,155,,5740220167,56,Back,5740220165,196,,5740220169,140,46.9,5740220177,1,,5740220175,213,1.80,5740220173,212,42.4,5740220171,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135319,8,1,1,0,21,1939bnru25svvgv15k2c7tw2y,0,53.2,86.8,2025-05-19T17:11:14.672Z,2025-05-19T17:11:16Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5740220207,1,,5740220205,213,5.36,5740220199,140,76.0,5740220195,155,,5740220201,141,40.4,5740220197,56,Center,5740220203,212,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135335,6,1,1,0,23,czkf5t3ai00ghwbga03i5aqxw,0,21.5,58.8,2025-05-19T17:11:17.431Z,2025-05-19T17:11:18Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5740220267,212,9.9,5740220265,141,56.0,5740220269,213,6.09,5740220261,56,Back,5740220263,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135341,7,45,1,0,25,czkf5t3ai00ghwbga03i5aqxw,0,30.5,56.2,2025-05-19T17:11:19.407Z,2025-05-19T18:11:26Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740220309,56,Back,5740220487,233,9,5740220311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135365,9,3,1,0,25,1939bnru25svvgv15k2c7tw2y,1,69.5,43.8,2025-05-19T17:11:19.407Z,2025-05-19T18:11:26Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5740220421,56,Center,5740220423,286,,5740220477,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135367,10,61,1,0,29,1939bnru25svvgv15k2c7tw2y,0,77.8,32.8,2025-05-19T17:11:23.414Z,2025-05-19T17:11:29Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5740220447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135359,8,4,1,0,30,czkf5t3ai00ghwbga03i5aqxw,1,24.4,65.3,2025-05-19T17:11:23.641Z,2025-05-19T17:18:11Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740220537,233,11,5740220507,294,,5740220511,152,,5740220505,13,,5740220513,285,,5740220509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135371,11,4,1,0,30,1939bnru25svvgv15k2c7tw2y,0,75.6,34.7,2025-05-19T17:11:23.642Z,2025-05-19T17:18:10Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5740220523,286,,5740239333,294,,5740220515,13,,5740220517,56,Center,5740220519,152,,5740220545,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136275,41,1,1,0,50,czkf5t3ai00ghwbga03i5aqxw,1,28.5,67.3,2025-05-19T17:11:43.923Z,2025-05-19T17:14:15Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5740227311,140,25.5,5740227313,141,57.3,5740227309,56,Back,5740227317,213,4.28,5740227315,212,7.5,5740227905,5,,5740227907,152,,5740227425,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135535,9,1,1,0,57,czkf5t3ai00ghwbga03i5aqxw,1,23.0,67.5,2025-05-19T17:11:50.551Z,2025-05-19T17:20:57Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5740221431,140,32.6,5740221433,141,57.6,5740221435,212,12.1,5740221429,56,Back,5740221437,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135543,10,1,1,0,58,czkf5t3ai00ghwbga03i5aqxw,1,34.2,61.5,2025-05-19T17:11:51.944Z,2025-05-19T17:21:16Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740221481,56,Back,5740221483,140,27.3,5740221487,212,11.9,5740221485,141,75.4,5740221489,213,2.22,5740247575,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135551,11,1,1,0,59,czkf5t3ai00ghwbga03i5aqxw,1,27.3,75.4,2025-05-19T17:11:52.536Z,2025-05-19T17:21:00Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5740221525,140,55.4,5740221531,213,0.44,5740221533,1,,5740221527,141,96.0,5740221523,56,Left,5740221529,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135565,12,1,1,1,0,czkf5t3ai00ghwbga03i5aqxw,1,54.9,95.3,2025-05-19T17:11:54.136Z,2025-05-19T17:11:56Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5740221613,212,14.5,5740221605,140,59.8,5740221601,56,Center,5740221617,213,5.07,5740221609,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135577,13,1,1,1,2,czkf5t3ai00ghwbga03i5aqxw,1,58.4,73.6,2025-05-19T17:11:56.360Z,2025-05-19T17:11:58Z,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,5740221677,141,60.8,5740221675,140,52.1,5740221679,212,10.9,5740221673,56,Center,5740221683,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135597,14,1,1,1,5,czkf5t3ai00ghwbga03i5aqxw,1,52.1,60.8,2025-05-19T17:11:58.551Z,2025-05-19T17:12:01Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740221789,212,11.7,5740221783,56,Center,5740221791,213,5.65,5740221787,141,50.7,5740221785,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135623,15,1,1,1,8,czkf5t3ai00ghwbga03i5aqxw,1,61.1,50.7,2025-05-19T17:12:01.592Z,2025-05-19T17:12:05Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5740221953,213,4.42,5740221951,212,13.2,5740221945,56,Center,5740221947,140,57.5,5740221949,141,32.1,5740221961,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135635,16,1,1,1,11,czkf5t3ai00ghwbga03i5aqxw,1,58.7,31.5,2025-05-19T17:12:04.984Z,2025-05-19T17:12:06Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5740222009,213,4.65,5740222001,56,Right,5740222003,140,58.0,5740222005,141,14.4,5740222007,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135649,17,1,1,1,13,czkf5t3ai00ghwbga03i5aqxw,1,59.3,18.2,2025-05-19T17:12:06.648Z,2025-05-19T17:12:09Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5740222069,212,22.2,5740222071,213,1.75,5740222063,56,Center,5740222067,141,50.3,5740222065,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135653,18,1,1,1,15,czkf5t3ai00ghwbga03i5aqxw,1,57.9,63.9,2025-05-19T17:12:09.191Z,2025-05-19T17:12:09Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5740222091,141,56.0,5740222093,212,9.0,5740222089,140,51.0,5740222095,213,3.78,5740222087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135689,19,1,1,1,16,czkf5t3ai00ghwbga03i5aqxw,1,51.0,56.0,2025-05-19T17:12:09.816Z,2025-05-19T17:21:58Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5740222309,213,0.91,5740222303,140,57.5,5740222301,56,Center,5740222305,141,68.8,5740222307,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135713,20,1,1,1,21,czkf5t3ai00ghwbga03i5aqxw,1,52.6,64.2,2025-05-19T17:12:15.080Z,2025-05-19T17:12:19Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5740222465,140,58.7,5740222467,141,56.6,5740222463,56,Center,5740222471,213,5.60,5740222469,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135733,21,1,1,1,26,czkf5t3ai00ghwbga03i5aqxw,1,54.1,63.7,2025-05-19T17:12:19.513Z,2025-05-19T17:22:40Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740222611,56,Back,5740222613,140,43.8,5740222615,141,70.3,5740222617,212,11.7,5740222619,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135743,22,1,1,1,29,czkf5t3ai00ghwbga03i5aqxw,1,53.2,79.7,2025-05-19T17:12:22.839Z,2025-05-19T17:12:25Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5740222693,140,63.8,5740222691,56,Left,5740222697,212,15.7,5740222695,141,95.9,5740222699,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135751,23,1,1,1,31,czkf5t3ai00ghwbga03i5aqxw,0,63.8,95.9,2025-05-19T17:12:25.064Z,2025-05-19T17:12:27Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5740222749,212,1.5,5740222743,56,Left,5740222751,213,6.01,5740222851,286,,5740222747,141,95.3,5740222847,233,12,5740222845,236,,5740222745,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135765,12,74,1,1,31,1939bnru25svvgv15k2c7tw2y,1,34.3,7.0,2025-05-19T17:12:25.065Z,2025-05-19T18:11:38Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5740222865,233,23,5740222829,56,Back,5740222831,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135777,13,5,1,1,32,1939bnru25svvgv15k2c7tw2y,0,35.7,-1.6,2025-05-19T17:12:26.135Z,2025-05-19T18:11:09Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5740222933,233,24,5740222881,56,Back,5740222883,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135761,24,5,1,1,32,czkf5t3ai00ghwbga03i5aqxw,1,64.3,101.6,2025-05-19T17:12:26.135Z,2025-05-19T18:11:08Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5740222817,347,,5740222909,233,13,5740222815,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135829,25,1,1,1,36,czkf5t3ai00ghwbga03i5aqxw,1,64.8,100.0,2025-05-19T17:12:29.848Z,2025-05-19T17:12:34Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5740223239,141,92.4,5740223243,213,3.57,5740223241,212,15.7,5740223227,107,,5740223231,56,Left,5740223237,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135839,26,1,1,1,40,czkf5t3ai00ghwbga03i5aqxw,1,48.1,81.2,2025-05-19T17:12:34.424Z,2025-05-19T17:12:35Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740223309,213,5.45,5740223303,140,53.8,5740223301,56,Center,5740223305,141,71.5,5740223307,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135853,27,1,1,1,41,czkf5t3ai00ghwbga03i5aqxw,1,53.8,71.5,2025-05-19T17:12:35.288Z,2025-05-19T17:12:36Z,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,5740223367,56,Left,5740223369,140,50.8,5740223375,213,1.97,5740223373,212,8.2,5740223371,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135867,28,1,1,1,43,czkf5t3ai00ghwbga03i5aqxw,1,51.2,84.1,2025-05-19T17:12:36.488Z,2025-05-19T17:12:38Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740223415,213,0.79,5740223409,140,58.8,5740223411,141,96.0,5740223413,212,11.4,5740223407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135895,29,1,1,1,44,czkf5t3ai00ghwbga03i5aqxw,1,55.9,94.1,2025-05-19T17:12:37.975Z,2025-05-19T17:12:42Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5740223619,56,Back,5740223629,1,,5740223623,141,53.1,5740223621,140,24.3,5740223625,212,43.3,5740223627,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135927,30,1,1,1,48,czkf5t3ai00ghwbga03i5aqxw,1,24.0,53.1,2025-05-19T17:12:42.344Z,2025-05-19T17:12:47Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5740223821,212,9.7,5740223823,213,1.35,5740223819,141,67.0,5740223815,56,Back,5740223817,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135963,31,1,1,1,53,czkf5t3ai00ghwbga03i5aqxw,1,26.5,64.3,2025-05-19T17:12:47.257Z,2025-05-19T17:12:50Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5740223999,141,27.7,5740224001,212,25.0,5740224003,213,4.79,5740223995,56,Back,5740223997,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135989,32,1,1,1,57,czkf5t3ai00ghwbga03i5aqxw,1,29.5,26.2,2025-05-19T17:12:50.775Z,2025-05-19T17:12:53Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5740224147,212,17.8,5740224145,141,10.4,5740224141,56,Back,5740224143,140,43.0,5740224149,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817135995,33,1,1,2,0,czkf5t3ai00ghwbga03i5aqxw,1,37.2,10.0,2025-05-19T17:12:53.768Z,2025-05-19T17:24:51Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5740224185,213,2.67,5740224177,56,Back,5740224183,212,12.9,5740224181,141,18.6,5740224179,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136031,34,1,1,2,1,czkf5t3ai00ghwbga03i5aqxw,1,26.2,18.6,2025-05-19T17:12:54.952Z,2025-05-19T17:13:00Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5740224415,212,20.0,5740224409,56,Back,5740224417,213,1.71,5740224411,140,23.6,5740224413,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136079,35,1,1,2,6,czkf5t3ai00ghwbga03i5aqxw,1,28.3,58.7,2025-05-19T17:12:59.881Z,2025-05-19T17:13:04Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5740224633,56,Back,5740224639,212,15.2,5740224635,140,32.1,5740224637,141,80.2,5740224641,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136101,36,1,1,2,10,czkf5t3ai00ghwbga03i5aqxw,1,31.9,72.6,2025-05-19T17:13:04.408Z,2025-05-19T17:13:06Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5740224759,56,Back,5740224767,213,5.47,5740224765,212,6.7,5740224761,140,36.3,5740224763,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136161,37,1,1,2,12,czkf5t3ai00ghwbga03i5aqxw,1,35.4,62.7,2025-05-19T17:13:06.152Z,2025-05-19T17:13:10Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5740225061,213,4.12,5740225059,212,15.2,5740225055,140,27.3,5740225057,141,44.2,5740225053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136213,38,1,1,2,17,czkf5t3ai00ghwbga03i5aqxw,1,28.8,38.5,2025-05-19T17:13:10.696Z,2025-05-19T17:13:14Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5740225263,56,Back,5740225265,140,35.9,5740225267,141,9.4,5740225269,212,21.1,5740225271,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136249,39,1,1,2,20,czkf5t3ai00ghwbga03i5aqxw,0,37.5,8.8,2025-05-19T17:13:14.392Z,2025-05-19T17:13:18Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5740225475,213,6.14,5740225469,140,86.7,5740225477,1,,5740225473,212,52.2,5740225471,141,0.0,5740225465,155,,5740225467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136257,14,5,1,2,24,1939bnru25svvgv15k2c7tw2y,1,13.8,102.0,2025-05-19T17:13:18.182Z,2025-05-19T18:11:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5740225525,233,40,5740225505,56,Back,5740225507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136251,40,5,1,2,24,czkf5t3ai00ghwbga03i5aqxw,0,86.2,-2.0,2025-05-19T17:13:18.182Z,2025-05-19T17:13:20Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5740225559,233,14,5740225479,56,Right,5740225481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136485,15,1,1,2,51,1939bnru25svvgv15k2c7tw2y,0,13.4,100.0,2025-05-19T17:13:44.480Z,2025-05-19T17:13:46Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5740226727,1,,5740226717,56,Back,5740226715,107,,5740226725,213,6.14,5740226719,140,44.4,5740226723,212,32.9,5740226721,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817136509,42,1,1,2,53,czkf5t3ai00ghwbga03i5aqxw,1,55.4,8.2,2025-05-19T17:13:46.816Z,2025-05-19T17:26:23Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5740226853,140,60.3,5740226851,56,Right,5740226849,3,,5740226859,213,1.02,5740226855,141,20.5,5740226857,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
