id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812472907,22,1,1,2,38,6i936isoyj6d0uuxdj537uc97,0,65.1,59.9,2025-05-10T13:03:09.304Z,2025-05-10T13:12:35Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,5714638827,56,Center,5714638833,212,12.0,5714638831,141,61.8,5714638837,213,3.03,5714638829,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812472931,18,61,1,2,40,ac8jow4mdkvnsv5s0och4qqm,0,45.7,47.3,2025-05-10T13:03:11.689Z,2025-05-10T13:03:11Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5714638963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473075,23,1,1,2,46,6i936isoyj6d0uuxdj537uc97,1,48.2,51.3,2025-05-10T13:03:17.353Z,2025-05-10T13:03:18Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5714639737,141,66.1,5714639739,212,24.8,5714639733,56,Back,5714639735,140,26.6,5714639741,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473135,25,1,1,2,49,6i936isoyj6d0uuxdj537uc97,1,27.1,65.7,2025-05-10T13:03:20.633Z,2025-05-10T13:03:22Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5714640033,141,39.1,5714640035,212,18.2,5714640037,213,4.84,5714640029,56,Back,5714640031,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473201,26,1,1,2,50,6i936isoyj6d0uuxdj537uc97,1,29.3,36.6,2025-05-10T13:03:21.945Z,2025-05-10T13:03:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5714640397,212,20.3,5714640391,56,Back,5714640399,213,1.74,5714640393,140,26.1,5714640395,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473231,27,1,1,2,53,6i936isoyj6d0uuxdj537uc97,1,26.2,66.6,2025-05-10T13:03:24.905Z,2025-05-10T13:03:27Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5714640563,212,16.4,5714640561,141,87.2,5714640559,140,34.3,5714640565,213,1.03,5714640557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473285,28,1,1,2,55,6i936isoyj6d0uuxdj537uc97,1,32.9,89.6,2025-05-10T13:03:26.938Z,2025-05-10T13:03:29Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5714640863,140,12.5,5714640869,213,3.74,5714640865,141,67.9,5714640861,56,Back,5714640867,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473357,29,1,1,2,58,6i936isoyj6d0uuxdj537uc97,1,12.4,67.9,2025-05-10T13:03:29.753Z,2025-05-10T13:03:33Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5714641273,212,36.6,5714641281,1,,5714641277,213,4.62,5714641261,140,9.1,5714641267,141,14.3,5714641255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473443,30,1,1,3,2,6i936isoyj6d0uuxdj537uc97,0,10.1,3.1,2025-05-10T13:03:33.545Z,2025-05-10T13:03:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5714641695,212,57.8,5714641689,56,Center,5714641693,141,33.1,5714641699,1,,5714641687,157,,5714641697,213,0.36,5714641691,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473453,19,44,1,3,6,ac8jow4mdkvnsv5s0och4qqm,1,38.8,72.1,2025-05-10T13:03:37.193Z,2025-05-10T14:59:30Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5714641757,285,,5714641905,233,31,5714641755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473469,31,44,1,3,6,6i936isoyj6d0uuxdj537uc97,0,61.2,27.9,2025-05-10T13:03:37.194Z,2025-05-10T14:59:30Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,5714641823,56,Center,5714641969,233,19,5714641825,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473477,20,61,1,3,6,ac8jow4mdkvnsv5s0och4qqm,1,39.4,80.8,2025-05-10T13:03:37.793Z,2025-05-10T13:03:38Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5714641851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473585,22,1,1,3,11,ac8jow4mdkvnsv5s0och4qqm,1,42.2,29.8,2025-05-10T13:03:42.858Z,2025-05-10T13:03:44Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5714642463,213,1.93,5714642459,141,40.4,5714642455,56,Back,5714642461,212,7.7,5714642457,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473681,23,1,1,3,13,ac8jow4mdkvnsv5s0och4qqm,1,37.4,40.7,2025-05-10T13:03:44.328Z,2025-05-10T13:03:49Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,5714642993,56,Back,5714643003,212,12.2,5714642999,141,58.7,5714642995,140,37.3,5714643007,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473757,24,1,1,3,18,ac8jow4mdkvnsv5s0och4qqm,1,43.6,67.0,2025-05-10T13:03:49.753Z,2025-05-10T13:03:52Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,5714643453,213,4.76,5714643449,141,36.3,5714643451,212,20.9,5714643445,56,Back,5714643447,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473837,25,1,1,3,21,ac8jow4mdkvnsv5s0och4qqm,1,43.2,36.7,2025-05-10T13:03:52.520Z,2025-05-10T13:03:56Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5714643825,213,1.47,5714643817,56,Back,5714643819,140,45.1,5714643821,141,66.6,5714643823,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473885,26,1,1,3,25,ac8jow4mdkvnsv5s0och4qqm,1,52.8,79.0,2025-05-10T13:03:56.681Z,2025-05-10T13:03:59Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,5714644077,141,96.3,5714644079,212,16.1,5714644081,213,0.82,5714644073,56,Left,5714644075,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473925,27,1,1,3,28,ac8jow4mdkvnsv5s0och4qqm,1,61.4,97.2,2025-05-10T13:03:59.320Z,2025-05-10T13:04:01Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5714644349,140,51.5,5714644359,213,3.58,5714644355,141,90.0,5714644345,56,Left,5714644357,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474007,28,1,1,3,30,ac8jow4mdkvnsv5s0och4qqm,1,51.3,86.8,2025-05-10T13:04:01.432Z,2025-05-10T13:04:05Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,5714644809,213,4.11,5714644803,140,36.6,5714644805,141,53.7,5714644807,212,27.3,5714644801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474023,29,1,1,3,34,ac8jow4mdkvnsv5s0och4qqm,0,33.9,53.7,2025-05-10T13:04:05.240Z,2025-05-10T13:04:06Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5714644877,141,49.9,5714644873,56,Back,5714644881,213,4.95,5714644879,212,2.7,5714644915,233,32,5714644875,140,34.5,5714644919,286,,5714644913,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474019,32,74,1,3,34,6i936isoyj6d0uuxdj537uc97,1,61.2,52.1,2025-05-10T13:04:05.241Z,2025-05-10T13:04:07Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,5714644853,285,,5714644971,233,29,5714644851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
