id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2808671055,8,1,1,0,14,ck22dnk93ng8ax7wonlff7yms,1,55.1,24.3,2025-05-02T00:06:55.372Z,2025-05-02T00:07:00Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5693675771,213,2.03,5693675765,140,46.6,5693675767,141,51.0,5693675769,212,20.2,5693675763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671059,9,1,1,0,19,ck22dnk93ng8ax7wonlff7yms,1,50.1,47.6,2025-05-02T00:07:00.660Z,2025-05-02T00:07:03Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5693675779,56,Center,5693675783,141,27.7,5693675781,140,64.1,5693675785,212,20.0,5693675787,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671063,10,1,1,0,21,ck22dnk93ng8ax7wonlff7yms,0,62.3,27.0,2025-05-02T00:07:03.212Z,2025-05-02T00:10:43Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5693675807,140,73.6,5693675805,56,Right,5693675811,212,16.1,5693675809,141,10.9,5693675813,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671461,32,8,1,0,22,83cpn99fh7ulkwe8nezy8a3mx,1,24.1,95.1,2025-05-02T00:07:04.053Z,2025-05-02T00:12:01Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5693677951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671065,11,43,1,0,26,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-02T00:07:07.508Z,2025-05-02T00:11:03Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5693675823,212,31.6,5693675825,213,3.04,5693675817,56,Back,5693675821,141,14.7,5693675819,140,42.6,5693677367,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671069,12,1,1,0,29,ck22dnk93ng8ax7wonlff7yms,1,42.5,14.9,2025-05-02T00:07:10.596Z,2025-05-02T00:07:14Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5693675849,213,1.94,5693675843,140,35.9,5693675841,56,Back,5693675847,212,19.1,5693675845,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671073,13,1,1,0,32,ck22dnk93ng8ax7wonlff7yms,1,35.0,45.5,2025-05-02T00:07:13.860Z,2025-05-02T00:07:17Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5693675857,56,Back,5693675863,212,13.9,5693675861,141,66.0,5693675865,213,1.56,5693675859,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671087,14,2,1,0,36,ck22dnk93ng8ax7wonlff7yms,1,39.9,64.6,2025-05-02T00:07:17.628Z,2025-05-02T00:08:08Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5693675931,140,79.7,5693675937,7,2wj1w4opn7f0jyz1ps6ebvc6i,5693675939,1,,5693675933,141,77.3,5693675941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671077,4,43,1,0,39,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-02T00:07:20.770Z,2025-05-02T00:07:26Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5693675885,285,0,5693675923,144,44,5693675883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671081,5,43,1,0,39,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-02T00:07:20.937Z,2025-05-02T00:07:28Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5693675907,141,17.3,5693675925,144,12,5693675903,56,Back,5693675913,15,0,5693675909,212,9.5,5693675905,140,28.1,5693675911,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671151,7,1,1,1,14,83cpn99fh7ulkwe8nezy8a3mx,0,20.8,34.8,2025-05-02T00:07:55.834Z,2025-05-02T00:08:01Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5693676067,157,,5693676077,212,53.8,5693676081,1,,5693676065,5,,5693676075,141,12.3,5693676071,56,Right,5693676073,140,69.9,5693676079,213,5.99,5693676069,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671155,15,44,1,1,19,ck22dnk93ng8ax7wonlff7yms,1,32.6,85.7,2025-05-02T00:08:00.369Z,2025-05-02T01:10:22Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5693676089,56,Back,5693676109,233,8,5693676091,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671153,8,44,1,1,19,83cpn99fh7ulkwe8nezy8a3mx,0,67.4,14.3,2025-05-02T00:08:00.370Z,2025-05-02T01:10:22Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5693676085,56,Right,5693676087,286,,5693676113,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671157,16,61,1,1,19,ck22dnk93ng8ax7wonlff7yms,1,36.5,82.4,2025-05-02T00:08:01.300Z,2025-05-02T00:08:02Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5693676093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671161,17,12,1,1,21,ck22dnk93ng8ax7wonlff7yms,1,18.4,92.1,2025-05-02T00:08:02.891Z,2025-05-02T00:08:04Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5693676133,167,,5693676119,140,14.5,5693676123,212,7.8,5693676121,141,100.0,5693676117,56,Back,5693676125,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671169,9,5,1,1,22,83cpn99fh7ulkwe8nezy8a3mx,1,86.8,-1.6,2025-05-02T00:08:03.556Z,2025-05-02T01:07:50Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5693676145,233,18,5693676139,56,Right,5693676141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671165,18,5,1,1,22,ck22dnk93ng8ax7wonlff7yms,0,13.2,101.6,2025-05-02T00:08:03.556Z,2025-05-02T01:07:50Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5693676129,56,Back,5693676149,233,9,5693676131,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671185,10,1,1,1,35,83cpn99fh7ulkwe8nezy8a3mx,0,85.5,0.0,2025-05-02T00:08:16.618Z,2025-05-02T00:08:19Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5693676219,56,Center,5693676227,213,1.36,5693676229,1,,5693676223,141,31.2,5693676221,140,89.9,5693676217,107,,5693676225,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671189,19,12,1,1,38,ck22dnk93ng8ax7wonlff7yms,1,7.2,72.0,2025-05-02T00:08:19.756Z,2025-05-02T00:13:57Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5693676247,212,10.0,5693676243,140,2.4,5693676249,213,4.18,5693676245,141,59.3,5693679073,15,,5693676241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671203,21,1,1,1,49,ck22dnk93ng8ax7wonlff7yms,1,5.7,50.6,2025-05-02T00:08:30.419Z,2025-05-02T00:08:32Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5693676317,141,34.9,5693676321,213,5.07,5693676311,123,,5693676315,140,9.5,5693676319,212,11.4,5693676313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671205,22,1,1,1,51,ck22dnk93ng8ax7wonlff7yms,1,9.3,34.9,2025-05-02T00:08:32.549Z,2025-05-02T00:08:34Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5693676331,212,18.3,5693676327,140,26.7,5693676325,56,Back,5693676333,213,0.01,5693676329,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671209,23,1,1,1,52,ck22dnk93ng8ax7wonlff7yms,1,26.4,34.9,2025-05-02T00:08:33.939Z,2025-05-02T00:08:36Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5693676355,141,12.2,5693676351,56,Back,5693676353,140,22.4,5693676359,213,4.45,5693676357,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671217,24,1,1,1,55,ck22dnk93ng8ax7wonlff7yms,1,24.0,12.5,2025-05-02T00:08:36.412Z,2025-05-02T00:08:40Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5693676395,155,,5693676399,140,55.6,5693676407,1,,5693676403,212,35.5,5693676397,56,Center,5693676405,213,0.36,5693676401,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671221,25,1,1,1,58,ck22dnk93ng8ax7wonlff7yms,1,52.5,34.0,2025-05-02T00:08:40.339Z,2025-05-02T02:22:40Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5693676423,213,1.19,5693676419,141,47.9,5693676415,56,Center,5693676421,212,10.2,5693676417,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671227,26,1,1,2,4,ck22dnk93ng8ax7wonlff7yms,1,49.3,55.4,2025-05-02T00:08:46.339Z,2025-05-02T00:08:48Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5693676451,212,13.9,5693676449,141,54.5,5693676445,56,Back,5693676453,213,3.19,5693676447,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671231,27,1,1,2,6,ck22dnk93ng8ax7wonlff7yms,1,37.6,57.0,2025-05-02T00:08:48.323Z,2025-05-02T00:08:51Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5693676461,56,Back,5693676467,212,15.3,5693676465,141,34.5,5693676469,213,4.67,5693676463,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671237,28,1,1,2,10,ck22dnk93ng8ax7wonlff7yms,1,37.1,32.8,2025-05-02T00:08:51.419Z,2025-05-02T00:08:54Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5693676497,213,0.30,5693676489,56,Center,5693676491,140,65.1,5693676495,212,30.8,5693676487,155,,5693676493,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671241,29,1,1,2,12,ck22dnk93ng8ax7wonlff7yms,0,64.7,46.4,2025-05-02T00:08:54.083Z,2025-05-02T00:08:54Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5693676523,213,0.81,5693676521,212,11.9,5693676517,140,72.5,5693676519,141,59.0,5693676513,168,,5693676511,3,,5693676515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671245,11,1,1,2,17,83cpn99fh7ulkwe8nezy8a3mx,0,21.7,28.6,2025-05-02T00:08:58.530Z,2025-05-02T00:08:59Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5693676541,213,6.24,5693676533,56,Back,5693676539,212,26.4,5693676535,140,46.8,5693676531,157,,5693676543,1,,5693676537,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671249,30,1,1,2,20,ck22dnk93ng8ax7wonlff7yms,1,50.8,80.5,2025-05-02T00:09:01.788Z,2025-05-02T00:16:44Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5693676559,213,5.39,5693676553,140,60.5,5693676551,56,Center,5693676555,141,62.0,5693676557,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671251,31,1,1,2,21,ck22dnk93ng8ax7wonlff7yms,0,60.8,61.8,2025-05-02T00:09:03.251Z,2025-05-02T00:09:04Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5693676571,213,0.06,5693676565,140,88.8,5693676567,141,64.2,5693676569,212,29.4,5693676563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671253,12,1,1,2,24,83cpn99fh7ulkwe8nezy8a3mx,1,10.6,30.1,2025-05-02T00:09:05.891Z,2025-05-02T00:09:07Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5693676577,56,Back,5693676585,213,5.94,5693676581,141,24.1,5693676583,212,12.1,5693676579,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671259,14,1,1,2,26,83cpn99fh7ulkwe8nezy8a3mx,1,21.4,24.3,2025-05-02T00:09:07.641Z,2025-05-02T00:09:15Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5693676601,213,0.03,5693676597,141,26.5,5693676595,140,70.9,5693676593,56,Center,5693676599,212,52.0,5693676603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671257,32,83,1,2,31,ck22dnk93ng8ax7wonlff7yms,0,36.4,82.1,2025-05-02T00:09:12.412Z,2025-05-02T00:09:20Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5693676641,399,aj5x0l6jpxl7s8pfmhgc4060a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671263,15,1,1,2,34,83cpn99fh7ulkwe8nezy8a3mx,1,66.0,25.2,2025-05-02T00:09:15.588Z,2025-05-02T00:09:20Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5693676635,212,16.4,5693676637,213,1.75,5693676631,140,63.2,5693676633,141,49.0,5693676629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671265,16,1,1,2,39,83cpn99fh7ulkwe8nezy8a3mx,1,67.6,53.6,2025-05-02T00:09:20.532Z,2025-05-02T00:09:22Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5693676647,141,69.0,5693676651,213,1.23,5693676645,140,71.1,5693676649,212,11.1,5693676643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671267,17,1,1,2,40,83cpn99fh7ulkwe8nezy8a3mx,1,71.0,69.0,2025-05-02T00:09:21.907Z,2025-05-02T00:09:25Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5693676661,212,12.8,5693676659,141,87.2,5693676655,56,Left,5693676657,140,74.1,5693676663,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671269,18,1,1,2,43,83cpn99fh7ulkwe8nezy8a3mx,0,73.5,88.7,2025-05-02T00:09:25.324Z,2025-05-02T00:09:26Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5693676677,212,25.8,5693676667,2,,5693676673,140,88.3,5693676669,155,,5693676679,213,5.36,5693676675,141,58.5,5693676671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671273,33,12,1,2,46,ck22dnk93ng8ax7wonlff7yms,1,16.7,50.7,2025-05-02T00:09:28.203Z,2025-05-02T00:09:46Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5693676685,141,69.3,5693676681,56,Back,5693676683,140,0.0,5693676689,213,2.55,5693676687,212,22.6,5693676699,15,,5693676701,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671271,19,6,1,2,48,83cpn99fh7ulkwe8nezy8a3mx,1,96.3,41.1,2025-05-02T00:09:29.452Z,2025-05-02T01:08:16Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5693676695,75,,5693676707,233,34,5693676693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671275,34,6,1,2,48,ck22dnk93ng8ax7wonlff7yms,0,3.7,58.9,2025-05-02T00:09:29.452Z,2025-05-02T01:08:16Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5693676703,56,Back,5693676705,73,,5693676711,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671299,20,1,1,3,18,83cpn99fh7ulkwe8nezy8a3mx,0,99.5,0.5,2025-05-02T00:10:00.259Z,2025-05-02T00:18:02Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5693676851,213,1.80,5693676837,6,,5693676853,1,,5693676847,141,51.3,5693676843,56,Center,5693676849,212,35.5,5693676835,2,,5693676839,155,,5693676845,140,91.7,5693676841,223,,,,,,,,,,,,,,,,,,,,,,,,
2808671301,35,12,1,3,19,ck22dnk93ng8ax7wonlff7yms,1,3.2,48.1,2025-05-02T00:10:00.507Z,2025-05-02T00:10:02Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5693676861,141,48.5,5693676865,213,0.02,5693676859,140,14.0,5693676857,56,Back,5693676863,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671305,36,12,1,3,20,ck22dnk93ng8ax7wonlff7yms,1,14.0,48.5,2025-05-02T00:10:01.946Z,2025-05-02T00:10:06Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5693676881,212,12.5,5693676875,56,Back,5693676877,140,24.2,5693676885,15,,5693676879,141,58.1,5693676883,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808671307,21,13,1,3,22,83cpn99fh7ulkwe8nezy8a3mx,1,78.0,43.8,2025-05-02T00:10:04.004Z,2025-05-02T02:28:47Z,486r7pszrdk085ot7cy2008dm,E. Davila,1.0,,5693677057,147,50.2,5693677049,103,11.1,5693676891,56,Center,5693676981,25,,5693677045,73,,5693676889,18,,5693677053,458,,5693676983,20,,5693676987,153,,5693677055,146,84.2,5693677051,328,5693677061,231,50.7,5693677047,102,66.9,5693677059,230,98.1,,,,,,,,,,,,
2808671309,22,13,1,3,25,83cpn99fh7ulkwe8nezy8a3mx,1,82.7,53.4,2025-05-02T00:10:06.459Z,2025-05-02T02:29:12Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5693677245,103,16.7,5693677249,231,50.4,5693790775,18,,5693677237,29,,5693677211,25,,5693677239,55,21,5693677235,83,,5693677243,102,58.0,5693677213,20,,5693677247,230,98.8,5693676907,56,,,,,,,,,,Center,,,,,,,,,,,
2808671323,23,5,1,3,25,83cpn99fh7ulkwe8nezy8a3mx,0,101.0,57.6,2025-05-02T00:10:06.491Z,2025-05-02T01:07:51Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5693676973,56,Center,5693677011,233,37,5693676975,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
