id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2803388823,6,1,1,3,26,b5l2e3csycjb8twvq9ek0j5gq,0,50.1,100.0,2025-04-19T20:10:17.689Z,2025-04-19T21:04:18Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5664477263,107,,5664477269,141,92.4,5664477271,212,17.1,5664477273,213,5.93,5664477267,140,65.4,5664477265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803393179,59,83,1,3,29,cf5r1qpotp6n5i3vdchsp2en1,0,38.0,13.7,2025-04-19T20:10:20.371Z,2025-04-19T20:15:05Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5664501781,399,doseo9fbdr1a1srm0jhdqmr55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388977,6,4,1,3,29,cf5r1qpotp6n5i3vdchsp2en1,1,37.8,11.8,2025-04-19T20:10:20.953Z,2025-04-19T22:32:15Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5664478093,286,,5664742119,233,7,5664478089,152,,5664478087,56,Back,5664478085,13,,5664478091,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388831,7,4,1,3,29,b5l2e3csycjb8twvq9ek0j5gq,0,62.2,88.2,2025-04-19T20:10:20.954Z,2025-04-19T22:27:36Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5664477921,13,,5664742153,233,6,5664477311,56,Left,5664477923,152,,5664477925,265,,5664477927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803388967,5,43,1,3,30,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-04-19T20:10:21.148Z,2025-04-19T20:15:26Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5664503641,144,7,5664477969,56,Back,5664477971,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389043,7,1,1,3,41,cf5r1qpotp6n5i3vdchsp2en1,1,43.8,15.9,2025-04-19T20:10:32.276Z,2025-04-19T20:10:33Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5664478439,213,2.93,5664478431,56,Back,5664478427,5,,5664478433,140,31.9,5664478429,152,,5664478437,212,12.8,5664478435,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389089,8,1,1,3,42,cf5r1qpotp6n5i3vdchsp2en1,1,31.9,19.8,2025-04-19T20:10:33.092Z,2025-04-19T20:10:35Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5664478647,56,Back,5664478655,212,9.2,5664478657,213,5.95,5664478651,141,15.3,5664478649,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389131,9,1,1,3,43,cf5r1qpotp6n5i3vdchsp2en1,1,40.2,15.3,2025-04-19T20:10:34.348Z,2025-04-19T20:10:39Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5664478883,212,25.0,5664478879,140,33.4,5664478885,213,1.86,5664478877,56,Back,5664478881,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389207,10,1,1,3,47,cf5r1qpotp6n5i3vdchsp2en1,1,38.9,76.0,2025-04-19T20:10:38.835Z,2025-04-19T20:10:43Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5664479325,140,45.4,5664479337,213,5.83,5664479321,56,Back,5664479329,141,71.1,5664479333,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389287,11,1,1,3,52,cf5r1qpotp6n5i3vdchsp2en1,1,41.3,62.3,2025-04-19T20:10:43.371Z,2025-04-19T20:10:49Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5664479833,1,,5664479829,212,38.4,5664479821,155,,5664479823,56,Right,5664479831,213,5.44,5664479827,141,20.3,5664479825,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389331,12,1,1,3,57,cf5r1qpotp6n5i3vdchsp2en1,1,67.6,31.3,2025-04-19T20:10:48.915Z,2025-04-19T20:10:52Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5664480073,155,,5664480077,140,94.3,5664480075,56,Center,5664480081,141,60.9,5664480091,1,,5664480083,212,34.5,5664480087,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389351,13,1,1,4,0,cf5r1qpotp6n5i3vdchsp2en1,0,94.3,60.9,2025-04-19T20:10:51.987Z,2025-04-19T20:10:54Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5664480183,213,4.67,5664480173,56,Right,5664480175,140,93.1,5664480177,141,14.4,5664480181,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389373,8,12,1,4,3,b5l2e3csycjb8twvq9ek0j5gq,1,10.4,75.8,2025-04-19T20:10:54.409Z,2025-04-19T21:04:39Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5664480267,140,6.4,5664480261,56,Back,5664480281,213,3.14,5664480275,212,4.2,5664480271,141,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389383,9,43,1,4,3,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-19T20:10:54.417Z,2025-04-19T21:04:46Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5664480353,140,14.7,5664480349,155,0,5664716873,144,1,5664480355,141,93.7,5664480357,212,6.8,5664480359,213,0.34,5664480347,2,0,5664480351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389425,10,43,1,4,4,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-19T20:10:55.402Z,2025-04-19T21:05:07Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5664480553,213,0.39,5664717919,144,12,5664480549,141,89.4,5664480547,140,14.6,5664480545,56,Back,5664480551,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389397,14,61,1,4,4,cf5r1qpotp6n5i3vdchsp2en1,1,92.2,14.3,2025-04-19T20:10:55.804Z,2025-04-19T20:10:56Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5664480413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389451,11,1,1,4,6,b5l2e3csycjb8twvq9ek0j5gq,0,6.7,78.4,2025-04-19T20:10:57.809Z,2025-04-19T22:33:00Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5664480677,56,Back,5664480675,157,,5664480681,141,85.3,5664480687,1,,5664480685,213,0.14,5664480683,212,33.9,5664480679,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389549,16,1,1,4,12,cf5r1qpotp6n5i3vdchsp2en1,1,60.7,27.4,2025-04-19T20:11:03.957Z,2025-04-19T20:11:06Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5664481223,56,Back,5664481231,213,2.08,5664481227,141,57.5,5664481225,140,49.8,5664481229,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389585,17,1,1,4,15,cf5r1qpotp6n5i3vdchsp2en1,1,49.8,57.5,2025-04-19T20:11:06.659Z,2025-04-19T20:11:09Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5664481457,213,1.00,5664481449,141,85.9,5664481453,212,22.9,5664481445,140,61.6,5664481443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389603,18,1,1,4,18,cf5r1qpotp6n5i3vdchsp2en1,1,63.3,88.1,2025-04-19T20:11:09.771Z,2025-04-19T20:11:11Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5664481561,56,Center,5664481567,212,10.3,5664481565,141,73.5,5664481569,213,4.43,5664481563,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389621,19,1,1,4,20,cf5r1qpotp6n5i3vdchsp2en1,1,56.0,75.0,2025-04-19T20:11:11.443Z,2025-04-19T20:11:13Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5664481693,140,57.9,5664481699,213,4.96,5664481697,212,8.0,5664481695,141,63.6,5664481691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389651,20,1,1,4,21,cf5r1qpotp6n5i3vdchsp2en1,1,57.7,66.6,2025-04-19T20:11:12.875Z,2025-04-19T20:11:14Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5664481887,56,Center,5664481893,141,68.4,5664481897,213,0.18,5664481895,212,6.8,5664481889,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389653,21,61,1,4,23,cf5r1qpotp6n5i3vdchsp2en1,0,64.3,69.9,2025-04-19T20:11:14.548Z,2025-04-19T20:11:15Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5664481919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389703,13,1,1,4,27,b5l2e3csycjb8twvq9ek0j5gq,1,31.8,36.2,2025-04-19T20:11:18.489Z,2025-04-19T21:05:38Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5664719541,213,6.00,5664719537,141,31.9,5664719535,140,41.2,5664719533,56,Back,5664719539,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803432831,333,1,1,4,28,b5l2e3csycjb8twvq9ek0j5gq,1,45.4,22.8,2025-04-19T20:11:19.078Z,2025-04-19T21:06:05Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5664721265,212,11.5,5664721261,141,35.0,5664721257,140,37.8,5664721253,56,Back,5664721269,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803433041,334,1,1,4,28,b5l2e3csycjb8twvq9ek0j5gq,1,37.8,35.0,2025-04-19T20:11:19.178Z,2025-04-19T21:09:50Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5664722215,213,5.03,5664722207,56,Back,5664722213,212,10.8,5664722209,140,41.0,5664722211,141,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803433167,335,1,1,4,30,b5l2e3csycjb8twvq9ek0j5gq,1,43.8,21.6,2025-04-19T20:11:21.078Z,2025-04-19T21:06:28Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5664722827,56,Back,5664722831,141,24.6,5664722835,213,2.93,5664722833,212,9.8,5664722829,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803433173,336,1,1,4,31,b5l2e3csycjb8twvq9ek0j5gq,0,35.6,22.8,2025-04-19T20:11:22.078Z,2025-04-19T21:06:37Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5664722889,140,41.5,5664722891,141,13.0,5664722895,213,5.46,5664723243,155,,5664722887,56,Back,5664722893,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389789,24,1,1,4,31,cf5r1qpotp6n5i3vdchsp2en1,1,35.4,77.6,2025-04-19T20:11:22.099Z,2025-04-19T21:10:58Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5664482627,213,1.14,5664482625,212,10.2,5664482623,141,91.2,5664482621,140,39.5,5664737677,3,,5664482619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389771,23,1,1,4,32,cf5r1qpotp6n5i3vdchsp2en1,1,58.4,75.0,2025-04-19T20:11:23.131Z,2025-04-19T21:09:36Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5664482523,56,Back,5664482525,140,35.4,5664482529,141,77.6,5664482533,212,24.2,5664482537,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389731,22,43,1,4,32,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-04-19T20:11:23.283Z,2025-04-19T21:11:41Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5664482301,212,7.9,5664482299,141,75.0,5664482295,56,Center,5664482303,213,1.78,5664482297,140,58.4,5664740165,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389877,25,1,1,4,33,cf5r1qpotp6n5i3vdchsp2en1,1,37.7,89.1,2025-04-19T20:11:25.039Z,2025-04-19T20:11:28Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5664483093,56,Back,5664483101,212,29.7,5664483097,141,67.5,5664483095,140,13.1,5664483105,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389899,26,1,1,4,37,cf5r1qpotp6n5i3vdchsp2en1,0,13.1,67.5,2025-04-19T20:11:28.267Z,2025-04-19T20:11:29Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5664483223,1,,5664483213,56,Left,5664483215,140,59.2,5664483217,141,89.0,5664483219,212,50.6,5664483221,213,0.29,5664483211,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803389947,16,1,1,4,38,b5l2e3csycjb8twvq9ek0j5gq,1,42.7,15.0,2025-04-19T20:11:29.787Z,2025-04-19T20:11:31Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5664483523,212,10.3,5664483517,56,Back,5664483525,213,1.57,5664483519,140,42.7,5664483521,141,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390013,17,1,1,4,40,b5l2e3csycjb8twvq9ek0j5gq,1,42.7,30.2,2025-04-19T20:11:31.105Z,2025-04-19T21:07:07Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5664483865,141,22.0,5664483867,212,9.3,5664483861,56,Back,5664483863,140,35.6,5664483869,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390095,18,1,1,4,43,b5l2e3csycjb8twvq9ek0j5gq,1,28.9,16.5,2025-04-19T20:11:34.417Z,2025-04-19T20:11:38Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5664484283,141,35.7,5664484279,56,Back,5664484285,212,23.6,5664484287,213,2.55,5664484281,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390281,19,1,1,4,46,b5l2e3csycjb8twvq9ek0j5gq,1,9.7,39.5,2025-04-19T20:11:38.009Z,2025-04-19T20:11:51Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5664485205,56,Back,5664485215,141,66.8,5664485229,213,1.45,5664485221,212,18.7,5664485209,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390357,20,1,1,5,0,b5l2e3csycjb8twvq9ek0j5gq,1,25.9,68.0,2025-04-19T20:11:51.786Z,2025-04-19T20:11:56Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5664485659,212,14.4,5664485653,56,Back,5664485657,141,57.1,5664485661,213,3.68,5664485655,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390403,21,1,1,5,5,b5l2e3csycjb8twvq9ek0j5gq,1,13.0,54.7,2025-04-19T20:11:56.561Z,2025-04-19T20:11:59Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5664485965,212,10.2,5664485967,213,0.83,5664485961,140,19.6,5664485963,141,65.8,5664485959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390463,22,1,1,5,8,b5l2e3csycjb8twvq9ek0j5gq,1,22.4,68.3,2025-04-19T20:11:59.697Z,2025-04-19T20:12:02Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5664486299,213,1.01,5664486291,56,Back,5664486293,140,31.9,5664486295,141,91.5,5664486297,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390531,23,1,1,5,11,b5l2e3csycjb8twvq9ek0j5gq,0,31.7,91.3,2025-04-19T20:12:02.377Z,2025-04-19T20:12:06Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5664486733,1,,5664486729,212,47.6,5664486721,155,,5664486723,56,Left,5664486727,141,89.5,5664486731,213,6.26,5664486725,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390535,27,61,1,5,15,cf5r1qpotp6n5i3vdchsp2en1,1,34.8,19.4,2025-04-19T20:12:06.603Z,2025-04-19T20:12:06Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5664486751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390595,29,1,1,5,18,cf5r1qpotp6n5i3vdchsp2en1,1,29.7,21.3,2025-04-19T20:12:09.114Z,2025-04-19T20:12:10Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5664487029,140,9.0,5664487033,212,23.5,5664487035,213,2.75,5664487031,141,34.5,5664487027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390649,30,1,1,5,19,cf5r1qpotp6n5i3vdchsp2en1,0,9.0,34.5,2025-04-19T20:12:10.379Z,2025-04-19T20:12:15Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5664487331,157,,5664487339,212,52.3,5664487343,1,,5664487341,213,6.20,5664487337,141,28.0,5664487335,140,58.6,5664487333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390663,24,44,1,5,22,b5l2e3csycjb8twvq9ek0j5gq,1,39.5,76.2,2025-04-19T20:12:14.001Z,2025-04-19T22:27:13Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5664487613,233,31,5664487401,285,,5664487399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390659,31,44,1,5,22,cf5r1qpotp6n5i3vdchsp2en1,0,60.5,23.8,2025-04-19T20:12:14.002Z,2025-04-19T22:27:13Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5664487633,233,24,5664487389,286,,5664487387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803390677,25,1,1,5,23,b5l2e3csycjb8twvq9ek0j5gq,0,38.5,84.4,2025-04-19T20:12:14.537Z,2025-04-19T21:07:23Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5664487475,56,Left,5664487479,140,55.7,5664487483,141,100.0,5664487485,212,21.1,5664487487,213,0.54,5664487471,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
