id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2788945791,7,1,1,1,9,b5l2e3csycjb8twvq9ek0j5gq,1,68.4,41.4,2025-03-16T02:08:41.892Z,2025-03-16T05:13:25Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5585065487,141,63.7,5585065485,140,73.4,5585065489,212,16.0,5585065483,56,Center,5585065491,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945801,8,1,1,1,11,b5l2e3csycjb8twvq9ek0j5gq,0,72.1,68.6,2025-03-16T02:08:44.109Z,2025-03-16T02:08:45Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5585065553,140,85.7,5585065551,56,Center,5585065555,141,36.8,5585065559,213,5.30,5585065557,212,25.9,5585065549,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945811,5,12,1,1,14,kfq8fhwnmycbtad1u0fyefx0,1,16.7,53.3,2025-03-16T02:08:46.778Z,2025-03-16T05:13:23Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5585065653,15,,5585065633,140,27.9,5585065631,56,Back,5585065637,212,13.7,5585065635,141,43.0,5585065639,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945843,9,1,1,1,17,b5l2e3csycjb8twvq9ek0j5gq,1,63.9,52.2,2025-03-16T02:08:49.628Z,2025-03-16T02:08:52Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5585065783,141,48.3,5585065781,140,37.2,5585065787,213,3.24,5585065779,56,Back,5585065785,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945851,10,1,1,1,20,b5l2e3csycjb8twvq9ek0j5gq,1,37.2,48.3,2025-03-16T02:08:52.740Z,2025-03-16T02:08:56Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5585065823,56,Back,5585065827,141,26.4,5585065825,140,43.9,5585065831,213,5.15,5585065829,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945893,11,1,1,1,23,b5l2e3csycjb8twvq9ek0j5gq,1,43.0,7.6,2025-03-16T02:08:55.901Z,2025-03-16T02:14:39Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5585066009,213,0.89,5585066001,56,Center,5585066011,1,,5585066007,212,55.9,5585066005,141,71.5,5585077743,155,,5585066003,140,76.5,5585077745,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945909,12,1,1,1,29,b5l2e3csycjb8twvq9ek0j5gq,1,76.6,68.8,2025-03-16T02:09:01.396Z,2025-03-16T02:09:03Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5585066067,56,Left,5585066073,212,22.3,5585066071,141,81.2,5585066069,140,96.3,5585066075,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945919,13,1,1,1,31,b5l2e3csycjb8twvq9ek0j5gq,0,96.3,82.8,2025-03-16T02:09:03.540Z,2025-03-16T02:09:06Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5585066123,213,4.52,5585066227,236,,5585066117,140,95.3,5585066115,56,Center,5585066233,286,,5585066113,155,,5585066121,212,5.5,5585066119,141,74.8,5585066229,233,6,5585066111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945931,6,12,1,1,31,kfq8fhwnmycbtad1u0fyefx0,1,9.5,21.6,2025-03-16T02:09:03.640Z,2025-03-16T02:09:07Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5585066205,185,,5585066239,233,13,5585066207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945935,7,6,1,1,33,kfq8fhwnmycbtad1u0fyefx0,0,7.7,23.0,2025-03-16T02:09:05.196Z,2025-03-16T04:13:46Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5585066255,56,Back,5585066257,73,,5585066267,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788945925,14,6,1,1,33,b5l2e3csycjb8twvq9ek0j5gq,1,92.3,77.0,2025-03-16T02:09:05.196Z,2025-03-16T04:13:45Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5585066201,56,Center,5585066203,73,,5585066263,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946149,15,1,1,2,1,b5l2e3csycjb8twvq9ek0j5gq,1,99.5,99.5,2025-03-16T02:09:34.094Z,2025-03-16T02:09:37Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5585067343,141,96.0,5585067337,6,,5585067347,213,4.37,5585067345,212,2.5,5585067341,140,98.7,5585067339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946157,16,1,1,2,3,b5l2e3csycjb8twvq9ek0j5gq,1,94.8,93.2,2025-03-16T02:09:35.788Z,2025-03-16T02:09:37Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5585067381,141,88.8,5585067383,212,8.8,5585067379,140,86.9,5585067385,213,3.49,5585067377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946161,17,1,1,2,4,b5l2e3csycjb8twvq9ek0j5gq,1,86.9,88.8,2025-03-16T02:09:36.917Z,2025-03-16T02:09:47Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5585067411,2,,5585067675,1,,5585067419,141,34.4,5585067421,212,37.0,5585067413,155,,5585067415,56,Center,5585067417,140,88.2,5585067423,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946247,8,4,1,2,15,kfq8fhwnmycbtad1u0fyefx0,1,12.4,61.6,2025-03-16T02:09:47.260Z,2025-03-16T05:21:26Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5585067863,233,18,5585067851,56,Back,5585067849,13,,5585067857,285,,5585067853,152,,5585388919,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946239,18,4,1,2,15,b5l2e3csycjb8twvq9ek0j5gq,0,87.6,38.4,2025-03-16T02:09:47.261Z,2025-03-16T05:14:00Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5585067695,152,,5585338693,295,,5585067693,56,Center,5585067881,233,8,5585067699,286,,5585067691,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946361,9,1,1,2,35,kfq8fhwnmycbtad1u0fyefx0,1,12.0,51.6,2025-03-16T02:10:07.993Z,2025-03-16T02:18:48Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5585068289,213,5.18,5585068277,5,,5585086831,189,,5585068281,56,Back,5585068279,152,,5585068287,212,19.4,5585068285,141,26.2,5585068283,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946369,10,1,1,2,39,kfq8fhwnmycbtad1u0fyefx0,1,25.5,21.6,2025-03-16T02:10:11.873Z,2025-03-16T02:10:14Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5585068345,141,41.5,5585068349,213,2.38,5585068347,212,19.6,5585068343,140,12.0,5585068341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946419,11,1,1,2,42,kfq8fhwnmycbtad1u0fyefx0,1,13.4,46.4,2025-03-16T02:10:14.313Z,2025-03-16T02:10:22Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5585068619,213,0.95,5585068611,56,Back,5585068615,141,74.4,5585068617,212,23.4,5585068613,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946425,12,1,1,2,50,kfq8fhwnmycbtad1u0fyefx0,1,26.3,74.4,2025-03-16T02:10:22.721Z,2025-03-16T02:10:23Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585068647,213,4.65,5585068639,56,Back,5585068645,212,22.8,5585068643,141,41.0,5585068641,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946443,13,1,1,2,51,kfq8fhwnmycbtad1u0fyefx0,1,24.9,40.7,2025-03-16T02:10:23.761Z,2025-03-16T02:10:25Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5585068705,140,27.9,5585068709,212,26.7,5585068707,141,79.7,5585068711,213,1.45,5585068703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946471,14,1,1,2,53,kfq8fhwnmycbtad1u0fyefx0,1,27.7,76.4,2025-03-16T02:10:25.681Z,2025-03-16T02:10:29Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585068849,213,4.69,5585068845,141,44.6,5585068847,212,21.6,5585068841,56,Back,5585068843,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946511,15,1,1,2,57,kfq8fhwnmycbtad1u0fyefx0,1,27.2,44.6,2025-03-16T02:10:29.425Z,2025-03-16T02:10:35Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5585069013,140,44.0,5585069017,212,22.0,5585069015,141,64.0,5585069011,56,Back,5585069019,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946521,16,1,1,3,3,kfq8fhwnmycbtad1u0fyefx0,1,44.0,64.0,2025-03-16T02:10:35.801Z,2025-03-16T02:19:32Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5585069063,155,,5585069065,56,Back,5585069071,212,43.5,5585069067,140,17.4,5585069075,1,,5585069069,141,14.9,5585069073,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946539,17,1,1,3,5,kfq8fhwnmycbtad1u0fyefx0,1,17.4,14.9,2025-03-16T02:10:37.265Z,2025-03-16T02:10:40Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5585069155,212,13.9,5585069149,56,Back,5585069157,213,2.19,5585069151,140,9.7,5585069153,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946585,18,1,1,3,8,kfq8fhwnmycbtad1u0fyefx0,1,9.7,31.5,2025-03-16T02:10:40.369Z,2025-03-16T02:10:47Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5585069367,140,31.6,5585069371,212,47.1,5585069365,56,Back,5585069363,196,,5585069373,213,1.06,5585069369,141,92.0,5585069375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946589,19,1,1,3,15,kfq8fhwnmycbtad1u0fyefx0,1,31.6,92.0,2025-03-16T02:10:47.409Z,2025-03-16T02:21:19Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5585069393,56,Back,5585069397,141,85.3,5585069395,140,15.3,5585069399,212,17.7,5585069401,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946635,20,1,1,3,16,kfq8fhwnmycbtad1u0fyefx0,0,15.2,85.1,2025-03-16T02:10:48.473Z,2025-03-16T05:13:11Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585069513,213,0.08,5585069507,140,77.9,5585069511,212,66.1,5585069509,141,93.0,5585069505,56,Left,5585069515,1,,5585069503,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946695,19,12,1,3,28,b5l2e3csycjb8twvq9ek0j5gq,1,29.6,11.0,2025-03-16T02:11:00.837Z,2025-03-16T02:17:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5585069771,212,8.2,5585069767,141,0.0,5585069773,213,4.58,5585069931,167,,5585069761,56,Back,5585069763,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946703,20,5,1,3,29,b5l2e3csycjb8twvq9ek0j5gq,0,27.7,-1.4,2025-03-16T02:11:01.585Z,2025-03-16T04:26:50Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5585078411,233,21,5585069791,56,Back,5585069793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946657,21,5,1,3,29,kfq8fhwnmycbtad1u0fyefx0,1,72.3,101.4,2025-03-16T02:11:01.585Z,2025-03-16T04:26:50Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585069599,347,,5585069597,56,Left,5585078397,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946743,22,1,1,3,33,kfq8fhwnmycbtad1u0fyefx0,1,67.1,100.0,2025-03-16T02:11:06.136Z,2025-03-16T02:11:09Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5585069963,56,Left,5585069965,140,55.7,5585069971,213,4.03,5585069967,141,80.2,5585069961,107,,5585069969,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946769,23,1,1,3,36,kfq8fhwnmycbtad1u0fyefx0,1,55.7,80.2,2025-03-16T02:11:09.040Z,2025-03-16T02:11:11Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5585070079,213,2.68,5585070075,141,88.0,5585070077,212,11.9,5585070071,56,Back,5585070073,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946785,24,1,1,3,38,kfq8fhwnmycbtad1u0fyefx0,1,50.9,85.1,2025-03-16T02:11:10.976Z,2025-03-16T02:11:13Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585070151,140,68.0,5585070153,141,81.5,5585070149,56,Left,5585070157,213,6.15,5585070155,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946793,25,1,1,3,40,kfq8fhwnmycbtad1u0fyefx0,1,67.8,81.4,2025-03-16T02:11:12.911Z,2025-03-16T02:22:03Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5585070191,140,47.1,5585070193,141,83.3,5585070195,212,21.8,5585070189,56,Back,5585070197,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946845,26,1,1,3,42,kfq8fhwnmycbtad1u0fyefx0,1,47.1,83.3,2025-03-16T02:11:14.232Z,2025-03-16T02:11:19Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585070403,140,64.6,5585070407,212,18.9,5585070405,141,89.6,5585070401,56,Left,5585070409,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946859,27,1,1,3,47,kfq8fhwnmycbtad1u0fyefx0,1,60.8,83.5,2025-03-16T02:11:19.264Z,2025-03-16T02:22:21Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5585070453,213,3.40,5585070441,56,Back,5585070443,140,39.1,5585070449,212,23.6,5585070445,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946891,28,1,1,3,49,kfq8fhwnmycbtad1u0fyefx0,1,39.2,74.8,2025-03-16T02:11:21.480Z,2025-03-16T02:11:25Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585070597,56,Back,5585070603,212,28.2,5585070599,140,38.2,5585070601,141,33.4,5585070605,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946913,29,1,1,3,53,kfq8fhwnmycbtad1u0fyefx0,1,38.8,31.9,2025-03-16T02:11:25.312Z,2025-03-16T02:11:27Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5585070675,212,21.8,5585070677,213,0.48,5585070673,141,46.6,5585070671,140,57.2,5585070669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788946967,30,1,1,3,55,kfq8fhwnmycbtad1u0fyefx0,1,57.5,46.6,2025-03-16T02:11:27.624Z,2025-03-16T02:11:32Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5585070885,212,31.7,5585070887,213,2.41,5585070879,56,Back,5585070883,141,77.6,5585070881,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788947013,31,1,1,4,0,kfq8fhwnmycbtad1u0fyefx0,1,36.6,65.5,2025-03-16T02:11:32.800Z,2025-03-16T02:11:39Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585071105,140,31.3,5585071113,213,4.45,5585071107,141,35.4,5585071111,212,21.2,5585071101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788947025,32,1,1,4,7,kfq8fhwnmycbtad1u0fyefx0,1,57.9,41.6,2025-03-16T02:11:39.248Z,2025-03-16T02:11:41Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5585071149,141,62.4,5585071153,213,2.53,5585071147,140,38.6,5585071145,56,Back,5585071151,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788947049,33,1,1,4,9,kfq8fhwnmycbtad1u0fyefx0,1,38.6,62.4,2025-03-16T02:11:41.784Z,2025-03-16T02:11:45Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5585071275,56,Left,5585071277,140,67.7,5585071281,212,34.6,5585071279,141,86.3,5585071285,1,,5585071283,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788947087,34,1,1,4,13,kfq8fhwnmycbtad1u0fyefx0,1,67.8,87.2,2025-03-16T02:11:45.504Z,2025-03-16T02:11:52Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5585071457,155,,5585071461,140,94.9,5585071455,2,,5585071465,212,61.5,5585071471,1,,5585071467,213,5.19,5585071463,141,7.1,5585071459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788947101,35,1,1,4,19,kfq8fhwnmycbtad1u0fyefx0,1,94.9,7.1,2025-03-16T02:11:52.024Z,2025-03-16T02:11:53Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5585071569,212,5.2,5585071571,213,2.62,5585071567,141,10.9,5585071565,140,90.6,5585071563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
