id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2791045193,8,74,1,0,10,daicfonrbj124lu2la2rctxck,1,71.4,75.0,2025-03-23T02:08:36.197Z,2025-03-23T02:08:38Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5596608537,56,Center,5596608539,285,,5596608611,233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045419,9,61,1,0,11,2iwybwokic7nmr1t33abdbjoq,1,41.9,59.9,2025-03-23T02:08:37.645Z,2025-03-23T02:09:22Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5596609651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045233,9,1,1,0,11,daicfonrbj124lu2la2rctxck,1,72.6,77.6,2025-03-23T02:08:37.884Z,2025-03-23T02:08:45Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5596608739,155,,5596608743,56,Right,5596608747,141,10.3,5596608745,140,97.1,5596608751,213,5.22,5596608755,1,,5596608741,196,,5596608749,212,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045237,10,61,1,0,18,daicfonrbj124lu2la2rctxck,0,91.5,4.0,2025-03-23T02:08:44.957Z,2025-03-23T02:08:45Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5596608761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045331,4,5,1,0,19,2iwybwokic7nmr1t33abdbjoq,1,11.9,102.0,2025-03-23T02:08:45.697Z,2025-03-23T05:42:09Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5596609235,347,,5596609237,233,11,5596609233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045239,11,5,1,0,19,daicfonrbj124lu2la2rctxck,0,88.1,-2.0,2025-03-23T02:08:45.697Z,2025-03-23T05:42:10Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5596608765,347,,5596608763,56,Right,5596609265,233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045339,5,1,1,0,38,2iwybwokic7nmr1t33abdbjoq,0,15.9,100.0,2025-03-23T02:09:04.801Z,2025-03-23T02:09:06Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5596609281,1,,5596609269,107,,5596609275,141,88.6,5596609279,213,5.90,5596609277,212,23.9,5596609271,56,Back,5596609273,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045353,12,1,1,0,41,daicfonrbj124lu2la2rctxck,1,57.6,8.0,2025-03-23T02:09:07.517Z,2025-03-23T02:09:08Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5596609355,141,10.3,5596609349,3,,5596609351,56,Right,5596609357,212,9.0,5596609353,140,66.0,5596609359,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045355,13,1,1,0,42,daicfonrbj124lu2la2rctxck,1,66.0,10.3,2025-03-23T02:09:08.397Z,2025-03-23T02:09:09Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5596609371,213,1.87,5596609365,140,64.6,5596609369,212,5.0,5596609367,141,17.3,5596609363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045373,15,1,1,0,43,daicfonrbj124lu2la2rctxck,1,66.4,18.5,2025-03-23T02:09:09.749Z,2025-03-23T02:09:11Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5596609419,56,Center,5596609425,212,20.5,5596609427,213,0.22,5596609421,140,85.5,5596609423,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045377,16,3,1,0,45,daicfonrbj124lu2la2rctxck,0,86.0,26.1,2025-03-23T02:09:11.685Z,2025-03-23T03:11:25Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5596609437,286,,5596609515,233,6,5596609435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045387,6,7,1,0,45,2iwybwokic7nmr1t33abdbjoq,1,14.0,73.9,2025-03-23T02:09:11.686Z,2025-03-23T03:10:26Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5596609499,233,16,5596609479,285,,5596609477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045405,8,1,1,0,49,2iwybwokic7nmr1t33abdbjoq,0,18.0,74.7,2025-03-23T02:09:15.369Z,2025-03-23T02:09:18Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5596609565,1,,5596609557,140,51.5,5596609553,157,,5596609561,212,38.1,5596609559,141,53.1,5596609563,213,5.89,5596609555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045427,17,1,1,0,51,daicfonrbj124lu2la2rctxck,1,46.1,48.4,2025-03-23T02:09:17.581Z,2025-03-23T02:09:20Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5596609705,56,Center,5596609709,141,40.0,5596609713,213,5.93,5596609711,212,16.5,5596609703,3,,5596609707,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045439,19,1,1,0,54,daicfonrbj124lu2la2rctxck,1,53.2,44.0,2025-03-23T02:09:20.293Z,2025-03-23T02:09:22Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5596609771,212,20.5,5596609767,140,40.4,5596609773,213,4.00,5596609765,56,Back,5596609769,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045445,20,1,1,0,56,daicfonrbj124lu2la2rctxck,1,37.7,23.9,2025-03-23T02:09:22.549Z,2025-03-23T02:09:25Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5596609797,141,31.6,5596609801,213,0.69,5596609793,56,Back,5596609799,212,8.2,5596609795,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045469,21,1,1,0,59,daicfonrbj124lu2la2rctxck,1,42.9,34.2,2025-03-23T02:09:25.453Z,2025-03-23T02:09:34Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5596609977,212,40.4,5596609961,155,,5596609983,213,1.25,5596609985,1,,5596609971,141,90.6,5596609967,140,55.1,5596609963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045481,22,1,1,1,8,daicfonrbj124lu2la2rctxck,1,55.1,90.6,2025-03-23T02:09:34.477Z,2025-03-23T03:11:30Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5596610023,213,3.14,5596610021,212,29.5,5596610015,56,Back,5596610019,141,90.8,5596610017,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045487,23,1,1,1,9,daicfonrbj124lu2la2rctxck,1,27.0,90.8,2025-03-23T02:09:35.589Z,2025-03-23T03:11:34Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5596610077,141,64.3,5596610073,56,Back,5596610079,212,25.7,5596610075,140,9.5,5596610081,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045501,24,1,1,1,11,daicfonrbj124lu2la2rctxck,1,9.5,64.3,2025-03-23T02:09:37.357Z,2025-03-23T02:09:40Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5596610177,141,60.5,5596610171,157,,5596610173,56,Center,5596610179,212,43.1,5596610175,140,50.5,5596610183,1,,5596610181,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045503,25,44,1,1,14,daicfonrbj124lu2la2rctxck,1,60.6,59.8,2025-03-23T02:09:40.261Z,2025-03-23T03:10:33Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5596610187,56,Center,5596610189,286,,5596610229,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045505,10,44,1,1,14,2iwybwokic7nmr1t33abdbjoq,0,39.4,40.2,2025-03-23T02:09:40.262Z,2025-03-23T03:10:33Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5596610247,233,25,5596610193,285,,5596610191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045509,26,1,1,1,14,daicfonrbj124lu2la2rctxck,0,50.5,60.5,2025-03-23T02:09:40.533Z,2025-03-23T02:09:41Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5596610207,141,59.4,5596610201,168,,5596610203,56,Center,5596610211,213,5.84,5596610209,212,1.7,5596610205,140,52.0,5596610199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045513,11,61,1,1,15,2iwybwokic7nmr1t33abdbjoq,1,33.2,40.6,2025-03-23T02:09:41.241Z,2025-03-23T02:09:41Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5596610225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045541,12,1,1,1,17,2iwybwokic7nmr1t33abdbjoq,1,39.5,47.8,2025-03-23T02:09:43.042Z,2025-03-23T02:09:45Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5596610373,3,,5596610377,140,29.3,5596610379,141,58.1,5596610375,56,Back,5596610381,212,12.8,5596610383,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045543,13,1,1,1,19,2iwybwokic7nmr1t33abdbjoq,0,28.8,58.2,2025-03-23T02:09:45.441Z,2025-03-23T02:09:53Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5596610389,56,Back,5596610397,213,0.40,5596610393,141,61.1,5596610395,212,5.0,5596610387,157,,5596610391,140,33.2,5596610399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045551,27,61,1,1,21,daicfonrbj124lu2la2rctxck,1,66.5,29.5,2025-03-23T02:09:46.997Z,2025-03-23T02:09:47Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5596610441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045631,15,1,1,1,38,2iwybwokic7nmr1t33abdbjoq,1,14.8,53.9,2025-03-23T02:10:04.802Z,2025-03-23T02:10:07Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5596610955,141,30.7,5596610959,213,5.19,5596610953,140,22.6,5596610957,212,17.8,5596610951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045655,16,1,1,1,41,2iwybwokic7nmr1t33abdbjoq,1,20.9,29.8,2025-03-23T02:10:07.624Z,2025-03-23T02:10:12Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5596611091,141,25.6,5596611095,213,6.16,5596611087,56,Back,5596611093,212,23.8,5596611089,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045657,17,1,1,1,46,2iwybwokic7nmr1t33abdbjoq,0,36.1,9.8,2025-03-23T02:10:12.704Z,2025-03-23T02:10:16Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5596611103,140,39.6,5596611107,212,3.9,5596611229,236,,5596611235,286,,5596611101,56,Back,5596611109,213,5.95,5596611105,141,7.9,5596611231,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045675,28,74,1,1,46,daicfonrbj124lu2la2rctxck,1,56.6,93.3,2025-03-23T02:10:12.705Z,2025-03-23T03:10:42Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5596611237,233,17,5596611215,285,,5596611213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045689,18,5,1,1,47,2iwybwokic7nmr1t33abdbjoq,1,39.0,-2.0,2025-03-23T02:10:13.952Z,2025-03-23T05:42:10Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5596611317,233,29,5596611301,347,,5596611297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045681,29,5,1,1,47,daicfonrbj124lu2la2rctxck,0,61.0,102.0,2025-03-23T02:10:13.952Z,2025-03-23T05:42:10Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5596611255,347,,5596611345,233,18,5596611253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045713,19,1,1,1,54,2iwybwokic7nmr1t33abdbjoq,1,35.7,0.0,2025-03-23T02:10:19.976Z,2025-03-23T02:10:23Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5596611411,140,60.2,5596611419,1,,5596611407,107,,5596611415,212,28.3,5596611413,141,15.5,5596611409,56,Right,5596611417,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045721,20,1,1,1,56,2iwybwokic7nmr1t33abdbjoq,0,60.2,15.5,2025-03-23T02:10:22.840Z,2025-03-23T02:10:24Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5596611445,141,9.8,5596611441,56,Right,5596611447,212,4.1,5596611443,140,61.4,5596611449,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045735,30,1,1,1,58,daicfonrbj124lu2la2rctxck,1,37.0,85.3,2025-03-23T02:10:24.102Z,2025-03-23T02:10:26Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5596611515,140,53.9,5596611523,213,5.72,5596611517,141,69.0,5596611511,157,,5596611513,56,Center,5596611525,1,,5596611519,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045739,31,1,1,2,0,daicfonrbj124lu2la2rctxck,0,53.9,69.0,2025-03-23T02:10:26.141Z,2025-03-23T02:10:26Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5596611553,141,69.0,5596611557,213,0.00,5596611547,168,,5596611545,3,,5596611551,140,60.0,5596611549,56,Center,5596611555,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045749,21,8,1,2,1,2iwybwokic7nmr1t33abdbjoq,1,39.2,24.0,2025-03-23T02:10:27.808Z,2025-03-23T02:10:27Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5596611591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045765,32,1,1,2,2,daicfonrbj124lu2la2rctxck,1,54.4,63.4,2025-03-23T02:10:28.493Z,2025-03-23T02:10:30Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5596611673,140,43.9,5596611671,56,Back,5596611677,212,11.1,5596611679,213,3.01,5596611675,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045777,34,1,1,2,4,daicfonrbj124lu2la2rctxck,1,43.9,65.5,2025-03-23T02:10:30.542Z,2025-03-23T02:10:31Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5596611741,213,0.82,5596611735,140,52.6,5596611739,212,13.4,5596611737,141,80.0,5596611733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045791,35,1,1,2,5,daicfonrbj124lu2la2rctxck,1,52.6,80.0,2025-03-23T02:10:31.574Z,2025-03-23T02:10:32Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5596611797,213,6.26,5596611791,140,61.8,5596611793,141,79.7,5596611789,56,Left,5596611795,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045835,36,1,1,2,6,daicfonrbj124lu2la2rctxck,1,61.8,79.7,2025-03-23T02:10:32.333Z,2025-03-23T02:10:40Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5596612077,140,63.8,5596612079,141,69.7,5596612075,56,Center,5596612083,213,5.01,5596612081,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045845,37,3,1,2,13,daicfonrbj124lu2la2rctxck,0,93.4,74.9,2025-03-23T02:10:39.031Z,2025-03-23T03:10:26Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5596612125,56,Center,5596612187,233,22,5596612127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045831,22,7,1,2,13,2iwybwokic7nmr1t33abdbjoq,1,6.6,25.1,2025-03-23T02:10:39.032Z,2025-03-23T03:10:26Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5596612061,285,,5596612155,233,37,5596612057,167,,5596612059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045841,23,6,1,2,13,2iwybwokic7nmr1t33abdbjoq,0,5.8,26.6,2025-03-23T02:10:39.944Z,2025-03-23T02:10:46Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5596612211,233,38,5596612143,73,,5596612141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045851,38,6,1,2,13,daicfonrbj124lu2la2rctxck,1,94.2,73.4,2025-03-23T02:10:39.944Z,2025-03-23T03:10:22Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5596612173,56,Center,5596612193,233,23,5596612175,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791045995,39,1,1,2,43,daicfonrbj124lu2la2rctxck,0,99.5,99.5,2025-03-23T02:11:09.678Z,2025-03-23T02:11:11Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5596612955,212,30.7,5596612941,2,,5596612949,56,Center,5596612945,155,,5596612951,140,94.3,5596612943,6,,5596612947,223,,5596612953,141,55.1,5596612957,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046013,24,12,1,2,47,2iwybwokic7nmr1t33abdbjoq,1,9.4,44.9,2025-03-23T02:11:13.936Z,2025-03-23T02:11:38Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5596613045,15,,5596613015,141,0.0,5596613019,213,5.25,5596613011,56,Back,5596613017,212,37.2,5596613069,167,,5596613013,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
