id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2788909783,8,1,1,0,12,5h878vnmkbuy2ummddprusxgq,1,64.3,68.4,2025-03-16T01:07:14.097Z,2025-03-16T01:15:19Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5584870795,213,5.56,5584870793,212,11.5,5584870783,140,72.5,5584870777,56,Center,5584870789,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915713,47,1,1,0,12,5h878vnmkbuy2ummddprusxgq,0,80.6,58.7,2025-03-16T01:07:14.432Z,2025-03-16T04:07:34Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5584903755,212,6.4,5584903757,213,5.83,5584903747,140,86.1,5584903743,155,,5584903745,56,Center,5584903751,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909823,4,12,1,0,12,2iwybwokic7nmr1t33abdbjoq,1,11.0,51.5,2025-03-16T01:07:14.792Z,2025-03-16T01:07:18Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5584871027,141,51.8,5584871025,140,12.4,5584871023,56,Back,5584871031,213,0.14,5584871029,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909827,9,1,1,0,15,5h878vnmkbuy2ummddprusxgq,0,84.1,49.7,2025-03-16T01:07:17.201Z,2025-03-16T01:07:18Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5584871057,212,5.1,5584871051,56,Center,5584871055,141,57.2,5584871053,140,84.4,5584871059,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909851,5,12,1,0,16,2iwybwokic7nmr1t33abdbjoq,1,14.2,30.1,2025-03-16T01:07:18.009Z,2025-03-16T01:07:21Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5584871179,141,57.9,5584871181,212,37.5,5584871175,56,Back,5584871183,213,0.53,5584871177,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909889,6,1,1,0,19,2iwybwokic7nmr1t33abdbjoq,1,45.0,57.9,2025-03-16T01:07:21.025Z,2025-03-16T01:07:24Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5584871431,140,45.1,5584871437,213,1.57,5584871429,56,Back,5584871433,141,89.4,5584871435,212,21.4,5584871427,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909931,7,3,1,0,22,2iwybwokic7nmr1t33abdbjoq,1,57.6,88.6,2025-03-16T01:07:24.449Z,2025-03-16T02:08:59Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5584871621,233,10,5584871593,286,,5584871591,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909901,10,45,1,0,22,5h878vnmkbuy2ummddprusxgq,0,42.4,11.4,2025-03-16T01:07:24.449Z,2025-03-16T02:08:59Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5584871473,56,Back,5584871477,285,,5584871671,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909935,8,4,1,0,26,2iwybwokic7nmr1t33abdbjoq,1,65.4,88.6,2025-03-16T01:07:28.329Z,2025-03-16T01:07:33Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5584871699,152,,5584871695,13,,5584871697,56,Left,5584871701,265,,5584871703,286,,5584871751,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909929,11,4,1,0,26,5h878vnmkbuy2ummddprusxgq,0,34.6,11.4,2025-03-16T01:07:28.330Z,2025-03-16T01:07:33Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5584871633,152,,5584871641,285,,5584871629,56,Back,5584871637,265,,5584871785,233,8,5584871625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788910537,9,1,1,1,7,2iwybwokic7nmr1t33abdbjoq,1,70.6,92.0,2025-03-16T01:08:09.473Z,2025-03-16T01:08:16Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584874999,5,,5584874997,2,,5584875005,152,,5584875003,155,,5584875017,1,,5584875009,140,96.0,5584875015,213,5.25,5584875013,212,51.8,5584875007,56,Center,5584875011,141,26.7,,,,,,,,,,,,,,,,,,,,,
2788910555,10,1,1,1,14,2iwybwokic7nmr1t33abdbjoq,1,96.7,25.6,2025-03-16T01:08:15.856Z,2025-03-16T01:08:17Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5584875117,155,,5584875119,56,Center,5584875127,212,21.2,5584875125,141,56.8,5584875123,140,95.7,5584875129,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788910557,11,61,1,1,15,2iwybwokic7nmr1t33abdbjoq,1,95.7,56.8,2025-03-16T01:08:17.792Z,2025-03-16T01:08:46Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5584875133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788910591,12,1,1,1,18,2iwybwokic7nmr1t33abdbjoq,0,83.8,89.4,2025-03-16T01:08:20.073Z,2025-03-16T01:08:21Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584875301,141,33.5,5584875293,2,,5584875295,155,,5584875299,140,100.0,5584875297,56,Center,5584875307,1,,5584875303,212,42.2,5584875305,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788910953,12,5,1,1,20,5h878vnmkbuy2ummddprusxgq,1,-1.4,68.4,2025-03-16T01:08:21.811Z,2025-03-16T02:09:27Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5584877381,233,13,5584877371,346,,5584877369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788910793,13,5,1,1,20,2iwybwokic7nmr1t33abdbjoq,0,101.4,31.6,2025-03-16T01:08:21.811Z,2025-03-16T02:09:27Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584876503,346,,5584876501,56,Center,5584877425,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911005,13,1,1,1,52,5h878vnmkbuy2ummddprusxgq,0,4.3,55.2,2025-03-16T01:08:53.995Z,2025-03-16T01:08:57Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5584877633,74,,5584877627,212,59.2,5584877625,141,57.3,5584877623,140,60.7,5584877629,213,0.02,5584877617,124,,5584877621,56,Center,5584877619,155,,5584877631,1,,,,,,,,,,,,,,,,,,,,,,,,,
2788911045,14,8,1,1,59,2iwybwokic7nmr1t33abdbjoq,1,34.1,48.2,2025-03-16T01:09:00.887Z,2025-03-16T01:10:28Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5584877817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911061,15,1,1,2,0,2iwybwokic7nmr1t33abdbjoq,0,33.2,55.0,2025-03-16T01:09:02.306Z,2025-03-16T01:13:18Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5584881627,212,13.8,5584881621,140,35.9,5584877917,56,Back,5584881631,213,4.92,5584881625,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911087,14,3,1,2,1,5h878vnmkbuy2ummddprusxgq,1,56.5,80.4,2025-03-16T01:09:02.858Z,2025-03-16T02:09:00Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5584878091,233,16,5584878005,286,,5584878003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911097,16,45,1,2,1,2iwybwokic7nmr1t33abdbjoq,0,43.5,19.6,2025-03-16T01:09:02.858Z,2025-03-16T02:09:00Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5584878109,233,14,5584878073,285,,5584878071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911107,15,1,1,2,1,5h878vnmkbuy2ummddprusxgq,1,54.0,79.3,2025-03-16T01:09:03.493Z,2025-03-16T01:09:06Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5584878143,213,3.33,5584878135,56,Back,5584878141,212,22.0,5584878139,141,73.3,5584878137,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911123,16,1,1,2,3,5h878vnmkbuy2ummddprusxgq,1,33.2,73.3,2025-03-16T01:09:05.755Z,2025-03-16T01:09:07Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5584878253,213,4.45,5584878247,140,27.4,5584878251,212,23.4,5584878245,56,Back,5584878249,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911141,17,1,1,2,5,5h878vnmkbuy2ummddprusxgq,1,27.4,40.1,2025-03-16T01:09:07.507Z,2025-03-16T01:09:09Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5584878395,212,15.2,5584878393,141,17.9,5584878389,56,Back,5584878397,213,4.82,5584878391,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911149,18,1,1,2,7,5h878vnmkbuy2ummddprusxgq,0,29.2,18.3,2025-03-16T01:09:09.659Z,2025-03-16T01:09:11Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5584878449,212,4.8,5584878451,213,6.27,5584878537,236,,5584878445,140,33.8,5584878443,56,Back,5584878447,141,18.2,5584878539,233,17,5584878543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911153,17,74,1,2,7,2iwybwokic7nmr1t33abdbjoq,1,61.7,86.1,2025-03-16T01:09:09.660Z,2025-03-16T02:08:56Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5584878473,56,Left,5584878475,285,,5584878545,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911225,19,43,1,2,12,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-16T01:09:14.001Z,2025-03-16T01:09:23Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584878917,286,0,5584879319,144,3,5584878915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911229,20,4,1,2,14,2iwybwokic7nmr1t33abdbjoq,1,82.2,88.2,2025-03-16T01:09:16.298Z,2025-03-16T01:09:26Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5584878969,286,,5584878963,56,Left,5584878965,152,,5584878967,265,,5584878983,233,19,5584878961,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911199,19,4,1,2,14,5h878vnmkbuy2ummddprusxgq,0,17.8,11.8,2025-03-16T01:09:16.299Z,2025-03-16T01:09:23Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5584878889,56,Back,5584879005,233,20,5584878895,285,,5584878893,265,,5584878887,13,,5584878891,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911829,21,1,1,3,10,2iwybwokic7nmr1t33abdbjoq,0,80.2,92.0,2025-03-16T01:10:11.856Z,2025-03-16T01:10:13Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584882247,56,Center,5584882249,140,92.9,5584882251,141,62.0,5584882243,155,,5584882245,152,,5584882241,5,,5584882255,212,24.4,5584882239,2,,5584882259,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,
2788911953,20,12,1,3,12,5h878vnmkbuy2ummddprusxgq,1,7.4,30.1,2025-03-16T01:10:14.364Z,2025-03-16T04:09:00Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5584882933,212,36.4,5584882935,213,6.07,5584882927,56,Back,5584882931,141,18.6,5584882929,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911859,22,13,1,3,13,2iwybwokic7nmr1t33abdbjoq,1,85.6,75.2,2025-03-16T01:10:15.536Z,2025-03-16T01:10:26Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584882667,20,,5584883133,231,52.5,5584883131,230,99.3,5584883127,215,,5584883129,458,,5584882373,56,Center,5584883123,102,41.8,5584883125,103,63.9,5584883121,81,,5584882371,64,,5584883117,24,,,,,,,,,,,,,,,,,,,
2788912075,21,5,1,3,15,5h878vnmkbuy2ummddprusxgq,1,-1.7,58.8,2025-03-16T01:10:17.463Z,2025-03-16T02:09:55Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5584883635,346,,5584883617,56,Back,5585067035,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788911899,23,5,1,3,15,2iwybwokic7nmr1t33abdbjoq,0,101.7,41.2,2025-03-16T01:10:17.463Z,2025-03-16T02:09:55Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5585067045,233,21,5584882617,56,Center,5584882619,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912093,22,1,1,3,32,5h878vnmkbuy2ummddprusxgq,1,5.0,63.0,2025-03-16T01:10:34.612Z,2025-03-16T01:18:22Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5584883731,212,8.6,5584883721,124,,5584883725,140,4.8,5584883723,56,Back,5584883733,213,4.69,5584916855,189,,5584883727,141,50.3,5584883739,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912129,23,1,1,3,33,5h878vnmkbuy2ummddprusxgq,1,4.8,50.3,2025-03-16T01:10:35.636Z,2025-03-16T01:10:38Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5584883953,212,15.0,5584883955,213,0.07,5584883951,141,51.8,5584883949,140,19.1,5584883947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912159,24,1,1,3,36,5h878vnmkbuy2ummddprusxgq,1,14.5,45.1,2025-03-16T01:10:37.917Z,2025-03-16T01:10:39Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5584884095,212,22.4,5584884081,56,Back,5584884087,140,13.9,5584884099,213,4.68,5584884091,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912215,25,1,1,3,38,5h878vnmkbuy2ummddprusxgq,0,13.9,12.2,2025-03-16T01:10:39.812Z,2025-03-16T01:18:35Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5584884413,140,29.4,5584884415,141,0.0,5584884419,213,5.76,5584884417,212,18.8,5584884411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912325,24,5,1,3,42,2iwybwokic7nmr1t33abdbjoq,1,67.8,101.6,2025-03-16T01:10:44.553Z,2025-03-16T02:09:28Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5584885085,233,26,5584885077,347,,5584885075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912219,26,5,1,3,42,5h878vnmkbuy2ummddprusxgq,0,32.2,-1.6,2025-03-16T01:10:44.553Z,2025-03-16T02:09:29Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5584884443,347,,5584884441,56,Back,5584885105,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912347,25,1,1,3,54,2iwybwokic7nmr1t33abdbjoq,0,62.9,100.0,2025-03-16T01:10:56.056Z,2025-03-16T01:10:58Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5584885211,140,71.0,5584885219,213,5.60,5584885207,56,Left,5584885215,141,91.1,5584885217,212,10.9,5584885203,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912367,27,8,1,3,57,5h878vnmkbuy2ummddprusxgq,1,14.3,4.6,2025-03-16T01:10:58.828Z,2025-03-16T01:10:59Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5584885299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912443,26,5,1,3,57,2iwybwokic7nmr1t33abdbjoq,1,78.2,101.4,2025-03-16T01:10:59.450Z,2025-03-16T02:09:29Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5584885725,56,Left,5584885741,233,28,5584885727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912389,28,5,1,3,57,5h878vnmkbuy2ummddprusxgq,0,21.8,-1.4,2025-03-16T01:10:59.450Z,2025-03-16T02:09:29Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5584885763,233,26,5584885431,347,,5584885429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912471,27,1,1,4,4,2iwybwokic7nmr1t33abdbjoq,1,67.0,100.0,2025-03-16T01:11:06.152Z,2025-03-16T01:11:09Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5584885911,140,60.2,5584885907,107,,5584885913,141,87.0,5584885915,212,12.0,5584885917,213,4.08,5584885909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912481,28,1,1,4,7,2iwybwokic7nmr1t33abdbjoq,1,65.6,92.9,2025-03-16T01:11:09.383Z,2025-03-16T01:11:11Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5584885957,141,90.2,5584885953,56,Left,5584885955,140,57.9,5584885961,213,3.36,5584885959,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912525,29,1,1,4,9,2iwybwokic7nmr1t33abdbjoq,1,57.9,90.2,2025-03-16T01:11:10.871Z,2025-03-16T01:11:14Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5584886189,56,Back,5584886197,213,4.28,5584886191,140,45.8,5584886193,141,49.2,5584886195,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912581,30,1,1,4,12,2iwybwokic7nmr1t33abdbjoq,1,41.3,35.1,2025-03-16T01:11:14.535Z,2025-03-16T01:11:19Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5584886475,212,22.9,5584886473,141,7.9,5584886477,213,5.34,5584886471,140,54.2,5584886469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788912589,31,61,1,4,17,2iwybwokic7nmr1t33abdbjoq,0,54.2,7.9,2025-03-16T01:11:18.943Z,2025-03-16T01:17:19Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5584886489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
