id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2793340199,7,1,1,0,19,b5l2e3csycjb8twvq9ek0j5gq,1,8.4,42.9,2025-03-30T02:07:04.210Z,2025-03-30T02:07:07Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5609156051,212,16.0,5609156047,140,12.5,5609156045,56,Back,5609156049,141,65.5,5609156053,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340211,8,1,1,0,22,b5l2e3csycjb8twvq9ek0j5gq,1,14.2,70.4,2025-03-30T02:07:07.670Z,2025-03-30T02:07:09Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609156129,56,Back,5609156131,140,31.1,5609156137,213,0.68,5609156135,212,22.9,5609156133,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340219,9,1,1,0,24,b5l2e3csycjb8twvq9ek0j5gq,1,31.1,91.7,2025-03-30T02:07:09.539Z,2025-03-30T02:07:12Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5609156225,213,3.49,5609156223,212,14.0,5609156217,56,Back,5609156221,141,84.7,5609156219,140,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340239,10,1,1,0,27,b5l2e3csycjb8twvq9ek0j5gq,1,18.4,81.3,2025-03-30T02:07:12.255Z,2025-03-30T02:07:18Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609156337,141,57.3,5609156339,212,19.0,5609156333,56,Back,5609156335,140,9.1,5609156341,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340253,11,1,1,0,33,b5l2e3csycjb8twvq9ek0j5gq,1,18.7,54.3,2025-03-30T02:07:18.698Z,2025-03-30T02:07:26Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5609156455,140,40.7,5609156459,141,90.7,5609156471,1,,5609156467,213,0.82,5609156449,155,,5609156451,56,Back,5609156463,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340259,12,1,1,0,41,b5l2e3csycjb8twvq9ek0j5gq,1,44.4,93.3,2025-03-30T02:07:26.266Z,2025-03-30T02:07:28Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5609156507,141,88.8,5609156503,56,Back,5609156505,140,32.2,5609156511,213,3.38,5609156509,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340263,13,1,1,0,43,b5l2e3csycjb8twvq9ek0j5gq,1,31.4,82.4,2025-03-30T02:07:28.658Z,2025-03-30T02:07:32Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609156551,213,4.46,5609156545,140,26.0,5609156543,56,Back,5609156549,212,22.4,5609156547,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340271,14,1,1,0,47,b5l2e3csycjb8twvq9ek0j5gq,1,29.2,42.9,2025-03-30T02:07:32.275Z,2025-03-30T02:07:34Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5609156591,56,Back,5609156603,213,4.87,5609156597,141,25.7,5609156593,140,31.0,5609156599,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340285,15,1,1,0,48,b5l2e3csycjb8twvq9ek0j5gq,1,30.6,14.9,2025-03-30T02:07:34.003Z,2025-03-30T02:07:38Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,5609156691,141,28.4,5609156689,140,18.1,5609156695,213,2.53,5609156693,212,16.0,5609156687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340299,16,1,1,0,53,b5l2e3csycjb8twvq9ek0j5gq,1,28.9,36.5,2025-03-30T02:07:38.265Z,2025-03-30T02:07:43Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5609156821,140,31.5,5609156819,56,Back,5609156827,213,1.44,5609156823,141,66.6,5609156825,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340307,17,1,1,0,58,b5l2e3csycjb8twvq9ek0j5gq,1,35.1,76.8,2025-03-30T02:07:43.170Z,2025-03-30T03:40:55Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609156895,213,4.35,5609156889,140,29.9,5609156893,212,15.2,5609156887,56,Back,5609156891,141,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340323,18,1,1,1,3,b5l2e3csycjb8twvq9ek0j5gq,1,31.7,50.9,2025-03-30T02:07:48.326Z,2025-03-30T02:07:53Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5609157007,141,90.3,5609157009,212,31.2,5609157011,213,1.03,5609157005,140,47.0,5609157003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340327,19,1,1,1,7,b5l2e3csycjb8twvq9ek0j5gq,0,56.4,89.1,2025-03-30T02:07:52.874Z,2025-03-30T04:49:01Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5609157063,213,5.75,5609157057,140,65.0,5609157059,141,81.2,5609157055,56,Left,5609157061,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340333,20,1,1,1,8,b5l2e3csycjb8twvq9ek0j5gq,0,65.0,75.2,2025-03-30T02:07:53.707Z,2025-03-30T03:43:31Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609336005,140,69.8,5609336003,56,Center,5609336009,212,24.3,5609336011,213,4.92,5609336007,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340337,6,1,1,1,12,7c9knuwazz9k9449u5rnuuy5m,0,25.1,64.8,2025-03-30T02:07:58.026Z,2025-03-30T02:08:41Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,5609157141,56,Center,5609157139,157,,5609157147,212,59.8,5609157151,1,,5609157149,213,5.88,5609157143,140,77.5,5609157145,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340393,21,1,1,1,22,b5l2e3csycjb8twvq9ek0j5gq,1,22.8,52.6,2025-03-30T02:08:07.089Z,2025-03-30T02:08:09Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5609157513,213,1.26,5609157501,140,27.3,5609157505,141,74.6,5609157497,56,Back,5609157509,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340403,22,1,1,1,24,b5l2e3csycjb8twvq9ek0j5gq,1,27.3,74.6,2025-03-30T02:08:09.578Z,2025-03-30T04:49:02Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609157609,56,Back,5609157611,140,38.0,5609157617,213,0.86,5609157613,141,93.6,5609157615,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340409,23,1,1,1,29,b5l2e3csycjb8twvq9ek0j5gq,1,38.9,92.6,2025-03-30T02:08:14.959Z,2025-03-30T02:08:16Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5609157681,141,95.6,5609157679,140,48.3,5609157677,56,Back,5609157683,212,10.1,5609157685,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340417,24,1,1,1,31,b5l2e3csycjb8twvq9ek0j5gq,1,48.3,95.6,2025-03-30T02:08:16.537Z,2025-03-30T02:08:18Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5609157753,213,5.79,5609157749,141,85.1,5609157745,56,Left,5609157751,212,15.2,5609157747,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793373891,693,83,1,1,32,7c9knuwazz9k9449u5rnuuy5m,1,31.5,17.2,2025-03-30T02:08:17.687Z,2025-03-30T03:45:38Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5609339647,399,6g7v93m80xq6x38o9u3t8y3je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340427,25,1,1,1,33,b5l2e3csycjb8twvq9ek0j5gq,1,61.1,85.1,2025-03-30T02:08:18.066Z,2025-03-30T02:08:20Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609157801,56,Back,5609157807,212,12.3,5609157805,141,88.6,5609157803,140,49.6,5609157809,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340439,26,1,1,1,35,b5l2e3csycjb8twvq9ek0j5gq,1,46.2,89.8,2025-03-30T02:08:20.042Z,2025-03-30T02:08:23Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5609157855,212,19.2,5609157853,141,90.9,5609157857,213,3.10,5609157849,56,Back,5609157851,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340467,27,1,1,1,38,b5l2e3csycjb8twvq9ek0j5gq,1,28.0,90.7,2025-03-30T02:08:23.418Z,2025-03-30T02:08:30Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609158055,56,Back,5609158059,141,73.0,5609158063,213,4.25,5609158057,140,22.3,5609158061,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340479,28,1,1,1,46,b5l2e3csycjb8twvq9ek0j5gq,1,22.7,61.6,2025-03-30T02:08:31.153Z,2025-03-30T02:08:33Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5609158151,213,1.04,5609158145,140,30.9,5609158143,56,Back,5609158149,212,17.1,5609158147,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340501,29,1,1,1,47,b5l2e3csycjb8twvq9ek0j5gq,1,31.7,83.3,2025-03-30T02:08:32.876Z,2025-03-30T02:08:35Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609158257,140,42.1,5609158261,212,14.6,5609158263,213,0.73,5609158259,141,97.6,5609158255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340511,30,1,1,1,50,b5l2e3csycjb8twvq9ek0j5gq,1,42.1,96.7,2025-03-30T02:08:35.418Z,2025-03-30T04:49:08Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5609158331,56,Back,5609158339,213,3.57,5609158335,141,89.2,5609158333,140,31.5,5609158337,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340525,31,1,1,1,54,b5l2e3csycjb8twvq9ek0j5gq,1,31.1,85.4,2025-03-30T02:08:39.675Z,2025-03-30T02:08:41Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609158399,56,Back,5609158401,140,25.1,5609158405,212,23.9,5609158403,141,51.5,5609158407,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340559,32,1,1,1,56,b5l2e3csycjb8twvq9ek0j5gq,1,24.8,47.1,2025-03-30T02:08:41.545Z,2025-03-30T02:08:49Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5609158615,213,2.18,5609158613,212,13.5,5609158611,141,63.4,5609158609,140,17.4,5609158607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340563,33,1,1,2,4,b5l2e3csycjb8twvq9ek0j5gq,1,14.9,60.8,2025-03-30T02:08:49.546Z,2025-03-30T02:08:51Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5609158657,140,28.7,5609158661,212,17.5,5609158659,141,46.5,5609158655,56,Back,5609158663,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340573,34,1,1,2,5,b5l2e3csycjb8twvq9ek0j5gq,1,28.7,46.5,2025-03-30T02:08:50.945Z,2025-03-30T02:08:53Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,5609158737,141,30.2,5609158735,140,20.4,5609158733,56,Back,5609158739,212,14.1,5609158741,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340579,35,1,1,2,8,b5l2e3csycjb8twvq9ek0j5gq,1,20.4,30.2,2025-03-30T02:08:53.265Z,2025-03-30T02:08:54Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5609158775,140,27.8,5609158781,213,5.25,5609158773,56,Back,5609158779,212,15.3,5609158777,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340595,36,1,1,2,9,b5l2e3csycjb8twvq9ek0j5gq,1,29.2,8.9,2025-03-30T02:08:54.617Z,2025-03-30T02:08:58Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,5609158905,140,23.8,5609158903,56,Back,5609158909,212,9.0,5609158911,213,2.26,5609158907,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340599,37,1,1,2,13,b5l2e3csycjb8twvq9ek0j5gq,0,13.5,17.9,2025-03-30T02:08:58.161Z,2025-03-30T02:09:02Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5609158959,140,40.1,5609158955,196,,5609158953,155,,5609158965,213,1.04,5609158963,212,55.2,5609158957,56,Back,5609158961,141,88.0,5609158967,1,,,,,,,,,,,,,,,,,,,,,,,,,
2793340607,7,8,1,2,16,7c9knuwazz9k9449u5rnuuy5m,1,55.4,11.3,2025-03-30T02:09:01.921Z,2025-03-30T02:09:02Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5609159029,15,,5609159013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340621,9,1,1,2,18,7c9knuwazz9k9449u5rnuuy5m,0,64.3,16.7,2025-03-30T02:09:03.866Z,2025-03-30T02:09:04Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5609159107,56,Right,5609159111,141,10.6,5609159109,140,70.6,5609159115,213,5.72,5609159113,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340637,38,1,1,2,20,b5l2e3csycjb8twvq9ek0j5gq,1,30.2,89.5,2025-03-30T02:09:05.675Z,2025-03-30T02:09:06Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5609159229,213,0.12,5609159225,212,11.4,5609159211,157,,5609159221,141,91.5,5609159215,56,Back,5609159233,1,,5609159219,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340647,40,3,1,2,23,b5l2e3csycjb8twvq9ek0j5gq,0,44.8,90.6,2025-03-30T02:09:08.211Z,2025-03-30T02:09:19Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609159465,233,10,5609159267,286,,5609159263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340669,10,7,1,2,23,7c9knuwazz9k9449u5rnuuy5m,0,55.2,9.4,2025-03-30T02:09:08.212Z,2025-03-30T02:09:20Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5609159439,233,40,5609159421,167,,5609159423,56,Right,5609159425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340665,42,61,1,2,23,b5l2e3csycjb8twvq9ek0j5gq,1,44.6,89.5,2025-03-30T02:09:08.851Z,2025-03-30T03:47:21Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609159391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340701,11,5,1,2,24,7c9knuwazz9k9449u5rnuuy5m,1,55.2,-1.3,2025-03-30T02:09:09.650Z,2025-03-30T04:47:11Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5609343713,233,41,5609159569,56,Right,5609159571,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340663,41,5,1,2,24,b5l2e3csycjb8twvq9ek0j5gq,0,44.8,101.3,2025-03-30T02:09:09.650Z,2025-03-30T04:47:11Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609159381,347,,5609159379,56,Back,5609343729,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340703,12,1,1,2,33,7c9knuwazz9k9449u5rnuuy5m,1,56.3,0.0,2025-03-30T02:09:18.378Z,2025-03-30T02:09:20Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5609159591,213,1.56,5609159585,140,56.4,5609159583,56,Right,5609159589,212,11.2,5609159581,107,,5609159587,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340709,13,1,1,2,34,7c9knuwazz9k9449u5rnuuy5m,1,56.4,14.6,2025-03-30T02:09:19.089Z,2025-03-30T02:13:12Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5609159607,213,3.86,5609159605,212,10.2,5609159603,141,4.7,5609159599,56,Back,5609159601,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340705,43,43,1,2,35,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-30T02:09:20.758Z,2025-03-30T02:09:26Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609159757,144,83,5609159677,399,7wbwaew3d712kxl54ztdxe87o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340711,14,50,1,2,36,7c9knuwazz9k9449u5rnuuy5m,1,45.6,5.2,2025-03-30T02:09:21.155Z,2025-03-30T02:09:26Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5609159613,286,,5609159685,233,44,5609159611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340715,44,7,1,2,36,b5l2e3csycjb8twvq9ek0j5gq,1,54.4,94.8,2025-03-30T02:09:21.156Z,2025-03-30T02:09:25Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609159631,56,Left,5609159629,167,,5609159667,233,14,5609159633,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340727,15,5,1,2,37,7c9knuwazz9k9449u5rnuuy5m,1,46.8,-1.0,2025-03-30T02:09:22.593Z,2025-03-30T04:47:12Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5609159791,233,45,5609159779,56,Back,5609159781,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340723,45,5,1,2,37,b5l2e3csycjb8twvq9ek0j5gq,0,53.2,101.0,2025-03-30T02:09:22.593Z,2025-03-30T04:47:12Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5609159747,56,Left,5609159797,233,15,5609159749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340761,16,1,1,2,52,7c9knuwazz9k9449u5rnuuy5m,1,51.6,0.0,2025-03-30T02:09:37.049Z,2025-03-30T02:09:40Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5609160021,107,,5609160027,141,21.9,5609160025,140,63.4,5609160031,213,0.92,5609160023,56,Center,5609160029,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793340765,17,44,1,2,54,7c9knuwazz9k9449u5rnuuy5m,1,64.2,13.4,2025-03-30T02:09:39.791Z,2025-03-30T04:23:22Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5609160051,233,46,5609160049,286,,5609160047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
