id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2796886987,11,43,1,0,26,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-04-06T02:11:12.221Z,2025-04-06T02:11:19Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5628661843,144,56,5628661683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887005,12,1,1,0,28,83cpn99fh7ulkwe8nezy8a3mx,0,45.1,82.9,2025-04-06T02:11:14.006Z,2025-04-06T02:15:10Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5628661779,155,,5628661791,1,,5628661781,56,Left,5628661789,213,0.01,5628661785,141,83.8,5628661787,212,48.9,5628661783,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887033,8,1,1,0,33,7neuneh44n9rtsfsh6r0sb9no,1,9.7,26.4,2025-04-06T02:11:19.201Z,2025-04-06T02:11:22Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5628661911,56,Center,5628661909,155,,5628661921,1,,5628661919,213,0.13,5628661915,141,37.0,5628661917,212,54.6,5628661913,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887041,9,1,1,0,36,7neuneh44n9rtsfsh6r0sb9no,1,50.7,31.2,2025-04-06T02:11:22.161Z,2025-04-06T02:11:24Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,5628661965,56,Center,5628661967,140,53.9,5628661973,213,5.18,5628661971,212,7.4,5628661969,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887069,10,1,1,0,38,7neuneh44n9rtsfsh6r0sb9no,1,58.6,20.9,2025-04-06T02:11:23.970Z,2025-04-06T02:11:29Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5628662131,56,Center,5628662135,141,27.9,5628662137,212,18.4,5628662139,213,0.26,5628662133,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887089,11,1,1,0,43,7neuneh44n9rtsfsh6r0sb9no,1,92.4,22.7,2025-04-06T02:11:29.049Z,2025-04-06T02:11:31Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,5628662213,140,85.8,5628662211,56,Center,5628662215,141,35.1,5628662217,212,10.9,5628662219,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887091,12,61,1,0,46,7neuneh44n9rtsfsh6r0sb9no,0,85.7,37.3,2025-04-06T02:11:31.355Z,2025-04-06T02:11:31Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5628662229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887093,13,1,1,0,46,83cpn99fh7ulkwe8nezy8a3mx,0,13.4,61.1,2025-04-06T02:11:31.753Z,2025-04-06T02:11:32Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5628662251,140,28.8,5628662249,56,Back,5628662253,141,69.7,5628662257,213,0.35,5628662255,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887109,13,8,1,0,50,7neuneh44n9rtsfsh6r0sb9no,1,67.9,29.7,2025-04-06T02:11:35.842Z,2025-04-06T02:11:36Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,5628662341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887115,14,1,1,0,51,7neuneh44n9rtsfsh6r0sb9no,1,66.3,27.7,2025-04-06T02:11:37.017Z,2025-04-06T02:11:39Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,5628662403,140,77.4,5628662409,213,5.70,5628662405,141,16.5,5628662407,212,13.9,5628662401,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887131,15,1,1,0,54,7neuneh44n9rtsfsh6r0sb9no,1,77.2,16.2,2025-04-06T02:11:39.705Z,2025-04-06T02:32:13Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5628662509,212,15.6,5628662505,140,62.5,5628662511,213,3.01,5628662507,141,19.1,5628662503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887133,16,1,1,0,57,7neuneh44n9rtsfsh6r0sb9no,1,62.0,19.5,2025-04-06T02:11:42.771Z,2025-04-06T02:11:43Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5628662517,56,Center,5628662521,141,47.8,5628662519,140,53.1,5628662523,212,21.4,5628662525,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887155,17,1,1,0,58,7neuneh44n9rtsfsh6r0sb9no,1,53.1,47.8,2025-04-06T02:11:43.529Z,2025-04-06T02:11:47Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5628662633,56,Center,5628662639,212,18.4,5628662637,141,73.5,5628662635,140,58.6,5628662641,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887163,18,1,1,1,2,7neuneh44n9rtsfsh6r0sb9no,1,55.3,81.7,2025-04-06T02:11:47.345Z,2025-04-06T02:11:51Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5628662693,56,Left,5628662699,212,11.5,5628662697,141,79.0,5628662701,213,6.12,5628662695,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887173,19,1,1,1,5,7neuneh44n9rtsfsh6r0sb9no,0,69.8,90.8,2025-04-06T02:11:50.865Z,2025-04-06T02:11:55Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5628662743,212,8.3,5628662741,141,99.0,5628662767,156,,5628662739,140,63.9,5628662745,213,2.41,5628662737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887183,14,5,1,1,6,83cpn99fh7ulkwe8nezy8a3mx,1,40.8,-1.6,2025-04-06T02:11:51.404Z,2025-04-06T04:43:01Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5628662851,233,20,5628662831,56,Back,5628662833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887181,20,5,1,1,6,7neuneh44n9rtsfsh6r0sb9no,0,59.2,101.6,2025-04-06T02:11:51.404Z,2025-04-06T04:43:01Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5628662803,56,Left,5628662861,233,14,5628662805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887199,15,1,1,1,10,83cpn99fh7ulkwe8nezy8a3mx,1,43.3,0.0,2025-04-06T02:11:55.837Z,2025-04-06T02:11:59Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5628662915,141,6.5,5628662917,212,11.7,5628662921,213,2.66,5628662909,107,,5628662913,140,33.4,5628662911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887203,16,1,1,1,14,83cpn99fh7ulkwe8nezy8a3mx,0,33.8,8.6,2025-04-06T02:11:59.605Z,2025-04-06T02:12:01Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5628662951,213,0.58,5628662941,155,,5628662947,141,33.4,5628662945,140,58.1,5628662949,212,30.6,5628662943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887209,21,12,1,1,16,7neuneh44n9rtsfsh6r0sb9no,1,38.0,58.8,2025-04-06T02:12:01.929Z,2025-04-06T02:12:02Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5628662991,213,0.03,5628662989,212,8.0,5628662993,15,,5628662987,141,59.1,5628662985,140,45.6,5628662983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887229,23,1,1,1,19,7neuneh44n9rtsfsh6r0sb9no,1,58.1,64.2,2025-04-06T02:12:05.235Z,2025-04-06T02:12:06Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,5628663099,141,77.0,5628663101,212,17.2,5628663097,140,44.0,5628663103,213,2.61,5628663095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887241,24,1,1,1,20,7neuneh44n9rtsfsh6r0sb9no,1,44.0,77.0,2025-04-06T02:12:06.265Z,2025-04-06T02:12:08Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5628663159,140,32.2,5628663157,56,Back,5628663165,213,3.81,5628663163,212,15.8,5628663161,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887253,25,1,1,1,23,7neuneh44n9rtsfsh6r0sb9no,1,31.9,57.3,2025-04-06T02:12:08.801Z,2025-04-06T02:12:11Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5628663231,140,30.0,5628663229,56,Back,5628663233,141,42.1,5628663237,213,4.52,5628663235,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887269,26,1,1,1,26,7neuneh44n9rtsfsh6r0sb9no,0,34.7,40.1,2025-04-06T02:12:11.604Z,2025-04-06T02:12:13Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5628663305,155,,5628663311,141,31.9,5628663307,56,Center,5628663313,212,32.2,5628663309,140,64.9,5628663317,1,,5628663315,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887275,17,12,1,1,29,83cpn99fh7ulkwe8nezy8a3mx,1,25.5,72.0,2025-04-06T02:12:14.469Z,2025-04-06T02:12:16Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5628663353,141,100.0,5628663349,56,Back,5628663377,15,,5628663355,212,27.7,5628663357,213,0.81,5628663351,140,43.7,5628663399,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887279,18,5,1,1,30,83cpn99fh7ulkwe8nezy8a3mx,0,45.6,101.6,2025-04-06T02:12:15.633Z,2025-04-06T04:43:02Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5628663609,233,27,5628663383,56,Back,5628663385,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887327,27,5,1,1,30,7neuneh44n9rtsfsh6r0sb9no,1,54.4,-1.6,2025-04-06T02:12:15.633Z,2025-04-06T04:43:01Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5628663603,347,,5628663601,56,Right,5628663605,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887343,28,1,1,1,38,7neuneh44n9rtsfsh6r0sb9no,1,59.3,0.0,2025-04-06T02:12:23.971Z,2025-04-06T02:12:28Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5628663699,140,77.1,5628663703,212,19.9,5628663697,56,Right,5628663695,107,,5628663701,141,8.9,5628663705,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887347,29,1,1,1,42,7neuneh44n9rtsfsh6r0sb9no,0,76.1,3.2,2025-04-06T02:12:27.661Z,2025-04-06T02:12:29Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,5628663721,56,Right,5628663741,286,,5628663723,140,74.6,5628663735,236,,5628663737,233,19,5628663729,213,3.14,5628663727,212,1.6,5628663725,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887339,19,74,1,1,42,83cpn99fh7ulkwe8nezy8a3mx,1,26.3,94.1,2025-04-06T02:12:27.662Z,2025-04-06T02:12:29Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5628663679,56,Back,5628663681,285,,5628663749,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887351,20,5,1,1,43,83cpn99fh7ulkwe8nezy8a3mx,0,27.6,100.9,2025-04-06T02:12:28.725Z,2025-04-06T04:43:02Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5628663743,56,Back,5628663745,347,,5628663893,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887375,30,5,1,1,43,7neuneh44n9rtsfsh6r0sb9no,1,72.4,-0.9,2025-04-06T02:12:28.725Z,2025-04-06T04:43:02Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,5628663889,233,20,5628663875,56,Right,5628663877,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887385,31,1,1,1,48,7neuneh44n9rtsfsh6r0sb9no,1,71.4,0.0,2025-04-06T02:12:33.464Z,2025-04-06T02:12:35Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5628663927,107,,5628663931,140,68.7,5628663929,56,Right,5628663933,141,14.0,5628663937,213,1.83,5628663935,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887391,32,1,1,1,49,7neuneh44n9rtsfsh6r0sb9no,1,68.7,14.0,2025-04-06T02:12:35.288Z,2025-04-06T02:12:37Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5628663969,140,71.4,5628663971,141,9.2,5628663973,212,4.3,5628663967,56,Right,5628663975,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887413,33,1,1,1,52,7neuneh44n9rtsfsh6r0sb9no,1,73.9,5.0,2025-04-06T02:12:37.496Z,2025-04-06T02:12:41Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5628664111,141,6.8,5628664113,212,11.6,5628664107,56,Right,5628664109,140,62.9,5628664115,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887395,21,83,1,1,52,83cpn99fh7ulkwe8nezy8a3mx,0,25.1,91.1,2025-04-06T02:12:37.613Z,2025-04-06T02:12:43Z,486r7pszrdk085ot7cy2008dm,E. Davila,,5628664191,399,5u1uufcs8jlvvkzodpi5ykovd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887427,34,1,1,1,55,7neuneh44n9rtsfsh6r0sb9no,1,74.0,14.0,2025-04-06T02:12:40.848Z,2025-04-06T02:12:43Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5628664181,140,79.8,5628664183,141,10.7,5628664187,213,5.93,5628664185,212,6.5,5628664179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887439,35,1,1,1,58,7neuneh44n9rtsfsh6r0sb9no,1,76.0,9.2,2025-04-06T02:12:43.408Z,2025-04-06T02:12:46Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5628664273,213,3.07,5628664269,141,11.6,5628664271,212,24.1,5628664265,56,Right,5628664267,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887455,36,1,1,2,1,7neuneh44n9rtsfsh6r0sb9no,1,53.7,12.5,2025-04-06T02:12:46.361Z,2025-04-06T02:12:48Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,5628664355,213,1.72,5628664347,56,Center,5628664353,212,17.9,5628664349,140,51.1,5628664351,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887481,37,1,1,2,2,7neuneh44n9rtsfsh6r0sb9no,1,51.1,38.5,2025-04-06T02:12:48.257Z,2025-04-06T02:12:53Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5628664489,140,41.7,5628664491,141,64.9,5628664487,56,Back,5628664493,212,20.5,5628664495,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887511,38,1,1,2,8,7neuneh44n9rtsfsh6r0sb9no,0,40.9,66.7,2025-04-06T02:12:53.432Z,2025-04-06T02:12:58Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5628664625,155,,5628664627,56,Left,5628664631,141,80.3,5628664629,140,90.4,5628664633,212,52.8,5628664637,1,,5628664635,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887527,22,12,1,2,12,83cpn99fh7ulkwe8nezy8a3mx,1,9.2,19.7,2025-04-06T02:12:58.310Z,2025-04-06T02:13:02Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5628664753,141,19.8,5628664751,140,7.2,5628664749,56,Back,5628664755,212,2.1,5628664757,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796887521,39,61,1,2,15,7neuneh44n9rtsfsh6r0sb9no,1,89.9,81.4,2025-04-06T02:13:01.040Z,2025-04-06T02:13:12Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,5628664709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
