id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value
2813094465,7,1,1,0,11,5qfq6cwtrgzd2szijivns7rjl,0,36.6,93.2,2025-05-10T23:37:13.256Z,2025-05-10T23:37:14Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5718046113,236,,5718046117,233,5,5718046085,213,0.26,5718046081,141,95.0,5718046079,140,41.0,5718046125,286,,5718046083,212,4.8,5718046077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094469,5,74,1,0,11,e3k8yw2rbmphyfu5htn4yi5jk,1,57.6,10.6,2025-05-10T23:37:13.257Z,2025-05-11T01:43:50Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718046101,56,Right,5718046167,233,7,5718046103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094517,6,5,1,0,12,e3k8yw2rbmphyfu5htn4yi5jk,0,61.1,-1.7,2025-05-10T23:37:14.568Z,2025-05-11T01:42:59Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718046327,347,,5718046325,56,Right,5718046593,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094499,8,5,1,0,12,5qfq6cwtrgzd2szijivns7rjl,1,38.9,101.7,2025-05-10T23:37:14.568Z,2025-05-11T01:42:58Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5718046251,56,Back,5718046579,233,6,5718046253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094557,9,1,1,0,15,5qfq6cwtrgzd2szijivns7rjl,1,34.9,100.0,2025-05-10T23:37:17.594Z,2025-05-10T23:37:23Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5718046551,213,3.93,5718046541,107,,5718046545,140,22.4,5718046543,56,Back,5718046549,212,18.7,5718046547,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094581,10,1,1,0,20,5qfq6cwtrgzd2szijivns7rjl,1,17.5,81.4,2025-05-10T23:37:22.968Z,2025-05-10T23:37:26Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5718046693,140,10.3,5718046699,213,4.37,5718046691,56,Back,5718046695,141,50.3,5718046697,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094631,11,1,1,0,24,5qfq6cwtrgzd2szijivns7rjl,1,10.0,43.7,2025-05-10T23:37:26.377Z,2025-05-10T23:37:30Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5718046967,213,6.17,5718046969,1,,5718046963,141,31.5,5718046965,212,73.1,5718046957,155,,5718046961,140,79.2,5718046959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094635,12,61,1,0,28,5qfq6cwtrgzd2szijivns7rjl,0,63.0,32.2,2025-05-10T23:37:30.759Z,2025-05-10T23:37:31Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5718046981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094655,7,1,1,0,29,e3k8yw2rbmphyfu5htn4yi5jk,1,37.6,67.2,2025-05-10T23:37:31.602Z,2025-05-10T23:37:33Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718047093,212,10.4,5718047089,140,30.1,5718047091,141,77.3,5718047095,213,2.42,5718047087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094683,9,1,1,0,31,e3k8yw2rbmphyfu5htn4yi5jk,1,30.4,78.8,2025-05-10T23:37:33.793Z,2025-05-10T23:37:35Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5718047273,213,3.78,5718047269,141,74.1,5718047267,140,26.3,5718047271,212,5.4,5718047265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094719,10,1,1,0,33,e3k8yw2rbmphyfu5htn4yi5jk,1,26.3,74.1,2025-05-10T23:37:35.401Z,2025-05-10T23:37:38Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718047489,140,32.8,5718047491,141,77.5,5718047495,213,0.33,5718047487,56,Back,5718047493,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094753,11,61,1,0,38,e3k8yw2rbmphyfu5htn4yi5jk,1,34.8,79.6,2025-05-10T23:37:40.649Z,2025-05-10T23:37:41Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718047735,238,,5718047661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094783,12,5,1,0,40,e3k8yw2rbmphyfu5htn4yi5jk,0,40.2,101.7,2025-05-10T23:37:42.568Z,2025-05-11T01:43:00Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718047867,347,,5718047865,56,Back,5718049447,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095043,13,5,1,0,40,5qfq6cwtrgzd2szijivns7rjl,1,59.8,-1.7,2025-05-10T23:37:42.568Z,2025-05-11T01:42:59Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5718049367,347,,5718049365,56,Right,5718049409,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095045,14,28,1,1,9,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-10T23:38:11.922Z,2025-05-10T23:38:12Z,,,,,5718049371,55,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095187,14,1,1,1,20,5qfq6cwtrgzd2szijivns7rjl,0,55.4,0.0,2025-05-10T23:38:22.039Z,2025-05-10T23:38:28Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5718050111,107,,5718050115,140,55.8,5718050315,238,,5718050121,213,1.54,5718050117,141,21.6,5718050469,189,,5718050119,212,15.2,5718050113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095219,16,1,1,1,21,e3k8yw2rbmphyfu5htn4yi5jk,1,25.3,61.8,2025-05-10T23:38:23.961Z,2025-05-10T23:38:25Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5718050287,213,1.08,5718050279,56,Back,5718050283,141,75.1,5718050285,212,10.3,5718050281,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095231,17,1,1,1,22,e3k8yw2rbmphyfu5htn4yi5jk,1,29.9,75.1,2025-05-10T23:38:24.985Z,2025-05-10T23:38:26Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718050343,140,25.9,5718050349,213,4.30,5718050347,212,10.5,5718050345,141,60.9,5718050341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095265,18,1,1,1,23,e3k8yw2rbmphyfu5htn4yi5jk,1,25.4,60.8,2025-05-10T23:38:25.929Z,2025-05-10T23:38:28Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5718050505,56,Back,5718050511,212,14.2,5718050513,213,4.46,5718050507,140,22.0,5718050509,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095281,19,1,1,1,26,e3k8yw2rbmphyfu5htn4yi5jk,1,22.0,40.6,2025-05-10T23:38:28.497Z,2025-05-10T23:38:31Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5718050633,212,14.0,5718050629,140,14.4,5718050627,56,Back,5718050631,141,57.5,5718050635,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095331,20,1,1,1,28,e3k8yw2rbmphyfu5htn4yi5jk,1,14.4,57.5,2025-05-10T23:38:30.945Z,2025-05-10T23:38:34Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5718050857,56,Back,5718050865,213,1.39,5718050861,141,85.6,5718050863,212,19.4,5718050859,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095457,21,1,1,1,32,e3k8yw2rbmphyfu5htn4yi5jk,1,20.7,88.0,2025-05-10T23:38:34.657Z,2025-05-10T23:40:20Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,1.0,,5718051465,155,,5718051471,141,87.5,5718051475,213,6.28,5718051477,1,,5718051467,56,Left,5718051473,212,56.0,5718051469,140,74.0,5718056269,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095461,22,15,1,1,43,e3k8yw2rbmphyfu5htn4yi5jk,1,89.9,67.1,2025-05-10T23:38:45.706Z,2025-05-11T01:59:59Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5718056307,29,,5718056313,102,50.9,5718056319,146,92.0,5718056309,55,21,5718056323,230,98.5,5718056317,215,,5718055853,82,,5718056325,231,53.4,5718056321,147,63.7,5718056305,78,,5718056315,103,19,5718056357,233,15,5718051499,22,5718051505,56,Center,5718051503,64,5718055843,20,,,,,,,,,,,,
2813095473,15,10,1,1,43,5qfq6cwtrgzd2szijivns7rjl,1,8.6,35.4,2025-05-10T23:38:45.806Z,2025-05-10T23:40:22Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5718051535,94,,5718051537,56,Back,5718056377,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095521,23,1,1,1,45,e3k8yw2rbmphyfu5htn4yi5jk,1,76.2,69.3,2025-05-10T23:38:47.753Z,2025-05-10T23:38:51Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718051747,140,71.5,5718051745,56,Left,5718051753,213,1.89,5718051751,212,15.9,5718051749,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095551,24,1,1,1,49,e3k8yw2rbmphyfu5htn4yi5jk,1,71.5,91.5,2025-05-10T23:38:51.513Z,2025-05-10T23:38:54Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5718051887,56,Left,5718051895,213,3.66,5718051891,141,85.1,5718051889,140,64.3,5718051893,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095569,25,1,1,1,52,e3k8yw2rbmphyfu5htn4yi5jk,1,64.3,85.1,2025-05-10T23:38:54.306Z,2025-05-10T23:38:55Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5718051983,141,90.9,5718051979,56,Left,5718051987,213,0.63,5718051981,140,69.5,5718051985,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095579,26,1,1,1,53,e3k8yw2rbmphyfu5htn4yi5jk,1,69.5,90.9,2025-05-10T23:38:55.593Z,2025-05-10T23:38:57Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5718052031,141,73.8,5718052035,213,4.49,5718052027,56,Center,5718052033,212,11.9,5718052029,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095651,27,1,1,1,55,e3k8yw2rbmphyfu5htn4yi5jk,1,65.7,75.3,2025-05-10T23:38:57.178Z,2025-05-10T23:39:04Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718052411,140,63.5,5718052415,212,9.6,5718052413,141,89.0,5718052417,213,1.81,5718052409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095663,28,1,1,2,2,e3k8yw2rbmphyfu5htn4yi5jk,1,56.7,87.5,2025-05-10T23:39:04.209Z,2025-05-10T23:40:38Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5718052461,140,40.7,5718052465,212,39.5,5718057131,155,,5718052459,56,Back,5718052467,213,4.27,5718052463,141,34.9,5718052469,1,,5718052549,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095697,29,1,1,2,6,e3k8yw2rbmphyfu5htn4yi5jk,1,39.6,29.4,2025-05-10T23:39:08.433Z,2025-05-10T23:39:10Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718052651,213,2.14,5718052645,140,33.0,5718052649,212,12.8,5718052643,56,Back,5718052647,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095803,30,1,1,2,8,e3k8yw2rbmphyfu5htn4yi5jk,1,33.0,45.2,2025-05-10T23:39:10.122Z,2025-05-10T23:39:23Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5718053309,212,21.3,5718053303,56,Back,5718053307,141,76.4,5718053311,213,1.51,5718053305,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095817,31,1,1,2,21,e3k8yw2rbmphyfu5htn4yi5jk,0,28.1,58.7,2025-05-10T23:39:23.450Z,2025-05-11T01:55:50Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718053359,141,11.1,5718065309,155,,5718053459,189,,5718053361,212,32.8,5718053365,1,,5718053357,140,23.0,5718053363,213,4.55,5718053355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095813,16,8,1,2,22,5qfq6cwtrgzd2szijivns7rjl,1,74.5,95.1,2025-05-10T23:39:24.112Z,2025-05-10T23:39:25Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5718053447,189,,5718053341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095847,17,5,1,2,24,5qfq6cwtrgzd2szijivns7rjl,0,71.6,100.9,2025-05-10T23:39:26.367Z,2025-05-11T01:43:00Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5718053493,56,Left,5718053627,233,32,5718053495,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095865,32,5,1,2,24,e3k8yw2rbmphyfu5htn4yi5jk,1,28.4,-0.9,2025-05-10T23:39:26.367Z,2025-05-11T01:43:00Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718053587,233,17,5718053557,56,Back,5718053559,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095887,33,1,1,2,26,e3k8yw2rbmphyfu5htn4yi5jk,1,19.7,0.0,2025-05-10T23:39:28.514Z,2025-05-10T23:39:30Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718053703,213,0.93,5718053695,140,29.2,5718053691,107,,5718053693,56,Back,5718053699,212,16.6,5718053697,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095891,34,61,1,2,28,e3k8yw2rbmphyfu5htn4yi5jk,0,32.2,20.9,2025-05-10T23:39:30.082Z,2025-05-11T01:55:52Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5718053717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095921,19,1,1,2,30,5qfq6cwtrgzd2szijivns7rjl,1,66.3,67.0,2025-05-10T23:39:32.215Z,2025-05-10T23:43:53Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5718053867,141,77.9,5718053865,140,67.0,5718053871,213,1.47,5718053869,212,7.4,5718053863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095929,20,1,1,2,32,5qfq6cwtrgzd2szijivns7rjl,1,67.0,77.9,2025-05-10T23:39:34.143Z,2025-05-10T23:44:09Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5718053907,56,Left,5718053913,212,11.0,5718053909,140,76.9,5718053915,213,0.33,5718053911,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095957,21,1,1,2,33,5qfq6cwtrgzd2szijivns7rjl,1,80.4,86.3,2025-05-10T23:39:35.104Z,2025-05-10T23:44:11Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,1.0,,5718056281,210,15,5718054091,140,83.8,5718054095,212,12.4,5718054089,56,Center,5718054093,141,68.8,5718054097,213,5.00,5718056283,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095965,22,15,1,2,35,5qfq6cwtrgzd2szijivns7rjl,1,92.9,66.3,2025-05-10T23:39:37.935Z,2025-05-11T02:00:25Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5718055997,233,35,5718054137,22,,5718056341,154,,5718055959,103,20.9,5718071721,72,,5718054139,64,,5718055957,102,51.4,5718055955,79,,5718056343,55,21,5718054141,56,Center,5718056339,29,,5718055965,147,55.8,5718055963,146,,,,,,,,98.8,,,,,,,,,,,
2813095959,35,10,1,2,36,e3k8yw2rbmphyfu5htn4yi5jk,1,1.5,47.2,2025-05-10T23:39:38.035Z,2025-05-10T23:40:15Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5718054109,182,,5718054111,56,Back,5718054105,173,,5718056011,233,22,5718054107,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096011,37,1,1,2,39,e3k8yw2rbmphyfu5htn4yi5jk,1,10.3,27.9,2025-05-10T23:39:41.409Z,2025-05-10T23:39:44Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718054387,141,7.4,5718054391,213,4.68,5718054383,56,Back,5718054389,212,13.9,5718054385,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096017,38,1,1,2,42,e3k8yw2rbmphyfu5htn4yi5jk,0,8.1,7.9,2025-05-10T23:39:44.426Z,2025-05-11T01:55:54Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5718054421,157,,5718054435,1,,5718054425,56,Back,5718054431,212,41.4,5718054427,140,41.4,5718054429,141,40.6,5718054433,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096049,23,1,1,2,43,5qfq6cwtrgzd2szijivns7rjl,0,55.5,62.9,2025-05-10T23:39:45.871Z,2025-05-10T23:39:49Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718054641,56,Center,5718054645,141,67.2,5718054651,1,,5718054639,157,,5718054647,212,6.1,5718054649,213,0.50,5718054643,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
