id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2793094091,6,12,1,0,29,5x54jbfk11lrsmipgsx7cdbai,1,13.8,31.6,2025-03-29T20:08:12.942Z,2025-03-29T22:29:44Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5607794795,141,15.5,5607794791,56,Back,5607794793,140,15.5,5607794797,212,11.1,5607794849,15,,5607794799,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094149,8,1,1,0,30,5x54jbfk11lrsmipgsx7cdbai,0,17.8,9.0,2025-03-29T20:08:13.291Z,2025-03-29T22:29:55Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5608380553,140,14.4,5607795187,56,Back,5608384619,233,5,5608380555,141,9.2,5608380559,213,3.10,5608380557,212,3.6,5608380585,286,,5608380579,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094159,5,74,1,0,30,daicfonrbj124lu2la2rctxck,1,81.1,88.8,2025-03-29T20:08:13.292Z,2025-03-29T22:29:55Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5607795217,56,Left,5608384635,233,8,5608038607,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094171,6,61,1,0,32,daicfonrbj124lu2la2rctxck,0,81.4,88.4,2025-03-29T20:08:15.524Z,2025-03-29T22:29:36Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5607795273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094237,11,1,1,0,38,5x54jbfk11lrsmipgsx7cdbai,0,14.0,12.9,2025-03-29T20:08:21.291Z,2025-03-29T22:29:52Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5607795601,157,,5607795605,140,25.1,5607795603,56,Back,5607795607,141,12.9,5607795611,213,0.00,5607795613,1,,5607795609,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094257,7,1,1,0,39,daicfonrbj124lu2la2rctxck,0,72.0,84.5,2025-03-29T20:08:22.348Z,2025-03-29T22:39:37Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5607795689,212,4.1,5607795691,213,5.83,5607795687,141,81.9,5607795683,56,Left,5607795681,3,,5607795685,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094191,9,1,1,0,39,5x54jbfk11lrsmipgsx7cdbai,1,18.9,7.0,2025-03-29T20:08:22.735Z,2025-03-29T20:16:14Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5607835349,140,18.5,5607835353,212,3.4,5607835351,141,11.9,5607835347,56,Back,5607835355,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793139365,392,50,1,0,42,5x54jbfk11lrsmipgsx7cdbai,1,28.4,27.8,2025-03-29T20:08:26.101Z,2025-03-29T22:34:48Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5608041143,285,,5608041141,56,Back,5608041223,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793139159,356,7,1,0,43,daicfonrbj124lu2la2rctxck,0,71.6,72.2,2025-03-29T20:08:26.102Z,2025-03-29T22:34:47Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5608039947,56,Center,5608039949,286,,5608041163,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094197,10,1,1,0,43,5x54jbfk11lrsmipgsx7cdbai,1,31.1,30.5,2025-03-29T20:08:26.901Z,2025-03-29T20:17:19Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5607840869,212,6.5,5607840867,141,34.6,5607840871,213,2.70,5607840863,56,Back,5607840865,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094289,12,1,1,0,44,5x54jbfk11lrsmipgsx7cdbai,0,25.0,26.2,2025-03-29T20:08:27.645Z,2025-03-29T20:08:29Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5607795855,56,Center,5607795853,157,,5607795857,140,62.0,5607795863,213,6.28,5607795859,141,25.8,5607795861,212,38.9,5607795865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094387,8,1,1,0,54,daicfonrbj124lu2la2rctxck,1,27.3,82.4,2025-03-29T20:08:37.260Z,2025-03-29T20:08:39Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5607796459,141,51.8,5607796461,212,20.9,5607796455,56,Back,5607796463,213,4.64,5607796457,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094471,9,1,1,0,56,daicfonrbj124lu2la2rctxck,1,26.1,48.8,2025-03-29T20:08:39.196Z,2025-03-29T20:08:44Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5607796975,212,54.9,5607796967,56,Center,5607796971,140,75.1,5607796973,141,77.0,5607796977,213,0.36,5607796965,157,,5607796979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094479,10,44,1,1,1,daicfonrbj124lu2la2rctxck,1,73.7,68.2,2025-03-29T20:08:44.196Z,2025-03-29T22:35:08Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5607797035,286,,5607797095,233,13,5607797033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094481,13,44,1,1,1,5x54jbfk11lrsmipgsx7cdbai,0,26.3,31.8,2025-03-29T20:08:44.197Z,2025-03-29T22:35:08Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5607797117,233,10,5607797047,285,,5607797045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094489,11,1,1,1,1,daicfonrbj124lu2la2rctxck,0,75.1,77.0,2025-03-29T20:08:44.740Z,2025-03-29T20:08:45Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5607797089,141,77.0,5607797083,3,,5607797091,212,2.1,5607797093,213,0.00,5607797085,56,Center,5607797087,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094503,14,43,1,1,2,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-29T20:08:45.976Z,2025-03-29T20:18:18Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5607797153,56,Back,5607846351,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094551,15,12,1,1,5,5x54jbfk11lrsmipgsx7cdbai,1,22.6,29.5,2025-03-29T20:08:48.398Z,2025-03-29T20:08:49Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5607797421,56,Back,5607797431,213,0.06,5607797425,141,30.6,5607797429,212,12.0,5607797423,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094561,16,1,1,1,6,5x54jbfk11lrsmipgsx7cdbai,1,34.0,30.6,2025-03-29T20:08:49.709Z,2025-03-29T20:08:51Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5607797497,141,24.1,5607797501,213,3.86,5607797499,212,6.7,5607797491,3,,5607797495,140,29.2,5607797493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094573,17,1,1,1,7,5x54jbfk11lrsmipgsx7cdbai,1,29.0,24.1,2025-03-29T20:08:51.013Z,2025-03-29T23:13:30Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5607797543,140,56.4,5607797541,56,Center,5607797545,141,33.0,5607797549,213,0.21,5607797539,155,,5607797547,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100903,84,1,1,1,8,5x54jbfk11lrsmipgsx7cdbai,1,58.3,21.7,2025-03-29T20:08:51.253Z,2025-03-29T20:19:10Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5607850541,3,,5607850545,140,41.7,5607850543,56,Back,5607850555,213,2.38,5607850549,141,46.2,5607850553,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094651,18,1,1,1,11,5x54jbfk11lrsmipgsx7cdbai,1,42.1,36.9,2025-03-29T20:08:54.205Z,2025-03-29T20:08:56Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5607798009,141,79.0,5607798013,213,1.68,5607798007,140,39.0,5607798011,212,28.8,5607798005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094701,19,1,1,1,15,5x54jbfk11lrsmipgsx7cdbai,1,32.0,90.3,2025-03-29T20:08:58.262Z,2025-03-29T20:08:59Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5607798369,56,Back,5607798373,141,78.5,5607798371,140,28.3,5607798375,212,8.9,5607798377,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094733,20,1,1,1,16,5x54jbfk11lrsmipgsx7cdbai,1,28.3,78.5,2025-03-29T20:08:59.669Z,2025-03-29T20:09:02Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5607798549,140,32.9,5607798553,141,77.0,5607798555,212,4.9,5607798557,213,6.08,5607798545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094745,21,1,1,1,18,5x54jbfk11lrsmipgsx7cdbai,1,32.9,77.0,2025-03-29T20:09:01.949Z,2025-03-29T20:09:03Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5607798617,56,Back,5607798623,212,10.5,5607798621,141,73.6,5607798619,140,23.1,5607798625,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094809,22,1,1,1,20,5x54jbfk11lrsmipgsx7cdbai,1,23.1,73.6,2025-03-29T20:09:03.149Z,2025-03-29T20:20:05Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5607798977,140,23.7,5607798983,213,4.74,5607798973,56,Back,5607798981,212,21.8,5607798979,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094861,23,1,1,1,24,5x54jbfk11lrsmipgsx7cdbai,1,24.9,38.2,2025-03-29T20:09:07.229Z,2025-03-29T20:09:11Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5607799297,141,15.2,5607799301,213,5.69,5607799295,140,46.9,5607799293,56,Back,5607799299,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094893,24,1,1,1,28,5x54jbfk11lrsmipgsx7cdbai,1,64.0,13.4,2025-03-29T20:09:11.588Z,2025-03-29T20:09:14Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5607799481,212,22.2,5607799479,141,5.8,5607799475,56,Right,5607799477,140,84.6,5607799483,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094917,25,1,1,1,30,5x54jbfk11lrsmipgsx7cdbai,1,85.7,5.8,2025-03-29T20:09:13.988Z,2025-03-29T20:09:15Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5607799643,141,13.7,5607799639,56,Right,5607799641,140,94.6,5607799645,212,10.8,5607799647,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793094933,26,1,1,1,32,5x54jbfk11lrsmipgsx7cdbai,1,94.6,13.7,2025-03-29T20:09:15.477Z,2025-03-29T20:22:09Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5607799713,141,45.4,5607799711,140,87.4,5607799707,56,Center,5607799715,212,22.8,5607799767,155,,5607799697,2,,5607799721,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793100935,85,61,1,1,33,5x54jbfk11lrsmipgsx7cdbai,0,88.5,46.6,2025-03-29T20:09:16.179Z,2025-03-29T20:22:07Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5607864881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095027,13,1,1,1,38,daicfonrbj124lu2la2rctxck,1,25.7,34.4,2025-03-29T20:09:21.988Z,2025-03-29T20:09:25Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5607800335,56,Back,5607800337,140,17.5,5607800343,213,4.14,5607800339,141,14.9,5607800341,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095053,14,1,1,1,41,daicfonrbj124lu2la2rctxck,0,18.2,13.6,2025-03-29T20:09:24.988Z,2025-03-29T21:07:35Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5607800543,212,47.2,5607800537,56,Right,5608046517,157,,5607800539,140,62.9,5607800541,141,20.5,5607800547,1,,5607800545,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095069,27,1,1,1,45,5x54jbfk11lrsmipgsx7cdbai,0,33.2,70.5,2025-03-29T20:09:28.253Z,2025-03-29T20:09:29Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5607800637,213,0.40,5607800635,212,13.4,5607800627,3,,5607800631,140,44.9,5607800629,56,Back,5607800633,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095141,15,1,1,1,51,daicfonrbj124lu2la2rctxck,1,49.3,3.4,2025-03-29T20:09:34.476Z,2025-03-29T20:09:35Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5607801037,212,7.3,5607801039,213,2.89,5607801035,141,6.1,5607801031,56,Back,5607801033,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095171,16,1,1,1,52,daicfonrbj124lu2la2rctxck,1,42.6,6.1,2025-03-29T20:09:35.485Z,2025-03-29T20:09:39Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5607801263,56,Back,5607801269,212,13.9,5607801265,140,31.3,5607801267,141,16.7,5607801271,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095197,17,1,1,1,56,daicfonrbj124lu2la2rctxck,1,31.3,16.7,2025-03-29T20:09:39.740Z,2025-03-29T21:08:37Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5607801389,141,48.1,5607801391,212,21.9,5607801393,213,1.80,5607801387,140,26.6,5607801385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095229,18,1,1,1,57,daicfonrbj124lu2la2rctxck,1,26.6,48.1,2025-03-29T20:09:40.836Z,2025-03-29T20:09:43Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5607801573,213,0.82,5607801569,141,59.6,5607801567,140,33.6,5607801571,212,10.7,5607801565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095261,19,1,1,2,0,daicfonrbj124lu2la2rctxck,1,33.6,59.6,2025-03-29T20:09:43.221Z,2025-03-29T20:09:46Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5607801787,56,Back,5607801793,212,12.3,5607801791,141,43.0,5607801789,140,28.9,5607801795,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095335,20,1,1,2,3,daicfonrbj124lu2la2rctxck,1,30.0,43.4,2025-03-29T20:09:46.380Z,2025-03-29T20:09:49Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5607802073,141,74.3,5607802069,56,Back,5607802077,213,1.66,5607802075,212,21.1,5607802071,140,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095415,21,1,1,2,6,daicfonrbj124lu2la2rctxck,1,28.4,74.7,2025-03-29T20:09:49.732Z,2025-03-29T20:09:56Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5607802549,140,68.6,5607802553,212,63.2,5607802551,141,5.5,5607802547,56,Right,5607802555,213,5.44,5607802543,155,,5607802557,1,,5607802545,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095487,22,1,1,2,13,daicfonrbj124lu2la2rctxck,1,68.6,5.5,2025-03-29T20:09:56.716Z,2025-03-29T20:10:01Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5607802953,56,Right,5607802955,140,60.2,5607802959,212,10.1,5607802961,213,2.63,5607802957,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095493,23,1,1,2,18,daicfonrbj124lu2la2rctxck,1,56.4,14.6,2025-03-29T20:10:01.215Z,2025-03-29T20:10:37Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5607806211,213,2.05,5607806207,141,20.5,5607806199,56,Right,5607806209,212,4.5,5607806203,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095533,24,1,1,2,19,daicfonrbj124lu2la2rctxck,1,45.0,16.6,2025-03-29T20:10:02.516Z,2025-03-29T20:10:04Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5607803199,141,26.5,5607803201,212,14.3,5607803203,213,0.49,5607803197,140,57.0,5607803195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095549,25,1,1,2,21,daicfonrbj124lu2la2rctxck,1,57.0,26.5,2025-03-29T20:10:04.588Z,2025-03-29T20:10:05Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5607803285,213,2.25,5607803279,140,45.5,5607803281,141,48.5,5607803277,56,Back,5607803283,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095577,26,1,1,2,22,daicfonrbj124lu2la2rctxck,1,45.5,48.5,2025-03-29T20:10:05.732Z,2025-03-29T20:10:08Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5607803485,140,52.9,5607803487,141,67.8,5607803491,213,1.04,5607803483,56,Center,5607803489,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095615,27,1,1,2,25,daicfonrbj124lu2la2rctxck,1,52.9,67.8,2025-03-29T20:10:08.124Z,2025-03-29T20:10:11Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5607803727,212,12.6,5607803729,213,6.00,5607803721,56,Center,5607803725,141,62.6,5607803723,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095627,28,61,1,2,28,daicfonrbj124lu2la2rctxck,0,64.4,62.6,2025-03-29T20:10:11.422Z,2025-03-29T21:09:14Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5607803771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793095701,29,1,1,2,30,5x54jbfk11lrsmipgsx7cdbai,1,32.5,29.1,2025-03-29T20:10:13.389Z,2025-03-29T20:10:17Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5607804169,213,6.00,5607804163,140,58.4,5607804161,56,Right,5607804165,141,17.3,5607804167,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
