id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/14/value
2816140699,4,4,1,0,11,bu5w8wprynlj9mvphvy8sd94f,0,26.1,71.6,2025-05-17T23:38:25.007Z,2025-05-18T01:54:12Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734856121,265,,5734856119,152,,5734856123,285,,5734856113,13,,5734856117,56,Back,5734856147,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141349,8,15,1,1,8,5x54jbfk11lrsmipgsx7cdbai,1,77.3,30.7,2025-05-17T23:39:22.846Z,2025-05-17T23:39:30Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5734859341,26,,5734859817,233,5,5734859567,20,,5734859789,103,5.7,5734859345,56,Center,5734859343,18,,5734859797,147,47.7,5734859783,78,,5734859785,102,48.9,5734859793,458,5734859795,146,99.4,,,,,,,,,,,,,,,,,,,
2816141373,5,10,1,1,8,bu5w8wprynlj9mvphvy8sd94f,1,2.0,51.3,2025-05-17T23:39:22.946Z,2025-05-17T23:39:31Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5734859455,178,,5734859833,233,8,5734859661,177,,5734859459,56,Back,5734859457,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141537,7,1,1,1,23,bu5w8wprynlj9mvphvy8sd94f,1,10.8,39.2,2025-05-17T23:39:37.626Z,2025-05-17T23:39:39Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5734860263,56,Back,5734860261,123,,5734860265,140,20.5,5734860271,213,1.06,5734860269,212,20.9,5734860267,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141573,8,1,1,1,25,bu5w8wprynlj9mvphvy8sd94f,1,20.5,66.1,2025-05-17T23:39:39.475Z,2025-05-17T23:39:42Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5734860435,56,Back,5734860439,141,90.9,5734860441,212,18.4,5734860443,213,1.15,5734860437,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141597,9,1,1,1,28,bu5w8wprynlj9mvphvy8sd94f,1,25.6,90.2,2025-05-17T23:39:42.530Z,2025-05-17T23:40:35Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734860557,212,13.0,5734860549,140,14.0,5734860547,56,Back,5734860553,141,83.6,5734860561,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141645,10,1,1,1,30,bu5w8wprynlj9mvphvy8sd94f,1,15.3,86.2,2025-05-17T23:39:44.485Z,2025-05-17T23:39:47Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5734860687,140,19.2,5734860689,141,96.5,5734860691,212,8.1,5734860693,213,1.04,5734860685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141657,11,1,1,1,33,bu5w8wprynlj9mvphvy8sd94f,1,22.9,95.6,2025-05-17T23:39:47.133Z,2025-05-17T23:40:40Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734860753,213,4.92,5734860751,212,10.5,5734860747,140,25.0,5734860745,56,Back,5734860749,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141667,12,1,1,1,34,bu5w8wprynlj9mvphvy8sd94f,1,25.0,80.5,2025-05-17T23:39:48.570Z,2025-05-17T23:39:49Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734860807,212,9.3,5734860805,141,70.2,5734860801,56,Back,5734860803,140,30.8,5734860809,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141701,13,1,1,1,35,bu5w8wprynlj9mvphvy8sd94f,1,30.8,70.2,2025-05-17T23:39:49.642Z,2025-05-17T23:39:52Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5734860959,213,4.40,5734860957,212,21.5,5734860955,141,40.1,5734860951,56,Back,5734860953,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141751,14,1,1,1,38,bu5w8wprynlj9mvphvy8sd94f,1,24.5,40.1,2025-05-17T23:39:52.404Z,2025-05-17T23:39:57Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734861189,213,5.29,5734861187,212,27.3,5734861185,141,6.4,5734861181,56,Back,5734861183,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141801,15,1,1,1,42,bu5w8wprynlj9mvphvy8sd94f,1,37.7,7.0,2025-05-17T23:39:56.895Z,2025-05-17T23:40:01Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5734861445,213,2.17,5734861439,140,30.4,5734861437,56,Back,5734861441,141,23.6,5734861443,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141837,16,1,1,1,47,bu5w8wprynlj9mvphvy8sd94f,1,30.4,23.6,2025-05-17T23:40:01.306Z,2025-05-17T23:40:04Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734861637,140,35.9,5734861645,212,13.2,5734861639,141,6.1,5734861649,213,5.16,5734861633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141867,17,1,1,1,49,bu5w8wprynlj9mvphvy8sd94f,1,35.1,9.4,2025-05-17T23:40:03.882Z,2025-05-17T23:40:06Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5734861823,213,1.95,5734861817,140,29.8,5734861821,212,14.9,5734861819,141,29.7,5734861815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141929,18,1,1,1,52,bu5w8wprynlj9mvphvy8sd94f,1,28.1,37.7,2025-05-17T23:40:06.475Z,2025-05-17T23:40:11Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734862141,213,1.47,5734862139,212,27.0,5734862137,141,77.2,5734862133,56,Back,5734862135,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141945,19,1,1,1,57,bu5w8wprynlj9mvphvy8sd94f,1,30.8,78.2,2025-05-17T23:40:11.226Z,2025-05-17T23:40:13Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5734862217,141,94.1,5734862221,213,0.93,5734862219,212,13.4,5734862215,140,38.4,5734862213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816141971,20,1,1,1,58,bu5w8wprynlj9mvphvy8sd94f,1,37.8,93.6,2025-05-17T23:40:12.937Z,2025-05-17T23:40:14Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734862315,56,Back,5734862323,213,4.49,5734862317,140,35.8,5734862321,212,9.5,5734862319,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142013,21,1,1,2,0,bu5w8wprynlj9mvphvy8sd94f,0,35.8,80.0,2025-05-17T23:40:14.177Z,2025-05-17T23:40:17Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734862569,212,25.0,5734862567,141,100.0,5734862571,213,0.63,5734862565,140,55.0,5734862563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142227,9,5,1,2,3,5x54jbfk11lrsmipgsx7cdbai,1,43.6,-1.6,2025-05-17T23:40:17.666Z,2025-05-18T01:54:39Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5734863603,347,,5734863699,233,22,5734863599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142023,22,5,1,2,3,bu5w8wprynlj9mvphvy8sd94f,0,56.4,101.6,2025-05-17T23:40:17.666Z,2025-05-18T01:54:39Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734863713,233,9,5734862607,347,,5734862605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142259,10,1,1,2,21,5x54jbfk11lrsmipgsx7cdbai,1,41.4,0.0,2025-05-17T23:40:35.704Z,2025-05-17T23:40:39Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5734863745,107,,5734863749,140,34.3,5734863753,212,15.0,5734863751,141,17.7,5734863755,213,2.09,5734863747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142281,11,1,1,2,24,5x54jbfk11lrsmipgsx7cdbai,1,34.3,17.9,2025-05-17T23:40:38.944Z,2025-05-17T23:40:40Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734863879,212,8.0,5734863871,140,41.5,5734863881,213,0.35,5734863869,56,Back,5734863875,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142289,12,1,1,2,26,5x54jbfk11lrsmipgsx7cdbai,0,41.5,21.9,2025-05-17T23:40:40.413Z,2025-05-18T00:35:01Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5734863915,140,40.6,5734863913,56,Back,5735041829,233,23,5734863919,212,0.9,5734863921,213,3.14,5735041833,286,,5735041827,236,,5734863917,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142327,23,74,1,2,26,bu5w8wprynlj9mvphvy8sd94f,1,60.0,72.4,2025-05-17T23:40:40.414Z,2025-05-18T01:55:22Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5735041799,56,Center,5735041835,233,12,5735041801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142331,24,1,1,2,30,bu5w8wprynlj9mvphvy8sd94f,1,56.0,69.7,2025-05-17T23:40:44.961Z,2025-05-18T00:35:24Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5735042649,56,Left,5735042657,213,1.04,5735042655,212,11.0,5735042653,141,83.6,5735042651,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142393,26,1,1,2,32,bu5w8wprynlj9mvphvy8sd94f,1,57.5,68.2,2025-05-17T23:40:46.988Z,2025-05-18T00:35:36Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734864399,212,9.8,5734864397,141,57.0,5734864395,140,51.6,5734864401,213,4.03,5734864393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142405,27,1,1,2,34,bu5w8wprynlj9mvphvy8sd94f,0,51.6,57.0,2025-05-17T23:40:48.409Z,2025-05-18T00:36:45Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5734864459,141,66.4,5734864457,140,56.6,5734864463,213,0.88,5734864455,56,Center,5734864461,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142359,13,1,1,2,34,5x54jbfk11lrsmipgsx7cdbai,0,36.8,27.6,2025-05-17T23:40:48.508Z,2025-05-18T03:06:42Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734864207,141,28.0,5734864211,212,5.3,5734864213,213,0.05,5734864199,56,Back,5734864203,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142433,28,1,1,2,35,bu5w8wprynlj9mvphvy8sd94f,1,62.0,73.6,2025-05-17T23:40:49.433Z,2025-05-18T00:36:46Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734864637,140,56.8,5734864635,56,Center,5734864643,213,4.12,5734864641,212,9.8,5734864639,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816175705,303,1,1,2,36,bu5w8wprynlj9mvphvy8sd94f,1,52.7,62.9,2025-05-17T23:40:49.995Z,2025-05-18T00:36:25Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5735045523,56,Center,5735045531,213,1.22,5735045525,140,55.0,5735045529,212,7.0,5735045527,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816175807,304,1,1,2,37,bu5w8wprynlj9mvphvy8sd94f,1,55.6,68.2,2025-05-17T23:40:50.995Z,2025-05-18T00:36:37Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5735046065,56,Left,5735046071,212,14.4,5735046073,213,1.01,5735046067,140,62.9,5735046069,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142437,29,1,1,2,37,bu5w8wprynlj9mvphvy8sd94f,0,62.2,80.2,2025-05-17T23:40:51.961Z,2025-05-18T00:36:43Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5734864681,155,,5734864683,56,Center,5734864685,140,88.3,5734864693,1,,5734864691,213,5.57,5734864689,212,36.3,5734864687,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142523,15,1,1,2,41,5x54jbfk11lrsmipgsx7cdbai,1,11.1,47.2,2025-05-17T23:40:55.756Z,2025-05-17T23:40:59Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5734865059,56,Back,5734865065,212,14.4,5734865061,140,24.2,5734865063,141,40.7,5734865067,213,5.97,5734865057,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142625,16,1,1,2,44,5x54jbfk11lrsmipgsx7cdbai,1,25.4,41.3,2025-05-17T23:40:58.901Z,2025-05-17T23:41:07Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734865599,213,1.74,5734865595,141,72.3,5734865591,56,Back,5734865593,140,21.9,5734865597,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142695,17,1,1,2,53,5x54jbfk11lrsmipgsx7cdbai,1,25.4,66.4,2025-05-17T23:41:07.005Z,2025-05-17T23:41:12Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734865973,141,27.3,5734865971,140,26.6,5734865969,56,Back,5734865975,212,26.6,5734865977,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142747,18,1,1,2,58,5x54jbfk11lrsmipgsx7cdbai,1,30.8,24.1,2025-05-17T23:41:12.040Z,2025-05-17T23:41:16Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5734866293,1,,5734866291,213,6.25,5734866287,141,20.4,5734866289,212,70.9,5734866281,157,,5734866283,56,Right,5734866285,140,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142755,19,1,1,3,2,5x54jbfk11lrsmipgsx7cdbai,0,98.3,20.4,2025-05-17T23:41:16.589Z,2025-05-17T23:41:17Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5734866345,56,Center,5734866351,212,8.7,5734866353,213,1.74,5734866347,140,96.9,5734866349,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142797,30,12,1,3,2,bu5w8wprynlj9mvphvy8sd94f,1,6.1,52.5,2025-05-17T23:41:16.937Z,2025-05-17T23:41:21Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734866595,141,55.2,5734866591,56,Back,5734866593,140,15.5,5734866597,212,10.0,5734866599,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142805,31,12,1,3,6,bu5w8wprynlj9mvphvy8sd94f,1,15.5,55.2,2025-05-17T23:41:20.889Z,2025-05-17T23:41:22Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734866651,213,1.18,5734866643,56,Back,5734866645,140,19.5,5734866697,15,,5734866647,141,70.0,5734866649,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816142897,32,1,1,3,8,bu5w8wprynlj9mvphvy8sd94f,1,19.5,70.0,2025-05-17T23:41:22.650Z,2025-05-17T23:41:29Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5734867229,213,0.42,5734867213,155,,5734867215,56,Back,5734867225,212,28.2,5734867221,141,86.8,5734867217,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816143449,34,1,1,3,17,bu5w8wprynlj9mvphvy8sd94f,1,62.4,47.6,2025-05-17T23:41:31.499Z,2025-05-18T00:21:11Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,1.0,,5734870395,141,53.9,5734870393,140,85.2,5734872057,154,,5734870391,56,Center,5734870399,213,0.18,5734872053,210,16,5734870397,212,24.3,5735003925,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816143561,35,16,1,3,26,bu5w8wprynlj9mvphvy8sd94f,1,85.5,53.6,2025-05-17T23:41:40.569Z,2025-05-18T03:31:17Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5734872111,78,,5734871441,375,03:25.649,5734872139,230,92.8,5734870985,56,Center,5734872131,215,,5734872121,102,49.0,5734871433,72,,5734870983,17,,5734871437,374,2025-05-18 00:41:39.644,5735004003,23,5734872113,29,,5734872141,231,52.5,5734872115,154,5734872123,103,5.7,5734872127,214,5735493723,89,5734872117,55,34,,,,
2816143711,20,1,1,4,22,5x54jbfk11lrsmipgsx7cdbai,1,50.1,49.9,2025-05-17T23:42:36.427Z,2025-05-17T23:43:17Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5734871695,56,Back,5734874095,189,,5734871699,141,36.0,5734871705,279,G,5734871703,213,3.66,5734871701,212,18.9,5734871697,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816143739,21,1,1,4,24,5x54jbfk11lrsmipgsx7cdbai,1,34.5,36.0,2025-05-17T23:42:38.331Z,2025-05-17T23:43:17Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734871887,213,2.15,5734874131,189,,5734871885,212,9.0,5734871883,141,47.0,5734871881,140,29.8,5734871879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816143773,22,1,1,4,27,5x54jbfk11lrsmipgsx7cdbai,1,29.9,47.3,2025-05-17T23:42:41.116Z,2025-05-17T23:42:44Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734872157,141,77.3,5734872159,212,20.4,5734872153,56,Back,5734872161,213,1.57,5734872155,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816143805,23,1,1,4,29,5x54jbfk11lrsmipgsx7cdbai,1,30.0,77.3,2025-05-17T23:42:43.255Z,2025-05-17T23:42:45Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734872325,213,4.80,5734872323,212,18.8,5734872317,56,Back,5734872321,141,49.7,5734872319,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816143847,24,1,1,4,31,5x54jbfk11lrsmipgsx7cdbai,1,31.5,49.7,2025-05-17T23:42:45.771Z,2025-05-17T23:42:49Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734872563,212,20.1,5734872561,141,21.3,5734872565,213,4.99,5734872559,140,36.8,5734872557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
