id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2791402109,745,1,1,0,10,7neuneh44n9rtsfsh6r0sb9no,0,26.3,85.9,2025-03-23T02:11:31.068Z,2025-03-24T07:06:12Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5598574307,1,,5598574303,212,3.2,5598574299,140,29.1,5598574301,141,87.6,5598574297,56,Back,5598574305,213,0.37,5598574295,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046121,8,61,1,0,10,ak0rmms5xl49w57i2rvid1tk9,1,72.1,14.6,2025-03-23T02:11:31.180Z,2025-03-24T07:06:22Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5596639985,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064765,383,83,1,0,11,7neuneh44n9rtsfsh6r0sb9no,0,31.4,63.1,2025-03-23T02:11:31.834Z,2025-03-24T07:06:43Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5596722111,399,b74yslq3huyhvwrhrebz0o3ys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046159,11,1,1,0,11,ak0rmms5xl49w57i2rvid1tk9,0,77.1,32.3,2025-03-23T02:11:32.356Z,2025-03-24T07:07:13Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5596613787,56,Center,5596613789,140,77.1,5596613795,213,4.71,5596613791,141,30.7,5596613793,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046171,5,61,1,0,11,7neuneh44n9rtsfsh6r0sb9no,1,28.7,78.2,2025-03-23T02:11:32.450Z,2025-03-24T07:07:10Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5596613837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046139,4,43,1,0,12,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-23T02:11:33.249Z,2025-03-24T07:07:28Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5596613667,157,0,5596613677,213,5.65,5596613669,56,Back,5596613679,1,0,5596613673,141,76.0,5596613671,140,34.5,5596613675,212,12.1,5598574569,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046185,12,1,1,0,16,ak0rmms5xl49w57i2rvid1tk9,0,75.4,22.9,2025-03-23T02:11:37.692Z,2025-03-24T07:07:34Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5598574583,224,,5596613937,212,12.3,5596613925,2,,5598574585,20,,5596613931,140,84.6,5596613941,213,0.67,5596613929,56,Center,5596613933,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046189,6,61,1,0,18,7neuneh44n9rtsfsh6r0sb9no,1,15.4,70.5,2025-03-23T02:11:38.978Z,2025-03-23T02:11:39Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5596613965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046209,13,1,1,0,20,ak0rmms5xl49w57i2rvid1tk9,0,78.6,11.5,2025-03-23T02:11:41.204Z,2025-03-24T07:07:42Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5596713815,212,26.3,5596713809,56,Center,5598574607,72,,5596713817,213,1.08,5596713813,141,45.6,5596713805,2,,5596713811,140,90.5,5598574605,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046231,7,61,1,0,23,7neuneh44n9rtsfsh6r0sb9no,1,17.4,80.3,2025-03-23T02:11:44.049Z,2025-03-23T03:13:28Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5596614155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046239,9,4,1,0,25,7neuneh44n9rtsfsh6r0sb9no,1,25.3,88.6,2025-03-23T02:11:46.352Z,2025-03-23T04:46:56Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5596614333,152,,5596614197,56,Back,5596614331,13,,5596614199,285,,5596614335,265,,5596614387,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046257,14,43,1,0,25,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-23T02:11:46.353Z,2025-03-23T03:07:36Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5596714187,144,7,5596614289,56,Right,5596614291,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046261,15,4,1,0,25,ak0rmms5xl49w57i2rvid1tk9,0,74.7,11.4,2025-03-23T02:11:46.353Z,2025-03-23T04:46:56Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5596614309,152,,5596614307,56,Right,5596614313,286,,5596614311,265,,5596614391,233,9,5596614305,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046403,10,1,1,0,54,7neuneh44n9rtsfsh6r0sb9no,0,21.4,91.5,2025-03-23T02:12:15.417Z,2025-03-23T02:12:18Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5596615165,1,,5596615159,141,86.9,5596615149,5,,5596615157,140,73.0,5596615163,213,6.23,5596615161,212,54.3,5596615151,157,,5596615153,152,,5596615155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046409,16,44,1,0,57,ak0rmms5xl49w57i2rvid1tk9,1,32.2,16.5,2025-03-23T02:12:17.896Z,2025-03-23T04:56:22Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5596615175,285,,5596615191,233,11,5596615173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046407,11,44,1,0,57,7neuneh44n9rtsfsh6r0sb9no,0,67.8,83.5,2025-03-23T02:12:17.897Z,2025-03-23T04:56:23Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5596615169,56,Left,5596615171,286,,5596615211,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046419,17,1,1,0,58,ak0rmms5xl49w57i2rvid1tk9,0,41.1,22.2,2025-03-23T02:12:18.876Z,2025-03-23T02:12:20Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5596615261,213,4.93,5596615259,212,16.2,5596615257,141,0.0,5596615255,140,44.5,5596615251,3,,5596615253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046539,12,5,1,0,58,7neuneh44n9rtsfsh6r0sb9no,1,59.9,101.5,2025-03-23T02:12:19.156Z,2025-03-23T05:05:03Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5596615903,233,18,5596615877,56,Left,5596615879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046423,18,5,1,0,58,ak0rmms5xl49w57i2rvid1tk9,0,40.1,-1.5,2025-03-23T02:12:19.156Z,2025-03-23T05:05:04Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5596615277,347,,5596615925,233,12,5596615275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046551,13,1,1,1,17,7neuneh44n9rtsfsh6r0sb9no,1,67.5,100.0,2025-03-23T02:12:38.657Z,2025-03-23T02:12:40Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5596615935,140,67.4,5596615933,56,Left,5596615941,213,4.70,5596615931,107,,5596615937,141,88.6,5596615939,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046561,14,1,1,1,18,7neuneh44n9rtsfsh6r0sb9no,1,67.4,88.6,2025-03-23T02:12:39.590Z,2025-03-23T02:12:41Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5596615993,56,Left,5596615997,141,96.0,5596615999,212,7.5,5596615995,140,72.7,5596616001,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046573,15,1,1,1,20,7neuneh44n9rtsfsh6r0sb9no,1,74.8,96.9,2025-03-23T02:12:41.633Z,2025-03-23T02:12:42Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5596616069,56,Left,5596616077,213,4.10,5596616075,212,7.5,5596616071,140,70.7,5596616073,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046591,16,1,1,1,21,7neuneh44n9rtsfsh6r0sb9no,1,70.7,87.8,2025-03-23T02:12:42.625Z,2025-03-23T02:12:43Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5596616185,141,89.7,5596616189,213,0.19,5596616181,56,Left,5596616187,212,6.7,5596616183,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046599,17,61,1,1,22,7neuneh44n9rtsfsh6r0sb9no,0,77.0,89.7,2025-03-23T02:12:43.742Z,2025-03-23T02:12:44Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5596616223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046671,19,12,1,1,23,ak0rmms5xl49w57i2rvid1tk9,1,15.1,24.4,2025-03-23T02:12:44.019Z,2025-03-24T07:08:29Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5596616615,141,6.6,5596616611,56,Back,5596616619,213,5.92,5596616613,140,45.2,5596616617,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046655,18,1,1,1,26,7neuneh44n9rtsfsh6r0sb9no,1,57.9,94.7,2025-03-23T02:12:47.024Z,2025-03-23T02:12:50Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5596616507,213,5.96,5596616505,212,14.0,5596616501,140,70.5,5596616499,56,Left,5596616497,3,,5596616503,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046663,19,1,1,1,29,7neuneh44n9rtsfsh6r0sb9no,0,63.5,75.0,2025-03-23T02:12:50.184Z,2025-03-24T07:08:42Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5596616545,140,73.2,5596616541,3,,5596616543,56,Center,5596616551,213,6.06,5596616549,212,10.4,5596616547,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046673,20,1,1,1,30,ak0rmms5xl49w57i2rvid1tk9,0,26.5,28.4,2025-03-23T02:12:51.716Z,2025-03-24T07:08:46Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5596616623,56,Back,5596616621,157,,5596616625,140,33.0,5596616627,141,28.2,5596616633,1,,5596616631,213,6.26,5596616629,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046679,20,1,1,1,31,7neuneh44n9rtsfsh6r0sb9no,0,67.1,73.2,2025-03-23T02:12:52.560Z,2025-03-24T07:08:55Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5596616665,140,70.8,5596616671,213,6.14,5596616669,212,3.9,5596616663,56,Center,5596616667,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046687,21,12,1,1,32,ak0rmms5xl49w57i2rvid1tk9,1,26.6,30.1,2025-03-23T02:12:53.092Z,2025-03-24T07:09:05Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5596616711,141,21.5,5596616713,212,14.5,5596616707,56,Back,5596616709,140,39.2,5596616715,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046705,21,1,1,1,34,7neuneh44n9rtsfsh6r0sb9no,1,60.4,72.4,2025-03-23T02:12:55.528Z,2025-03-24T07:09:55Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5596616805,141,83.0,5596616809,213,0.89,5596616801,56,Left,5596616807,212,9.3,5596616803,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791402255,746,1,1,1,35,7neuneh44n9rtsfsh6r0sb9no,1,68.5,83.3,2025-03-23T02:12:56.614Z,2025-03-24T07:09:55Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5598575237,213,3.73,5598575235,212,6.0,5598575233,141,78.4,5598575231,140,63.7,5598575229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046721,22,1,1,1,36,7neuneh44n9rtsfsh6r0sb9no,0,67.6,87.5,2025-03-23T02:12:57.329Z,2025-03-24T07:09:58Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5596616885,212,8.8,5596616883,141,81.5,5596616887,213,3.63,5596616881,140,60.2,5596616879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046717,22,8,1,1,37,ak0rmms5xl49w57i2rvid1tk9,1,38.2,25.0,2025-03-23T02:12:58.068Z,2025-03-24T07:10:03Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5596616865,56,Back,5598575267,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046735,24,1,1,1,38,ak0rmms5xl49w57i2rvid1tk9,0,37.7,28.0,2025-03-23T02:12:59.501Z,2025-03-24T07:10:10Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5596616965,141,38.3,5596616967,212,8.9,5596616963,140,42.9,5596616961,56,Back,5596616969,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046769,23,8,1,1,40,7neuneh44n9rtsfsh6r0sb9no,1,57.8,59.9,2025-03-23T02:13:01.721Z,2025-03-24T07:10:15Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5596724369,56,Center,5598575283,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065415,384,50,1,1,41,7neuneh44n9rtsfsh6r0sb9no,1,60.3,51.9,2025-03-23T02:13:01.834Z,2025-03-23T05:03:56Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5596725891,286,,5596725915,233,25,5596725889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046757,25,7,1,1,41,ak0rmms5xl49w57i2rvid1tk9,0,39.7,48.1,2025-03-23T02:13:01.835Z,2025-03-24T07:10:25Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5596716023,285,,5598575313,385,,5596725897,233,384,5596617113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046777,25,1,1,1,44,7neuneh44n9rtsfsh6r0sb9no,1,61.7,42.5,2025-03-23T02:13:05.144Z,2025-03-23T03:16:05Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5596726557,212,8.9,5596726559,213,6.04,5596726555,141,39.3,5596726553,140,69.9,5596726551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046779,26,1,1,1,44,7neuneh44n9rtsfsh6r0sb9no,1,71.8,37.4,2025-03-23T02:13:05.240Z,2025-03-23T03:15:56Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5596726889,140,70.7,5596726895,213,4.62,5596726887,56,Right,5596726893,212,12.6,5596726891,141,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046803,27,1,1,1,47,7neuneh44n9rtsfsh6r0sb9no,1,64.9,10.1,2025-03-23T02:13:08.049Z,2025-03-23T02:13:09Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5596617341,213,2.66,5596617333,56,Right,5596617335,140,54.6,5596617339,212,12.2,5596617337,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046821,28,1,1,1,48,7neuneh44n9rtsfsh6r0sb9no,1,55.2,22.8,2025-03-23T02:13:09.665Z,2025-03-23T02:13:13Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5596617445,140,46.6,5596617451,213,1.97,5596617447,141,54.2,5596617443,56,Back,5596617449,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046831,29,1,1,1,52,7neuneh44n9rtsfsh6r0sb9no,1,45.7,51.6,2025-03-23T02:13:12.937Z,2025-03-23T02:13:14Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5596617519,1,,5596617517,213,5.19,5596617511,140,59.8,5596617513,141,9.8,5596617515,212,32.0,5596617509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046861,30,1,1,1,53,7neuneh44n9rtsfsh6r0sb9no,1,59.9,7.6,2025-03-23T02:13:14.673Z,2025-03-23T02:13:19Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5596617657,56,Back,5596617665,213,2.47,5596617659,140,46.7,5596617661,141,23.9,5596617663,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791046879,31,1,1,1,58,7neuneh44n9rtsfsh6r0sb9no,0,46.2,25.0,2025-03-23T02:13:18.897Z,2025-03-23T02:13:20Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5596617777,213,5.41,5596617773,141,0.0,5596617771,140,60.2,5596617769,56,Right,5596617775,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
