id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2821734339,34,1,1,0,11,ck22dnk93ng8ax7wonlff7yms,1,37.2,52.1,2025-06-08T02:07:18.959Z,2025-06-08T02:13:41Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5766054653,140,38.6,5766054659,213,1.47,5766054655,141,73.4,5766054651,56,Back,5766054657,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821733839,6,43,1,0,11,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-08T02:07:44.443Z,2025-06-08T02:07:58Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5766046827,212,8.5,5766046821,56,Left,5766046829,213,1.01,5766046825,141,84.8,5766046823,140,63.2,5766047075,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734341,35,1,1,0,30,ck22dnk93ng8ax7wonlff7yms,1,41.0,73.4,2025-06-08T02:07:37.991Z,2025-06-08T02:14:28Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766055021,140,87.8,5766055019,56,Left,5766055027,213,0.28,5766055023,141,94.4,5766055025,212,51.2,5766055029,1,,5766055017,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734343,36,1,1,0,32,ck22dnk93ng8ax7wonlff7yms,1,91.9,97.3,2025-06-08T02:07:40.025Z,2025-06-08T02:14:22Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766055617,212,27.7,5766055611,56,Left,5766055619,213,3.60,5766055615,141,79.3,5766055613,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734337,33,1,1,0,33,ck22dnk93ng8ax7wonlff7yms,1,68.1,77.9,2025-06-08T02:07:40.940Z,2025-06-08T02:15:04Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766056699,140,70.7,5766056703,212,4.6,5766056695,155,,5766056701,141,72.4,5766056697,56,Center,5766056705,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734359,41,1,1,0,35,ck22dnk93ng8ax7wonlff7yms,1,70.9,68.3,2025-06-08T02:07:42.201Z,2025-06-08T02:15:58Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766058131,213,3.52,5766058123,56,Center,5766058127,141,61.5,5766058129,212,12.6,5766058125,140,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734355,40,1,1,0,37,ck22dnk93ng8ax7wonlff7yms,1,63.1,54.6,2025-06-08T02:07:44.163Z,2025-06-08T02:17:02Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5766059817,56,Center,5766059825,213,1.03,5766059823,212,10.7,5766059819,140,68.4,5766059821,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734353,39,1,1,0,40,ck22dnk93ng8ax7wonlff7yms,1,64.0,76.1,2025-06-08T02:07:47.118Z,2025-06-08T02:17:36Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766060745,140,38.0,5766060749,212,29.3,5766060751,213,3.51,5766060743,56,Back,5766060747,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734349,38,1,1,0,44,ck22dnk93ng8ax7wonlff7yms,1,33.9,63.4,2025-06-08T02:07:52.086Z,2025-06-08T02:18:01Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5766061781,141,33.1,5766061777,56,Back,5766061783,212,21.0,5766061779,140,37.9,5766061785,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734347,37,1,1,0,47,ck22dnk93ng8ax7wonlff7yms,1,38.5,9.9,2025-06-08T02:07:55.053Z,2025-06-08T02:18:35Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5766062783,141,7.6,5766062785,212,17.4,5766062779,56,Right,5766062781,140,55.0,5766062787,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734361,42,1,1,0,51,ck22dnk93ng8ax7wonlff7yms,1,54.1,7.0,2025-06-08T02:07:58.794Z,2025-06-08T02:19:54Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5766064743,212,11.8,5766064737,56,Right,5766064739,140,65.2,5766064741,141,4.1,5766064745,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734363,43,61,1,0,51,ck22dnk93ng8ax7wonlff7yms,0,69.1,11.7,2025-06-08T02:07:59.049Z,2025-06-08T02:21:38Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766066219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734369,44,5,1,0,52,ck22dnk93ng8ax7wonlff7yms,0,74.0,-1.2,2025-06-08T02:07:59.093Z,2025-06-08T04:06:25Z,,,,,5766066555,347,,5766067339,233,90,5766066553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821737295,90,5,1,0,52,kfq8fhwnmycbtad1u0fyefx0,1,26.0,101.2,2025-06-08T02:07:59.093Z,2025-06-08T04:06:24Z,,,,,5766067307,56,Back,5766067323,233,44,5766067309,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821737315,91,1,1,1,6,kfq8fhwnmycbtad1u0fyefx0,0,21.9,100.0,2025-06-08T02:08:13.238Z,2025-06-08T02:24:27Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766070663,141,90.8,5766070659,56,Back,5766070665,212,16.2,5766070661,140,36.0,5766070667,213,5.86,5766070657,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734371,45,1,1,1,8,ck22dnk93ng8ax7wonlff7yms,0,39.7,6.6,2025-06-08T02:08:15.134Z,2025-06-08T02:25:13Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5766072199,213,6.26,5766072195,141,6.0,5766072193,140,60.7,5766072197,212,22.1,5766072189,3,,5766072191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821737323,92,44,1,1,10,kfq8fhwnmycbtad1u0fyefx0,1,35.0,95.3,2025-06-08T02:08:17.245Z,2025-06-08T04:07:43Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766073433,285,,5766074669,233,162,5766073431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738035,162,44,1,1,10,ck22dnk93ng8ax7wonlff7yms,0,65.0,4.7,2025-06-08T02:08:17.246Z,2025-06-08T04:07:44Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766074655,56,Right,5766074691,233,92,5766074657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821737327,93,61,1,1,10,kfq8fhwnmycbtad1u0fyefx0,1,50.0,50.0,2025-06-08T02:08:17.892Z,2025-06-08T02:26:12Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766073553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738591,191,1,1,1,14,ck22dnk93ng8ax7wonlff7yms,1,63.7,10.1,2025-06-08T02:08:22.021Z,2025-06-08T02:28:50Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766077297,141,28.2,5766077299,212,14.6,5766077295,140,56.3,5766077303,213,2.13,5766077293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739251,206,1,1,1,15,ck22dnk93ng8ax7wonlff7yms,1,55.8,30.9,2025-06-08T02:08:22.189Z,2025-06-08T02:30:06Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5766079133,56,Back,5766079135,140,44.3,5766079139,212,24.1,5766079137,141,61.5,5766079141,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821733987,7,1,1,1,22,ck22dnk93ng8ax7wonlff7yms,1,35.8,71.4,2025-06-08T02:08:29.954Z,2025-06-08T02:08:32Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766047681,141,51.6,5766047677,56,Back,5766047683,212,14.1,5766047685,213,4.40,5766047679,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821733997,8,1,1,1,25,ck22dnk93ng8ax7wonlff7yms,1,31.7,51.6,2025-06-08T02:08:32.570Z,2025-06-08T02:08:37Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5766047781,141,20.6,5766047777,56,Back,5766047783,212,22.3,5766047779,140,38.6,5766047785,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734005,9,1,1,1,30,ck22dnk93ng8ax7wonlff7yms,1,40.9,20.6,2025-06-08T02:08:37.323Z,2025-06-08T02:08:42Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5766047847,141,25.9,5766047849,212,17.4,5766047845,140,57.1,5766047851,213,0.21,5766047843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734003,4,43,1,1,33,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-08T02:08:40.755Z,2025-06-08T02:09:25Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766048825,144,83,5766047881,399,5m3bxdstyhzoplpzam8c94t90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734011,10,43,1,1,34,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-08T02:08:41.802Z,2025-06-08T02:31:58Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5766047873,141,9.8,5766047869,56,Right,5766047875,212,12.3,5766047871,140,62.5,5766081653,144,1,5766047877,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734021,11,4,1,1,36,ck22dnk93ng8ax7wonlff7yms,1,61.7,15.2,2025-06-08T02:08:43.706Z,2025-06-08T04:16:36Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766047983,265,,5766047979,56,Right,5766047985,286,,5766047981,152,,5766047977,13,,5766047993,233,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734013,5,4,1,1,36,kfq8fhwnmycbtad1u0fyefx0,0,38.3,84.8,2025-06-08T02:08:43.707Z,2025-06-08T04:16:30Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766047885,56,Back,5766047889,265,,5766047887,152,,5766047891,285,,5766047883,13,,5766048001,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739263,209,1,1,1,42,ck22dnk93ng8ax7wonlff7yms,1,57.1,7.2,2025-06-08T02:08:50.022Z,2025-06-08T02:34:49Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766085161,5,,5766085047,140,61.3,5766085053,213,0.90,5766085045,56,Right,5766085049,141,15.4,5766085051,212,7.1,5766085163,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734047,12,1,1,1,43,ck22dnk93ng8ax7wonlff7yms,1,62.8,16.7,2025-06-08T02:08:50.331Z,2025-06-08T02:34:51Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766048135,213,4.31,5766048127,56,Right,5766048129,140,59.5,5766048133,212,8.9,5766048131,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734057,13,1,1,1,46,ck22dnk93ng8ax7wonlff7yms,0,58.9,5.3,2025-06-08T02:08:53.226Z,2025-06-08T02:34:11Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766048183,213,0.41,5766048173,155,,5766048185,1,,5766048175,56,Center,5766048179,141,25.0,5766048181,212,33.6,5766048177,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734077,6,1,1,1,49,kfq8fhwnmycbtad1u0fyefx0,1,15.0,68.1,2025-06-08T02:08:56.226Z,2025-06-08T02:36:38Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766048281,212,16.7,5766048277,140,21.1,5766048273,3,,5766048283,213,1.18,5766048279,141,90.8,5766048275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734089,8,1,1,1,50,kfq8fhwnmycbtad1u0fyefx0,1,21.1,90.8,2025-06-08T02:08:57.646Z,2025-06-08T02:08:59Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766048321,140,15.8,5766048315,56,Back,5766048327,213,3.62,5766048323,141,86.6,5766048325,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734105,9,1,1,1,52,kfq8fhwnmycbtad1u0fyefx0,1,15.8,86.6,2025-06-08T02:08:59.170Z,2025-06-08T04:14:17Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766048429,140,5.2,5766048435,213,4.15,5766048427,56,Back,5766048431,141,60.5,5766048433,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734113,10,1,1,1,56,kfq8fhwnmycbtad1u0fyefx0,0,5.9,55.5,2025-06-08T02:09:03.194Z,2025-06-08T02:09:06Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766048531,56,Right,5766048541,1,,5766048537,212,61.5,5766048533,140,51.4,5766048539,213,5.60,5766048535,141,0.0,5766048529,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734115,11,5,1,1,59,kfq8fhwnmycbtad1u0fyefx0,0,54.7,-1.4,2025-06-08T02:09:06.297Z,2025-06-08T04:06:25Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766048543,56,Right,5766048745,233,14,5766048545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734133,14,5,1,1,59,ck22dnk93ng8ax7wonlff7yms,1,45.3,101.4,2025-06-08T02:09:06.297Z,2025-06-08T04:06:25Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5766048741,233,11,5766048727,347,,5766048725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734155,15,1,1,2,16,ck22dnk93ng8ax7wonlff7yms,1,41.5,100.0,2025-06-08T02:09:23.986Z,2025-06-08T02:09:28Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766048881,212,20.7,5766048877,140,28.3,5766048883,213,3.98,5766048873,107,,5766048875,56,Back,5766048879,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734161,16,1,1,2,20,ck22dnk93ng8ax7wonlff7yms,1,30.0,65.2,2025-06-08T02:09:28.082Z,2025-06-08T02:09:30Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5766048925,212,20.2,5766048923,141,36.6,5766048919,56,Back,5766048927,213,4.98,5766048921,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734169,17,1,1,2,23,ck22dnk93ng8ax7wonlff7yms,1,37.7,34.0,2025-06-08T02:09:30.690Z,2025-06-08T02:09:33Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5766048967,213,5.31,5766048961,140,49.1,5766048965,212,21.4,5766048959,56,Back,5766048963,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734177,18,1,1,2,26,ck22dnk93ng8ax7wonlff7yms,1,49.7,8.9,2025-06-08T02:09:33.634Z,2025-06-08T02:09:36Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5766049007,141,26.4,5766049011,213,2.44,5766049005,140,36.4,5766049009,212,18.3,5766049003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734183,19,1,1,2,29,ck22dnk93ng8ax7wonlff7yms,1,36.4,26.4,2025-06-08T02:09:36.474Z,2025-06-08T02:09:38Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5766049045,141,53.0,5766049049,213,1.95,5766049047,212,19.4,5766049043,140,29.6,5766049041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734195,20,1,1,2,31,ck22dnk93ng8ax7wonlff7yms,1,29.6,53.0,2025-06-08T02:09:38.411Z,2025-06-08T02:09:41Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5766049113,213,1.07,5766049109,141,67.6,5766049105,56,Back,5766049111,212,11.3,5766049107,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734203,21,1,1,2,34,ck22dnk93ng8ax7wonlff7yms,1,41.8,74.2,2025-06-08T02:09:41.378Z,2025-06-08T02:09:44Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766049153,141,89.4,5766049155,212,24.8,5766049151,140,63.3,5766049149,56,Left,5766049157,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734205,22,61,1,2,37,ck22dnk93ng8ax7wonlff7yms,0,67.1,93.0,2025-06-08T02:09:44.755Z,2025-06-08T02:09:45Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766049161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734221,13,1,1,2,39,kfq8fhwnmycbtad1u0fyefx0,1,32.3,8.3,2025-06-08T02:09:46.467Z,2025-06-08T02:09:49Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5766049227,140,48.5,5766049231,212,17.2,5766049235,213,0.13,5766049229,141,11.6,5766049225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821734227,14,50,1,2,42,kfq8fhwnmycbtad1u0fyefx0,1,55.8,14.1,2025-06-08T02:09:49.257Z,2025-06-08T04:16:18Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5766049247,286,,5766049245,56,Right,5766049347,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
