,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/localDate,matchInfo/localTime,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/missedPen
10,10,6axk68ue861mvkrpm6o4ls3kk,13,2025-11-02Z,,29,2,45,2025-06-20T07:01:11Z,Halmstad vs Brommapojkarna,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,9saonadl79zycoqy5siib6g4q,no,Örjans Vall,Örjans Vall,,,6i936isoyj6d0uuxdj537uc97,Halmstad,Halmstad,Halmstads BK,HBK,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,ac8jow4mdkvnsv5s0och4qqm,Brommapojkarna,Brommapojkarna,IF Brommapojkarna,BRO,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
11,11,6aisun44ewc97q7blicq40hsk,13,2025-11-02Z,,29,2,45,2025-05-31T12:34:24Z,Norrköping vs Sirius,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,64s5gxv79n9wv476qi4emoe6l,no,PlatinumCars Arena,PlatinumCars Arena,,,7hlumphk42363z3i2nry2wrzj,Norrköping,Norrköping,IFK Norrköping,NOR,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,4jg5vd59i24chckyua90dr1lg,Sirius,Sirius,IK Sirius Fotboll,SIR,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
12,12,6a42fhsmt4scsi1d625511l3o,13,2025-11-02Z,,29,2,45,2025-06-01T11:20:30Z,Häcken vs Malmö FF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,8hpdr4umi80wxij36d43gr8p,no,Bravida Arena,Bravida Arena,,,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,Häcken,BK Häcken,BKH,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,93ohqui2qgqm8408viwmm1ken,Malmö FF,Malmö,Malmö FF,MFF,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
13,13,69pdd8zj06rwddgo4chweaej8,13,2025-11-02Z,,29,2,45,2025-05-23T14:21:39Z,GAIS vs Öster,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,4234ulce5b4zx4dfevgclatpg,no,Gamla Ullevi,Gamla Ullevi,,,33hzf6j2rd9r50g2n4agsytkd,GAIS,GAIS,GAIS,GAI,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,cfvya7igkhkas7wvsktwz6j8k,Öster,Öster,Östers IF,ÖIF,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
14,14,69akwcpno9t71czgu9442da1g,13,2025-11-02Z,,29,2,45,2025-05-23T14:21:35Z,Elfsborg vs AIK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,6z0klfgstj00dbioolagdi4g8,no,Borås Arena,Borås Arena,,,1939bnru25svvgv15k2c7tw2y,Elfsborg,Elfsborg,IF Elfsborg,ELF,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,5mbo4f0vps12dr0fcvjn3wyp5,AIK,AIK,AIK Fotboll,AIK,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
15,15,68vo1e39s8u2demautfr99b84,13,2025-11-02Z,,29,2,45,2025-06-06T11:30:24Z,Djurgården vs IFK Göteborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,ceyjv2c9d9szmiekeoo3m5evp,no,3Arena,3Arena,,,czkf5t3ai00ghwbga03i5aqxw,Djurgården,Djurgården,Djurgårdens IF,DIF,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,evf5hhqgnjhwjsth1m6pawxdp,IFK Göteborg,IFK Göteborg,IFK Göteborg,IFK,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
16,16,68gxjf7hgy8ro5an9u9t8bdp0,13,2025-10-26Z,,28,2,45,2025-06-01T11:12:45Z,Halmstad vs IFK Göteborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,9saonadl79zycoqy5siib6g4q,no,Örjans Vall,Örjans Vall,,,6i936isoyj6d0uuxdj537uc97,Halmstad,Halmstad,Halmstads BK,HBK,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,evf5hhqgnjhwjsth1m6pawxdp,IFK Göteborg,IFK Göteborg,IFK Göteborg,IFK,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
17,17,682ffcakm4m1c7j3lpfd0mu50,13,2025-10-26Z,,28,2,45,2025-05-23T14:21:40Z,Sirius vs Elfsborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,2aec7aj2emxtwgjao4avlu35s,no,Studenternas IP,Studenternas IP,,,4jg5vd59i24chckyua90dr1lg,Sirius,Sirius,IK Sirius Fotboll,SIR,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,1939bnru25svvgv15k2c7tw2y,Elfsborg,Elfsborg,IF Elfsborg,ELF,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
18,18,67nmkz143ez6z12fwc89uos2c,13,2025-10-26Z,,28,2,45,2025-05-31T12:34:24Z,Mjällby vs Norrköping,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,8hh188cpcuazymsp9ur2imfc2,no,Strandvallen,Strandvallen,,,spvvjmk37iid7hsky9g3nce7,Mjällby,Mjällby,Mjällby AIF,MJA,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7hlumphk42363z3i2nry2wrzj,Norrköping,Norrköping,IFK Norrköping,NOR,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
19,19,67760odkzrhzafe8u8001xwyc,13,2025-10-26Z,,28,2,45,2025-06-08T13:40:20Z,Malmö FF vs Hammarby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,bzrobh83wszb50h56l20pj4tl,no,Eleda Stadion,Eleda Stadion,,,93ohqui2qgqm8408viwmm1ken,Malmö FF,Malmö,Malmö FF,MFF,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,Hammarby,Hammarby IF,HIF,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
20,20,66slvr5izupw7hz547xjbnp5g,13,2025-10-26Z,,28,2,45,2025-05-23T14:21:39Z,Öster vs Degerfors,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,a9ou5g3zna8lql0rfsch57jj2,no,Visma Arena,Visma Arena,,,cfvya7igkhkas7wvsktwz6j8k,Öster,Öster,Östers IF,ÖIF,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,46yo78zak2j7kaxc5ak1fnm60,Degerfors,Degerfors,Degerfors IF,DEG,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
21,21,66dymojys7jl15z2dpcxswc9g,13,2025-10-26Z,,28,2,45,2025-06-20T07:01:08Z,Brommapojkarna vs GAIS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,4k2k7d8vdo3uynzoigay5qbd5,no,Grimsta IP,Grimsta IP,,,ac8jow4mdkvnsv5s0och4qqm,Brommapojkarna,Brommapojkarna,IF Brommapojkarna,BRO,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,33hzf6j2rd9r50g2n4agsytkd,GAIS,GAIS,GAIS,GAI,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
22,22,65zb92q7n9211uojnb1eme9lg,13,2025-10-26Z,,28,2,45,2025-06-06T11:30:27Z,Djurgården vs Värnamo,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,b60nisd3qn427jm0hrg9kvmab,Allsvenskan,Swedish Allsvenskan,ALL,Domestic league,1z6l2c33w2kyz9rdefs1d68nb,Sweden,7nzwafv5w7z5tjzy2dsfkc26s,2025-03-29Z,2025-11-09Z,2025,7olg141u40brr779gtliwn95g,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-09Z,Regular Season,ceyjv2c9d9szmiekeoo3m5evp,no,3Arena,3Arena,,,czkf5t3ai00ghwbga03i5aqxw,Djurgården,Djurgården,Djurgårdens IF,DIF,home,1z6l2c33w2kyz9rdefs1d68nb,Sweden,durq4oppf7c08tnbzrlebt0uz,Värnamo,Värnamo,IFK Värnamo,VAR,away,1z6l2c33w2kyz9rdefs1d68nb,Sweden,16,Fixture,,,,,,,,,,,
