id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2796154475,16,1,1,1,55,1c7dv8ays675v9kp6a04sd8pq,0,19.1,36.6,2025-04-05T14:03:20.054Z,2025-04-05T14:03:24Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5624673175,212,50.6,5624673179,213,0.00,5624673183,1,,5624673161,157,,5624673169,140,67.3,5624673173,141,36.6,5624673165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154511,19,44,1,1,59,8eab5wbcnttsiosd1o8c71gmk,1,36.8,62.6,2025-04-05T14:03:24.118Z,2025-04-05T16:14:11Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5624673327,56,Back,5624673331,285,,5624673903,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154619,17,44,1,1,59,1c7dv8ays675v9kp6a04sd8pq,0,63.2,37.4,2025-04-05T14:03:24.119Z,2025-04-05T16:14:12Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5624673819,56,Center,5624673821,286,,5624673979,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154637,20,1,1,1,59,8eab5wbcnttsiosd1o8c71gmk,1,34.0,66.1,2025-04-05T14:03:24.724Z,2025-04-05T14:03:27Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5624673863,3,,5624673871,141,55.4,5624673869,140,47.7,5624673873,212,16.1,5624673875,213,5.81,5624673867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154703,21,1,1,2,2,8eab5wbcnttsiosd1o8c71gmk,1,47.7,55.4,2025-04-05T14:03:27.188Z,2025-04-05T14:03:28Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5624674167,56,Back,5624674177,212,2.8,5624674175,141,54.8,5624674179,213,3.29,5624674171,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796154771,22,1,1,2,3,8eab5wbcnttsiosd1o8c71gmk,1,45.1,54.8,2025-04-05T14:03:28.564Z,2025-04-05T14:03:30Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5624674503,212,10.6,5624674499,140,47.9,5624674501,141,39.8,5624674497,56,Back,5624674505,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155075,24,1,1,2,5,8eab5wbcnttsiosd1o8c71gmk,1,47.9,39.8,2025-04-05T14:03:30.693Z,2025-04-05T14:03:35Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5624675933,155,,5624675957,1,,5624675943,141,10.9,5624675953,213,5.90,5624675949,212,52.7,5624675935,56,Right,5624675937,140,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155195,25,1,1,2,10,8eab5wbcnttsiosd1o8c71gmk,1,95.4,11.4,2025-04-05T14:03:35.460Z,2025-04-05T14:03:38Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5624676467,56,Right,5624676475,213,3.22,5624676473,212,17.4,5624676469,140,78.9,5624676471,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155279,26,1,1,2,13,8eab5wbcnttsiosd1o8c71gmk,1,78.9,9.4,2025-04-05T14:03:37.988Z,2025-04-05T14:03:39Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5624676961,140,75.7,5624676969,213,1.95,5624676963,141,21.8,5624676959,56,Center,5624676965,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155377,27,1,1,2,14,8eab5wbcnttsiosd1o8c71gmk,0,75.7,21.8,2025-04-05T14:03:39.467Z,2025-04-05T14:03:41Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5624677455,213,0.48,5624677447,56,Center,5624677453,212,20.3,5624677443,155,,5624677451,141,35.5,5624677449,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155567,18,12,1,2,18,1c7dv8ays675v9kp6a04sd8pq,1,8.3,67.2,2025-04-05T14:03:43.526Z,2025-04-05T14:03:45Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5624678361,56,Back,5624678371,213,1.31,5624678581,167,,5624678363,140,14.2,5624678365,141,100.0,5624678367,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155599,19,5,1,2,18,1c7dv8ays675v9kp6a04sd8pq,0,10.4,101.6,2025-04-05T14:03:43.796Z,2025-04-05T16:14:22Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5624678729,233,28,5624678531,347,,5624678529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155541,28,5,1,2,18,8eab5wbcnttsiosd1o8c71gmk,1,89.6,-1.6,2025-04-05T14:03:43.796Z,2025-04-05T16:14:22Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5624678251,347,,5624678249,56,Right,5624678655,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796155879,29,1,1,2,24,8eab5wbcnttsiosd1o8c71gmk,1,90.4,0.0,2025-04-05T14:03:49.268Z,2025-04-05T14:03:52Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5624679975,213,2.78,5624679967,56,Right,5624679963,107,,5624679971,141,4.4,5624679969,140,79.5,5624679973,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156065,30,1,1,2,27,8eab5wbcnttsiosd1o8c71gmk,1,90.5,3.4,2025-04-05T14:03:52.149Z,2025-04-05T14:03:57Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5624681021,56,Left,5624681029,213,1.58,5624681023,140,89.9,5624681017,2,,5624681031,1,,5624681025,141,84.2,5624681027,212,54.9,5624681019,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156217,31,1,1,2,32,8eab5wbcnttsiosd1o8c71gmk,1,89.7,85.0,2025-04-05T14:03:57.716Z,2025-04-05T14:04:01Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5624681939,140,79.8,5624681945,213,3.35,5624681937,56,Left,5624681941,141,81.8,5624681943,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156363,20,45,1,2,36,1c7dv8ays675v9kp6a04sd8pq,0,17.8,26.0,2025-04-05T14:04:01.477Z,2025-04-05T16:14:07Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5624682903,233,32,5624682687,285,,5624682683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156245,32,3,1,2,36,8eab5wbcnttsiosd1o8c71gmk,1,82.2,74.0,2025-04-05T14:04:01.477Z,2025-04-05T16:14:07Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5624682083,286,,5624682079,56,Center,5624682865,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156267,33,1,1,2,37,8eab5wbcnttsiosd1o8c71gmk,0,86.6,68.5,2025-04-05T14:04:02.452Z,2025-04-05T14:04:08Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5624682217,212,1.1,5624682215,141,66.9,5624683245,233,21,5624682211,56,Center,5624682219,213,4.71,5624682213,140,86.6,5624683241,236,,5624683251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156441,21,74,1,2,37,1c7dv8ays675v9kp6a04sd8pq,1,17.1,34.2,2025-04-05T14:04:02.453Z,2025-04-05T16:20:46Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5624683119,285,,5624683291,233,33,5624683117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156481,22,5,1,2,43,1c7dv8ays675v9kp6a04sd8pq,0,25.2,-2.0,2025-04-05T14:04:08.647Z,2025-04-05T14:04:12Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5624683399,347,,5624683397,56,Back,5624683849,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156535,34,5,1,2,43,8eab5wbcnttsiosd1o8c71gmk,1,74.8,102.0,2025-04-05T14:04:08.647Z,2025-04-05T16:14:22Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5624683647,56,Left,5624683759,233,22,5624683655,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156671,35,1,1,2,47,8eab5wbcnttsiosd1o8c71gmk,1,75.0,100.0,2025-04-05T14:04:12.181Z,2025-04-05T14:04:13Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5624684447,1,,5624684445,213,3.59,5624684439,140,53.6,5624684443,212,24.9,5624684437,56,Left,5624684441,141,86.2,5624684435,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156843,36,1,1,2,48,8eab5wbcnttsiosd1o8c71gmk,1,53.6,86.2,2025-04-05T14:04:13.364Z,2025-04-05T14:04:17Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5624685393,140,45.3,5624685399,213,4.26,5624685391,56,Back,5624685397,212,19.9,5624685395,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156913,37,1,1,2,52,8eab5wbcnttsiosd1o8c71gmk,1,46.1,51.8,2025-04-05T14:04:17.332Z,2025-04-05T14:04:19Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5624685771,212,16.9,5624685763,56,Back,5624685773,213,1.65,5624685769,141,76.6,5624685767,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796156983,38,1,1,2,54,8eab5wbcnttsiosd1o8c71gmk,1,43.2,81.2,2025-04-05T14:04:19.204Z,2025-04-05T14:04:21Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5624686157,212,15.6,5624686147,56,Left,5624686155,141,92.0,5624686151,140,56.3,5624686159,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
