id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2808772185,9,1,1,0,19,b2vft81kyjurzbmekvgrqwr64,1,48.0,27.3,2025-05-02T16:30:29.974Z,2025-05-02T16:30:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5694251089,212,34.1,5694251093,1,,5694251083,56,Back,5694251087,141,44.6,5694251085,140,17.5,5694251091,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772219,10,1,1,0,22,b2vft81kyjurzbmekvgrqwr64,1,17.5,44.6,2025-05-02T16:30:33.581Z,2025-05-02T16:30:37Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5694251329,213,5.27,5694251323,140,29.2,5694251327,212,23.3,5694251325,141,15.5,5694251321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772243,11,1,1,0,26,b2vft81kyjurzbmekvgrqwr64,0,26.1,24.0,2025-05-02T16:30:37.677Z,2025-05-02T16:30:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5694251417,155,,5694251423,141,17.7,5694251419,56,Right,5694251425,212,46.6,5694251421,140,70.3,5694251429,1,,5694251427,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772263,3,1,1,0,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,23.8,65.5,2025-05-02T16:30:42.139Z,2025-05-02T16:30:42Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694251519,140,27.3,5694251523,212,4.4,5694251517,56,Back,5694251521,141,69.0,5694251515,3,,5694251525,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772275,12,1,1,0,32,b2vft81kyjurzbmekvgrqwr64,0,66.8,12.0,2025-05-02T16:30:43.262Z,2025-05-02T16:30:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5694251577,212,14.2,5694251569,140,75.5,5694251573,141,28.0,5694251581,213,0.87,5694251565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772313,4,1,1,0,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.0,66.3,2025-05-02T16:30:44.683Z,2025-05-02T16:42:47Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5694251743,212,10.2,5694251739,141,71.2,5694251737,140,31.2,5694251735,56,Back,5694251745,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772325,5,1,1,0,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.6,71.7,2025-05-02T16:30:47.027Z,2025-05-02T16:42:15Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5694251791,213,4.43,5694284715,3,,5694251783,56,Back,5694251785,140,32.0,5694251789,212,9.8,5694251787,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772327,6,1,1,0,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.1,61.3,2025-05-02T16:30:48.050Z,2025-05-02T16:42:46Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5694285887,213,0.80,5694285883,141,72.2,5694285879,56,Back,5694285881,140,33.9,5694285885,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772349,7,50,1,0,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.2,89.0,2025-05-02T16:30:48.340Z,2025-05-02T16:30:55Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5694252005,233,13,5694251879,286,,5694251877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772361,13,7,1,0,37,b2vft81kyjurzbmekvgrqwr64,1,40.8,11.0,2025-05-02T16:30:48.341Z,2025-05-02T16:30:53Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5694251921,285,,5694251919,56,Back,5694251977,233,7,5694251917,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772403,8,5,1,0,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.0,101.2,2025-05-02T16:30:50.141Z,2025-05-02T18:46:38Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5694252147,347,,5694252145,56,Left,5694252189,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772409,14,5,1,0,39,b2vft81kyjurzbmekvgrqwr64,0,43.0,-1.2,2025-05-02T16:30:50.141Z,2025-05-02T18:46:39Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5694252163,347,,5694252161,56,Back,5694252209,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772471,9,1,1,0,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.9,100.0,2025-05-02T16:31:00.754Z,2025-05-02T16:31:03Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5694252505,56,Back,5694252507,140,37.7,5694252513,213,3.86,5694252509,141,79.9,5694252515,1,,5694252511,212,22.6,5694252503,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772501,10,1,1,0,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.0,82.9,2025-05-02T16:31:03.075Z,2025-05-02T16:31:05Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694252685,140,30.1,5694252691,213,4.38,5694252683,56,Back,5694252687,141,61.2,5694252689,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772563,11,1,1,0,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.8,60.2,2025-05-02T16:31:05.659Z,2025-05-02T16:31:14Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5694253013,140,32.4,5694253011,56,Back,5694253015,141,30.6,5694253017,212,20.3,5694253019,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772583,12,1,1,1,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.5,23.4,2025-05-02T16:31:14.098Z,2025-05-02T16:31:17Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5694253117,213,1.84,5694253113,141,44.0,5694253109,56,Back,5694253111,140,35.8,5694253115,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772601,13,1,1,1,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.3,44.3,2025-05-02T16:31:16.826Z,2025-05-02T16:31:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5694253225,213,1.35,5694253221,141,69.3,5694253217,56,Back,5694253223,212,17.4,5694253219,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772639,14,1,1,1,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.4,77.3,2025-05-02T16:31:20.386Z,2025-05-02T16:31:24Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694253457,141,68.4,5694253453,56,Center,5694253461,213,5.96,5694253459,212,19.0,5694253455,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772651,15,1,1,1,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.8,70.8,2025-05-02T16:31:24.163Z,2025-05-02T16:45:24Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5694253531,212,10.8,5694253527,140,60.5,5694253529,141,85.6,5694253533,213,1.20,5694253525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772655,16,1,1,1,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.4,85.7,2025-05-02T16:31:25.586Z,2025-05-02T16:45:36Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5694253543,140,43.0,5694253549,213,3.06,5694253547,212,18.3,5694253545,141,88.0,5694253541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772693,17,1,1,1,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.1,83.5,2025-05-02T16:31:28.667Z,2025-05-02T16:31:30Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694253713,140,14.6,5694253719,213,3.82,5694253717,212,20.9,5694253715,141,64.2,5694253711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772771,18,1,1,1,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.1,62.7,2025-05-02T16:31:29.795Z,2025-05-02T16:45:43Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5694254055,56,Back,5694254057,140,29.5,5694254061,212,27.5,5694254059,141,34.0,5694254063,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772813,19,1,1,1,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.3,13.8,2025-05-02T16:31:36.730Z,2025-05-02T16:31:41Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5694254287,140,39.7,5694254289,141,25.5,5694254285,56,Back,5694254295,213,1.78,5694254291,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772835,20,1,1,1,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.7,26.7,2025-05-02T16:31:41.058Z,2025-05-02T16:31:44Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5694254447,212,11.9,5694254449,213,2.25,5694254441,56,Back,5694254445,141,40.3,5694254443,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772873,21,1,1,1,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.1,43.1,2025-05-02T16:31:44.219Z,2025-05-02T16:31:49Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5694254625,212,30.5,5694254621,140,50.5,5694254623,141,75.0,5694254627,213,0.79,5694254619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772905,22,1,1,1,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.7,92.4,2025-05-02T16:31:49.011Z,2025-05-02T16:31:53Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694254803,141,68.7,5694254801,140,89.6,5694254795,155,,5694254805,212,36.2,5694254797,56,Center,5694254807,213,5.82,5694254809,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772909,23,61,1,1,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,85.9,83.6,2025-05-02T16:31:53.722Z,2025-05-02T16:31:54Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5694254837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772939,15,56,1,1,44,b2vft81kyjurzbmekvgrqwr64,1,5.7,15.0,2025-05-02T16:31:55.398Z,2025-05-02T18:48:11Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5694254971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773091,16,5,1,1,45,b2vft81kyjurzbmekvgrqwr64,1,-1.2,30.8,2025-05-02T16:31:56.689Z,2025-05-02T18:46:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5694255801,56,Back,5694255831,233,24,5694255803,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772935,24,5,1,1,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.2,69.2,2025-05-02T16:31:56.689Z,2025-05-02T18:46:40Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5694254957,346,,5694255879,233,16,5694254955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773111,17,1,1,2,7,b2vft81kyjurzbmekvgrqwr64,0,4.6,40.1,2025-05-02T16:32:18.589Z,2025-05-02T16:32:21Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5694255901,212,52.4,5694255895,56,Center,5694255905,1,,5694255899,141,24.9,5694255903,213,6.08,5694255897,140,53.5,5694255893,124,,5694255909,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773155,25,1,1,2,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.6,62.7,2025-05-02T16:32:22.994Z,2025-05-02T16:32:27Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5694256135,213,6.18,5694256131,141,60.2,5694256125,3,,5694256133,212,16.1,5694256129,140,57.8,5694256127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773179,26,1,1,2,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.6,59.3,2025-05-02T16:32:27.018Z,2025-05-02T16:32:29Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5694256267,212,7.8,5694256263,140,58.8,5694256269,213,2.11,5694256261,56,Center,5694256265,141,69.1,5694256259,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773181,27,1,1,2,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.4,78.9,2025-05-02T16:32:29.392Z,2025-05-02T16:47:02Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5694297089,140,37.6,5694297093,212,20.2,5694297087,56,Back,5694297091,141,85.4,5694297095,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773205,28,1,1,2,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,85.6,2025-05-02T16:32:30.242Z,2025-05-02T16:32:31Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5694256393,141,70.9,5694256397,213,3.71,5694256389,56,Back,5694256395,212,18.7,5694256391,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773241,29,1,1,2,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.6,71.7,2025-05-02T16:32:31.042Z,2025-05-02T16:32:33Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694256589,140,29.5,5694256593,212,20.5,5694256587,56,Back,5694256591,141,42.2,5694256595,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773265,30,1,1,2,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.6,38.6,2025-05-02T16:32:33.426Z,2025-05-02T16:32:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5694256717,56,Back,5694256719,140,33.7,5694256723,212,10.0,5694256725,213,1.12,5694256721,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773285,31,1,1,2,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.3,61.7,2025-05-02T16:32:36.443Z,2025-05-02T16:32:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5694256789,141,61.8,5694256793,212,11.9,5694256781,56,Center,5694256785,140,52.6,5694256795,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773297,32,1,1,2,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.8,63.3,2025-05-02T16:32:38.362Z,2025-05-02T16:32:40Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5694256841,141,81.2,5694256845,213,1.58,5694256839,140,55.7,5694256837,56,Left,5694256843,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773323,33,1,1,2,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.7,89.3,2025-05-02T16:32:39.819Z,2025-05-02T16:32:42Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694256955,140,50.3,5694256959,212,9.3,5694256953,56,Center,5694256957,141,76.6,5694256961,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773351,34,1,1,2,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.9,79.7,2025-05-02T16:32:42.073Z,2025-05-02T16:32:46Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5694257117,56,Back,5694257123,140,23.3,5694257133,213,3.84,5694257129,212,22.7,5694257127,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773405,35,1,1,2,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.3,56.6,2025-05-02T16:32:45.875Z,2025-05-02T16:32:51Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5694257461,1,,5694257453,140,41.0,5694257457,212,37.6,5694257459,213,5.47,5694257451,56,Back,5694257455,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773435,36,1,1,2,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,15.8,2025-05-02T16:32:50.930Z,2025-05-02T16:32:53Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5694257607,213,2.18,5694257603,141,28.5,5694257605,212,10.6,5694257599,56,Back,5694257601,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773521,37,1,1,2,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.6,33.9,2025-05-02T16:32:53.250Z,2025-05-02T16:33:03Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5694258017,56,Back,5694258023,212,23.2,5694258019,140,33.2,5694258025,213,1.50,5694258021,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773549,38,1,1,2,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.1,93.5,2025-05-02T16:33:03.553Z,2025-05-02T16:33:05Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5694258141,212,9.4,5694258135,56,Back,5694258143,213,4.51,5694258139,141,79.9,5694258137,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773589,39,1,1,2,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.9,80.5,2025-05-02T16:33:05.642Z,2025-05-02T16:50:08Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5694258337,140,45.8,5694258339,141,23.7,5694258345,1,,5694258335,56,Back,5694258341,212,41.3,5694258333,155,,5694258343,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773643,40,1,1,3,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.2,17.0,2025-05-02T16:33:12.034Z,2025-05-02T16:33:13Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5694258571,141,28.9,5694258575,213,1.01,5694258569,140,67.0,5694258573,212,9.5,5694258567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773663,18,8,1,3,5,b2vft81kyjurzbmekvgrqwr64,1,20.6,58.1,2025-05-02T16:33:15.836Z,2025-05-02T16:33:16Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5694258663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
