id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2712218873,8,3,1,0,16,f1h34qp5zbfl489q8vnkhiq9s,0,78.8,84.8,2024-08-24T11:01:40.136Z,2024-08-24T11:01:45Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5166646679,233,4,5166646599,286,,5166646597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712218881,4,7,1,0,16,8cfkisxf1fkxdqtt6tx1tup48,0,21.2,15.2,2024-08-24T11:01:40.137Z,2024-08-24T13:21:24Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5166646629,56,Back,5166646651,233,8,5166646631,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712218897,9,1,1,0,19,f1h34qp5zbfl489q8vnkhiq9s,1,83.6,84.2,2024-08-24T11:01:42.715Z,2024-08-24T11:01:44Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5166646715,212,10.5,5166646717,213,3.20,5166646711,140,73.6,5166646709,56,Left,5166646713,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712218913,10,1,1,0,20,f1h34qp5zbfl489q8vnkhiq9s,1,73.6,83.3,2024-08-24T11:01:43.860Z,2024-08-24T11:01:46Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5166646773,140,83.9,5166646777,212,12.9,5166646771,56,Left,5166646779,213,0.57,5166646775,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712218931,11,1,1,0,23,f1h34qp5zbfl489q8vnkhiq9s,0,79.3,90.9,2024-08-24T11:01:46.571Z,2024-08-24T11:01:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5166646851,155,,5166646853,56,Center,5166646857,141,54.0,5166646861,213,5.32,5166646849,2,,5166646855,140,95.8,5166646859,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219017,6,1,1,0,33,8cfkisxf1fkxdqtt6tx1tup48,1,5.5,52.2,2024-08-24T11:01:57.440Z,2024-08-24T11:02:01Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5166647263,213,1.22,5166647255,140,10.1,5166647257,141,71.7,5166647251,56,Back,5166647249,123,,5166647261,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219047,7,1,1,0,37,8cfkisxf1fkxdqtt6tx1tup48,1,12.1,72.3,2024-08-24T11:02:01.193Z,2024-08-24T11:02:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5166647429,155,,5166647439,213,6.02,5166647435,141,55.2,5166647441,1,,5166647431,56,Center,5166647437,212,44.8,5166647433,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219051,8,44,1,0,40,8cfkisxf1fkxdqtt6tx1tup48,1,54.8,63.2,2024-08-24T11:02:03.642Z,2024-08-24T12:10:39Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5166647457,56,Center,5166647459,286,,5166647481,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219037,12,44,1,0,40,f1h34qp5zbfl489q8vnkhiq9s,0,45.2,36.8,2024-08-24T11:02:03.643Z,2024-08-24T12:10:39Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5166647373,56,Back,5166647375,285,,5166647491,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219085,9,1,1,0,40,8cfkisxf1fkxdqtt6tx1tup48,0,53.6,55.4,2024-08-24T11:02:04.009Z,2024-08-24T13:23:03Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5166647583,140,63.7,5166647587,212,29.8,5166647581,56,Left,5166647585,141,96.3,5166647591,213,1.21,5166647579,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219079,13,1,1,0,45,f1h34qp5zbfl489q8vnkhiq9s,0,29.9,5.2,2024-08-24T11:02:08.643Z,2024-08-24T11:56:13Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5166647559,56,Back,5166647563,141,6.1,5166647621,233,10,5166647561,140,33.7,5166647567,213,0.15,5166647619,236,,5166647625,286,,5166647565,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219093,10,74,1,0,45,8cfkisxf1fkxdqtt6tx1tup48,1,63.7,96.3,2024-08-24T11:02:08.644Z,2024-08-24T12:10:38Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5166647639,233,13,5166647615,56,Left,5166647617,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219109,14,1,1,0,46,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,5.8,2024-08-24T11:02:10.298Z,2024-08-24T11:02:13Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5166647689,212,24.6,5166647691,213,2.49,5166647685,140,13.3,5166647687,141,27.7,5166647683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219129,16,1,1,0,52,f1h34qp5zbfl489q8vnkhiq9s,0,13.1,27.1,2024-08-24T11:02:15.475Z,2024-08-24T11:02:16Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5166647751,213,0.20,5166647743,56,Center,5166647741,157,,5166647753,1,,5166647747,141,41.6,5166647749,212,49.0,5166647745,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219143,11,1,1,0,54,8cfkisxf1fkxdqtt6tx1tup48,0,46.1,57.2,2024-08-24T11:02:17.880Z,2024-08-24T13:24:11Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5166647797,212,9.7,5166647793,140,55.3,5166647791,56,Center,5166647799,213,0.11,5166647795,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219171,17,1,1,0,54,f1h34qp5zbfl489q8vnkhiq9s,1,52.2,39.1,2024-08-24T11:02:17.947Z,2024-08-24T11:02:23Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5166647915,56,Center,5166647919,141,56.7,5166647921,212,12.0,5166647917,140,53.3,5166647923,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219193,18,1,1,0,59,f1h34qp5zbfl489q8vnkhiq9s,1,67.4,68.9,2024-08-24T11:02:23.099Z,2024-08-24T11:02:25Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5166648031,213,1.24,5166648027,141,88.5,5166648025,140,71.8,5166648029,212,14.1,5166648023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219209,19,1,1,1,1,f1h34qp5zbfl489q8vnkhiq9s,1,73.4,88.8,2024-08-24T11:02:25.435Z,2024-08-24T11:02:28Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5166648113,213,5.00,5166648107,140,77.9,5166648105,56,Center,5166648109,141,65.4,5166648111,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219229,20,1,1,1,5,f1h34qp5zbfl489q8vnkhiq9s,1,74.3,61.2,2024-08-24T11:02:28.667Z,2024-08-24T11:02:31Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5166648215,213,4.42,5166648211,141,39.1,5166648209,140,70.0,5166648207,56,Center,5166648213,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219273,21,1,1,1,7,f1h34qp5zbfl489q8vnkhiq9s,1,71.1,37.4,2024-08-24T11:02:31.242Z,2024-08-24T11:02:46Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,1.0,,5166648439,213,5.25,5166648429,140,82.2,5166648709,210,15,5166648433,141,8.8,5166648437,212,22.7,5166648427,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219279,22,15,1,1,13,f1h34qp5zbfl489q8vnkhiq9s,1,81.5,25.8,2024-08-24T11:02:36.842Z,2024-08-24T11:10:20Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5166668515,18,,5166648725,146,99.1,5166648715,55,21,5166648727,147,48.7,5166648711,78,,5166648721,103,2.5,5166648461,56,Center,5166648457,22,,5166648719,102,49.8,5166648619,72,5166648733,233,12,5166648723,215,5166648713,29,,,,,,,,,,,,,,,,,,,,
2712219285,12,10,1,1,13,8cfkisxf1fkxdqtt6tx1tup48,1,2.3,50.9,2024-08-24T11:02:36.942Z,2024-08-24T11:02:43Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5166648491,56,Back,5166648581,180,,5166648577,177,,5166648489,182,,5166648657,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219411,14,80,1,1,33,8cfkisxf1fkxdqtt6tx1tup48,0,9.1,59.6,2024-08-24T11:02:56.890Z,2024-08-24T11:02:58Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5166649131,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219451,15,1,1,1,35,8cfkisxf1fkxdqtt6tx1tup48,1,9.4,63.9,2024-08-24T11:02:59.370Z,2024-08-24T11:03:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5166649253,212,18.9,5166649251,141,84.8,5166649247,56,Back,5166649255,213,0.85,5166649249,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219477,16,1,1,1,40,8cfkisxf1fkxdqtt6tx1tup48,0,34.7,68.1,2024-08-24T11:03:03.753Z,2024-08-24T11:03:06Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5166649323,155,,5166649333,213,0.00,5166649329,141,68.2,5166649325,56,Center,5166649335,1,,5166649327,140,72.9,5166649331,212,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219493,23,12,1,1,43,f1h34qp5zbfl489q8vnkhiq9s,1,28.9,34.3,2024-08-24T11:03:07.193Z,2024-08-24T11:03:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5166649411,56,Back,5166649413,140,34.2,5166649417,212,10.6,5166649415,141,47.5,5166649419,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219505,24,1,1,1,44,f1h34qp5zbfl489q8vnkhiq9s,1,34.2,47.5,2024-08-24T11:03:08.282Z,2024-08-24T11:03:10Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5166649479,212,12.1,5166649475,141,34.9,5166649469,3,,5166649471,56,Back,5166649473,140,42.3,5166649483,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219519,25,3,1,1,46,f1h34qp5zbfl489q8vnkhiq9s,0,38.6,33.2,2024-08-24T11:03:10.242Z,2024-08-24T11:56:27Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5166649533,56,Back,5166649535,286,,5166649657,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219541,17,7,1,1,46,8cfkisxf1fkxdqtt6tx1tup48,1,61.4,66.8,2024-08-24T11:03:10.243Z,2024-08-24T11:06:32Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5166649637,233,25,5166649631,56,Center,5166649641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712220513,31,61,1,1,47,8cfkisxf1fkxdqtt6tx1tup48,1,55.0,74.8,2024-08-24T11:03:10.834Z,2024-08-24T11:05:14Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5166654483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712220677,33,61,1,1,48,8cfkisxf1fkxdqtt6tx1tup48,0,68.9,65.7,2024-08-24T11:03:11.843Z,2024-08-24T11:05:35Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5166655251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219569,27,1,1,1,51,f1h34qp5zbfl489q8vnkhiq9s,1,28.2,34.0,2024-08-24T11:03:14.466Z,2024-08-24T11:03:16Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5166649763,155,,5166649767,140,29.7,5166649771,212,16.3,5166649773,213,4.81,5166649765,56,Back,5166649769,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219625,28,4,1,1,53,f1h34qp5zbfl489q8vnkhiq9s,1,28.0,6.7,2024-08-24T11:03:16.547Z,2024-08-24T12:10:14Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5166650419,285,,5166650415,152,,5166651705,233,18,5166650417,265,,5166650055,56,Back,5166650413,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219621,18,4,1,1,53,8cfkisxf1fkxdqtt6tx1tup48,0,72.0,93.3,2024-08-24T11:03:16.548Z,2024-08-24T12:10:15Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5166650181,286,,5166650177,152,,5166650175,56,Left,5166650179,265,,5166651715,233,28,5166650173,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219733,29,1,1,2,12,f1h34qp5zbfl489q8vnkhiq9s,1,30.6,12.1,2024-08-24T11:03:35.715Z,2024-08-24T11:03:36Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5166650555,212,14.2,5166650545,5,,5166650549,56,Back,5166650553,141,30.5,5166650557,213,1.08,5166650551,140,36.9,5166650547,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219783,30,1,1,2,13,f1h34qp5zbfl489q8vnkhiq9s,1,36.9,30.5,2024-08-24T11:03:36.714Z,2024-08-24T11:03:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5166650843,56,Back,5166650851,213,2.32,5166650847,141,51.3,5166650845,140,24.3,5166650849,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219795,31,1,1,2,19,f1h34qp5zbfl489q8vnkhiq9s,0,27.0,63.2,2024-08-24T11:03:43.393Z,2024-08-24T11:03:44Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5166650911,213,0.49,5166650903,56,Left,5166650909,212,43.2,5166650905,140,63.4,5166650901,155,,5166650907,141,92.9,5166650913,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219821,19,1,1,2,23,8cfkisxf1fkxdqtt6tx1tup48,0,45.3,3.7,2024-08-24T11:03:46.633Z,2024-08-24T11:03:47Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5166651049,1,,5166651039,56,Right,5166651045,212,19.9,5166651047,213,6.12,5166651037,157,,5166651043,141,0.0,5166651041,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219831,20,5,1,2,23,8cfkisxf1fkxdqtt6tx1tup48,0,62.0,-1.1,2024-08-24T11:03:47.182Z,2024-08-24T13:03:36Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5166651079,347,,5166651463,233,32,5166651077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219903,32,5,1,2,23,f1h34qp5zbfl489q8vnkhiq9s,1,38.0,101.1,2024-08-24T11:03:47.182Z,2024-08-24T13:03:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5166651389,56,Back,5166651393,347,,5166651441,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219923,33,1,1,2,33,f1h34qp5zbfl489q8vnkhiq9s,1,41.2,100.0,2024-08-24T11:03:57.169Z,2024-08-24T11:56:58Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5166651539,107,,5166651547,141,83.4,5166651553,213,4.04,5166651541,56,Back,5166651543,140,32.0,5166651551,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219945,34,1,1,2,35,f1h34qp5zbfl489q8vnkhiq9s,1,31.4,81.8,2024-08-24T11:03:59.114Z,2024-08-24T11:04:02Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5166651695,212,29.7,5166651693,141,38.5,5166651697,213,4.57,5166651689,56,Back,5166651691,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219963,35,1,1,2,38,f1h34qp5zbfl489q8vnkhiq9s,1,28.2,38.3,2024-08-24T11:04:02.257Z,2024-08-24T11:04:06Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5166651787,140,26.7,5166651793,213,1.66,5166651791,212,18.6,5166651789,141,65.6,5166651785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712219975,36,1,1,2,42,f1h34qp5zbfl489q8vnkhiq9s,1,24.9,66.3,2024-08-24T11:04:06.168Z,2024-08-24T11:04:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5166651845,213,0.85,5166651839,140,36.9,5166651841,141,87.6,5166651837,56,Back,5166651843,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712220003,37,1,1,2,47,f1h34qp5zbfl489q8vnkhiq9s,0,39.3,85.7,2024-08-24T11:04:10.937Z,2024-08-24T11:04:12Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5166651973,141,24.7,5166651965,155,,5166651969,56,Center,5166651979,213,5.51,5166651975,212,59.1,5166651971,140,79.4,5166651967,196,,5166651981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712220061,21,1,1,2,49,8cfkisxf1fkxdqtt6tx1tup48,1,26.4,73.6,2024-08-24T11:04:13.170Z,2024-08-24T11:04:17Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5166652233,212,6.1,5166652235,213,0.32,5166652225,3,,5166652229,140,31.9,5166652231,141,76.4,5166652227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
