id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/10/value
2724264169,7,1,1,0,35,bd4qakf7j0wwie8wke9km7uj8,0,65.6,0.0,2024-09-22T13:03:04.625Z,2024-09-22T13:03:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5232506835,213,0.81,5232506831,212,30.0,5232506823,140,85.4,5232506825,141,30.7,5232506821,56,Center,5232506841,1,,5232506819,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264253,5,12,1,0,40,dbl7ir1qugqz8nvp1vzn8im50,1,9.3,59.9,2024-09-22T13:03:09.862Z,2024-09-22T13:06:30Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5232532949,15,,5232532777,213,0.28,5232532771,140,31.2,5232532769,56,Back,5232532773,141,69.5,5232532775,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264263,6,12,1,0,40,dbl7ir1qugqz8nvp1vzn8im50,1,7.0,53.2,2024-09-22T13:03:10.028Z,2024-09-22T13:09:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5232558929,141,72.2,5232558925,56,Back,5232558927,140,28.8,5232558931,212,26.3,5232558933,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264305,8,1,1,0,41,bd4qakf7j0wwie8wke9km7uj8,0,78.0,10.4,2024-09-22T13:03:10.921Z,2024-09-22T13:03:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5232507527,212,32.3,5232507531,1,,5232507519,155,,5232507529,213,0.75,5232507521,56,Center,5232507525,141,42.7,5232507523,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264439,7,5,1,0,43,dbl7ir1qugqz8nvp1vzn8im50,1,-0.7000000000000001,57.7,2024-09-22T13:03:12.517Z,2024-09-22T15:14:31Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5232508253,346,,5232508251,56,Back,5232508261,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264313,9,5,1,0,43,bd4qakf7j0wwie8wke9km7uj8,0,100.7,42.3,2024-09-22T13:03:12.517Z,2024-09-22T15:14:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5232507563,56,Center,5232507565,346,,5232508333,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264481,8,1,1,0,50,dbl7ir1qugqz8nvp1vzn8im50,1,4.7,40.9,2024-09-22T13:03:19.653Z,2024-09-22T13:03:22Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5232508457,140,4.5,5232508463,213,1.60,5232508461,212,7.1,5232508459,141,51.3,5232508455,56,Back,5232508453,124,,5232508467,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264599,9,1,1,0,52,dbl7ir1qugqz8nvp1vzn8im50,1,8.3,48.7,2024-09-22T13:03:21.980Z,2024-09-22T13:03:26Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5232509111,213,5.24,5232509097,56,Back,5232509109,212,14.6,5232509101,140,15.3,5232509105,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264721,10,1,1,0,57,dbl7ir1qugqz8nvp1vzn8im50,1,25.5,30.1,2024-09-22T13:03:26.732Z,2024-09-22T13:03:31Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5232509763,56,Back,5232509771,213,1.14,5232509765,140,29.4,5232509769,212,9.7,5232509767,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264755,11,1,1,1,2,dbl7ir1qugqz8nvp1vzn8im50,1,32.8,56.6,2024-09-22T13:03:31.708Z,2024-09-22T13:03:33Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5232509967,140,33.8,5232509969,141,74.7,5232509973,213,1.49,5232509965,56,Back,5232509971,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264855,12,1,1,1,3,dbl7ir1qugqz8nvp1vzn8im50,0,38.0,88.5,2024-09-22T13:03:33.149Z,2024-09-22T13:03:41Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232510495,140,53.0,5232510493,56,Left,5232510499,212,17.9,5232510501,213,0.49,5232510497,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265121,10,5,1,1,7,bd4qakf7j0wwie8wke9km7uj8,1,50.5,-1.6,2024-09-22T13:03:36.962Z,2024-09-22T15:14:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5232511937,56,Right,5232512017,233,13,5232511939,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724264863,13,5,1,1,7,dbl7ir1qugqz8nvp1vzn8im50,0,49.5,101.6,2024-09-22T13:03:36.962Z,2024-09-22T15:14:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5232510531,56,Back,5232510533,347,,5232512099,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265225,11,1,1,1,19,bd4qakf7j0wwie8wke9km7uj8,1,52.9,0.0,2024-09-22T13:03:49.265Z,2024-09-22T13:03:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5232512529,56,Right,5232512537,213,0.33,5232512535,212,27.1,5232512533,141,12.1,5232512539,1,,5232512531,140,77.3,5232512527,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265207,14,83,1,1,23,dbl7ir1qugqz8nvp1vzn8im50,0,24.8,80.6,2024-09-22T13:03:52.621Z,2024-09-22T13:03:56Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232512945,399,d106tu53y5q02yu36iojbou8k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265249,12,1,1,1,23,bd4qakf7j0wwie8wke9km7uj8,0,78.0,11.9,2024-09-22T13:03:53.216Z,2024-09-22T13:03:54Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5232512621,140,86.6,5232512625,212,9.4,5232512623,141,8.3,5232512627,213,6.02,5232512619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265319,15,50,1,1,27,dbl7ir1qugqz8nvp1vzn8im50,1,16.0,88.4,2024-09-22T13:03:57.061Z,2024-09-22T13:04:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5232513013,56,Back,5232513017,285,,5232513617,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265395,13,7,1,1,27,bd4qakf7j0wwie8wke9km7uj8,0,84.0,11.6,2024-09-22T13:03:57.062Z,2024-09-22T13:04:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5232513557,233,15,5232513521,56,Right,5232513523,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265385,16,1,1,1,29,dbl7ir1qugqz8nvp1vzn8im50,1,17.4,86.0,2024-09-22T13:03:58.535Z,2024-09-22T13:03:59Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5232513435,56,Back,5232513439,141,81.4,5232513443,213,4.17,5232513437,140,15.6,5232513441,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265499,17,4,1,1,34,dbl7ir1qugqz8nvp1vzn8im50,1,11.9,87.8,2024-09-22T13:04:03.670Z,2024-09-22T15:04:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232514155,265,,5232514153,152,,5232514149,13,,5232514151,56,Back,5232514387,233,14,5232514157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265517,14,4,1,1,34,bd4qakf7j0wwie8wke9km7uj8,0,88.1,12.2,2024-09-22T13:04:03.671Z,2024-09-22T17:02:01Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5232514333,265,,5232514335,286,,5232514327,13,,5232514331,152,,5232514817,233,17,5232514329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265653,18,1,1,1,40,dbl7ir1qugqz8nvp1vzn8im50,1,28.0,86.2,2024-09-22T13:04:09.861Z,2024-09-22T13:04:11Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5232514981,212,9.4,5232514983,213,3.76,5232514977,140,20.7,5232514979,141,78.1,5232514969,5,,5232514973,152,,5232514975,56,Back,5232515017,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265737,19,1,1,1,42,dbl7ir1qugqz8nvp1vzn8im50,1,20.8,76.1,2024-09-22T13:04:11.598Z,2024-09-22T13:04:15Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232515417,212,25.7,5232515413,140,27.5,5232515415,141,39.7,5232515411,56,Back,5232515419,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265799,20,1,1,1,46,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,32.4,2024-09-22T13:04:15.709Z,2024-09-22T13:04:19Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5232515823,140,29.3,5232515821,56,Back,5232515835,213,1.69,5232515831,212,16.4,5232515827,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265859,21,1,1,1,50,dbl7ir1qugqz8nvp1vzn8im50,1,35.1,64.8,2024-09-22T13:04:19.621Z,2024-09-22T13:04:21Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232516097,212,7.9,5232516093,141,72.7,5232516099,213,0.75,5232516089,140,40.6,5232516085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724265937,22,1,1,1,51,dbl7ir1qugqz8nvp1vzn8im50,1,40.6,72.7,2024-09-22T13:04:20.989Z,2024-09-22T13:04:24Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5232516491,56,Back,5232516499,213,3.59,5232516495,141,65.8,5232516493,140,31.4,5232516497,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266017,23,1,1,1,54,dbl7ir1qugqz8nvp1vzn8im50,1,35.3,59.1,2024-09-22T13:04:24.029Z,2024-09-22T13:04:28Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232516867,212,52.8,5232516859,155,,5232516861,56,Right,5232516869,213,5.67,5232516865,141,14.3,5232516871,1,,5232516863,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266089,24,1,1,1,59,dbl7ir1qugqz8nvp1vzn8im50,1,76.4,14.3,2024-09-22T13:04:28.445Z,2024-09-22T13:04:31Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5232517277,213,1.58,5232517269,56,Center,5232517273,141,29.8,5232517275,212,10.5,5232517271,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266097,25,3,1,2,1,dbl7ir1qugqz8nvp1vzn8im50,0,76.8,31.0,2024-09-22T13:04:30.664Z,2024-09-22T15:05:20Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5232517299,286,,5232517421,233,15,5232517297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266105,15,7,1,2,1,bd4qakf7j0wwie8wke9km7uj8,1,23.2,69.0,2024-09-22T13:04:30.665Z,2024-09-22T13:04:37Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5232517407,233,25,5232517343,56,Back,5232517349,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266203,17,1,1,2,2,bd4qakf7j0wwie8wke9km7uj8,0,22.9,70.4,2024-09-22T13:04:32.129Z,2024-09-22T13:04:35Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5232517931,213,5.40,5232517927,141,63.6,5232517929,212,6.0,5232517925,140,26.5,5232517923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266173,26,61,1,2,5,dbl7ir1qugqz8nvp1vzn8im50,1,73.8,35.4,2024-09-22T13:04:34.470Z,2024-09-22T13:04:34Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5232517751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266297,28,1,1,2,8,dbl7ir1qugqz8nvp1vzn8im50,1,66.4,27.7,2024-09-22T13:04:38.246Z,2024-09-22T13:04:40Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5232518423,56,Right,5232518425,140,63.6,5232518429,212,11.3,5232518427,141,11.6,5232518431,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266313,29,1,1,2,10,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,11.6,2024-09-22T13:04:39.837Z,2024-09-22T13:04:40Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5232518547,212,8.6,5232518543,140,59.4,5232518545,141,22.5,5232518541,56,Center,5232518549,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266417,30,1,1,2,10,dbl7ir1qugqz8nvp1vzn8im50,1,59.4,22.5,2024-09-22T13:04:40.381Z,2024-09-22T13:04:44Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5232519079,212,17.8,5232519073,56,Back,5232519075,140,44.6,5232519081,213,2.63,5232519077,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266433,31,1,1,2,15,dbl7ir1qugqz8nvp1vzn8im50,1,49.3,39.2,2024-09-22T13:04:44.685Z,2024-09-22T13:04:45Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232519165,56,Center,5232519173,212,8.3,5232519169,141,33.0,5232519177,213,5.75,5232519167,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266477,32,1,1,2,16,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,33.0,2024-09-22T13:04:45.453Z,2024-09-22T13:04:47Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5232519473,141,38.3,5232519463,56,Back,5232519467,140,42.3,5232519477,212,14.9,5232519481,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266601,33,1,1,2,17,dbl7ir1qugqz8nvp1vzn8im50,1,42.3,38.3,2024-09-22T13:04:47.405Z,2024-09-22T13:04:53Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232520159,212,10.3,5232520153,56,Back,5232520155,140,40.7,5232520157,141,23.4,5232520161,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266673,34,1,1,2,23,dbl7ir1qugqz8nvp1vzn8im50,1,43.3,33.3,2024-09-22T13:04:53.038Z,2024-09-22T13:04:56Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5232520517,141,53.1,5232520521,213,1.46,5232520515,140,44.7,5232520513,56,Back,5232520519,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266793,35,1,1,2,26,dbl7ir1qugqz8nvp1vzn8im50,1,47.1,60.6,2024-09-22T13:04:55.958Z,2024-09-22T13:05:02Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5232521195,56,Left,5232521199,141,89.0,5232521203,213,1.09,5232521201,212,21.8,5232521197,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266845,36,1,1,2,32,dbl7ir1qugqz8nvp1vzn8im50,1,76.0,89.9,2024-09-22T13:05:02.350Z,2024-09-22T13:05:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5232521527,212,14.5,5232521529,213,5.57,5232521521,56,Center,5232521525,141,76.0,5232521523,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724266855,37,1,1,2,34,dbl7ir1qugqz8nvp1vzn8im50,0,86.9,76.0,2024-09-22T13:05:04.327Z,2024-09-22T13:05:05Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5232521569,2,,5232521573,56,Center,5232521575,140,91.9,5232521579,212,16.5,5232521571,155,,5232521581,213,5.04,5232521577,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267169,19,1,1,2,47,bd4qakf7j0wwie8wke9km7uj8,1,10.1,59.3,2024-09-22T13:05:17.363Z,2024-09-22T13:05:21Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5232523037,123,,5232523049,213,0.88,5232523041,140,29.6,5232523045,212,32.0,5232523043,141,95.4,5232523075,287,,5232523039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267383,20,1,1,2,51,bd4qakf7j0wwie8wke9km7uj8,1,35.8,93.8,2024-09-22T13:05:21.370Z,2024-09-22T13:05:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5232524209,140,47.3,5232524211,141,86.6,5232524213,212,13.0,5232524215,213,5.90,5232524207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267391,21,3,1,2,56,bd4qakf7j0wwie8wke9km7uj8,0,43.4,92.6,2024-09-22T13:05:26.306Z,2024-09-22T15:22:16Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5232524255,56,Back,5232524257,286,,5232524793,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267469,38,7,1,2,56,dbl7ir1qugqz8nvp1vzn8im50,1,56.6,7.4,2024-09-22T13:05:26.307Z,2024-09-22T13:05:33Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5232524751,233,21,5232524671,285,,5232524669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267551,40,1,1,3,1,dbl7ir1qugqz8nvp1vzn8im50,1,54.8,9.4,2024-09-22T13:05:31.079Z,2024-09-22T13:11:43Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5232578669,212,10.6,5232578661,56,Center,5232578671,213,1.20,5232578665,140,58.5,5232578667,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267563,41,43,1,3,3,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-22T13:05:32.490Z,2024-09-22T13:11:38Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5232577967,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724267659,42,1,1,3,3,dbl7ir1qugqz8nvp1vzn8im50,1,72.3,22.2,2024-09-22T13:05:32.496Z,2024-09-22T15:18:04Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,1.0,,5232598383,210,15,5232525659,212,11.3,5232525655,140,80.4,5232525653,56,Right,5232525657,141,11.3,5232525661,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
