id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2752936199,5,5,1,0,12,a9vw7ikerpr4cuweeeka5aneg,0,6.0,101.4,2024-11-29T17:59:53.489Z,2024-11-29T20:34:56Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389272337,233,7,5389272317,56,Back,5389272319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936201,7,5,1,0,12,b8oqgvx1ijeyn6y1cn6929ix4,1,94.0,-1.4,2024-11-29T17:59:53.489Z,2024-11-29T17:59:58Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389272323,347,,5389272329,233,5,5389272321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936255,8,1,1,0,36,b8oqgvx1ijeyn6y1cn6929ix4,0,91.4,0.0,2024-11-29T18:00:17.256Z,2024-11-29T18:00:18Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389272651,213,1.53,5389272649,212,23.5,5389272641,107,,5389272647,141,33.4,5389272645,140,92.3,5389272643,56,Center,5389272653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936399,8,44,1,0,38,a9vw7ikerpr4cuweeeka5aneg,1,9.4,63.6,2024-11-29T18:00:18.765Z,2024-11-29T20:15:01Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389277059,233,13,5389273383,56,Back,5389273385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936727,13,44,1,0,38,b8oqgvx1ijeyn6y1cn6929ix4,0,90.6,36.4,2024-11-29T18:00:18.766Z,2024-11-29T20:15:02Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389274971,56,Center,5389277083,233,8,5389274973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936277,6,12,1,0,38,a9vw7ikerpr4cuweeeka5aneg,1,4.5,58.8,2024-11-29T18:00:19.245Z,2024-11-29T18:26:55Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389272769,167,,5389272749,212,9.3,5389272751,213,2.28,5389272743,56,Back,5389272757,15,,5389272745,140,0.0,5389272747,141,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936281,7,6,1,0,40,a9vw7ikerpr4cuweeeka5aneg,0,2.1,68.2,2024-11-29T18:00:21.105Z,2024-11-29T20:10:41Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389272797,233,9,5389272781,73,,5389272779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936271,9,6,1,0,40,b8oqgvx1ijeyn6y1cn6929ix4,1,97.9,31.8,2024-11-29T18:00:21.105Z,2024-11-29T20:10:40Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389272787,233,7,5389272753,56,Center,5389272755,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936475,10,1,1,1,27,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2024-11-29T18:01:08.128Z,2024-11-29T18:01:10Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389273769,56,Center,5389273761,2,,5389273771,140,91.6,5389273765,155,,5389273767,224,,5389273773,141,42.7,5389273763,6,,5389273777,213,1.85,5389273775,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,
2752936493,9,12,1,1,32,a9vw7ikerpr4cuweeeka5aneg,1,7.7,67.7,2024-11-29T18:01:12.972Z,2024-11-29T18:01:18Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389273827,56,Back,5389273843,15,,5389273831,141,61.4,5389273833,212,22.5,5389273835,213,6.09,5389273829,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936521,11,1,1,1,38,a9vw7ikerpr4cuweeeka5aneg,1,28.7,61.4,2024-11-29T18:01:18.886Z,2024-11-29T20:06:13Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389273993,213,0.16,5389273985,56,Back,5389273987,140,47.0,5389273989,141,65.9,5389273991,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936535,12,1,1,1,40,a9vw7ikerpr4cuweeeka5aneg,1,47.0,65.9,2024-11-29T18:01:21.332Z,2024-11-29T18:54:20Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389274079,213,4.98,5389274071,56,Right,5389274077,212,40.3,5389274081,1,,5389274075,141,8.8,5389274073,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936539,13,1,1,1,45,a9vw7ikerpr4cuweeeka5aneg,1,40.5,29.9,2024-11-29T18:01:25.769Z,2024-11-29T18:54:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5389436903,141,9.2,5389436907,213,4.98,5389436905,212,14.6,5389436899,140,44.2,5389436893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752967465,487,1,1,1,46,a9vw7ikerpr4cuweeeka5aneg,1,55.5,16.7,2024-11-29T18:01:26.499Z,2024-11-29T18:56:09Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5389439353,213,3.44,5389439347,140,43.3,5389439345,56,Back,5389439351,212,13.4,5389439349,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936551,14,1,1,1,46,a9vw7ikerpr4cuweeeka5aneg,1,46.5,17.9,2024-11-29T18:01:26.508Z,2024-11-29T18:56:39Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5389274159,212,40.0,5389274161,213,1.71,5389274157,141,76.2,5389274155,140,41.1,5389274153,56,Back,5389274163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936591,15,1,1,1,47,a9vw7ikerpr4cuweeeka5aneg,1,42.1,78.3,2024-11-29T18:01:28.468Z,2024-11-29T18:01:33Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389274347,140,57.1,5389274345,56,Left,5389274349,141,95.6,5389274351,212,19.7,5389274353,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936607,16,1,1,1,53,a9vw7ikerpr4cuweeeka5aneg,1,75.1,90.8,2024-11-29T18:01:33.675Z,2024-11-29T18:01:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389274413,140,78.6,5389274419,213,5.40,5389274417,212,5.8,5389274415,141,84.2,5389274411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936611,17,61,1,1,55,a9vw7ikerpr4cuweeeka5aneg,0,72.4,87.3,2024-11-29T18:01:36.395Z,2024-11-29T18:09:25Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389274429,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936625,11,1,1,1,56,b8oqgvx1ijeyn6y1cn6929ix4,1,3.7,78.3,2024-11-29T18:01:36.961Z,2024-11-29T18:09:58Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389274475,213,5.17,5389297979,196,,5389274473,212,50.7,5389274467,56,Back,5389297981,1,,5389274471,141,11.6,5389274469,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936627,12,1,1,1,58,b8oqgvx1ijeyn6y1cn6929ix4,0,25.2,11.6,2024-11-29T18:01:39.152Z,2024-11-29T18:08:29Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389274491,212,60.6,5389274489,141,32.4,5389274483,157,,5389274493,213,0.24,5389274495,1,,5389274485,56,Center,5389274487,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936685,19,1,1,2,1,a9vw7ikerpr4cuweeeka5aneg,1,13.5,70.7,2024-11-29T18:01:42.332Z,2024-11-29T18:01:49Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5389274757,140,31.7,5389274755,56,Back,5389274765,1,,5389274763,213,5.26,5389274753,123,,5389274759,141,24.1,5389274761,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936705,20,1,1,2,9,a9vw7ikerpr4cuweeeka5aneg,1,47.1,29.3,2024-11-29T18:01:49.524Z,2024-11-29T18:01:52Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5389274863,212,24.5,5389274857,56,Back,5389274865,213,1.69,5389274859,140,44.3,5389274861,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936723,21,1,1,2,12,a9vw7ikerpr4cuweeeka5aneg,1,45.6,67.8,2024-11-29T18:01:52.580Z,2024-11-29T18:01:55Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389274947,56,Left,5389274955,213,1.07,5389274953,212,19.5,5389274949,140,54.5,5389274951,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936787,22,1,1,2,15,a9vw7ikerpr4cuweeeka5aneg,1,57.5,93.8,2024-11-29T18:01:55.635Z,2024-11-29T18:02:03Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389275263,140,93.2,5389275267,212,37.5,5389275265,141,91.1,5389275271,1,,5389275261,56,Left,5389275269,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936795,23,61,1,2,22,a9vw7ikerpr4cuweeeka5aneg,0,95.9,90.5,2024-11-29T18:02:03.252Z,2024-11-29T18:02:03Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389275315,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936939,14,12,1,2,23,b8oqgvx1ijeyn6y1cn6929ix4,1,5.4,11.3,2024-11-29T18:02:04Z,2024-11-29T18:15:27Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389276049,56,Back,5389276055,141,7.4,5389276057,212,2.7,5389276059,213,4.95,5389276053,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936801,24,61,1,2,24,a9vw7ikerpr4cuweeeka5aneg,1,95.1,90.6,2024-11-29T18:02:04.578Z,2024-11-29T18:02:04Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5389275341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936833,25,1,1,2,27,a9vw7ikerpr4cuweeeka5aneg,1,83.2,88.8,2024-11-29T18:02:07.643Z,2024-11-29T18:02:09Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389275505,141,92.4,5389275507,212,12.0,5389275503,140,72.0,5389275501,56,Left,5389275509,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936865,26,1,1,2,28,a9vw7ikerpr4cuweeeka5aneg,1,72.0,92.4,2024-11-29T18:02:09.307Z,2024-11-29T18:02:11Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389275651,140,72.4,5389275649,56,Center,5389275655,212,13.1,5389275657,213,4.74,5389275653,141,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936869,27,1,1,2,30,a9vw7ikerpr4cuweeeka5aneg,1,72.4,73.1,2024-11-29T18:02:11.187Z,2024-11-29T18:57:50Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5389275689,212,9.4,5389275691,213,1.76,5389275685,140,70.7,5389275687,141,86.7,5389275683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936887,28,1,1,2,31,a9vw7ikerpr4cuweeeka5aneg,1,70.7,86.7,2024-11-29T18:02:12.035Z,2024-11-29T18:02:15Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389275783,56,Center,5389275787,141,78.2,5389275785,140,56.5,5389275789,212,16.0,5389275791,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936907,29,1,1,2,34,a9vw7ikerpr4cuweeeka5aneg,1,56.5,78.2,2024-11-29T18:02:15.299Z,2024-11-29T18:02:17Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389275899,212,20.3,5389275893,56,Left,5389275901,213,0.60,5389275895,140,72.5,5389275897,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936911,30,1,1,2,36,a9vw7ikerpr4cuweeeka5aneg,1,72.5,95.0,2024-11-29T18:02:17.380Z,2024-11-29T18:02:18Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389275919,212,17.2,5389275917,141,69.8,5389275915,140,71.5,5389275921,213,4.65,5389275913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936927,31,1,1,2,37,a9vw7ikerpr4cuweeeka5aneg,1,71.5,69.8,2024-11-29T18:02:18.371Z,2024-11-29T18:02:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389276001,213,0.48,5389275993,56,Left,5389275995,140,88.0,5389275997,141,83.0,5389275999,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936935,32,1,1,2,41,a9vw7ikerpr4cuweeeka5aneg,0,93.2,82.2,2024-11-29T18:02:21.795Z,2024-11-29T18:02:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5389276031,155,,5389276039,212,13.5,5389276029,2,,5389276037,141,64.1,5389276035,140,87.9,5389276033,56,Center,5389276041,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936957,15,12,1,2,42,b8oqgvx1ijeyn6y1cn6929ix4,1,13.2,38.0,2024-11-29T18:02:23.303Z,2024-11-29T18:02:27Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5389276143,140,24.5,5389276149,213,5.28,5389276147,212,21.9,5389276145,141,10.9,5389276141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752945871,112,61,1,2,45,b8oqgvx1ijeyn6y1cn6929ix4,1,26.6,33.1,2024-11-29T18:02:25.678Z,2024-11-29T22:07:03Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5389324427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752968679,489,43,1,2,47,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-29T18:02:27.499Z,2024-11-29T19:29:10Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389445677,56,Left,5389595427,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936963,16,1,1,2,47,b8oqgvx1ijeyn6y1cn6929ix4,0,27.1,16.4,2024-11-29T18:02:27.607Z,2024-11-29T22:06:49Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5389276189,213,3.05,5389276187,212,2.8,5389276185,141,16.8,5389276181,56,Back,5389276183,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936959,33,43,1,2,47,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-29T18:02:27.731Z,2024-11-29T18:24:35Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389276165,56,Left,5389339861,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936975,34,43,1,2,48,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-29T18:02:28.963Z,2024-11-29T18:25:02Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389341109,144,1,5389276253,213,6.09,5389276245,56,Left,5389276247,140,78.5,5389276249,141,90.3,5389276251,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937003,35,1,1,2,49,a9vw7ikerpr4cuweeeka5aneg,1,78.5,90.3,2024-11-29T18:02:30.067Z,2024-11-29T18:02:33Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389276363,213,3.83,5389276355,56,Center,5389276357,140,67.1,5389276361,212,15.5,5389276359,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937021,36,1,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,66.4,70.1,2024-11-29T18:02:33.299Z,2024-11-29T18:02:35Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5389276461,141,32.6,5389276469,213,4.68,5389276467,212,25.5,5389276459,140,65.5,5389276453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937037,37,1,1,2,54,a9vw7ikerpr4cuweeeka5aneg,1,65.5,32.6,2024-11-29T18:02:35.075Z,2024-11-29T18:02:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5389276549,140,73.4,5389276551,141,64.7,5389276553,212,23.4,5389276547,56,Center,5389276555,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937039,38,61,1,2,57,a9vw7ikerpr4cuweeeka5aneg,0,73.4,64.7,2024-11-29T18:02:37.564Z,2024-11-29T18:58:39Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5389276561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937103,17,12,1,2,57,b8oqgvx1ijeyn6y1cn6929ix4,1,22.9,42.7,2024-11-29T18:02:38.007Z,2024-11-29T22:06:51Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5389276869,140,77.3,5389276867,56,Center,5389276873,212,60.0,5389276871,141,69.9,5389276875,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937133,39,1,1,3,6,a9vw7ikerpr4cuweeeka5aneg,1,15.2,37.6,2024-11-29T18:02:47.395Z,2024-11-29T18:02:51Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5389276991,141,75.6,5389276989,140,22.9,5389276995,213,1.27,5389276987,56,Back,5389276993,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937157,40,1,1,3,10,a9vw7ikerpr4cuweeeka5aneg,1,26.1,85.1,2024-11-29T18:02:51.202Z,2024-11-29T18:02:54Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5389277121,56,Left,5389277129,213,6.26,5389277123,140,70.6,5389277131,1,,5389277125,141,83.4,5389277127,212,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
