id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2711517969,6,1,1,0,27,f1h34qp5zbfl489q8vnkhiq9s,0,58.4,17.3,2024-08-21T16:32:17.152Z,2024-08-21T16:34:24Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5162759495,3,,5162759501,141,25.4,5162759497,56,Center,5162759507,213,0.48,5162759499,140,68.4,5162759503,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518007,9,1,1,0,28,b8oqgvx1ijeyn6y1cn6929ix4,1,37.3,81.8,2024-08-21T16:32:17.621Z,2024-08-21T18:38:08Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5162760633,56,Back,5162760635,140,45.3,5162760641,213,0.42,5162760637,141,87.3,5162760639,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517975,7,1,1,0,29,b8oqgvx1ijeyn6y1cn6929ix4,0,39.8,74.8,2024-08-21T16:32:18.700Z,2024-08-21T18:38:06Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5162759543,212,7.9,5162759541,141,77.6,5162759537,56,Back,5162759545,213,0.24,5162759539,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517977,8,1,1,0,30,f1h34qp5zbfl489q8vnkhiq9s,1,60.9,15.4,2024-08-21T16:32:19.687Z,2024-08-21T16:32:21Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5162759565,213,2.97,5162759561,141,19.9,5162759559,140,44.4,5162759563,212,17.6,5162759557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517979,9,1,1,0,31,f1h34qp5zbfl489q8vnkhiq9s,1,44.4,19.9,2024-08-21T16:32:21.136Z,2024-08-21T16:32:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5162759573,141,10.4,5162759569,56,Right,5162759577,213,5.95,5162759575,212,19.6,5162759571,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517981,10,1,1,0,32,f1h34qp5zbfl489q8vnkhiq9s,1,62.0,10.4,2024-08-21T16:32:22.175Z,2024-08-21T16:32:22Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5162759581,56,Back,5162759583,140,44.3,5162759589,213,2.96,5162759587,212,18.9,5162759585,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517985,11,1,1,0,33,f1h34qp5zbfl489q8vnkhiq9s,1,44.3,15.4,2024-08-21T16:32:22.832Z,2024-08-21T16:32:24Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5162759609,213,0.51,5162759607,212,27.1,5162759605,141,35.0,5162759603,140,66.8,5162759599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517993,12,1,1,0,35,f1h34qp5zbfl489q8vnkhiq9s,1,66.8,35.0,2024-08-21T16:32:24.791Z,2024-08-21T16:36:34Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5162759673,213,4.67,5162759669,141,17.2,5162759665,56,Right,5162759667,140,66.3,5162762139,156,,5162759671,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517991,8,83,1,0,37,b8oqgvx1ijeyn6y1cn6929ix4,0,25.6,72.4,2024-08-21T16:32:26.941Z,2024-08-21T16:36:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5162759703,399,4jve632xnmqujh4ioaxpaovai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517995,13,1,1,0,38,f1h34qp5zbfl489q8vnkhiq9s,1,61.5,18.8,2024-08-21T16:32:27.880Z,2024-08-21T18:38:03Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5162760501,141,7.6,5162760497,56,Right,5162760499,140,81.1,5162760505,213,5.93,5162760503,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517997,14,1,1,0,39,f1h34qp5zbfl489q8vnkhiq9s,1,87.2,10.3,2024-08-21T16:32:29.225Z,2024-08-21T16:32:31Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5162759683,141,45.2,5162759685,212,27.0,5162759687,213,2.07,5162759679,56,Center,5162759681,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711517999,15,1,1,0,41,f1h34qp5zbfl489q8vnkhiq9s,1,74.9,45.2,2024-08-21T16:32:31.087Z,2024-08-21T16:32:32Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5162759693,140,82.3,5162759699,213,1.21,5162759691,56,Center,5162759697,212,21.9,5162759695,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518009,16,61,1,0,43,f1h34qp5zbfl489q8vnkhiq9s,1,82.3,75.3,2024-08-21T16:32:32.576Z,2024-08-21T16:36:59Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5162759705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518011,17,1,1,0,45,f1h34qp5zbfl489q8vnkhiq9s,0,99.2,76.7,2024-08-21T16:32:35.120Z,2024-08-21T16:32:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5162759725,212,11.9,5162759727,213,4.33,5162759723,141,60.5,5162759719,56,Center,5162759721,140,95.0,5162759731,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518013,10,12,1,0,48,b8oqgvx1ijeyn6y1cn6929ix4,1,4.7,44.0,2024-08-21T16:32:38.124Z,2024-08-21T16:32:39Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5162759741,213,3.55,5162759733,56,Back,5162759737,141,40.0,5162759735,140,0.0,5162759759,167,,5162759739,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518015,11,6,1,0,49,b8oqgvx1ijeyn6y1cn6929ix4,0,0.0,36.6,2024-08-21T16:32:38.629Z,2024-08-21T16:32:44Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5162759767,73,,5162759765,56,Back,5162759795,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518021,18,6,1,0,49,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,63.4,2024-08-21T16:32:38.629Z,2024-08-21T18:34:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5162759773,73,,5162759775,233,11,5162759771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518043,19,1,1,1,6,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,99.5,2024-08-21T16:32:56.297Z,2024-08-21T16:37:47Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5162759913,141,78.0,5162759917,213,4.28,5162759915,212,16.1,5162759907,6,,5162759911,140,93.1,5162759909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518045,20,1,1,1,7,f1h34qp5zbfl489q8vnkhiq9s,1,93.1,78.0,2024-08-21T16:32:57.199Z,2024-08-21T16:32:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5162759923,140,90.6,5162759929,213,1.79,5162759933,156,,5162759925,141,95.3,5162759927,212,12.1,5162759921,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518051,21,1,1,1,9,f1h34qp5zbfl489q8vnkhiq9s,0,90.6,95.3,2024-08-21T16:32:59.374Z,2024-08-21T16:33:05Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5162759975,1,,5162759963,155,,5162759971,212,34.7,5162759969,141,44.3,5162759961,2,,5162759973,213,4.75,5162759967,140,91.7,5162759965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518055,22,44,1,1,9,f1h34qp5zbfl489q8vnkhiq9s,1,82.8,42.8,2024-08-21T16:32:59.492Z,2024-08-21T18:37:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5162760249,233,13,5162759997,286,,5162759995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518059,13,44,1,1,9,b8oqgvx1ijeyn6y1cn6929ix4,0,17.2,57.2,2024-08-21T16:32:59.493Z,2024-08-21T16:42:26Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5162760011,56,Back,5162760245,233,22,5162760013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711519081,89,61,1,1,10,f1h34qp5zbfl489q8vnkhiq9s,0,90.9,47.9,2024-08-21T16:32:59.984Z,2024-08-21T16:44:29Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5162766355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518049,12,43,1,1,10,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-21T16:33:00.333Z,2024-08-21T16:44:32Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5162759949,56,Back,5162767473,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518083,24,43,1,1,13,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-21T16:33:02.558Z,2024-08-21T16:33:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5162760145,3,0,5162760285,144,1,5162760147,56,Center,5162760155,213,3.79,5162760149,140,77.4,5162760153,212,19.9,5162760151,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518117,25,43,1,1,19,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-21T16:33:08.571Z,2024-08-21T16:44:38Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5162767547,144,44,5162760329,286,0,5162760327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518063,14,43,1,1,19,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-21T16:33:08.572Z,2024-08-21T16:44:35Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5162760337,233,25,5162767491,144,44,5162760017,285,0,5162760015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518061,23,4,1,1,19,f1h34qp5zbfl489q8vnkhiq9s,1,72.6,36.6,2024-08-21T16:33:08.776Z,2024-08-21T17:28:38Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5162760037,13,,5162760039,56,Center,5162760045,286,,5162760043,265,,5162760041,152,,5162760103,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518073,15,4,1,1,19,b8oqgvx1ijeyn6y1cn6929ix4,0,27.4,63.4,2024-08-21T16:33:08.777Z,2024-08-21T17:28:38Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5162760109,233,23,5162760093,265,,5162760087,13,,5162760091,152,,5162760089,56,Back,5162760095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518239,26,15,1,3,5,f1h34qp5zbfl489q8vnkhiq9s,1,73.2,26.0,2024-08-21T16:34:55.254Z,2024-08-21T16:35:02Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5162761177,146,98.1,5162761075,18,,5162761179,147,48.2,5162761169,80,,5162761073,26,,5162761171,102,47.1,5162761175,458,,5162761077,56,Center,5162761173,103,13.9,5162761183,233,17,5162761141,20,,,,,,,,,,,,,,,,,,,,,,
2711518243,17,10,1,3,5,b8oqgvx1ijeyn6y1cn6929ix4,1,1.1,52.1,2024-08-21T16:34:55.354Z,2024-08-21T16:35:03Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5162761105,56,Back,5162761103,182,,5162761187,233,26,5162761101,178,,5162761099,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518261,18,6,1,3,14,b8oqgvx1ijeyn6y1cn6929ix4,0,2.6,98.4,2024-08-21T16:35:03.515Z,2024-08-21T18:34:47Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5162761213,56,Back,5162761331,73,,5162761337,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518287,27,6,1,3,14,f1h34qp5zbfl489q8vnkhiq9s,1,97.4,1.6,2024-08-21T16:35:03.515Z,2024-08-21T18:34:47Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5162761329,75,,5162761327,56,Right,5162761333,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518297,28,1,1,3,32,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.7000000000000001,2024-08-21T16:35:21.796Z,2024-08-21T16:35:28Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5162761383,141,14.9,5162761387,213,1.80,5162761385,212,9.9,5162761377,6,,5162761379,56,Right,5162761381,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518299,29,1,1,3,33,f1h34qp5zbfl489q8vnkhiq9s,0,97.4,14.9,2024-08-21T16:35:23.060Z,2024-08-21T16:35:27Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5162761397,140,97.1,5162761443,233,19,5162761395,56,Center,5162761399,141,47.3,5162761393,155,,5162761401,212,22.0,5162761391,2,,5162761403,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518307,19,41,1,3,36,b8oqgvx1ijeyn6y1cn6929ix4,0,2.8,51.0,2024-08-21T16:35:25.732Z,2024-08-21T16:35:27Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5162761447,233,29,5162761435,212,31.8,5162761437,213,5.76,5162761433,141,27.4,5162761431,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518309,30,1,1,3,38,f1h34qp5zbfl489q8vnkhiq9s,1,85.0,73.5,2024-08-21T16:35:28.219Z,2024-08-21T16:47:19Z,6hmsrr08cllpl4iumu92zskbt,L. From,1.0,,5162761461,212,13.9,5162761455,56,Center,5162761457,140,73.6,5162761459,141,63.2,5162769169,210,15,5162761463,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518311,31,15,1,3,41,f1h34qp5zbfl489q8vnkhiq9s,1,73.6,63.2,2024-08-21T16:35:31.357Z,2024-08-21T18:38:01Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5162769183,55,30,5162761471,56,Center,5162761469,18,,5162769193,146,83.2,5162769195,147,59.9,5162768903,82,,5162768897,25,,5162769191,215,,5162769187,102,54.1,5162768899,20,,5162769189,103,5.6,5162769179,76,5162769199,231,51.4,5162769205,233,20,5162769197,230,98.5,5162769181,29,,,,,,,,
2711518313,20,10,1,3,41,b8oqgvx1ijeyn6y1cn6929ix4,1,16.8,40.1,2024-08-21T16:35:31.457Z,2024-08-21T18:37:59Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5162769209,233,31,5162761479,94,,5162761481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711519697,136,83,1,3,42,b8oqgvx1ijeyn6y1cn6929ix4,0,25.4,27.4,2024-08-21T16:35:32.140Z,2024-08-21T16:50:48Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5162771127,399,auv81snxkpk2ybxzi8giy5azt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711519705,121,3,1,3,43,f1h34qp5zbfl489q8vnkhiq9s,1,73.4,74.0,2024-08-21T16:35:32.882Z,2024-08-21T18:37:56Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5162770659,233,135,5162770461,286,,5162770459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711519695,135,45,1,3,43,b8oqgvx1ijeyn6y1cn6929ix4,0,26.6,26.0,2024-08-21T16:35:32.882Z,2024-08-21T17:28:46Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5162770643,56,Back,5162770663,233,121,5162770645,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518319,32,1,1,3,44,f1h34qp5zbfl489q8vnkhiq9s,1,74.7,69.5,2024-08-21T16:35:34.157Z,2024-08-21T16:35:37Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5162761513,140,86.8,5162761515,141,95.4,5162761517,212,21.7,5162761519,213,0.95,5162761511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518321,33,1,1,3,48,f1h34qp5zbfl489q8vnkhiq9s,1,88.5,97.2,2024-08-21T16:35:37.556Z,2024-08-21T16:50:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5162761531,213,3.42,5162761525,140,74.3,5162761527,141,90.9,5162761529,212,15.5,5162761523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518323,34,1,1,3,49,f1h34qp5zbfl489q8vnkhiq9s,0,74.3,90.9,2024-08-21T16:35:38.868Z,2024-08-21T16:35:40Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5162761541,140,91.7,5162761543,141,52.7,5162761539,56,Center,5162761547,213,5.33,5162761545,212,31.8,5162761537,155,,5162761535,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518329,21,12,1,3,50,b8oqgvx1ijeyn6y1cn6929ix4,1,12.7,50.0,2024-08-21T16:35:40.227Z,2024-08-21T16:35:42Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5162761573,212,7.6,5162761569,140,12.2,5162761567,56,Back,5162761609,15,,5162761575,213,4.64,5162761571,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711518343,22,12,1,3,52,b8oqgvx1ijeyn6y1cn6929ix4,1,12.2,38.8,2024-08-21T16:35:42.155Z,2024-08-21T16:38:44Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5162761633,141,17.0,5162761643,15,,5162761629,56,Back,5162761637,213,4.42,5162761635,212,15.5,5162761631,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
