id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2707970525,15,61,1,0,48,f1h34qp5zbfl489q8vnkhiq9s,1,95.9,47.8,2024-08-11T13:02:51.162Z,2024-08-11T13:04:50Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5143031105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970551,7,1,1,0,50,6wwwud48qahpwrfxs20334qk5,1,6.4,61.5,2024-08-11T13:02:52.852Z,2024-08-11T13:56:32Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5143031209,212,13.9,5143031211,213,0.61,5143031207,141,73.2,5143031203,56,Back,5143031205,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970597,8,61,1,0,51,6wwwud48qahpwrfxs20334qk5,0,25.9,83.5,2024-08-11T13:02:53.996Z,2024-08-11T13:03:01Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5143031473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970587,16,1,1,0,53,f1h34qp5zbfl489q8vnkhiq9s,1,73.7,13.5,2024-08-11T13:02:55.970Z,2024-08-11T13:02:56Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5143031415,141,27.3,5143031413,140,74.1,5143031411,56,Center,5143031417,212,9.4,5143031419,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970599,17,1,1,0,53,f1h34qp5zbfl489q8vnkhiq9s,1,74.1,27.3,2024-08-11T13:02:56.577Z,2024-08-11T13:02:58Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5143031477,140,74.4,5143031479,141,8.6,5143031483,213,4.74,5143031475,56,Right,5143031481,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970607,18,1,1,0,55,f1h34qp5zbfl489q8vnkhiq9s,1,71.9,11.7,2024-08-11T13:02:58.009Z,2024-08-11T13:02:59Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5143031563,213,3.43,5143031555,56,Right,5143031557,140,59.1,5143031559,141,5.8,5143031561,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970619,19,1,1,0,56,f1h34qp5zbfl489q8vnkhiq9s,1,62.0,7.3,2024-08-11T13:02:59.329Z,2024-08-11T13:03:01Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5143031649,140,85.7,5143031647,56,Right,5143031651,141,6.5,5143031655,213,6.26,5143031653,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970633,20,1,1,0,58,f1h34qp5zbfl489q8vnkhiq9s,1,85.6,6.5,2024-08-11T13:03:01.098Z,2024-08-11T13:03:03Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5143031719,212,11.1,5143031713,140,93.8,5143031715,141,16.7,5143031711,56,Right,5143031723,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970647,21,1,1,1,0,f1h34qp5zbfl489q8vnkhiq9s,0,93.8,16.7,2024-08-11T13:03:03.649Z,2024-08-11T13:03:05Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5143031783,2,,5143031791,141,38.8,5143031795,213,1.65,5143031787,56,Center,5143031789,140,92.7,5143031793,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970713,9,12,1,1,4,6wwwud48qahpwrfxs20334qk5,1,7.3,74.2,2024-08-11T13:03:07.396Z,2024-08-11T13:06:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5143032131,141,84.5,5143032135,213,0.77,5143032133,212,10.1,5143032129,140,14.2,5143032127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970719,11,1,1,1,7,6wwwud48qahpwrfxs20334qk5,0,15.9,84.1,2024-08-11T13:03:09.828Z,2024-08-11T13:56:51Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5143032153,141,79.4,5143032159,213,6.06,5143032157,212,14.5,5143032149,140,29.4,5143032147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970755,22,1,1,1,7,f1h34qp5zbfl489q8vnkhiq9s,1,68.0,40.9,2024-08-11T13:03:10.649Z,2024-08-11T13:03:15Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5143032361,155,,5143032365,140,88.2,5143032371,213,0.64,5143032369,212,26.5,5143032367,141,64.2,5143032363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970759,23,61,1,1,10,f1h34qp5zbfl489q8vnkhiq9s,0,88.1,65.8,2024-08-11T13:03:13.634Z,2024-08-11T13:06:59Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5143032393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970875,12,5,1,1,11,6wwwud48qahpwrfxs20334qk5,1,-1.2,29.5,2024-08-11T13:03:14.741Z,2024-08-11T15:06:29Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5143033007,346,,5143033005,56,Back,5143033037,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970767,24,5,1,1,11,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,70.5,2024-08-11T13:03:14.741Z,2024-08-11T15:06:30Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5143032449,346,,5143032447,56,Center,5143033071,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707970995,13,1,1,1,26,6wwwud48qahpwrfxs20334qk5,1,4.3,39.7,2024-08-11T13:03:29.652Z,2024-08-11T13:03:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5143033609,237,,5143033605,213,1.66,5143033601,141,46.3,5143033599,140,3.9,5143033597,56,Back,5143033603,212,4.5,5143033595,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971047,14,1,1,1,31,6wwwud48qahpwrfxs20334qk5,1,3.2,50.0,2024-08-11T13:03:34.372Z,2024-08-11T13:03:39Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5143033891,213,1.20,5143033885,140,9.1,5143033883,56,Back,5143033889,212,17.0,5143033887,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971067,15,1,1,1,36,6wwwud48qahpwrfxs20334qk5,1,19.4,83.5,2024-08-11T13:03:39.245Z,2024-08-11T13:03:40Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5143033979,140,42.0,5143033985,213,0.05,5143033983,212,23.8,5143033977,56,Back,5143033981,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971089,16,1,1,1,37,6wwwud48qahpwrfxs20334qk5,1,43.9,82.3,2024-08-11T13:03:40.468Z,2024-08-11T13:03:42Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5143034081,141,93.5,5143034077,56,Back,5143034085,213,2.22,5143034079,140,38.4,5143034083,212,9.6,5143034119,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971107,25,83,1,1,39,f1h34qp5zbfl489q8vnkhiq9s,0,61.0,12.2,2024-08-11T13:03:42.281Z,2024-08-11T13:03:48Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5143034505,399,289rctmvd5ppy9zqn98jbe4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971159,17,61,1,1,44,6wwwud48qahpwrfxs20334qk5,0,29.6,83.2,2024-08-11T13:03:47.484Z,2024-08-11T13:03:47Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5143034465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971173,26,4,1,1,45,f1h34qp5zbfl489q8vnkhiq9s,1,68.4,17.2,2024-08-11T13:03:47.865Z,2024-08-11T15:00:56Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5143034607,286,,5143034601,56,Right,5143034605,265,,5143034599,13,,5143035105,233,18,5143034603,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971183,18,4,1,1,45,6wwwud48qahpwrfxs20334qk5,0,31.6,82.8,2024-08-11T13:03:47.866Z,2024-08-11T15:00:57Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5143034689,13,,5143035117,233,26,5143034691,56,Back,5143034695,265,,5143034693,152,,5143034697,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971547,27,1,1,2,13,f1h34qp5zbfl489q8vnkhiq9s,0,68.3,10.3,2024-08-11T13:04:16.321Z,2024-08-11T13:04:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5143036451,141,57.8,5143036439,2,,5143036457,1,,5143036443,155,,5143036617,233,19,5143036453,212,42.0,5143036449,140,93.8,5143036447,56,Center,5143036441,5,5143036455,213,0.88,5143036445,152,,,,,,,,,,,,,,,,,,,,,,,,
2707971573,19,11,1,2,17,6wwwud48qahpwrfxs20334qk5,1,5.0,43.3,2024-08-11T13:04:20.699Z,2024-08-11T13:04:21Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5143036643,233,27,5143036585,88,,5143036583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971725,20,1,1,2,24,6wwwud48qahpwrfxs20334qk5,1,9.8,39.5,2024-08-11T13:04:27.251Z,2024-08-11T13:04:31Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5143037395,140,10.2,5143037399,212,8.8,5143037397,141,52.4,5143037393,56,Back,5143037401,213,1.52,5143037389,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971765,21,1,1,2,28,6wwwud48qahpwrfxs20334qk5,1,13.6,60.6,2024-08-11T13:04:31.580Z,2024-08-11T13:04:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5143037641,212,9.8,5143037643,213,0.17,5143037637,140,22.8,5143037639,141,63.0,5143037635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971823,22,1,1,2,32,6wwwud48qahpwrfxs20334qk5,0,26.6,66.0,2024-08-11T13:04:35.403Z,2024-08-11T13:04:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5143037903,212,49.1,5143037897,56,Center,5143037899,140,72.5,5143037895,155,,5143037901,141,52.1,5143037909,213,6.09,5143037911,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971815,28,44,1,2,37,f1h34qp5zbfl489q8vnkhiq9s,1,27.4,49.0,2024-08-11T13:04:40.664Z,2024-08-11T15:41:20Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5143037971,233,23,5143037871,56,Back,5143037873,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971831,23,44,1,2,37,6wwwud48qahpwrfxs20334qk5,0,72.6,51.0,2024-08-11T13:04:40.665Z,2024-08-11T15:05:51Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5143038023,233,28,5143037931,56,Center,5143037933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971883,29,1,1,2,38,f1h34qp5zbfl489q8vnkhiq9s,1,29.0,57.3,2024-08-11T13:04:41.008Z,2024-08-11T15:41:18Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5143038229,3,,5143038233,140,42.2,5143038235,141,43.9,5143038231,56,Back,5143038237,212,16.6,5143038239,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971891,31,1,1,2,42,f1h34qp5zbfl489q8vnkhiq9s,1,52.5,48.8,2024-08-11T13:04:45.001Z,2024-08-11T13:04:45Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5143038305,140,66.1,5143038307,141,50.6,5143038309,212,14.3,5143038311,213,0.09,5143038303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971915,32,1,1,2,42,f1h34qp5zbfl489q8vnkhiq9s,1,66.1,50.6,2024-08-11T13:04:45.776Z,2024-08-11T13:04:47Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5143038419,56,Center,5143038439,213,1.77,5143038425,141,72.7,5143038421,140,63.2,5143038429,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971929,33,1,1,2,44,f1h34qp5zbfl489q8vnkhiq9s,1,70.3,77.6,2024-08-11T13:04:47.376Z,2024-08-11T13:04:49Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5143038515,213,1.38,5143038513,212,9.8,5143038507,56,Left,5143038509,140,72.1,5143038511,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707971945,34,1,1,2,46,f1h34qp5zbfl489q8vnkhiq9s,0,72.3,80.0,2024-08-11T13:04:49.040Z,2024-08-11T13:04:50Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5143038621,141,61.8,5143038625,213,5.63,5143038623,212,20.4,5143038617,56,Center,5143038619,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707972043,24,61,1,2,50,6wwwud48qahpwrfxs20334qk5,1,17.7,41.3,2024-08-11T13:04:53.522Z,2024-08-11T13:12:22Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5143039141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707972039,35,13,1,2,52,f1h34qp5zbfl489q8vnkhiq9s,1,80.1,66.1,2024-08-11T13:04:55.296Z,2024-08-11T15:17:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5143072541,458,,5143072533,102,49.6,5143072543,230,98.8,5143072531,74,,5143039115,22,,5143072537,215,,5143072539,328,,5143071663,72,,5143072545,231,5143072535,103,61.1,5143039119,56,51.1,Center,5143039117,18,,,,,,,,,,,,,,,,,,,,
2707972075,25,5,1,2,54,6wwwud48qahpwrfxs20334qk5,1,-0.9,51.6,2024-08-11T13:04:57.536Z,2024-08-11T15:06:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5143039327,346,,5143039345,233,36,5143039325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
