id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2784785721,5,44,1,0,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.2,82.5,2025-03-07T18:01:38.605Z,2025-03-07T18:58:56Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5562374379,56,Left,5562374447,233,6,5562374381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785723,7,1,1,0,20,6wwwud48qahpwrfxs20334qk5,0,42.2,18.9,2025-03-07T18:01:39.045Z,2025-03-07T18:01:39Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5562374387,140,51.9,5562374383,3,,5562374391,212,11.2,5562374393,213,0.44,5562374385,56,Center,5562374389,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785815,6,1,1,0,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.8,68.8,2025-03-07T18:01:40.916Z,2025-03-07T18:01:51Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5562374865,141,39.8,5562374869,213,4.81,5562374861,56,Back,5562374859,155,,5562374863,140,48.6,5562374867,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785845,7,1,1,0,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.2,10.1,2025-03-07T18:01:50.979Z,2025-03-07T18:01:54Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5562375023,141,8.2,5562375027,213,3.24,5562375019,56,Right,5562375025,212,12.6,5562375021,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785871,8,1,1,0,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,7.7,2025-03-07T18:01:54.268Z,2025-03-07T18:01:57Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5562375137,212,6.1,5562375133,140,68.9,5562375131,56,Right,5562375139,213,2.03,5562375135,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785877,9,1,1,0,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.3,15.8,2025-03-07T18:01:56.996Z,2025-03-07T21:01:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5562375175,212,6.4,5562375171,140,67.0,5562375173,141,25.0,5562375177,213,1.79,5562375169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785939,10,1,1,0,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.0,25.0,2025-03-07T18:01:57.747Z,2025-03-07T18:02:03Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5562375523,212,14.1,5562375519,140,61.0,5562375517,56,Right,5562375525,213,4.25,5562375521,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784785979,11,1,1,0,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,8.9,2025-03-07T18:02:03.763Z,2025-03-07T18:02:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5562375671,140,65.5,5562375675,212,10.6,5562375677,213,0.64,5562375673,141,18.3,5562375669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786001,12,1,1,0,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.3,18.8,2025-03-07T18:02:07.187Z,2025-03-07T18:02:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5562375817,212,23.3,5562375813,140,87.5,5562375811,56,Right,5562375815,141,8.6,5562375819,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786011,13,1,1,0,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.5,8.6,2025-03-07T18:02:10.051Z,2025-03-07T18:02:11Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5562375857,140,88.0,5562375863,213,1.53,5562375861,212,13.1,5562375855,56,Center,5562375859,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786039,14,1,1,0,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.0,27.9,2025-03-07T18:02:11.203Z,2025-03-07T18:02:13Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5562375947,141,9.2,5562375943,56,Right,5562375949,212,12.8,5562375945,140,86.6,5562375951,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786055,15,1,1,0,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.6,9.2,2025-03-07T18:02:13.299Z,2025-03-07T18:02:22Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,1.0,,5562376445,210,13,5562376057,212,24.2,5562376053,140,91.8,5562376047,2,,5562376051,56,Center,5562376049,155,,5562376059,213,1.34,5562376055,141,43.9,5562376447,154,,,,,,,,,,,,,,,,,,,,,,,,,
2784786063,16,13,1,0,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.4,49.5,2025-03-07T18:02:15.363Z,2025-03-07T20:11:32Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5562376515,231,50.2,5562376079,17,,5562376513,230,98.4,5562376491,29,,5562376489,85,,5562376487,15,,5562376497,55,15,5562376493,154,,5562376505,103,58.3,5562376075,22,5562376507,328,5562376083,56,Center,5562376503,102,50.1,,,,,,,,,,,,,,
2784786253,8,5,1,0,57,6wwwud48qahpwrfxs20334qk5,1,-1.2,53.0,2025-03-07T18:02:15.860Z,2025-03-07T18:58:21Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5562377025,233,17,5562377005,56,Back,5562377007,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786095,17,5,1,0,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.2,47.0,2025-03-07T18:02:15.860Z,2025-03-07T18:58:21Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5562376247,346,,5562377029,233,8,5562376245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786275,9,1,1,1,13,6wwwud48qahpwrfxs20334qk5,1,4.5,42.8,2025-03-07T18:02:32.789Z,2025-03-07T18:02:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5562377157,56,Back,5562377161,141,50.6,5562377169,237,,5562377165,213,1.79,5562377163,212,5.4,5562377159,140,3.4,5562377155,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786319,10,1,1,1,16,6wwwud48qahpwrfxs20334qk5,0,8.2,48.5,2025-03-07T18:02:34.868Z,2025-03-07T18:02:38Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5562377361,1,,5562377353,140,49.9,5562377357,212,43.9,5562377355,141,44.2,5562377359,213,6.22,5562377351,56,Back,5562377349,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786311,18,8,1,1,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.3,44.8,2025-03-07T18:02:38.379Z,2025-03-07T18:02:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5562377311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786363,11,45,1,1,24,6wwwud48qahpwrfxs20334qk5,0,40.9,52.2,2025-03-07T18:02:43.060Z,2025-03-07T21:01:12Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5562377649,233,20,5562377593,285,,5562377591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786365,20,3,1,1,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.1,47.8,2025-03-07T18:02:43.060Z,2025-03-07T18:58:51Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5562377621,233,11,5562377605,56,Center,5562377607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786381,21,1,1,1,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.6,41.8,2025-03-07T18:02:43.470Z,2025-03-07T18:02:45Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5562377695,213,4.54,5562377691,141,30.6,5562377689,140,63.3,5562377687,56,Center,5562377693,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786389,22,1,1,1,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.3,30.6,2025-03-07T18:02:44.074Z,2025-03-07T18:02:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5562377735,56,Back,5562377739,140,36.7,5562377749,213,3.28,5562377747,212,28.2,5562377743,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786443,23,1,1,1,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.1,28.2,2025-03-07T18:02:45.667Z,2025-03-07T18:02:48Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5562378003,213,1.91,5562377997,140,34.3,5562378001,212,11.8,5562377995,56,Back,5562377999,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786479,24,1,1,1,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,47.3,2025-03-07T18:02:48.617Z,2025-03-07T18:02:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5562378193,155,,5562378203,213,0.46,5562378197,140,75.2,5562378201,212,44.3,5562378199,141,76.4,5562378195,56,Center,5562378205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786489,25,1,1,1,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.7,78.4,2025-03-07T18:02:53.330Z,2025-03-07T18:02:55Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5562378227,56,Left,5562378231,141,92.9,5562378235,213,0.48,5562378321,3,,5562378233,212,21.3,5562378229,140,92.7,5562378225,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786535,26,1,1,1,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.7,90.8,2025-03-07T18:02:57.194Z,2025-03-07T21:01:14Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5562378471,213,3.35,5562378469,212,8.3,5562378465,140,86.0,5562378467,141,88.3,5562378463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786539,27,1,1,1,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.0,88.3,2025-03-07T18:02:57.922Z,2025-03-07T18:02:58Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5562378513,1,,5562378507,141,40.3,5562378503,56,Center,5562378499,2,,5562378501,155,,5562378511,213,5.15,5562378509,212,36.0,5562378505,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786671,12,5,1,1,39,6wwwud48qahpwrfxs20334qk5,1,-0.6,59.4,2025-03-07T18:02:58.702Z,2025-03-07T18:58:21Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5562379157,346,,5562379155,56,Back,5562379179,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786585,28,5,1,1,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.6,40.6,2025-03-07T18:02:58.702Z,2025-03-07T18:05:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5562378757,346,,5562379187,233,12,5562378755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786687,13,1,1,1,54,6wwwud48qahpwrfxs20334qk5,1,5.1,43.0,2025-03-07T18:03:13.203Z,2025-03-07T18:03:15Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5562379261,124,,5562379269,212,7.6,5562379265,140,4.5,5562379267,141,54.2,5562379273,213,1.65,5562379277,237,,5562379263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786695,14,1,1,1,56,6wwwud48qahpwrfxs20334qk5,1,5.3,52.7,2025-03-07T18:03:15.388Z,2025-03-07T18:03:16Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5562379321,212,9.9,5562379317,140,14.5,5562379319,141,49.7,5562379315,56,Back,5562379323,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786699,15,1,1,1,57,6wwwud48qahpwrfxs20334qk5,0,14.5,49.7,2025-03-07T18:03:16.307Z,2025-03-07T18:03:42Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5562379341,213,1.46,5562379333,56,Back,5562380013,236,,5562379337,141,55.5,5562379335,140,14.9,5562379339,212,4.0,5562380019,286,,5562380015,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786707,29,74,1,1,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.1,56.9,2025-03-07T18:03:16.308Z,2025-03-07T18:58:42Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,1.0,5562379379,56,Center,5562379997,285,,5562380051,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786775,16,45,1,1,58,6wwwud48qahpwrfxs20334qk5,0,10.3,54.4,2025-03-07T18:03:17.129Z,2025-03-07T18:58:52Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5562381189,233,31,5562379751,285,,5562379749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786873,31,3,1,1,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.7,45.6,2025-03-07T18:03:17.129Z,2025-03-07T18:58:52Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5562380373,56,Center,5562381159,233,16,5562380375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786779,17,51,1,1,59,6wwwud48qahpwrfxs20334qk5,1,10.2,50.0,2025-03-07T18:03:18.036Z,2025-03-07T18:07:28Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5562379799,170,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784786879,32,16,1,2,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.6,46.0,2025-03-07T18:03:19.522Z,2025-03-07T20:12:40Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5562381651,231,47.5,5562381649,230,93.8,5562381635,29,,5562381647,103,5.1,5562380387,254,,5562380383,17,,5562381303,374,2025-03-07 18:03:18.847,5562381307,375,02:00.011,5562381639,55,29,5562380381,22,5563045411,133,5562381299,72,,5562380385,56,Center,5562381645,102,45.8,5562389781,468,17,5562381633,80,,,,,,
2784787023,18,1,1,2,50,6wwwud48qahpwrfxs20334qk5,1,49.1,48.8,2025-03-07T18:04:09.132Z,2025-03-07T18:07:33Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5562381321,213,3.59,5562381313,56,Back,5562381317,141,42.7,5562381319,212,9.6,5562381315,140,40.9,5562390003,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787029,19,1,1,2,52,6wwwud48qahpwrfxs20334qk5,1,39.2,41.5,2025-03-07T18:04:11.115Z,2025-03-07T18:04:14Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5562381437,56,Back,5562381443,212,12.3,5562381445,213,4.87,5562381441,141,23.6,5562381439,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787045,20,1,1,2,55,6wwwud48qahpwrfxs20334qk5,1,42.5,21.5,2025-03-07T18:04:14.419Z,2025-03-07T18:04:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5562381537,212,15.4,5562381533,140,30.0,5562381531,56,Back,5562381535,141,33.4,5562381539,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787057,21,1,1,2,59,6wwwud48qahpwrfxs20334qk5,1,33.2,40.7,2025-03-07T18:04:18.171Z,2025-03-07T21:01:10Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5562381569,56,Back,5562381577,213,1.67,5562381573,141,56.3,5562381571,140,32.2,5562381575,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784790395,101,1,1,3,0,6wwwud48qahpwrfxs20334qk5,1,36.3,52.8,2025-03-07T18:04:19.494Z,2025-03-07T18:11:02Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5562400547,141,63.4,5562400543,56,Back,5562400545,140,25.8,5562400549,212,13.2,5562400551,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787069,22,1,1,3,1,6wwwud48qahpwrfxs20334qk5,1,27.8,64.8,2025-03-07T18:04:20.035Z,2025-03-07T18:04:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5562381661,56,Back,5562381669,213,5.99,5562381665,141,57.6,5562381667,212,16.8,5562381663,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787071,23,61,1,3,2,6wwwud48qahpwrfxs20334qk5,0,45.8,57.0,2025-03-07T18:04:21.426Z,2025-03-07T21:01:11Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5562381673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784790861,87,1,1,3,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.2,30.3,2025-03-07T18:04:22.132Z,2025-03-07T18:12:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5562403425,141,31.7,5562403429,213,3.04,5562403421,56,Back,5562403423,140,36.2,5562403427,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787077,24,43,1,3,4,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-07T18:04:23.684Z,2025-03-07T18:04:28Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5562381773,144,56,5562381699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787121,34,1,1,3,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.0,48.1,2025-03-07T18:04:25.416Z,2025-03-07T18:04:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5562381833,212,18.7,5562381829,140,37.8,5562381831,141,75.3,5562381827,56,Back,5562381835,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784787093,25,83,1,3,8,6wwwud48qahpwrfxs20334qk5,0,67.9,45.2,2025-03-07T18:04:26.923Z,2025-03-07T18:04:32Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5562381917,399,elsygne5tjybbxrqgehtovnro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
