id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/10/value,qualifier/18/id,qualifier/18/qualifierId
2711520919,21,44,1,0,33,7gkglopz9cjsysn2u6sbhuvc5,1,38.2,52.4,2024-08-21T17:00:27.971Z,2024-08-21T17:01:16Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5162776497,233,6,5162776493,56,Back,5162776495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520871,6,44,1,0,33,b2vft81kyjurzbmekvgrqwr64,0,61.8,47.6,2024-08-21T17:00:27.972Z,2024-08-21T17:01:15Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5162776233,286,,5162776231,56,Center,5162776519,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520803,6,1,1,0,33,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,56.7,2024-08-21T17:00:28.349Z,2024-08-21T19:33:27Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5162775869,141,58.7,5162775871,212,14.4,5162775865,56,Back,5162775873,213,0.09,5162775863,3,,5162775867,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520809,8,1,1,0,36,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,48.4,2024-08-21T17:00:31.269Z,2024-08-21T17:00:32Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5162775897,213,1.88,5162775893,141,64.6,5162775891,140,50.7,5162775889,56,Center,5162775895,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520819,9,1,1,0,37,7gkglopz9cjsysn2u6sbhuvc5,1,50.7,64.6,2024-08-21T17:00:32.276Z,2024-08-21T17:00:36Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5162775925,141,89.4,5162775929,213,1.19,5162775921,56,Left,5162775927,212,18.2,5162775923,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520823,10,1,1,0,41,7gkglopz9cjsysn2u6sbhuvc5,1,62.9,86.6,2024-08-21T17:00:36.277Z,2024-08-21T17:00:37Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5162775963,212,13.0,5162775957,56,Left,5162775961,141,95.7,5162775965,213,0.50,5162775959,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520829,11,1,1,0,43,7gkglopz9cjsysn2u6sbhuvc5,1,73.8,95.7,2024-08-21T17:00:37.629Z,2024-08-21T17:00:39Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5162775997,140,59.1,5162776003,213,3.61,5162775995,56,Left,5162775999,141,84.1,5162776001,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520833,12,1,1,0,45,7gkglopz9cjsysn2u6sbhuvc5,1,59.1,83.3,2024-08-21T17:00:39.804Z,2024-08-21T17:00:42Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5162776025,140,35.6,5162776023,56,Back,5162776029,212,25.0,5162776031,213,3.31,5162776027,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520843,13,1,1,0,47,7gkglopz9cjsysn2u6sbhuvc5,1,35.1,75.9,2024-08-21T17:00:42.331Z,2024-08-21T17:00:44Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5162776067,212,26.5,5162776061,56,Back,5162776069,213,4.57,5162776063,140,31.4,5162776065,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520847,14,1,1,0,50,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,33.6,2024-08-21T17:00:44.788Z,2024-08-21T17:00:47Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5162776103,213,2.59,5162776095,56,Back,5162776099,141,46.4,5162776101,212,16.7,5162776097,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520855,15,1,1,0,53,7gkglopz9cjsysn2u6sbhuvc5,1,18.1,46.1,2024-08-21T17:00:47.406Z,2024-08-21T17:00:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5162776133,141,49.9,5162776129,56,Back,5162776137,213,0.20,5162776131,140,30.0,5162776135,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520865,16,1,1,0,54,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,49.9,2024-08-21T17:00:48.517Z,2024-08-21T17:00:51Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5162776193,140,15.2,5162776195,141,10.1,5162776191,56,Back,5162776197,212,31.2,5162776199,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520873,17,1,1,0,57,7gkglopz9cjsysn2u6sbhuvc5,1,14.8,7.7,2024-08-21T17:00:51.820Z,2024-08-21T17:00:54Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5162776243,213,6.14,5162776235,56,Back,5162776239,141,5.5,5162776241,212,10.8,5162776237,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520883,18,1,1,0,59,7gkglopz9cjsysn2u6sbhuvc5,1,25.5,5.5,2024-08-21T17:00:53.717Z,2024-08-21T17:00:55Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5162776255,141,18.5,5162776259,213,1.08,5162776251,56,Back,5162776257,212,10.0,5162776253,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520885,19,1,1,1,0,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,18.5,2024-08-21T17:00:55.036Z,2024-08-21T17:00:55Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5162776303,213,1.57,5162776297,140,30.0,5162776301,212,8.0,5162776295,56,Back,5162776299,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520889,20,1,1,1,1,7gkglopz9cjsysn2u6sbhuvc5,0,30.0,30.3,2024-08-21T17:00:55.788Z,2024-08-21T17:00:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5162776327,140,72.4,5162776335,1,,5162776333,213,0.06,5162776325,56,Center,5162776329,141,34.3,5162776331,212,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520897,8,1,1,1,5,b2vft81kyjurzbmekvgrqwr64,1,40.0,77.2,2024-08-21T17:01:00.070Z,2024-08-21T17:01:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5162776397,140,12.9,5162776401,212,34.3,5162776403,213,3.73,5162776395,56,Back,5162776399,141,49.0,5162776405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520901,9,1,1,1,9,b2vft81kyjurzbmekvgrqwr64,1,12.0,48.8,2024-08-21T17:01:04.172Z,2024-08-21T17:01:07Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5162776435,212,17.8,5162776429,140,13.9,5162776437,213,1.46,5162776431,141,74.8,5162776427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520917,10,1,1,1,12,b2vft81kyjurzbmekvgrqwr64,1,13.9,74.8,2024-08-21T17:01:07.108Z,2024-08-21T17:01:12Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5162776481,140,24.1,5162776487,213,0.75,5162776479,56,Back,5162776483,141,89.6,5162776485,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520921,11,1,1,1,17,b2vft81kyjurzbmekvgrqwr64,1,30.6,90.8,2024-08-21T17:01:11.877Z,2024-08-21T17:01:13Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5162776503,140,51.7,5162776505,141,76.9,5162776507,212,24.1,5162776501,56,Center,5162776509,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520927,12,1,1,1,18,b2vft81kyjurzbmekvgrqwr64,1,51.7,76.9,2024-08-21T17:01:12.948Z,2024-08-21T17:01:17Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5162776553,213,4.99,5162776549,141,69.3,5162776551,212,5.4,5162776545,56,Center,5162776547,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520929,13,4,1,1,21,b2vft81kyjurzbmekvgrqwr64,1,55.4,68.0,2024-08-21T17:01:16.027Z,2024-08-21T17:01:20Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5162776579,233,22,5162776575,265,,5162776571,56,Center,5162776569,13,,5162776573,152,,5162776577,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520925,22,4,1,1,21,7gkglopz9cjsysn2u6sbhuvc5,0,44.6,32.0,2024-08-21T17:01:16.028Z,2024-08-21T17:01:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5162776561,152,,5162776557,13,,5162776563,265,,5162776559,56,Back,5162776565,285,,5162776585,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520943,14,1,1,1,26,b2vft81kyjurzbmekvgrqwr64,1,55.3,72.9,2024-08-21T17:01:21.324Z,2024-08-21T17:01:24Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5162776627,56,Back,5162776629,140,34.5,5162776631,141,86.9,5162776623,5,,5162776635,213,2.73,5162776633,212,23.8,5162776625,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520945,15,1,1,1,29,b2vft81kyjurzbmekvgrqwr64,1,37.5,86.5,2024-08-21T17:01:24.076Z,2024-08-21T17:01:27Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5162776645,212,22.9,5162776643,141,54.8,5162776639,56,Back,5162776647,213,4.36,5162776641,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520947,16,1,1,1,32,b2vft81kyjurzbmekvgrqwr64,1,30.5,51.5,2024-08-21T17:01:27.012Z,2024-08-21T17:01:29Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5162776659,213,4.94,5162776655,141,29.7,5162776653,140,33.7,5162776657,212,15.2,5162776651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520953,17,1,1,1,34,b2vft81kyjurzbmekvgrqwr64,1,33.7,29.7,2024-08-21T17:01:29.108Z,2024-08-21T17:01:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5162776683,213,5.53,5162776675,56,Back,5162776681,212,18.2,5162776679,141,11.3,5162776677,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520955,18,1,1,1,37,b2vft81kyjurzbmekvgrqwr64,1,45.4,11.4,2024-08-21T17:01:32.204Z,2024-08-21T17:01:34Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5162776701,141,19.5,5162776697,56,Back,5162776703,212,17.8,5162776705,213,2.83,5162776699,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520963,19,1,1,1,39,b2vft81kyjurzbmekvgrqwr64,1,34.0,13.5,2024-08-21T17:01:34.381Z,2024-08-21T17:01:37Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5162776763,56,Back,5162776767,141,47.6,5162776769,212,33.9,5162776771,213,2.39,5162776765,140,10.4,5162776773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520977,20,1,1,1,43,b2vft81kyjurzbmekvgrqwr64,1,10.4,47.6,2024-08-21T17:01:37.428Z,2024-08-21T17:01:44Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5162776857,1,,5162776853,212,59.6,5162776849,140,63.7,5162776851,141,17.3,5162776845,157,,5162776855,213,5.93,5162776847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520979,21,50,1,1,48,b2vft81kyjurzbmekvgrqwr64,1,67.4,17.2,2024-08-21T17:01:43.202Z,2024-08-21T19:24:20Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5162776863,286,,5162776861,56,Right,5162776911,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520985,23,7,1,1,48,7gkglopz9cjsysn2u6sbhuvc5,1,32.6,82.8,2024-08-21T17:01:43.203Z,2024-08-21T19:24:20Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5162776887,56,Back,5162776907,233,21,5162776889,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520981,22,1,1,1,50,b2vft81kyjurzbmekvgrqwr64,0,63.6,17.1,2024-08-21T17:01:45.306Z,2024-08-21T17:01:45Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5162776867,140,51.9,5162776865,56,Center,5162776871,212,12.8,5162776869,141,22.2,5162776873,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520991,25,1,1,1,52,7gkglopz9cjsysn2u6sbhuvc5,1,56.6,89.0,2024-08-21T17:01:47.147Z,2024-08-21T17:09:57Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5162776927,1,,5162776923,212,36.0,5162776921,141,89.4,5162776919,140,22.3,5162776925,213,3.13,5162776917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521013,29,1,1,1,53,7gkglopz9cjsysn2u6sbhuvc5,1,43.0,87.5,2024-08-21T17:01:47.724Z,2024-08-21T17:09:00Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5162782445,212,13.4,5162782447,213,2.77,5162782439,56,Back,5162782443,141,94.6,5162782441,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521001,26,1,1,1,54,7gkglopz9cjsysn2u6sbhuvc5,1,22.3,89.4,2024-08-21T17:01:48.443Z,2024-08-21T17:01:51Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5162776981,140,41.3,5162776983,141,95.9,5162776979,56,Back,5162776987,213,0.22,5162776985,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521003,27,1,1,1,55,7gkglopz9cjsysn2u6sbhuvc5,0,43.4,97.9,2024-08-21T17:01:50.179Z,2024-08-21T17:09:49Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5162783247,141,100.0,5162783245,140,49.6,5162783251,213,0.33,5162776991,56,Back,5162783249,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520999,23,5,1,1,55,b2vft81kyjurzbmekvgrqwr64,1,56.6,-1.8,2024-08-21T17:01:50.198Z,2024-08-21T19:33:29Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5162776973,347,,5162777015,233,28,5162776971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521007,28,5,1,1,55,7gkglopz9cjsysn2u6sbhuvc5,0,43.4,101.8,2024-08-21T17:01:50.198Z,2024-08-21T19:33:29Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5162776995,347,,5162777023,233,23,5162776993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521009,24,1,1,1,57,b2vft81kyjurzbmekvgrqwr64,1,55.5,0.0,2024-08-21T17:01:52.172Z,2024-08-21T17:09:53Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5162776997,107,,5162777001,140,50.6,5162777007,213,1.86,5162777003,141,23.9,5162776999,56,Center,5162777005,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521015,25,1,1,1,57,b2vft81kyjurzbmekvgrqwr64,1,50.6,23.9,2024-08-21T17:01:52.285Z,2024-08-21T17:01:55Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5162777049,140,34.5,5162777051,141,11.1,5162777053,212,19.0,5162777047,56,Back,5162777055,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521021,26,1,1,2,1,b2vft81kyjurzbmekvgrqwr64,1,39.6,9.7,2024-08-21T17:01:55.501Z,2024-08-21T17:01:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5162777085,140,60.4,5162777083,56,Center,5162777089,212,23.3,5162777087,141,21.5,5162777091,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521025,27,1,1,2,4,b2vft81kyjurzbmekvgrqwr64,1,63.0,23.1,2024-08-21T17:01:58.420Z,2024-08-21T17:02:01Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5162777115,213,4.46,5162777109,140,61.6,5162777113,212,5.9,5162777111,141,14.7,5162777107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521029,28,1,1,2,6,b2vft81kyjurzbmekvgrqwr64,1,66.8,21.6,2024-08-21T17:02:00.813Z,2024-08-21T17:02:03Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5162777137,140,82.4,5162777143,213,6.02,5162777135,56,Right,5162777139,141,15.0,5162777141,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521031,29,1,1,2,8,b2vft81kyjurzbmekvgrqwr64,1,84.8,10.4,2024-08-21T17:02:03.029Z,2024-08-21T17:02:04Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5162777147,2,,5162777155,141,35.5,5162777159,213,1.50,5162777151,56,Center,5162777157,212,17.1,5162777153,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711521037,30,50,1,2,11,b2vft81kyjurzbmekvgrqwr64,1,89.7,31.3,2024-08-21T17:02:06.246Z,2024-08-21T19:24:21Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5162777189,286,,5162777187,56,Center,5162784695,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
