id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2799123809,3,5,1,0,12,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,-1.7000000000000002,2025-04-11T17:00:40.525Z,2025-04-11T19:45:14Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5641084289,233,8,5641084261,56,Right,5641084263,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799123731,8,5,1,0,12,b8oqgvx1ijeyn6y1cn6929ix4,0,42.0,101.7,2025-04-11T17:00:40.525Z,2025-04-11T19:45:15Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5641083885,347,,5641083883,56,Back,5641084313,233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799123845,4,1,1,0,19,8gxd9ry2580pu1b1dd5ny9ymy,1,56.8,0.0,2025-04-11T17:00:46.980Z,2025-04-11T17:00:51Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5641084453,140,43.2,5641084451,56,Back,5641084459,213,2.33,5641084449,107,,5641084455,141,21.2,5641084457,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799123945,5,1,1,0,23,8gxd9ry2580pu1b1dd5ny9ymy,1,42.1,24.0,2025-04-11T17:00:51.356Z,2025-04-11T17:00:59Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5641085047,213,1.68,5641085045,212,33.9,5641085049,1,,5641085041,140,38.7,5641085039,56,Back,5641085043,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799123961,6,1,1,0,31,8gxd9ry2580pu1b1dd5ny9ymy,1,43.1,77.5,2025-04-11T17:00:59.157Z,2025-04-11T17:01:01Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641085153,141,90.2,5641085151,140,56.0,5641085149,56,Left,5641085155,212,16.1,5641085157,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799123985,7,1,1,0,33,8gxd9ry2580pu1b1dd5ny9ymy,1,56.1,90.9,2025-04-11T17:01:00.844Z,2025-04-11T17:01:03Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5641085273,212,15.8,5641085271,141,86.9,5641085267,56,Left,5641085275,213,6.11,5641085269,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799123991,8,1,1,0,35,8gxd9ry2580pu1b1dd5ny9ymy,0,71.1,86.9,2025-04-11T17:01:03.092Z,2025-04-11T19:44:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5641085311,56,Left,5641085319,213,5.51,5641085317,212,3.8,5641096085,168,,5641085315,141,83.0,5641085313,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124049,11,1,1,0,37,b8oqgvx1ijeyn6y1cn6929ix4,1,29.8,4.9,2025-04-11T17:01:05.496Z,2025-04-11T17:02:44Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5641085607,56,Back,5641085615,213,0.90,5641085609,140,37.6,5641085611,141,20.0,5641085613,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124069,13,1,1,0,39,b8oqgvx1ijeyn6y1cn6929ix4,1,37.6,20.0,2025-04-11T17:01:07.217Z,2025-04-11T17:06:12Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5641085733,213,2.45,5641085729,141,23.3,5641085731,212,3.5,5641085727,140,35.0,5641098727,156,,5641085725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124085,14,1,1,0,41,b8oqgvx1ijeyn6y1cn6929ix4,1,28.9,26.6,2025-04-11T17:01:09.209Z,2025-04-11T17:06:17Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5641085831,141,23.5,5641085829,140,37.2,5641085837,213,6.05,5641085835,212,9.0,5641085827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124139,15,1,1,0,43,b8oqgvx1ijeyn6y1cn6929ix4,1,41.7,13.7,2025-04-11T17:01:10.881Z,2025-04-11T17:06:19Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5641086153,212,46.0,5641086151,141,5.8,5641086149,140,85.2,5641086155,213,6.17,5641086145,155,,5641086147,56,Right,5641086157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124141,16,61,1,0,47,b8oqgvx1ijeyn6y1cn6929ix4,0,85.2,5.8,2025-04-11T17:01:15.601Z,2025-04-11T17:06:36Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5641086161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124147,9,56,1,0,49,8gxd9ry2580pu1b1dd5ny9ymy,1,6.0,83.0,2025-04-11T17:01:16.821Z,2025-04-11T17:01:16Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5641086187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124393,10,5,1,0,50,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.1,80.9,2025-04-11T17:01:17.794Z,2025-04-11T19:45:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5641087521,233,17,5641087495,56,Back,5641087497,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124161,17,5,1,0,50,b8oqgvx1ijeyn6y1cn6929ix4,0,101.1,19.1,2025-04-11T17:01:17.794Z,2025-04-11T19:45:15Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5641087573,233,10,5641086235,346,,5641086233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124431,11,1,1,1,9,8gxd9ry2580pu1b1dd5ny9ymy,1,4.7,62.0,2025-04-11T17:01:37.091Z,2025-04-11T17:01:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641087795,141,52.5,5641087803,237,,5641087797,212,6.7,5641087789,124,,5641087793,140,3.1,5641087791,56,Back,5641087799,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124467,12,1,1,1,12,8gxd9ry2580pu1b1dd5ny9ymy,1,3.6,52.8,2025-04-11T17:01:40.323Z,2025-04-11T17:01:44Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5641087995,141,73.9,5641087997,212,15.4,5641087993,140,9.0,5641087991,56,Back,5641087999,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124483,13,1,1,1,16,8gxd9ry2580pu1b1dd5ny9ymy,0,10.6,90.2,2025-04-11T17:01:44.523Z,2025-04-11T17:01:46Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641088099,141,89.1,5641088105,1,,5641088093,155,,5641088097,140,41.8,5641088103,213,6.26,5641088101,212,32.8,5641088095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124531,18,1,1,1,21,b8oqgvx1ijeyn6y1cn6929ix4,0,55.9,22.8,2025-04-11T17:01:49.128Z,2025-04-11T17:01:49Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5641088315,56,Center,5641088327,212,11.6,5641088323,141,27.1,5641088311,3,,5641088319,140,66.6,5641088329,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124591,14,1,1,1,23,8gxd9ry2580pu1b1dd5ny9ymy,1,41.2,78.4,2025-04-11T17:01:50.779Z,2025-04-11T19:44:58Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5641088637,141,86.9,5641088639,212,11.7,5641088633,56,Left,5641088635,140,50.9,5641088641,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124595,15,4,1,1,24,8gxd9ry2580pu1b1dd5ny9ymy,1,52.2,86.8,2025-04-11T17:01:52.336Z,2025-04-11T19:45:00Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5641088711,13,,5641088721,286,,5641088751,233,19,5641088713,56,Left,5641088717,152,,5641119933,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124581,19,4,1,1,24,b8oqgvx1ijeyn6y1cn6929ix4,0,47.8,13.2,2025-04-11T17:01:52.337Z,2025-04-11T17:02:01Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5641088585,56,Back,5641088587,152,,5641088583,13,,5641088781,233,15,5641088591,285,,5641089191,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124729,16,1,1,1,35,8gxd9ry2580pu1b1dd5ny9ymy,1,49.6,91.5,2025-04-11T17:02:02.707Z,2025-04-11T17:08:31Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5641089463,152,,5641089469,141,75.7,5641089461,5,,5641089465,56,Back,5641121761,189,,5641089473,213,3.65,5641089471,212,22.1,5641089467,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124753,17,1,1,1,38,8gxd9ry2580pu1b1dd5ny9ymy,1,31.2,76.0,2025-04-11T17:02:05.707Z,2025-04-11T17:02:07Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641089615,141,50.4,5641089617,212,17.6,5641089613,140,29.0,5641089611,56,Back,5641089619,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124763,18,1,1,1,39,8gxd9ry2580pu1b1dd5ny9ymy,1,29.0,50.4,2025-04-11T17:02:07.124Z,2025-04-11T17:02:08Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5641089641,140,32.6,5641089647,213,1.28,5641089639,56,Back,5641089645,212,13.3,5641089643,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124803,19,1,1,1,40,8gxd9ry2580pu1b1dd5ny9ymy,1,32.6,69.1,2025-04-11T17:02:07.843Z,2025-04-11T17:02:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641089805,140,44.9,5641089803,56,Back,5641089807,141,92.6,5641089811,213,0.89,5641089809,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124885,20,1,1,1,45,8gxd9ry2580pu1b1dd5ny9ymy,1,53.4,94.4,2025-04-11T17:02:12.819Z,2025-04-11T17:11:39Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5641090215,212,18.5,5641090213,141,86.2,5641090211,140,36.6,5641090217,213,3.45,5641090209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124933,21,1,1,1,49,8gxd9ry2580pu1b1dd5ny9ymy,1,35.3,88.6,2025-04-11T17:02:17.299Z,2025-04-11T17:02:21Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641090435,140,57.9,5641090449,213,5.86,5641090443,212,26.1,5641090439,141,72.7,5641090431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124947,22,1,1,1,53,8gxd9ry2580pu1b1dd5ny9ymy,1,57.9,72.7,2025-04-11T17:02:21.082Z,2025-04-14T10:30:35Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5641090507,213,2.02,5641090499,56,Left,5641090505,212,14.4,5641090501,140,51.9,5641090533,156,,5652669463,155,,5641090503,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124975,23,1,1,1,55,8gxd9ry2580pu1b1dd5ny9ymy,1,48.0,96.5,2025-04-11T17:02:22.994Z,2025-04-14T10:31:24Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5641090665,212,7.2,5641090659,56,Back,5641090663,141,86.9,5641090661,140,45.0,5641090667,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801273249,787,1,1,1,55,8gxd9ry2580pu1b1dd5ny9ymy,1,38.0,94.2,2025-04-11T17:02:23.514Z,2025-04-14T10:31:13Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5652670057,140,34.5,5652670059,141,82.7,5652670063,213,4.27,5652670055,56,Back,5652670061,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799124997,24,1,1,1,57,8gxd9ry2580pu1b1dd5ny9ymy,1,36.7,83.3,2025-04-11T17:02:24.930Z,2025-04-11T17:02:27Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641090805,56,Back,5641090813,213,1.10,5641090807,140,38.7,5641090811,212,4.6,5641090809,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125069,25,1,1,2,0,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,92.0,2025-04-11T17:02:27.787Z,2025-04-11T17:02:33Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5641091151,141,65.1,5641091149,140,34.6,5641091153,212,18.5,5641091147,56,Back,5641091155,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125147,26,1,1,2,5,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,57.5,2025-04-11T17:02:33.387Z,2025-04-11T17:02:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5641091571,140,43.7,5641091577,213,1.15,5641091569,56,Back,5641091575,212,24.0,5641091573,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125171,27,1,1,2,11,8gxd9ry2580pu1b1dd5ny9ymy,1,40.6,93.9,2025-04-11T17:02:38.730Z,2025-04-11T17:02:41Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5641091743,140,28.9,5641091749,213,3.74,5641091741,56,Back,5641091745,141,81.5,5641091747,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125231,28,1,1,2,13,8gxd9ry2580pu1b1dd5ny9ymy,1,28.8,81.2,2025-04-11T17:02:41.338Z,2025-04-11T17:02:44Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641092025,141,34.6,5641092021,56,Back,5641092029,212,31.7,5641092031,213,4.71,5641092023,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125259,29,1,1,2,17,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,28.6,2025-04-11T17:02:44.738Z,2025-04-11T17:02:47Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5641092207,56,Back,5641092215,213,5.54,5641092211,141,10.7,5641092209,140,40.1,5641092213,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125277,30,1,1,2,19,8gxd9ry2580pu1b1dd5ny9ymy,1,40.1,10.7,2025-04-11T17:02:47.354Z,2025-04-11T17:02:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5641092305,212,15.2,5641092303,141,32.5,5641092307,213,1.81,5641092299,56,Back,5641092301,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125307,31,1,1,2,20,8gxd9ry2580pu1b1dd5ny9ymy,1,36.7,32.5,2025-04-11T17:02:48.402Z,2025-04-11T17:02:50Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5641092461,141,19.4,5641092457,56,Right,5641092465,213,5.96,5641092459,140,62.3,5641092463,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125353,32,1,1,2,22,8gxd9ry2580pu1b1dd5ny9ymy,0,62.3,19.4,2025-04-11T17:02:50.498Z,2025-04-11T17:02:53Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5641092709,213,0.36,5641092699,140,86.5,5641092695,56,Center,5641092703,141,33.6,5641092705,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125477,21,1,1,2,29,b8oqgvx1ijeyn6y1cn6929ix4,1,12.5,70.0,2025-04-11T17:02:57.353Z,2025-04-11T17:03:02Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5641093333,140,12.6,5641093335,141,31.2,5641093339,213,4.72,5641093331,56,Back,5641093337,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125509,22,1,1,2,34,b8oqgvx1ijeyn6y1cn6929ix4,1,16.6,29.8,2025-04-11T17:03:02.040Z,2025-04-11T17:03:04Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5641093515,213,5.14,5641093507,56,Back,5641093513,212,17.7,5641093509,140,23.6,5641093511,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125533,23,1,1,2,36,b8oqgvx1ijeyn6y1cn6929ix4,0,23.6,6.1,2025-04-11T17:03:04.352Z,2025-04-11T17:03:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5641093671,213,0.19,5641093665,141,15.0,5641093673,1,,5641093657,155,,5641093661,140,53.9,5641093669,212,32.4,5641093659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125551,33,1,1,2,39,8gxd9ry2580pu1b1dd5ny9ymy,0,35.4,90.2,2025-04-11T17:03:06.945Z,2025-04-11T17:03:08Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5641093733,213,0.46,5641093729,141,100.0,5641093727,140,50.6,5641093725,56,Left,5641093731,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125747,24,5,1,2,40,b8oqgvx1ijeyn6y1cn6929ix4,1,47.9,-1.6,2025-04-11T17:03:08.247Z,2025-04-11T19:45:16Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5641094789,347,,5641094817,233,34,5641094787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
