id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/17/value
2782031105,5,1,1,0,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.4,7.6,2025-03-01T13:00:31.671Z,2025-03-01T13:00:32Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5547216877,213,0.10,5547216875,212,27.5,5547216871,140,55.5,5547216869,56,Right,5547216873,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031133,8,61,1,0,27,bd4qakf7j0wwie8wke9km7uj8,0,38.4,94.2,2025-03-01T13:00:33.079Z,2025-03-01T13:00:33Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5547216993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031165,9,1,1,0,29,bd4qakf7j0wwie8wke9km7uj8,0,40.2,87.7,2025-03-01T13:00:35.006Z,2025-03-01T15:10:32Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5547217159,213,0.44,5547217153,140,46.7,5547217157,212,7.5,5547217155,141,92.4,5547217151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031161,6,61,1,0,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.9,18.6,2025-03-01T13:00:35.472Z,2025-03-01T13:00:35Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5547217137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031219,7,1,1,0,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.3,20.9,2025-03-01T13:00:36.519Z,2025-03-01T13:00:38Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5547217451,212,22.5,5547217447,140,33.9,5547217453,213,3.19,5547217449,141,19.4,5547217445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031241,8,1,1,0,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,33.9,19.4,2025-03-01T13:00:38.480Z,2025-03-01T13:00:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5547217565,141,16.8,5547217569,213,6.24,5547217559,157,,5547217561,56,Right,5547217571,1,,5547217567,212,43.9,5547217563,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031275,10,12,1,0,35,bd4qakf7j0wwie8wke9km7uj8,1,29.1,91.4,2025-03-01T13:00:41.583Z,2025-03-01T13:00:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5547217757,140,16.5,5547217761,212,14.8,5547217763,213,3.60,5547217795,15,,5547217755,56,Back,5547217759,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031321,9,2,1,0,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.3,20.0,2025-03-01T13:00:43.465Z,2025-03-01T15:16:52Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5547217995,141,44.5,5547218525,7,uiyol728wan4mxco2foplknp,5547218527,56,Center,5547217993,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031803,12,1,1,1,3,bd4qakf7j0wwie8wke9km7uj8,1,10.8,54.5,2025-03-01T13:01:09.448Z,2025-03-01T13:01:13Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5547220689,212,53.3,5547220677,5,,5547220685,140,59.5,5547220691,213,0.29,5547220683,56,Center,5547220679,157,,5547220681,241,,5547220693,1,,5547220687,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031815,13,1,1,1,7,bd4qakf7j0wwie8wke9km7uj8,0,59.5,76.6,2025-03-01T13:01:13.192Z,2025-03-01T13:01:13Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5547220733,3,,5547220739,56,Left,5547220743,141,86.9,5547220747,213,0.58,5547220745,212,12.7,5547220735,168,,5547220741,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031829,10,1,1,1,8,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.6,32.5,2025-03-01T13:01:14.199Z,2025-03-01T13:01:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5547220841,140,39.9,5547220837,3,,5547220847,213,5.55,5547220845,212,6.1,5547220839,56,Back,5547220843,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031857,14,61,1,1,10,bd4qakf7j0wwie8wke9km7uj8,0,57.5,91.4,2025-03-01T13:01:16.375Z,2025-03-01T13:01:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5547220951,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031917,12,1,1,1,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.2,30.4,2025-03-01T13:01:18.001Z,2025-03-01T13:01:20Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5547221273,212,12.3,5547221269,140,54.0,5547221271,141,13.5,5547221265,56,Right,5547221275,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031973,13,1,1,1,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.2,13.4,2025-03-01T13:01:20.023Z,2025-03-01T13:01:23Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5547221633,141,13.1,5547221639,213,6.27,5547221631,140,78.0,5547221629,56,Right,5547221635,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031981,14,61,1,1,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.0,13.1,2025-03-01T13:01:22.321Z,2025-03-01T15:08:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5547221669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782031991,15,12,1,1,17,bd4qakf7j0wwie8wke9km7uj8,1,28.7,95.1,2025-03-01T13:01:23.062Z,2025-03-01T13:01:25Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5547221747,56,Back,5547221749,140,35.3,5547221757,213,0.12,5547221755,212,7.0,5547221751,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032037,17,1,1,1,19,bd4qakf7j0wwie8wke9km7uj8,1,35.7,96.2,2025-03-01T13:01:24.962Z,2025-03-01T13:01:27Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5547222009,140,19.5,5547222013,212,17.6,5547222011,141,89.4,5547222007,56,Back,5547222015,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032079,18,1,1,1,21,bd4qakf7j0wwie8wke9km7uj8,0,19.8,89.4,2025-03-01T13:01:27.111Z,2025-03-01T13:01:31Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5547222251,213,0.01,5547222243,56,Left,5547222241,155,,5547222253,1,,5547222247,141,90.0,5547222249,212,40.2,5547222245,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032039,15,43,1,1,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-01T13:01:27.120Z,2025-03-01T13:01:29Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5547222139,144,56,5547222025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032121,16,44,1,1,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.4,14.6,2025-03-01T13:01:30.781Z,2025-03-01T13:01:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5547222467,233,19,5547222419,285,,5547222417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032091,19,44,1,1,24,bd4qakf7j0wwie8wke9km7uj8,0,57.6,85.4,2025-03-01T13:01:30.782Z,2025-03-01T13:01:38Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5547222309,56,Left,5547222503,233,16,5547222311,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032209,17,1,1,1,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.0,21.2,2025-03-01T13:01:31.047Z,2025-03-01T15:10:21Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5547222855,3,,5547222869,212,22.0,5547222871,213,0.27,5547222867,141,29.7,5547222861,56,Center,5547222863,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032177,20,61,1,1,26,bd4qakf7j0wwie8wke9km7uj8,1,45.5,85.1,2025-03-01T13:01:32.327Z,2025-03-01T15:10:36Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5547222679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032213,18,61,1,1,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.2,29.5,2025-03-01T13:01:33.031Z,2025-03-01T15:16:33Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5547222879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032241,21,1,1,1,32,bd4qakf7j0wwie8wke9km7uj8,0,46.6,74.2,2025-03-01T13:01:38.847Z,2025-03-01T13:01:39Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5547223015,56,Right,5547223025,1,,5547223019,141,0.0,5547223011,155,,5547223023,213,5.11,5547223017,140,67.0,5547223013,196,,5547223021,212,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032487,19,5,1,1,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,101.6,2025-03-01T13:01:39.380Z,2025-03-01T15:10:41Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5547224237,233,22,5547224201,347,,5547224199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032251,22,5,1,1,33,bd4qakf7j0wwie8wke9km7uj8,0,67.0,-1.6,2025-03-01T13:01:39.380Z,2025-03-01T15:10:41Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5547223053,347,,5547223051,56,Right,5547224287,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032537,20,1,1,1,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.9,100.0,2025-03-01T13:01:54.263Z,2025-03-01T13:01:57Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5547224521,1,,5547224509,140,69.0,5547224505,107,,5547224511,141,90.6,5547224519,213,6.05,5547224515,212,32.4,5547224507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032609,23,1,1,1,53,bd4qakf7j0wwie8wke9km7uj8,1,24.1,3.5,2025-03-01T13:01:59.326Z,2025-03-01T13:02:01Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5547224895,56,Back,5547224899,141,10.3,5547224905,1,,5547224897,140,29.8,5547224903,213,0.66,5547224901,212,7.6,5547224893,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032615,24,44,1,1,55,bd4qakf7j0wwie8wke9km7uj8,1,36.7,14.7,2025-03-01T13:02:00.934Z,2025-03-01T15:08:07Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5547225095,233,21,5547224941,56,Back,5547224943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032631,21,44,1,1,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.3,85.3,2025-03-01T13:02:00.935Z,2025-03-01T15:08:08Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5547225117,233,24,5547225071,56,Left,5547225073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032623,25,1,1,1,55,bd4qakf7j0wwie8wke9km7uj8,0,29.5,10.3,2025-03-01T13:02:01.055Z,2025-03-01T13:02:01Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5547225021,140,38.1,5547225019,56,Back,5547225025,212,9.0,5547225027,213,6.22,5547225023,141,9.5,5547225017,168,,5547225015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032653,22,1,1,1,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.1,82.0,2025-03-01T13:02:02.887Z,2025-03-01T13:02:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5547225203,141,85.3,5547225199,140,71.1,5547225211,213,0.15,5547225195,56,Left,5547225207,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032671,23,1,1,1,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.1,85.3,2025-03-01T13:02:04.040Z,2025-03-01T13:02:05Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5547225311,140,64.8,5547225317,213,2.31,5547225315,212,9.8,5547225309,56,Left,5547225313,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032685,24,1,1,1,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.8,96.0,2025-03-01T13:02:05.272Z,2025-03-01T13:02:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5547225399,213,5.94,5547225393,140,85.9,5547225397,212,23.6,5547225389,155,,5547225395,141,84.2,5547225391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032723,26,1,1,2,1,bd4qakf7j0wwie8wke9km7uj8,1,19.2,14.1,2025-03-01T13:02:07.830Z,2025-03-01T13:02:09Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5547225603,141,4.0,5547225597,3,,5547225601,140,16.8,5547225607,213,4.36,5547225599,56,Back,5547225605,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032731,27,1,1,2,3,bd4qakf7j0wwie8wke9km7uj8,0,17.1,4.1,2025-03-01T13:02:09.359Z,2025-03-01T13:02:10Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5547225651,56,Back,5547225661,1,,5547225657,212,22.5,5547225653,140,37.0,5547225649,157,,5547225655,141,16.5,5547225659,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032753,25,1,1,2,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.3,79.7,2025-03-01T13:02:10.872Z,2025-03-01T13:02:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5547225781,140,70.8,5547225793,213,5.85,5547225777,56,Center,5547225785,141,74.4,5547225773,3,,5547225789,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032865,28,1,1,2,6,bd4qakf7j0wwie8wke9km7uj8,1,27.1,24.7,2025-03-01T13:02:12.910Z,2025-03-01T13:02:19Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5547226435,1,,5547226429,141,6.8,5547226425,56,Right,5547226423,157,,5547226431,212,44.4,5547226427,140,67.8,5547226433,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032841,26,83,1,2,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.5,88.3,2025-03-01T13:02:17.385Z,2025-03-01T13:02:24Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5547227009,399,7h02v4ymnko5fh01iylbh34es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032875,29,50,1,2,13,bd4qakf7j0wwie8wke9km7uj8,1,62.6,2.0,2025-03-01T13:02:19.006Z,2025-03-01T13:02:25Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5547226675,233,27,5547226479,56,Right,5547226481,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032895,27,7,1,2,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,98.0,2025-03-01T13:02:19.007Z,2025-03-01T13:02:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5547226563,56,Back,5547226633,233,29,5547226565,285,,5547226561,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032985,28,5,1,2,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.8,101.6,2025-03-01T13:02:19.918Z,2025-03-01T15:10:42Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5547227019,56,Back,5547227105,233,30,5547227021,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782032971,30,5,1,2,13,bd4qakf7j0wwie8wke9km7uj8,1,60.2,-1.6,2025-03-01T13:02:19.918Z,2025-03-01T15:10:42Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5547226987,347,,5547226985,56,Right,5547227061,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782033085,31,1,1,2,18,bd4qakf7j0wwie8wke9km7uj8,1,65.2,0.0,2025-03-01T13:02:24.215Z,2025-03-01T13:02:30Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5547227507,56,Right,5547227511,141,9.2,5547227505,107,,5547227515,213,2.67,5547227513,212,16.4,5547227509,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782033111,32,1,1,2,23,bd4qakf7j0wwie8wke9km7uj8,1,46.9,11.1,2025-03-01T13:02:29.840Z,2025-03-01T13:02:31Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5547227619,213,2.31,5547227615,141,37.4,5547227613,140,31.3,5547227611,56,Back,5547227617,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
