id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2804899793,7,1,1,0,6,f1h34qp5zbfl489q8vnkhiq9s,1,66.0,31.9,2025-04-22T16:31:24.013Z,2025-04-22T16:31:27Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5672750389,3,,5672750393,56,Center,5672750397,140,66.4,5672750401,141,52.7,5672750405,213,1.54,5672750403,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899809,8,1,1,0,9,f1h34qp5zbfl489q8vnkhiq9s,0,65.6,52.8,2025-04-22T16:31:27.077Z,2025-04-22T16:36:43Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5672750491,141,11.9,5672750493,212,32.0,5672750495,213,5.23,5672750485,157,,5672750489,140,80.6,5672750497,1,,5672750487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899813,4,44,1,0,12,6wwwud48qahpwrfxs20334qk5,1,19.8,90.1,2025-04-22T16:31:29.367Z,2025-04-22T16:31:34Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5672750505,56,Back,5672750509,233,9,5672750507,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899811,9,44,1,0,12,f1h34qp5zbfl489q8vnkhiq9s,0,80.2,9.9,2025-04-22T16:31:29.368Z,2025-04-22T16:31:36Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5672750501,56,Right,5672750515,233,4,5672750503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899837,5,12,1,0,12,6wwwud48qahpwrfxs20334qk5,1,20.6,93.6,2025-04-22T16:31:29.773Z,2025-04-22T16:31:38Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5672750617,213,1.57,5672750613,141,100.0,5672750609,56,Back,5672750615,212,5.6,5672750647,15,,5672750681,167,,5672750611,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899845,6,5,1,0,13,6wwwud48qahpwrfxs20334qk5,0,19.6,101.6,2025-04-22T16:31:30.986Z,2025-04-22T19:00:00Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5672750651,347,,5672750691,233,10,5672750649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899829,10,5,1,0,13,f1h34qp5zbfl489q8vnkhiq9s,1,80.4,-1.6,2025-04-22T16:31:30.986Z,2025-04-22T19:00:00Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5672750553,56,Right,5672750687,233,6,5672750555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899835,11,1,1,0,16,f1h34qp5zbfl489q8vnkhiq9s,1,82.0,0.0,2025-04-22T16:31:33.861Z,2025-04-22T16:31:35Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5672750603,212,11.7,5672750595,107,,5672750605,213,2.31,5672750599,140,74.5,5672750601,141,11.7,5672750597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899847,12,1,1,0,17,f1h34qp5zbfl489q8vnkhiq9s,1,74.5,11.7,2025-04-22T16:31:34.965Z,2025-04-22T16:31:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5672750657,141,9.2,5672750655,140,81.5,5672750653,56,Right,5672750659,212,7.5,5672750661,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899871,13,1,1,0,18,f1h34qp5zbfl489q8vnkhiq9s,1,81.5,8.6,2025-04-22T16:31:36.005Z,2025-04-22T16:31:39Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5672750751,56,Right,5672750759,213,3.07,5672750755,141,9.5,5672750753,140,73.8,5672750757,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899913,14,1,1,0,21,f1h34qp5zbfl489q8vnkhiq9s,1,65.4,19.5,2025-04-22T16:31:38.934Z,2025-04-25T09:47:32Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5672750891,212,14.3,5672750887,140,64.5,5672750889,141,40.5,5672750885,56,Center,5672750893,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899941,15,1,1,0,25,f1h34qp5zbfl489q8vnkhiq9s,1,52.2,45.4,2025-04-22T16:31:43.157Z,2025-04-22T16:31:46Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5672751063,213,3.97,5672751059,141,16.5,5672751055,56,Back,5672751061,212,26.8,5672751057,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899949,16,1,1,0,29,f1h34qp5zbfl489q8vnkhiq9s,1,35.6,13.7,2025-04-22T16:31:46.733Z,2025-04-22T16:31:48Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5672751107,213,0.90,5672751099,56,Back,5672751101,140,41.4,5672751105,212,9.8,5672751103,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899963,17,1,1,0,30,f1h34qp5zbfl489q8vnkhiq9s,1,41.4,25.2,2025-04-22T16:31:47.901Z,2025-04-22T16:31:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5672751159,56,Back,5672751163,141,41.5,5672751165,212,12.8,5672751161,140,35.3,5672751167,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804899991,18,1,1,0,33,f1h34qp5zbfl489q8vnkhiq9s,1,37.5,46.0,2025-04-22T16:31:50.733Z,2025-04-25T09:47:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5672751351,212,37.9,5672751349,141,93.2,5677026355,1,,5672751345,56,Left,5672751347,140,56.7,5672751353,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900013,19,1,1,0,37,f1h34qp5zbfl489q8vnkhiq9s,1,64.7,87.4,2025-04-22T16:31:54.877Z,2025-04-22T16:31:57Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5672751481,56,Left,5672751487,212,8.4,5672751485,141,79.3,5672751483,140,70.8,5672751489,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900023,20,1,1,0,40,f1h34qp5zbfl489q8vnkhiq9s,0,73.6,82.4,2025-04-22T16:31:57.342Z,2025-04-22T16:31:59Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5672751537,213,0.10,5672751535,212,29.3,5672751533,141,86.8,5672751529,56,Left,5672751531,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900067,7,5,1,0,41,6wwwud48qahpwrfxs20334qk5,1,-1.1,14.8,2025-04-22T16:31:59.237Z,2025-04-22T19:00:01Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5672751811,346,,5672751809,56,Back,5672751999,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900101,21,5,1,0,41,f1h34qp5zbfl489q8vnkhiq9s,0,101.1,85.2,2025-04-22T16:31:59.237Z,2025-04-22T19:00:01Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5672751995,56,Left,5672752003,233,7,5672751997,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900073,8,1,1,0,53,6wwwud48qahpwrfxs20334qk5,1,4.3,39.1,2025-04-22T16:32:10.277Z,2025-04-22T16:32:12Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5672751837,124,,5672751855,237,,5672751847,141,49.7,5672751843,140,3.8,5672751839,56,Back,5672751849,212,7.2,5672751851,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900117,9,1,1,0,54,6wwwud48qahpwrfxs20334qk5,1,3.9,49.1,2025-04-22T16:32:11.916Z,2025-04-22T16:32:21Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5672752071,140,9.3,5672752069,56,Back,5672752077,213,5.03,5672752073,141,23.6,5672752075,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900121,10,4,1,1,1,6wwwud48qahpwrfxs20334qk5,1,20.5,13.0,2025-04-22T16:32:18.876Z,2025-04-22T18:40:53Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5672752121,56,Back,5672752117,13,,5672752189,233,22,5672752119,294,,5672752123,152,,5672752125,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900103,22,4,1,1,1,f1h34qp5zbfl489q8vnkhiq9s,0,79.5,87.0,2025-04-22T16:32:18.877Z,2025-04-22T18:40:53Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5672752219,233,10,5672752151,286,,5672752147,56,Left,5672752149,152,,5672752143,13,,5672752145,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900141,11,1,1,1,7,6wwwud48qahpwrfxs20334qk5,1,15.2,14.6,2025-04-22T16:32:24.740Z,2025-04-22T16:32:26Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5672752257,152,,5672752267,213,1.91,5672752263,141,44.8,5672752259,56,Back,5672752265,212,21.8,5672752255,5,,5672752275,189,,5672752261,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900163,12,1,1,1,9,6wwwud48qahpwrfxs20334qk5,0,8.3,44.8,2025-04-22T16:32:26.957Z,2025-04-22T16:32:28Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5672752359,1,,5672752351,140,54.4,5672752347,157,,5672752355,212,48.9,5672752353,141,54.5,5672752357,213,0.14,5672752349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900165,23,44,1,1,11,f1h34qp5zbfl489q8vnkhiq9s,1,44.3,45.4,2025-04-22T16:32:28.284Z,2025-04-22T18:55:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5672752461,233,13,5672752369,56,Back,5672752371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900185,13,44,1,1,11,6wwwud48qahpwrfxs20334qk5,0,55.7,54.6,2025-04-22T16:32:28.285Z,2025-04-22T18:55:34Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5672752439,56,Center,5672752441,286,,5672752483,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900175,24,1,1,1,11,f1h34qp5zbfl489q8vnkhiq9s,0,42.2,45.4,2025-04-22T16:32:28.902Z,2025-04-22T16:32:29Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5672752417,212,4.8,5672752407,140,43.3,5672752403,3,,5672752405,56,Back,5672752411,141,52.2,5672752421,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900231,14,1,1,1,15,6wwwud48qahpwrfxs20334qk5,1,51.6,42.7,2025-04-22T16:32:32.852Z,2025-04-22T16:42:15Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5672752561,56,Center,5672752569,213,0.99,5672752565,141,53.0,5672752563,140,56.0,5672752567,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900237,15,1,1,1,16,6wwwud48qahpwrfxs20334qk5,1,54.8,54.4,2025-04-22T16:32:33.940Z,2025-04-22T16:43:57Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5672752607,213,3.24,5672752599,56,Back,5672752601,140,44.4,5672752603,141,52.8,5672752605,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900247,16,1,1,1,17,6wwwud48qahpwrfxs20334qk5,1,43.7,52.8,2025-04-22T16:32:34.933Z,2025-04-22T16:32:36Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5672752673,141,44.3,5672752675,212,6.0,5672752677,213,5.01,5672752671,140,45.4,5672752669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900291,17,2,1,1,18,6wwwud48qahpwrfxs20334qk5,1,45.4,44.3,2025-04-22T16:32:36.261Z,2025-04-22T16:44:23Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5672752945,1,,5672752939,141,3.8,5672752943,7,65g5cfsdr10378yvmkpm19444,5672752937,140,78.4,5672752947,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805659043,934,1,1,1,32,f1h34qp5zbfl489q8vnkhiq9s,1,36.1,91.3,2025-04-22T16:32:50.013Z,2025-04-25T09:50:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5677028419,140,20.5,5677028425,213,3.53,5677028441,241,,5677028413,5,,5677028423,212,17.7,5677028417,56,Back,5677028421,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900335,26,1,1,1,33,f1h34qp5zbfl489q8vnkhiq9s,1,22.4,76.6,2025-04-22T16:32:50.588Z,2025-04-25T09:50:27Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5672753221,141,37.0,5672753219,140,21.2,5672753225,213,4.67,5672753215,56,Back,5672753223,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900379,27,1,1,1,35,f1h34qp5zbfl489q8vnkhiq9s,1,22.0,37.1,2025-04-22T16:32:52.780Z,2025-04-22T16:32:59Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5672753439,56,Back,5672753443,141,64.6,5672753445,212,18.9,5672753441,140,24.3,5672753447,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900393,28,1,1,1,41,f1h34qp5zbfl489q8vnkhiq9s,1,27.9,70.0,2025-04-22T16:32:59.028Z,2025-04-22T16:33:02Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5672753519,212,23.6,5672753513,56,Back,5672753515,140,24.4,5672753517,141,35.7,5672753521,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900409,29,1,1,1,45,f1h34qp5zbfl489q8vnkhiq9s,1,27.0,30.6,2025-04-22T16:33:02.334Z,2025-04-22T16:33:05Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5672753577,56,Back,5672753583,212,9.8,5672753585,213,1.24,5672753581,141,44.3,5672753579,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900427,30,1,1,1,47,f1h34qp5zbfl489q8vnkhiq9s,1,31.5,48.2,2025-04-22T16:33:04.805Z,2025-04-22T16:33:09Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5672753717,213,1.42,5672753711,140,34.3,5672753713,141,76.0,5672753715,212,19.1,5672753709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900445,31,1,1,1,51,f1h34qp5zbfl489q8vnkhiq9s,1,34.3,81.5,2025-04-22T16:33:09.084Z,2025-04-22T16:33:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5672753817,140,29.4,5672753815,56,Back,5672753823,213,4.35,5672753821,212,14.4,5672753819,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900463,32,1,1,1,53,f1h34qp5zbfl489q8vnkhiq9s,1,28.8,60.2,2025-04-22T16:33:10.940Z,2025-04-22T16:33:13Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5672753937,141,82.7,5672753939,212,18.1,5672753933,56,Back,5672753935,140,38.0,5672753941,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900491,33,1,1,1,55,f1h34qp5zbfl489q8vnkhiq9s,0,38.4,83.2,2025-04-22T16:33:13.173Z,2025-04-22T16:33:18Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5672754119,1,,5672754111,140,80.3,5672754115,212,48.9,5672754109,56,Center,5672754113,141,51.8,5672754117,213,5.83,5672754107,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900567,20,44,1,2,3,6wwwud48qahpwrfxs20334qk5,1,14.1,50.1,2025-04-22T16:33:20.462Z,2025-04-22T17:48:38Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5672754575,233,34,5672754565,285,,5672754563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900557,34,44,1,2,3,f1h34qp5zbfl489q8vnkhiq9s,0,85.9,49.9,2025-04-22T16:33:20.463Z,2025-04-22T17:48:49Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5672754505,286,,5672754503,56,Center,5672754595,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900509,18,43,1,2,3,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-22T16:33:20.588Z,2025-04-22T17:48:44Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5672754227,56,Back,5672928457,144,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804900515,19,11,1,2,4,6wwwud48qahpwrfxs20334qk5,1,14.1,45.8,2025-04-22T16:33:21.301Z,2025-04-25T09:51:00Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5677028743,88,,5677028741,56,Back,5677028769,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
